% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2879 +3.935890716e+03 +3.935890716e+03 +4.935890716e+03 +4.935890716e+03 +4.4625e+00 +1.1116e+00 -1.6027e+00 +7.2372e-01 +1.1787e+00 -2.8442e-01 -6.9755e-02 +1.7416e+00 -6.1123e-01 -2.0481e+00 -2.9514e+00 -2.8593e+00 -1.1366e+00 +6.8377e-02 -1.5660e+00 -1.5507e+00 -2.2376e+00 -2.4252e+00 -2.0891e+00 +2.6096e+00
3399 +2.178299717e+03 +2.178299717e+03 +3.178299717e+03 +3.178299717e+03 +4.6245e-01 +1.1116e+00 -1.6027e+00 -9.1350e-01 +1.4287e+00 -4.0942e-01 -6.9755e-02 +3.1646e-01 -2.6300e-01 -2.0481e+00 -2.9514e+00 -2.7890e+00 -1.1366e+00 +6.8377e-02 -1.5035e+00 -1.5507e+00 -2.2376e+00 -2.4252e+00 -2.0891e+00 +2.6096e+00
3567 +1.311574417e+03 +1.311574417e+03 +2.311574417e+03 +2.311574417e+03 +4.6245e-01 +1.2366e+00 -1.6032e+00 -9.1350e-01 +1.3037e+00 -2.8442e-01 -6.9755e-02 +8.8993e-02 -2.0387e+00 -1.8428e+00 +7.9078e-01 -3.2507e+00 -2.3912e+00 +6.8377e-02 -1.5035e+00 -1.5507e+00 -2.2376e+00 -2.4257e+00 -2.0891e+00 +2.6101e+00
4098 +3.321232295e+02 +3.321232295e+02 +1.332123230e+03 +1.332123230e+03 +4.6245e-01 +1.1116e+00 -1.6027e+00 -9.1350e-01 +1.1787e+00 +8.7565e-01 +3.5600e-01 +1.7261e+00 -2.0387e+00 -1.8428e+00 -9.5163e-01 -2.8515e+00 -1.1366e+00 +6.8377e-02 -1.5075e+00 -2.3858e+00 -1.7751e+00 -2.4257e+00 -2.0891e+00 +2.1103e+00
4215 +1.616996917e+02 +1.616996917e+02 +1.161699692e+03 +1.161699692e+03 +2.4625e+00 +1.1116e+00 -1.6027e+00 -9.1350e-01 -1.1787e+00 +8.7565e-01 +3.5600e-01 +1.7261e+00 -2.0387e+00 -1.8428e+00 -7.9081e-01 -1.2741e+00 -2.3912e+00 +3.1838e-01 -1.5035e+00 -2.3858e+00 -1.7751e+00 -2.4257e+00 -2.0891e+00 +2.1103e+00
4601 +3.368035910e+01 +3.368035910e+01 +1.033680359e+03 +1.033680359e+03 +2.4625e+00 +1.1116e+00 -1.6027e+00 -9.1350e-01 +1.1787e+00 -2.8442e-01 -6.9755e-02 +8.8993e-02 -2.0387e+00 -1.8389e+00 -7.9081e-01 -9.3389e-01 -2.3912e+00 +6.8377e-02 -1.5114e+00 -1.5507e+00 -1.7751e+00 -2.4257e+00 -2.0891e+00 +2.1103e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.268652857e+05 +1.268652857e+05 +1.270736657e+05 +1.270736657e+05 +1.1156e+00 -3.3200e+00 +1.1969e+00 -3.6153e+00 +7.0025e-01 -6.2594e-01 +3.1093e+00 +1.1959e+00 -4.5452e+00 +1.5290e+00 +4.5758e-01 +3.7588e-01 +3.9809e+00 -4.8899e+00 +1.9521e-01 +3.9235e-01 +1.8418e+00 -3.8433e+00 +4.7667e+00 +3.6788e+00
11 +3.041670176e+04 +3.041670176e+04 +3.062508176e+04 +3.062508176e+04 +3.5348e+00 +9.8915e-01 +1.1320e+00 +1.2559e+00 +1.3439e+00 -3.6380e+00 -3.7628e+00 +2.7272e+00 +1.7577e-02 +4.1866e+00 +4.4698e-01 -1.5471e+00 -1.8489e+00 -2.9423e+00 -2.2168e-01 -3.8700e+00 -8.3436e-01 +2.9015e+00 +6.0202e-01 +1.4134e+00
621 +1.449888633e+04 +1.449888633e+04 +1.470726633e+04 +1.470726633e+04 +3.5348e+00 +9.8915e-01 +1.1320e+00 +1.2559e+00 +1.3439e+00 -1.3217e+00 -1.5142e+00 +2.7272e+00 +1.7577e-02 +4.1866e+00 +4.4698e-01 -1.5471e+00 -6.3867e-02 -6.2094e-01 -2.2166e-01 -3.8700e+00 -8.3436e-01 +2.9015e+00 +6.0202e-01 +1.4134e+00
1169 +9.684562881e+03 +9.684562881e+03 +9.892942881e+03 +9.892942881e+03 +3.5348e+00 +9.7352e-01 +1.1632e+00 -3.8938e+00 +4.5817e+00 +2.6073e+00 +9.1453e-01 -7.2261e-01 -1.5710e+00 -1.7355e-01 +9.1467e-01 +7.8810e-01 -2.4031e+00 -8.2637e-01 -2.2168e-01 -3.8700e+00 -8.3436e-01 +2.9015e+00 +6.0202e-01 +1.4134e+00
1735 +6.004658284e+03 +6.004658284e+03 +6.213038284e+03 +6.213038284e+03 +3.5349e+00 +9.7352e-01 +1.1632e+00 -3.8938e+00 +4.5816e+00 -4.7778e-01 +3.6938e+00 -7.2261e-01 -1.5710e+00 -1.7355e-01 +9.1467e-01 +7.8810e-01 -2.4031e+00 -8.2637e-01 +2.0399e+00 -6.2125e-01 +2.1347e+00 +2.9015e+00 +1.0202e-01 +1.4134e+00
2054 +3.673882155e+03 +3.673882155e+03 +3.882262155e+03 +3.882262155e+03 -7.7265e-01 +1.0449e+00 -2.6556e+00 -2.6394e-01 +1.3988e+00 +2.6073e+00 +9.1453e-01 -9.7261e-01 -1.5710e+00 -1.7355e-01 +6.6467e-01 +7.8810e-01 -2.5171e+00 -4.2804e-01 -5.0228e-01 -2.3543e+00 +2.1347e+00 +1.0366e+00 +1.6400e+00 +2.7527e+00
2125 +2.058461595e+03 +2.058461595e+03 +2.266841595e+03 +2.266841595e+03 +3.5349e+00 +9.7352e-01 +1.1632e+00 +1.2559e+00 +1.3439e+00 +2.6073e+00 +9.1453e-01 -7.2261e-01 -1.5710e+00 -1.7355e-01 +9.1467e-01 +7.8810e-01 -2.4031e+00 -8.2637e-01 +2.0399e+00 -6.2125e-01 +2.1347e+00 +2.9015e+00 +1.0202e-01 +1.4134e+00
2373 +1.246464219e+03 +1.246464219e+03 +1.454844219e+03 +1.454844219e+03 -7.7265e-01 +1.0449e+00 -2.6555e+00 -2.6394e-01 +1.3988e+00 +2.6073e+00 +9.0867e-01 -9.7261e-01 -1.5710e+00 -1.7355e-01 +6.6467e-01 +7.8810e-01 -2.5171e+00 -4.2804e-01 +2.0409e+00 -6.2132e-01 +2.1347e+00 +1.0366e+00 +1.6400e+00 +2.7527e+00
2543 +9.196396518e+02 +9.196396518e+02 +1.128019652e+03 +1.128019652e+03 +3.5349e+00 +9.7352e-01 -2.6556e+00 -2.6394e-01 +1.3988e+00 +2.6063e+00 +9.1453e-01 -7.2261e-01 -1.5710e+00 -1.7380e-01 +9.1467e-01 +7.8810e-01 -2.4031e+00 -8.2637e-01 +2.0399e+00 -6.2125e-01 +2.1347e+00 +1.0366e+00 +1.6381e+00 +1.4134e+00
2853 +4.447281845e+02 +4.447281845e+02 +6.531081845e+02 +6.531081845e+02 +3.5349e+00 +9.7352e-01 +1.2776e+00 +1.2559e+00 +1.3439e+00 +2.6073e+00 +9.1453e-01 -7.2261e-01 -1.5710e+00 -1.7380e-01 +9.1467e-01 +7.8810e-01 -2.4031e+00 -8.2637e-01 +2.0399e+00 -6.2125e-01 +2.1347e+00 +1.0366e+00 +1.6381e+00 +1.4134e+00
3337 +1.536929085e+01 +1.536929085e+01 +2.237492909e+02 +2.237492909e+02 +1.5349e+00 +9.7352e-01 +1.1632e+00 +1.2559e+00 +1.0939e+00 +2.6073e+00 +9.1551e-01 -7.2249e-01 -1.5710e+00 -1.7355e-01 +2.2426e-01 +7.8810e-01 -2.4031e+00 -8.2637e-01 +2.0399e+00 -6.2133e-01 +2.1347e+00 +1.0366e+00 +1.6381e+00 +1.4134e+00
4203 +4.352880782e+00 +4.352880782e+00 +2.127328808e+02 +2.127328808e+02 +1.5349e+00 +9.7352e-01 +1.1632e+00 +2.5586e-01 +1.3449e+00 +2.6073e+00 +6.6453e-01 +2.2272e+00 +3.4742e-01 +1.0125e+00 +9.1467e-01 +7.8810e-01 -2.4031e+00 -8.2637e-01 +2.0399e+00 -6.2125e-01 +2.1347e+00 +1.0366e+00 +1.6381e+00 +1.4134e+00
4627 +3.859632105e+00 +3.859632105e+00 +2.122396321e+02 +2.122396321e+02 +1.5036e+00 +9.7352e-01 +1.2737e+00 +2.5586e-01 +1.3449e+00 +6.0726e-01 +6.6453e-01 +2.2272e+00 +3.4742e-01 +1.0125e+00 +9.1467e-01 +7.8810e-01 -2.4031e+00 -8.2637e-01 +2.0399e+00 -6.2125e-01 +2.1347e+00 +1.0366e+00 +8.3206e-01 +1.4134e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.655731616e+05 +2.655731616e+05 +2.654282016e+05 +2.654282016e+05 -3.6223e+00 +3.8463e+00 +3.1172e-01 +1.0109e+00 +1.5654e+00 +1.3814e+00 -4.0704e+00 +2.5566e+00 +1.6615e+00 +1.4670e+00 -4.5580e+00 -1.8163e-01 +2.9635e+00 +3.5117e+00 +4.4094e+00 -4.1743e+00 +8.6897e-01 +2.4825e+00 -3.7376e+00 -6.3197e-01
2 +9.848139553e+04 +9.848139553e+04 +9.833643553e+04 +9.833643553e+04 +3.9110e-01 -8.3867e-01 -2.0741e+00 +1.2986e+00 +3.7163e+00 -1.4773e-01 -3.1557e+00 +4.0765e+00 +4.8655e-01 -4.5746e+00 +4.4875e+00 +4.0167e+00 -3.8714e+00 -1.5146e-01 +4.0675e+00 -2.0712e+00 -3.5172e+00 -1.1869e-01 +4.4970e+00 -3.0542e+00
6 +2.964528705e+04 +2.964528705e+04 +2.950032705e+04 +2.950032705e+04 +1.1306e-01 -4.9290e+00 -3.1345e-01 -2.5147e+00 -3.2332e+00 +2.8649e+00 -1.5966e+00 +4.7622e+00 -1.4105e+00 +1.7028e+00 +2.7274e+00 +3.4059e+00 -2.2525e+00 +4.6863e+00 -1.4999e+00 +2.6161e+00 -2.8375e+00 -2.5347e+00 +3.4455e-01 -3.9474e+00
699 +2.381055094e+04 +2.381055094e+04 +2.366559094e+04 +2.366559094e+04 +6.2538e-01 -1.8010e+00 -3.1439e+00 +2.9128e-01 -1.4461e-01 +4.5959e+00 -1.2473e+00 +7.4607e-01 +2.3261e+00 +3.1565e+00 +2.4550e+00 -9.1087e-02 +1.5624e+00 +4.4050e+00 +3.2282e-02 +9.5194e-02 -2.0683e-01 -2.7780e-01 +2.9049e+00 +7.6386e-01
1157 +1.469596887e+04 +1.469596887e+04 +1.455100887e+04 +1.455100887e+04 -1.3203e-01 -2.6758e+00 -1.4465e+00 -2.5147e+00 +1.7292e+00 +2.8649e+00 -1.5966e+00 +4.7622e+00 -3.2558e+00 +3.0277e-01 +1.3842e+00 +1.7187e+00 -7.2423e-01 +4.1027e+00 -1.0695e+00 +2.0859e+00 -2.8375e+00 -2.5347e+00 -1.6091e-01 -2.3960e+00
1317 +8.925514125e+03 +8.925514125e+03 +8.780554125e+03 +8.780554125e+03 -2.7512e+00 +1.6468e+00 -1.3914e-01 -4.9053e+00 +1.9848e+00 +4.5958e+00 -1.2473e+00 +3.9893e+00 -3.7900e-01 -4.4559e-01 +1.3764e+00 +1.9687e+00 +7.3541e-01 +2.4550e-01 +3.4716e+00 +2.0859e+00 -2.8328e+00 -1.9902e+00 -5.8520e-02 -2.3960e+00
1841 +5.548364723e+03 +5.548364723e+03 +5.403404723e+03 +5.403404723e+03 +1.1306e-01 -4.4251e+00 -3.1345e-01 -2.5147e+00 +1.7292e+00 +2.8649e+00 -1.2473e+00 +7.4607e-01 -1.4105e+00 +1.7028e+00 +1.3842e+00 +1.7187e+00 -7.2423e-01 +4.1027e+00 -1.0695e+00 +2.0859e+00 -1.1550e+00 -2.5347e+00 +3.5236e-01 -2.9474e+00
2486 +3.933875900e+03 +3.933875900e+03 +3.788915900e+03 +3.788915900e+03 +6.8579e-01 -4.4290e+00 -3.1348e-01 -2.5147e+00 -2.5569e+00 +2.8649e+00 -1.2473e+00 +7.4558e-01 -1.4262e+00 +1.7028e+00 +2.7274e+00 +1.7187e+00 -2.3986e-01 +2.9280e+00 +1.2268e+00 +9.5194e-02 -2.0683e-01 -1.9902e+00 +7.3819e-03 -1.4453e+00
2565 +2.469989170e+03 +2.469989170e+03 +2.325029170e+03 +2.325029170e+03 +6.8579e-01 -1.4132e+00 -3.1348e-01 -2.5148e+00 -2.5569e+00 +2.8649e+00 -1.2473e+00 +7.4510e-01 -1.4105e+00 +1.7028e+00 +2.7274e+00 +1.7187e+00 +1.5624e+00 +2.9280e+00 +1.2268e+00 +9.5194e-02 -2.0683e-01 -1.9902e+00 +5.0738e-01 -1.4453e+00
2608 +1.555720917e+03 +1.555720917e+03 +1.410760917e+03 +1.410760917e+03 +6.8579e-01 -1.4132e+00 -1.4465e+00 -1.8545e+00 +3.5968e-01 +2.1444e+00 -1.1223e+00 +7.4607e-01 -8.7900e-01 -4.4534e-01 +1.3842e+00 +1.2187e+00 -7.2423e-01 +2.9280e+00 +1.2268e+00 +9.5195e-02 -2.2068e+00 -1.9902e+00 +2.0074e+00 -1.4453e+00
3203 +8.743637456e+02 +8.743637456e+02 +7.294037456e+02 +7.294037456e+02 +6.8579e-01 -1.4132e+00 -3.1430e-01 -2.5147e+00 +1.7292e+00 +2.8649e+00 -1.2473e+00 +7.4607e-01 -3.2577e+00 -5.2765e-02 +1.3842e+00 +1.9687e+00 +7.3541e-01 +2.9280e+00 +1.2268e+00 +9.5195e-02 -2.2068e+00 -1.9902e+00 +2.0074e+00 -1.4453e+00
3413 +5.705834802e+02 +5.705834802e+02 +4.256234802e+02 +4.256234802e+02 -1.3203e-01 -2.6758e+00 -1.4465e+00 -2.5147e+00 +1.7287e+00 +2.8649e+00 -1.2473e+00 +7.4558e-01 -1.4105e+00 -4.4559e-01 +2.7274e+00 +1.7167e+00 -2.3986e-01 +2.9280e+00 +1.2268e+00 +9.5194e-02 -6.8609e-01 -2.5347e+00 +3.4455e-01 -2.3960e+00
3506 +6.153020762e+01 +6.153020762e+01 -8.342979238e+01 -8.342979238e+01 -2.7512e+00 -1.4933e+00 -1.4465e+00 -1.8544e+00 +3.5968e-01 +2.1444e+00 -1.2394e+00 +7.4607e-01 -1.4103e+00 -4.4559e-01 +3.8419e-01 +1.7500e+00 +2.4893e+00 +1.8303e-01 +2.4794e+00 +9.5195e-02 -2.2068e+00 -1.9589e+00 +2.0074e+00 -1.4453e+00
4039 +3.872769411e+01 +3.872769411e+01 -1.062323059e+02 -1.062323059e+02 -2.7512e+00 -1.4933e+00 -1.4465e+00 -1.8544e+00 +3.5968e-01 +2.1444e+00 -1.2394e+00 +7.4607e-01 -1.2855e+00 +1.2028e+00 +2.2274e+00 +7.4995e-01 +2.2393e+00 +2.4553e-01 +2.4794e+00 +9.5195e-02 -2.2068e+00 -1.9589e+00 +2.0074e+00 -1.4453e+00
4819 +2.055049876e+01 +2.055049876e+01 -1.244095012e+02 -1.244095012e+02 -1.3203e-01 -1.4933e+00 -1.4455e+00 -1.8545e+00 +3.5968e-01 +3.1434e+00 -1.2453e+00 +7.4607e-01 -1.4105e+00 -4.4534e-01 +1.3842e+00 +1.7500e+00 +2.0518e+00 +2.4553e-01 +1.4716e+00 +2.0859e+00 -2.2068e+00 -9.5898e-01 +2.0074e+00 -1.4453e+00
4968 +1.305048979e+01 +1.305048979e+01 -1.319095102e+02 -1.319095102e+02 -7.5121e-01 -1.4933e+00 -1.4504e+00 -1.8544e+00 +3.5968e-01 +2.1444e+00 -1.2394e+00 +7.4607e-01 -1.2855e+00 +1.2028e+00 +2.2274e+00 +7.4995e-01 +2.2393e+00 +2.4553e-01 +2.4794e+00 +9.5195e-02 -9.3609e-01 -2.5347e+00 +2.0074e+00 -1.4453e+00
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.922911778e+05 +3.922911778e+05 +3.922848778e+05 +3.922848778e+05 +1.1020e-01 -2.1072e+00 -3.7504e+00 -4.7645e+00 -4.4980e+00 -1.5702e+00 +1.6739e+00 +1.2909e+00 +3.8442e+00 -1.7114e+00 +2.4739e+00 +4.5888e+00 +2.6788e+00 -4.8855e+00 +2.9365e+00 -4.8421e+00 +2.6611e+00 +8.4438e-01 +2.7013e+00 -7.7172e-01
2 +1.720582265e+05 +1.720582265e+05 +1.720519265e+05 +1.720519265e+05 +3.1751e-02 -1.1412e+00 -7.3257e-01 -1.0798e+00 +4.0369e+00 -2.6783e+00 +5.6300e-01 -3.4373e+00 +4.9882e+00 +1.3834e+00 +1.4390e+00 -8.8435e-01 -3.6482e+00 +1.6405e+00 +3.5126e+00 -2.8838e-01 +3.6631e-01 +4.6276e+00 -4.6317e+00 -2.8960e-01
3 +1.154786230e+05 +1.154786230e+05 +1.154723230e+05 +1.154723230e+05 +1.1613e+00 -3.1052e+00 +3.5313e+00 -7.4797e-01 -1.5911e+00 +1.0762e+00 -1.7498e+00 +2.8461e+00 -3.2073e+00 -1.7984e+00 +1.3939e+00 +3.0448e+00 -3.4147e-02 +7.0284e-01 -3.6749e-01 +6.9843e-01 -2.0358e+00 -4.0316e+00 -3.9046e+00 +3.3750e+00
