% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.962307055e+03 +4.962307055e+03 +5.039967055e+03 +5.039967055e+03 +3.1001e+00 -3.4787e+00 -3.0874e+00 -1.6484e-01 -1.5125e-02 +4.0186e-01 -3.4099e+00 -2.3824e+00 +3.2051e+00 +1.2604e+00 -2.7266e+00 +3.5013e+00 -2.9094e+00 -1.2671e+00 +1.1664e+00 -6.8988e-01 -2.6289e+00 -2.9723e-01 -1.6641e+00 +3.2456e+00
2 +2.448960967e+03 +2.448960967e+03 +2.526620967e+03 +2.526620967e+03 +1.7988e+00 -3.9112e+00 -5.2650e+00 -2.3067e+00 +5.5029e-01 +4.6679e-01 -2.5209e+00 -1.2439e+00 +6.1303e+00 +3.6186e+00 -1.4912e+00 +1.5332e+00 -2.8284e+00 -4.4971e-01 +2.5518e+00 +8.6961e-01 -7.2500e-01 -3.0541e+00 -1.5375e+00 +9.4039e-01
10 +1.184680264e+03 +1.184680264e+03 +1.262340264e+03 +1.262340264e+03 +2.2339e+00 -3.8670e+00 +3.0804e+00 +3.6627e+00 -4.0508e+00 -5.9539e-01 -4.0850e+00 -6.2216e+00 +2.8949e+00 +1.4772e-02 -3.8620e+00 +2.4553e+00 +1.8220e+00 -1.1493e+00 +1.3788e+00 -2.2558e+00 -1.0275e+00 +8.7657e-01 +2.8490e+00 -2.0154e+00
20 +9.510407051e+02 +9.510407051e+02 +1.028700705e+03 +1.028700705e+03 +1.0450e+00 -1.0020e+00 -1.4721e+00 +9.0257e-02 +7.1129e-01 +1.6529e+00 -1.8566e+00 -1.9445e+00 +2.1436e-01 +1.6217e+00 -5.7528e-01 +1.4530e+00 -4.4518e-01 -1.4188e+00 +1.3690e+00 -1.2959e+00 +8.4799e-02 -4.1965e+00 -4.8079e-01 -2.2538e+00
66 +6.122900521e+02 +6.122900521e+02 +6.899500521e+02 +6.899500521e+02 +1.3993e+00 -1.7085e+00 -1.7894e+00 +2.9974e+00 +3.1655e-01 +2.3366e+00 -7.2042e+00 -5.2377e+00 +1.4196e+00 -4.7275e-01 -1.8827e+00 +5.3118e-02 +1.5309e+00 -4.4899e+00 -1.2640e+00 -5.9334e-01 -9.2086e-01 -2.1009e+00 +1.8356e+00 -3.3546e+00
119 +3.340693879e+02 +3.340693879e+02 +4.117293879e+02 +4.117293879e+02 -6.1662e-01 -8.6812e+00 -1.3570e+00 +8.0557e+00 -1.7014e+00 +2.8800e-01 -2.2687e+00 -1.5764e+00 +4.9914e-01 -5.5075e+00 +6.1115e+00 +9.7328e-01 -2.8675e-01 -1.6805e+00 -2.3151e+00 +4.6636e-01 +1.2816e+00 -2.0905e+00 +2.5304e+00 -4.0886e+00
249 +2.310094811e+02 +2.310094811e+02 +3.086694811e+02 +3.086694811e+02 +4.2691e+00 -4.4526e+00 +9.4729e-01 +3.2347e+00 -2.0864e+00 -1.7397e+00 -2.9623e-02 +1.5031e+00 -1.7611e+00 -3.7291e+00 +2.9112e+00 +1.5136e+00 -1.6882e-01 -3.3606e+00 -3.7191e+00 +1.0583e+00 -1.5216e-01 -4.3731e+00 +2.6836e+00 -3.7258e+00
668 +1.302853568e+02 +1.302853568e+02 +2.079453568e+02 +2.079453568e+02 +3.3292e+00 -1.1182e+00 -1.2220e+00 +1.9275e+00 -2.4735e+00 +3.5854e-01 +1.8086e+00 +9.5420e-01 +4.3061e-01 -3.6162e+00 +3.0000e+00 -2.8450e-01 +2.7295e-01 -1.4530e+00 -3.7125e+00 +1.2516e+00 -2.6497e-01 -2.7113e+00 +2.9686e+00 -3.7817e+00
1742 +9.365792452e+01 +9.365792452e+01 +1.713179245e+02 +1.713179245e+02 +3.2042e+00 -8.0048e-01 -1.2067e+00 +1.7143e+00 -2.3838e+00 -4.4186e-01 +1.7661e+00 +8.8537e-02 +7.7993e-01 -3.8570e+00 +2.0686e+00 -7.2768e-01 +2.7289e-01 -1.0943e+00 -2.3589e+00 +1.3577e+00 -3.3442e-01 -1.9332e+00 +3.4637e+00 -3.8119e+00
1827 +6.221032854e+01 +6.221032854e+01 +1.398703285e+02 +1.398703285e+02 +3.3921e+00 -9.5369e-01 -1.2835e+00 +1.7436e+00 -2.4631e+00 -4.8940e-01 +1.7581e+00 +1.4436e-01 +7.9526e-01 -3.8424e+00 +1.8465e+00 -8.6877e-01 +3.1378e-01 -1.0916e+00 -2.4100e+00 +1.3099e+00 -2.6608e-01 -1.8477e+00 +3.4880e+00 -3.7789e+00
1984 +3.951717649e+01 +3.951717649e+01 +1.171771765e+02 +1.171771765e+02 +3.3650e+00 -8.7734e-01 -1.2539e+00 +1.7506e+00 -2.4209e+00 -5.3047e-01 +1.8103e+00 +1.4153e-01 +7.6049e-01 -3.8313e+00 +1.9110e+00 -8.4474e-01 +3.2522e-01 -1.1213e+00 -2.3299e+00 +1.3544e+00 -3.2296e-01 -1.9783e+00 +3.4875e+00 -3.7996e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.354298988e+03 +1.354298988e+03 +1.469978988e+03 +1.469978988e+03 -3.2015e+00 +3.4915e+00 +2.6276e+00 -2.1425e+00 +3.5643e+00 -2.6299e+00 +2.3664e+00 +3.6624e+00 +1.3825e+00 -2.7560e+00 -6.7135e-01 +2.7451e+00 -3.3385e+00 +3.6971e+00 -1.4716e+00 +6.9389e-01 -2.2883e+00 -1.0478e+00 -5.9231e-01 -2.0536e+00
27 +9.773597796e+02 +9.773597796e+02 +1.093039780e+03 +1.093039780e+03 +5.8462e-01 +3.4662e+00 +5.5872e+00 -4.7709e+00 +8.5900e-01 -3.9881e+00 +1.0975e+00 +6.3880e+00 -2.9664e+00 -3.4708e+00 +4.8612e-01 +1.4746e+00 -3.3849e+00 +3.1616e+00 -2.1188e+00 +2.1440e+00 -1.0056e+00 +2.9264e+00 +1.7557e-01 -4.1754e+00
31 +6.157668730e+02 +6.157668730e+02 +7.314468730e+02 +7.314468730e+02 -5.0176e+00 +4.4101e+00 +7.9203e+00 -6.4324e-01 +1.3559e+00 -3.0486e+00 +1.4382e+00 +3.5274e+00 -3.3189e+00 -7.1036e-01 +2.2259e+00 +3.8354e-01 -5.3448e+00 +1.0301e+00 -8.2318e-01 -3.1903e-02 -3.9709e-01 +3.4348e+00 +5.9803e-01 -1.8702e+00
273 +3.819821116e+02 +3.819821116e+02 +4.976621116e+02 +4.976621116e+02 -4.7293e-01 +6.5927e+00 +1.9016e+00 -2.6721e+00 -2.9524e+00 -2.4432e+00 -1.7647e+00 +2.1699e+00 -3.4238e+00 -1.2308e+00 +6.4149e-01 -2.0032e+00 -3.1558e+00 +5.2352e-01 -1.9654e+00 -7.3219e-01 -9.7095e-01 +3.4709e+00 +2.2096e+00 -1.5935e+00
453 +2.283211701e+02 +2.283211701e+02 +3.440011701e+02 +3.440011701e+02 -1.8962e+00 +4.0958e+00 +2.0356e-01 -1.0185e+00 -4.1816e+00 -1.8276e+00 -2.1258e+00 +1.7689e+00 -5.0066e+00 -1.7281e+00 +2.7773e+00 -2.3855e+00 -3.2824e+00 -2.8337e-01 -1.5814e+00 -8.1289e-01 -1.0646e+00 +3.4717e+00 +4.4052e+00 -1.6879e+00
1224 +1.568938568e+02 +1.568938568e+02 +2.725738568e+02 +2.725738568e+02 -3.0687e+00 +2.6664e+00 +8.2463e-01 +5.1422e-01 -2.9939e+00 -1.6012e+00 -4.3709e+00 +2.3051e+00 -4.4774e+00 -2.6856e+00 +3.3116e+00 -2.0518e+00 -3.7885e+00 +7.1461e-02 -1.9848e+00 -2.4897e-01 -1.1753e-01 +3.8613e+00 +2.9438e+00 -1.8928e-01
1888 +9.796718480e+01 +9.796718480e+01 +2.136471848e+02 +2.136471848e+02 -3.1480e+00 +2.7565e+00 +1.1623e+00 +4.1589e-01 -2.8328e+00 -1.8111e+00 -3.5781e+00 +2.3785e+00 -4.5504e+00 -2.0027e+00 +3.9692e+00 -1.7705e+00 -3.9433e+00 +1.2896e-01 -2.9382e+00 +1.8833e-01 -7.8863e-01 +4.6488e+00 +3.1727e+00 -5.4602e-01
2286 +6.251644453e+01 +6.251644453e+01 +1.781964445e+02 +1.781964445e+02 -3.1595e+00 +2.6388e+00 +1.1738e+00 +6.0427e-01 -2.7659e+00 -1.8252e+00 -3.5662e+00 +2.3684e+00 -4.4900e+00 -1.9684e+00 +3.7866e+00 -1.7615e+00 -3.8550e+00 +2.1407e-01 -2.9452e+00 +1.3702e-01 -8.1422e-01 +4.5727e+00 +3.1187e+00 -5.8155e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.247706317e+03 +1.247706317e+03 +1.243996317e+03 +1.243996317e+03 -2.5403e+00 -3.1015e+00 +2.8326e+00 +1.7956e+00 -3.1493e+00 +1.6864e+00 -3.8313e+00 +3.4390e-01 -2.7968e+00 +6.6276e-01 -3.1465e+00 -3.4678e-01 -2.6314e+00 -3.2826e+00 +8.9929e-01 +7.1807e-01 +2.1233e+00 -3.9904e+00 +5.7493e-02 -3.7774e+00
27 +8.920854539e+02 +8.920854539e+02 +8.883754539e+02 +8.883754539e+02 -6.5097e-01 -5.1804e+00 +5.6241e+00 +4.0892e+00 -1.8384e+00 -2.8598e-01 -2.6623e+00 -3.6683e+00 +2.4888e-01 +2.2646e+00 +1.5066e-01 -1.7315e+00 -1.7744e+00 -1.8774e+00 +2.1250e+00 -2.0169e+00 +2.0857e+00 -1.1061e+00 -1.0830e+00 -5.1173e+00
69 +6.017420353e+02 +6.017420353e+02 +5.980320353e+02 +5.980320353e+02 -2.5615e+00 -5.7366e+00 +6.5912e+00 +4.5389e+00 -5.1675e+00 -3.3439e-02 -1.7461e+00 -4.5470e+00 -1.0709e+00 +2.1216e+00 +3.7303e+00 +3.1299e-01 +1.7417e-01 -1.8939e+00 -5.7075e-01 -2.8285e+00 +2.1199e+00 -1.4424e+00 +3.7666e+00 -2.3340e+00
179 +3.901497602e+02 +3.901497602e+02 +3.864397602e+02 +3.864397602e+02 +6.2661e+00 -5.3499e+00 +5.0580e+00 +2.4428e+00 +1.1775e+00 +2.0054e-01 -2.6089e+00 -2.8258e+00 -8.4878e-01 +1.1254e-01 -4.0858e-01 +4.8958e-01 +3.6508e+00 -2.0289e+00 -4.5557e-01 -4.0046e+00 +5.7884e-01 +7.6879e-03 +3.6816e+00 -3.9506e+00
416 +2.499733311e+02 +2.499733311e+02 +2.462633311e+02 +2.462633311e+02 +1.6769e+00 -3.7261e+00 +3.6173e+00 +1.6032e+00 -5.4389e-01 +7.7879e-01 +8.9423e-01 -1.1847e+00 -2.1164e+00 +1.4104e+00 +5.3381e+00 +2.0634e+00 +3.1085e+00 -1.6891e+00 -2.7979e-01 -2.9837e+00 +1.6017e+00 +1.3059e+00 +2.9098e+00 -2.6645e+00
1302 +1.511225618e+02 +1.511225618e+02 +1.474125618e+02 +1.474125618e+02 +1.4005e+00 -3.5189e+00 +2.1990e+00 +3.0354e+00 +2.3492e+00 +2.8590e+00 +7.8350e-01 -2.6873e+00 -2.4715e+00 +6.8079e-01 +2.9941e+00 +1.6608e+00 +4.0296e+00 -1.9628e+00 +4.3609e-01 -3.3007e+00 +1.1740e+00 +1.9007e+00 +2.6673e+00 -3.5633e+00
1735 +9.692033642e+01 +9.692033642e+01 +9.321033642e+01 +9.321033642e+01 +9.7032e-01 -4.2138e+00 +2.5847e+00 +3.0823e+00 +2.3389e+00 +2.1598e+00 +1.6874e-01 -2.5743e+00 -3.1101e+00 +1.5307e+00 +3.2466e+00 +1.5374e+00 +3.7298e+00 -1.8158e+00 +1.4523e-01 -3.6289e+00 +1.5458e+00 +1.1795e+00 +3.9347e+00 -3.1398e+00
1870 +6.196648449e+01 +6.196648449e+01 +5.825648449e+01 +5.825648449e+01 +1.2276e+00 -4.0852e+00 +2.7461e+00 +2.9985e+00 +2.3592e+00 +2.3056e+00 +7.4185e-02 -2.7870e+00 -2.9227e+00 +1.6989e+00 +3.1972e+00 +1.6020e+00 +3.5866e+00 -1.6179e+00 +1.3257e-01 -3.6241e+00 +1.5124e+00 +1.1908e+00 +3.8761e+00 -3.1549e+00
1996 +3.833952245e+01 +3.833952245e+01 +3.462952245e+01 +3.462952245e+01 +1.1165e+00 -4.1053e+00 +2.6005e+00 +3.0389e+00 +2.3211e+00 +2.2977e+00 +1.8793e-01 -2.6051e+00 -2.9739e+00 +1.7537e+00 +3.2183e+00 +1.5435e+00 +3.5781e+00 -1.7549e+00 +1.0546e-01 -3.6832e+00 +1.5247e+00 +1.1780e+00 +3.9269e+00 -3.2199e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.829699619e+03 +1.829699619e+03 +1.961879619e+03 +1.961879619e+03 +1.5798e+00 -3.0000e+00 +2.0466e+00 -3.2006e+00 -1.5207e+00 +3.8810e+00 +3.2417e+00 -3.9696e+00 +5.6251e-01 -3.6544e+00 +2.5954e+00 +3.0333e+00 -5.9206e-01 -2.9625e+00 +2.4117e+00 +1.7012e+00 +2.2307e+00 -3.7685e+00 -3.2376e+00 +9.3092e-01
4 +1.468536494e+03 +1.468536494e+03 +1.600716494e+03 +1.600716494e+03 +2.6047e+00 +5.0390e-01 +5.3029e+00 -3.6003e+00 +4.9932e-02 +4.1843e+00 +2.9060e+00 -5.2718e+00 -5.9760e-01 -4.1733e-01 +2.0514e+00 +2.2804e+00 -3.6389e+00 -8.5039e-01 +2.1388e+00 +2.7748e+00 +5.9116e-01 -1.8043e+00 -2.2248e+00 -1.9015e-01
29 +8.642262294e+02 +8.642262294e+02 +9.964062294e+02 +9.964062294e+02 -1.7920e+00 -3.5004e+00 +6.8500e+00 +9.4253e-01 -2.0205e+00 +1.9126e+00 -6.2990e-01 -3.4453e+00 -2.6044e+00 -2.7202e+00 +7.4999e-01 +3.0445e+00 +2.8555e+00 -1.3945e-01 -1.6274e+00 +6.2581e+00 +3.8454e+00 +5.2687e-01 -3.7825e+00 +8.2257e-01
54 +5.929886737e+02 +5.929886737e+02 +7.251686737e+02 +7.251686737e+02 -1.3630e+00 -5.1952e+00 +3.1137e-01 -3.3574e+00 -5.2436e-01 +9.2671e-01 +9.0587e-01 -2.9959e+00 -9.4411e-01 -3.1953e+00 +1.0600e+00 +1.9948e+00 +1.5728e+00 -3.0463e-01 -3.7600e+00 +1.8817e+00 +6.6966e-01 +3.5807e+00 -4.5483e+00 +1.7215e+00
162 +3.672385902e+02 +3.672385902e+02 +4.994185902e+02 +4.994185902e+02 +1.1098e+00 +1.3815e+00 +4.3809e+00 -3.7305e+00 -7.9394e-01 -2.1858e+00 +2.6873e-02 -4.0653e+00 -3.6356e-01 -1.0837e+00 -8.6412e-01 +1.6586e+00 -1.2474e+00 +2.9798e+00 -3.8196e+00 +3.6076e+00 +3.2613e+00 +3.0781e+00 -2.3274e+00 -1.1403e+00
329 +2.458820244e+02 +2.458820244e+02 +3.780620244e+02 +3.780620244e+02 -2.9229e+00 +1.8868e+00 +2.5181e+00 -1.8062e+00 -5.9625e-01 -3.1530e+00 -1.4966e+00 +2.4000e-01 +1.5883e+00 +2.4145e-01 +1.3910e+00 +2.5954e+00 +7.0743e-01 +4.6175e+00 -4.5125e+00 +9.7020e-01 +2.3545e+00 +3.3095e+00 -1.7761e+00 +1.0421e+00
639 +1.584105103e+02 +1.584105103e+02 +2.905905103e+02 +2.905905103e+02 -4.0020e+00 +1.6749e+00 +2.4814e+00 -1.3873e+00 -1.8751e+00 -1.2145e+00 -2.9360e+00 +8.2672e-01 +8.6624e-01 -6.4008e-01 +7.4483e-01 +6.3318e-01 -1.3452e+00 +3.1792e+00 -3.2735e+00 +3.6279e+00 +1.6950e+00 +3.5071e+00 -1.1022e+00 +1.1475e+00
1662 +9.003518294e+01 +9.003518294e+01 +2.222151829e+02 +2.222151829e+02 -3.7284e+00 +1.4300e+00 +2.5449e+00 -2.9779e+00 -8.8437e-01 -1.8046e+00 -3.3976e+00 +5.8824e-02 +9.0390e-01 -3.6621e-01 +1.5330e+00 +1.5919e+00 -1.6011e+00 +2.8071e+00 -3.5173e+00 +2.3430e+00 +8.3767e-01 +3.4455e+00 -1.0352e+00 +1.0423e+00
1805 +6.290305311e+01 +6.290305311e+01 +1.950830531e+02 +1.950830531e+02 -3.7775e+00 +1.4918e+00 +2.6649e+00 -2.7811e+00 -9.2339e-01 -1.7256e+00 -3.5172e+00 +2.3436e-01 +9.5856e-01 -2.2061e-01 +1.3421e+00 +1.5936e+00 -1.4852e+00 +2.8053e+00 -3.6230e+00 +2.2864e+00 +8.0850e-01 +3.4613e+00 -1.0073e+00 +1.0726e+00
1996 +3.501167245e+01 +3.501167245e+01 +1.671916724e+02 +1.671916724e+02 -3.8147e+00 +1.4551e+00 +2.5366e+00 -2.8687e+00 -8.8461e-01 -1.8218e+00 -3.5541e+00 +1.2500e-01 +9.0922e-01 -2.3715e-01 +1.3478e+00 +1.6280e+00 -1.4521e+00 +2.8253e+00 -3.5736e+00 +2.3680e+00 +8.4628e-01 +3.4461e+00 -9.9609e-01 +1.0824e+00
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.725264706e+03 +2.725264706e+03 +2.140534706e+03 +2.140534706e+03 +5.7473e-01 +9.1800e-02 -8.1598e-01 +3.5180e+00 -2.2456e+00 -6.2403e-02 +2.7962e+00 +3.5061e-01 -3.8928e+00 +1.4256e+00 -2.5932e+00 -3.2199e+00 -3.9501e+00 +5.4377e-01 -3.5763e+00 +3.9528e+00 -6.7295e-01 -2.5033e+00 +9.7880e-01 +2.0670e+00
3 +1.997819644e+03 +1.997819644e+03 +1.413089644e+03 +1.413089644e+03 +9.4435e-01 -7.5517e-01 -3.8878e-01 +4.6746e+00 +1.8770e+00 +4.2469e-01 +4.2690e+00 +1.7524e+00 -6.7299e+00 +2.2859e+00 -1.3213e+00 -3.4264e+00 -3.2079e+00 -2.1874e-01 -4.2904e+00 +5.0416e+00 +1.2982e+00 +9.1360e-01 -2.2357e+00 -1.6210e+00
28 +1.578758025e+03 +1.578758025e+03 +9.940280251e+02 +9.940280251e+02 +9.9083e-02 -2.7947e+00 -2.1718e+00 +1.5038e+00 -2.7556e+00 -3.1212e+00 +4.6936e+00 -2.5324e+00 -4.9227e+00 +3.5759e+00 -8.8803e-02 -2.0253e+00 -7.2595e-01 +1.0681e+00 -3.9762e+00 +2.4029e+00 -2.0249e-01 -4.1872e+00 -4.6976e+00 -2.5857e+00
82 +9.227073737e+02 +9.227073737e+02 +3.379773737e+02 +3.379773737e+02 -3.0417e+00 +4.7023e-01 -1.5910e+00 +3.5851e+00 -3.4084e+00 -3.0539e+00 +7.5289e+00 +1.4692e+00 -3.5459e+00 -8.1412e-01 +1.4070e+00 -3.9905e+00 -2.7765e+00 +1.2296e+00 +3.1429e+00 +2.2164e+00 -5.2821e+00 -8.1340e-01 +9.9108e-01 -1.1928e+00
143 +6.249970480e+02 +6.249970480e+02 +4.026704799e+01 +4.026704799e+01 -3.7335e+00 -4.2537e+00 -8.8534e-01 +1.9608e+00 -5.2031e+00 -6.1415e+00 +2.3396e+00 +2.7578e+00 -5.4010e+00 +2.1420e+00 +2.7117e+00 +1.1118e+00 +2.1496e-01 +1.1812e+00 +4.8498e+00 -9.0109e-01 -1.7590e+00 +5.0442e+00 -8.3626e-01 -3.9669e+00
243 +3.879697283e+02 +3.879697283e+02 -1.967602717e+02 -1.967602717e+02 -5.5470e+00 -2.3946e+00 -7.1591e-01 +8.9483e-03 -2.4470e+00 -5.8607e+00 +2.5673e+00 -2.0031e+00 -2.3360e+00 -1.3758e+00 +4.1012e+00 -9.4205e-01 -2.2507e+00 +2.7471e+00 +4.3636e+00 +1.6459e-01 -1.0002e+00 +3.4403e+00 -5.8944e-01 -3.3437e+00
390 +2.466303328e+02 +2.466303328e+02 -3.380996672e+02 -3.380996672e+02 -3.1344e+00 -2.2730e+00 -1.6346e+00 -2.0395e+00 -2.9638e+00 -3.6613e+00 +2.7930e+00 -1.4048e+00 -2.8993e+00 -2.7416e+00 +1.8739e-01 -1.7051e+00 -2.0387e+00 +3.1711e+00 +2.8300e+00 -9.4513e-01 -1.9092e+00 +3.2367e+00 -2.0014e+00 -3.7925e+00
631 +1.527306980e+02 +1.527306980e+02 -4.319993020e+02 -4.319993020e+02 -2.3847e+00 -2.6403e+00 -2.4408e+00 -2.1663e+00 +3.2706e-01 -2.7846e+00 +3.8733e+00 +3.5490e-01 -4.9020e-01 -2.2088e+00 +3.1798e-01 -7.4072e-01 -8.8564e-01 +3.5841e+00 +2.0876e+00 -1.4314e-01 -2.9255e+00 +3.1341e+00 -4.3952e-01 -2.6657e+00
1236 +9.138882331e+01 +9.138882331e+01 -4.933411767e+02 -4.933411767e+02 -1.8026e+00 -3.9995e+00 -2.5605e+00 -2.2852e+00 +7.2613e-01 -3.3257e+00 +4.6930e+00 +3.1648e-01 -1.1031e+00 -1.6417e+00 +9.1802e-01 -1.2643e-01 -2.0068e+00 +3.9178e+00 +2.2305e+00 -5.5098e-01 -2.1453e+00 +3.8102e+00 -6.4020e-01 -3.1696e+00
1511 +6.116393149e+01 +6.116393149e+01 -5.235660685e+02 -5.235660685e+02 -1.6410e+00 -3.9777e+00 -2.3765e+00 -2.4234e+00 +6.5088e-01 -3.3659e+00 +4.4319e+00 +3.2460e-01 -1.0130e+00 -1.6889e+00 +9.6119e-01 -1.5039e-01 -2.0383e+00 +3.9369e+00 +2.1747e+00 -5.1017e-01 -2.1702e+00 +3.7602e+00 -9.8975e-01 -3.1688e+00
1796 +3.980493921e+01 +3.980493921e+01 -5.449250608e+02 -5.449250608e+02 -1.6581e+00 -3.9669e+00 -2.2920e+00 -2.4564e+00 +6.7764e-01 -3.4303e+00 +4.4494e+00 +3.3677e-01 -1.0614e+00 -1.7544e+00 +8.9808e-01 -2.0194e-01 -2.0110e+00 +3.9382e+00 +2.1464e+00 -5.4794e-01 -2.1338e+00 +3.7131e+00 -9.9685e-01 -3.2111e+00
2332 +2.429698430e+01 +2.429698430e+01 -5.604330157e+02 -5.604330157e+02 -1.6345e+00 -4.0079e+00 -2.2963e+00 -2.1291e+00 +9.2708e-01 -3.3734e+00 +4.3951e+00 +3.3509e-01 -1.0953e+00 -1.7680e+00 +8.6987e-01 -1.9793e-01 -2.0073e+00 +3.9508e+00 +2.1567e+00 -5.6492e-01 -2.1255e+00 +3.7164e+00 -9.7405e-01 -3.1982e+00
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
