% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.993365418e+01 +1.993365418e+01 -2.031863458e+02 -2.031863458e+02 +3.6590e+00 -1.3229e+00 +3.3611e+00 -1.2844e+00 -5.3052e-01 -3.4040e+00 -3.0584e+00 +1.1663e+00 -1.5807e-01 +1.1917e+00 +3.6432e-01 -2.1055e+00 +7.3710e-02 +9.8824e-01 +2.7516e+00 -1.9382e-01 -3.7488e+00 -1.3944e+00 +9.8602e-01 +3.2736e+00
2 +1.158401944e+01 +1.158401944e+01 -2.115359806e+02 -2.115359806e+02 +2.3576e+00 -1.7554e+00 +1.1835e+00 -3.4263e+00 +3.4901e-02 -3.3391e+00 -2.1694e+00 +2.3048e+00 +2.7671e+00 +3.5499e+00 +1.5998e+00 -4.0735e+00 +1.5467e-01 +1.8057e+00 +4.1369e+00 +1.3657e+00 -1.8449e+00 -4.1512e+00 +1.1127e+00 +9.6836e-01
9 +7.040579963e+00 +7.040579963e+00 -2.160794200e+02 -2.160794200e+02 -8.3493e-01 +1.6226e-02 +1.0271e+00 +1.4366e+00 -3.4998e-01 -5.6319e+00 -2.8805e+00 -5.9437e-01 -5.1464e-02 +2.9990e+00 -9.8246e-01 +5.4856e-02 +3.0658e+00 -2.4369e+00 +1.9441e+00 +1.5634e-01 -1.7032e+00 +2.2926e-01 -9.5318e-01 +2.4629e+00
80 +6.286688346e+00 +6.286688346e+00 -2.168333117e+02 -2.168333117e+02 +2.2846e+00 +8.4304e-01 +3.4073e+00 +3.9814e+00 +1.4604e+00 -2.2930e+00 -4.1867e+00 -5.8109e-01 -1.2152e+00 +2.3424e+00 +3.0460e+00 -9.1048e-01 -1.4561e+00 -1.0788e+00 +2.9906e+00 +1.4047e+00 -4.6064e+00 -9.9505e-01 +2.1376e+00 +4.0124e+00
2168 +3.680875919e+00 +3.680875919e+00 -2.194391241e+02 -2.194391241e+02 -9.7485e-01 +4.2978e+00 +1.6164e+00 +4.4729e+00 +3.3445e+00 -2.6672e-01 -1.4285e+00 -2.7408e-01 -8.7747e-01 +3.5140e+00 -3.0122e-01 -2.1811e+00 +1.7316e+00 -3.8358e+00 -1.8573e+00 -8.6838e-02 -1.1571e+00 +4.2873e+00 -2.7090e+00 +2.9335e+00
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.335887662e+00 +5.335887662e+00 -3.909411234e+01 -3.909411234e+01 -2.1693e+00 -3.0219e+00 -1.7384e+00 +1.5811e+00 +3.5688e+00 +2.0685e+00 +2.5671e+00 -1.3252e+00 +1.2603e+00 -9.1857e-01 -3.5520e+00 +2.6467e+00 -1.5852e+00 +2.8780e+00 -3.7427e-01 -2.0081e+00 -2.0264e+00 -2.4884e+00 -2.4566e+00 +8.4146e-01
766 +3.758201845e+00 +3.758201845e+00 -4.067179815e+01 -4.067179815e+01 +2.1114e+00 -1.4831e+00 -2.8132e+00 -1.9314e+00 +6.7048e-02 +3.0780e+00 -1.5111e+00 +4.1906e-02 +4.5774e+00 -1.0649e+00 +2.1633e+00 -3.1351e+00 +1.4974e+00 +4.5856e+00 -1.9706e+00 -1.1694e+00 +4.6845e-01 -3.8212e+00 -7.0852e-01 -3.8592e+00
932 +2.434350109e+00 +2.434350109e+00 -4.199564989e+01 -4.199564989e+01 +4.8834e+00 -2.3400e+00 +1.4622e-01 -1.7271e+00 +9.7505e-01 +3.9991e+00 -3.8889e+00 +1.6393e+00 +1.3811e+00 +2.7356e-01 +2.2997e+00 -4.7752e+00 +1.8448e+00 +1.4057e+00 -1.5519e+00 -4.9370e+00 -3.2048e-01 -1.1563e+00 -3.6986e+00 -1.9372e+00
% function evaluation | noise-free fitness - Fopt (8.539000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.608535860e+01 +1.608535860e+01 +1.014753586e+02 +1.014753586e+02 -3.7603e+00 +2.2171e+00 -3.4636e+00 +2.1896e+00 +2.7380e+00 -1.4912e+00 -2.6756e-01 -8.6506e-01 +3.2002e+00 +4.3441e-02 +1.5718e-01 +1.1591e+00 +7.7508e-01 +2.1223e-01 -3.7959e+00 -1.2792e+00 +3.4459e+00 +2.3329e+00 +2.1519e+00 -9.7381e-01
4 +1.132786071e+01 +1.132786071e+01 +9.671786071e+01 +9.671786071e+01 -2.7355e+00 +5.7210e+00 -2.0728e-01 +1.7899e+00 +4.3087e+00 -1.1880e+00 -6.0327e-01 -2.1673e+00 +2.0401e+00 +3.2805e+00 -3.8685e-01 +4.0619e-01 -2.2717e+00 +2.3244e+00 -4.0688e+00 -2.0556e-01 +1.8064e+00 +4.2971e+00 +3.1647e+00 -2.0949e+00
52 +9.978935946e+00 +9.978935946e+00 +9.536893595e+01 +9.536893595e+01 -5.8774e+00 +3.7258e+00 -1.7789e+00 +3.2789e-01 +1.3642e-01 +4.8034e-01 +3.4139e+00 -2.6088e+00 +2.7210e-01 +1.7966e+00 -4.7030e-01 +2.5575e+00 +1.4512e-01 +1.1569e+00 -4.9217e+00 +3.9899e+00 +2.2429e+00 -3.7140e+00 -1.8888e+00 +2.3515e+00
227 +5.223815826e+00 +5.223815826e+00 +9.061381583e+01 +9.061381583e+01 -4.9943e+00 +1.3395e+00 -2.7355e+00 -1.3725e+00 +2.8107e+00 -2.3565e-01 +1.3055e+00 -1.8847e+00 -8.6856e-01 -6.0699e-01 -2.3174e-01 +1.7853e+00 -5.3957e-01 +1.7319e+00 +2.7431e-01 -4.0588e-01 +2.1196e+00 -1.8012e+00 +1.0512e+00 -1.8868e+00
3225 +2.657931264e+00 +2.657931264e+00 +8.804793126e+01 +8.804793126e+01 +3.8926e+00 -5.3300e+00 +3.8165e+00 -5.9759e-01 -7.0991e-01 -9.8685e-01 +5.3412e-01 +2.5561e+00 -1.9545e-01 +3.0341e+00 +4.3727e+00 +4.4660e+00 -5.4556e-01 +1.9367e+00 +2.8501e-01 +5.0832e+00 -1.2260e+00 +2.3660e-01 +1.7963e+00 -4.8571e+00
% function evaluation | noise-free fitness - Fopt (-9.872900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.418409087e+01 +1.418409087e+01 -9.731059091e+02 -9.731059091e+02 +2.5359e+00 -2.5963e+00 -3.9111e+00 -3.9053e+00 +1.5116e+00 +8.5554e-01 +4.6537e-01 -3.6531e+00 +1.3677e-04 -1.0699e+00 +3.5734e-02 +2.9282e+00 -1.2020e-02 -9.3408e-01 -7.6502e-01 -5.3471e-01 +7.8601e-01 +1.6369e+00 +3.5565e+00 -1.3868e+00
37 +9.856352285e+00 +9.856352285e+00 -9.774336477e+02 -9.774336477e+02 +1.8373e+00 -5.6742e-01 -5.5689e+00 -4.4445e+00 +4.1646e-01 +1.8420e+00 +1.7155e+00 -6.2451e+00 -5.7356e-01 +3.3017e+00 +9.9856e-01 +1.8413e+00 +3.1143e+00 +5.4642e-02 -1.1960e+00 +4.7948e+00 +2.0674e+00 +1.3139e+00 +3.3288e+00 -2.3853e-02
48 +4.386459835e+00 +4.386459835e+00 -9.829035402e+02 -9.829035402e+02 +2.0745e+00 -4.6113e-01 -4.0553e+00 -1.1008e+00 -3.5131e-01 +3.3392e+00 +1.5331e+00 -5.6053e+00 -1.1470e+00 +9.4950e-01 -2.2654e+00 +4.2234e+00 -1.2719e+00 +1.1525e+00 +7.0218e-01 +5.0432e+00 +1.4738e+00 -2.4746e+00 +1.0763e+00 -1.9413e-01
618 +3.613792046e+00 +3.613792046e+00 -9.836762080e+02 -9.836762080e+02 -2.1717e+00 -3.5289e+00 +2.3252e+00 -2.0968e+00 -3.3973e+00 -2.0504e+00 -1.9303e+00 -4.3266e+00 -1.2424e+00 +5.0319e+00 +2.0582e+00 -4.3078e+00 +1.8902e-01 +2.8519e+00 +4.3931e+00 +1.4085e+00 -3.2009e+00 -3.4282e+00 +3.3339e+00 +2.0021e+00
% function evaluation | noise-free fitness - Fopt (-1.517600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.303587214e+01 +1.303587214e+01 -1.387241279e+02 -1.387241279e+02 +2.6760e+00 +4.7512e-01 -3.1924e+00 -3.4028e+00 -2.8231e+00 +3.8241e+00 -1.3453e+00 -3.1225e+00 +1.6134e+00 +3.3122e+00 -2.5606e+00 +1.9873e+00 +3.7341e-01 -4.0704e-01 +3.2244e+00 +3.6994e+00 -3.6943e+00 +1.7148e+00 -3.9949e+00 +7.2279e-01
6 +7.325349850e+00 +7.325349850e+00 -1.444346501e+02 -1.444346501e+02 +1.7607e+00 -3.2965e+00 -2.9084e+00 -3.3482e+00 +6.0806e-01 +9.7030e-01 -1.7500e+00 -2.8220e+00 +1.9173e+00 +3.4600e+00 -1.8272e+00 +4.8941e+00 +7.7213e-01 +1.0521e+00 -1.1957e+00 +4.8260e+00 -3.0031e+00 +2.1970e-01 -9.0818e-01 -1.1456e+00
121 +5.652642210e+00 +5.652642210e+00 -1.461073578e+02 -1.461073578e+02 -3.8772e-01 -2.1000e+00 -1.1727e+00 -5.6368e+00 -7.9965e-01 +1.2163e+00 -2.6200e+00 -1.6637e+00 -2.0903e+00 +2.4703e+00 -4.0783e+00 +3.6461e+00 +1.4446e+00 +4.3371e+00 +1.7383e+00 +3.0606e+00 -2.9428e+00 +2.7353e+00 -4.8561e-01 +8.5517e-01
2055 +3.761358426e+00 +3.761358426e+00 -1.479986416e+02 -1.479986416e+02 -1.1413e+00 -9.1210e-01 -2.2961e-01 -2.7236e+00 -3.7317e+00 +7.4250e-01 -3.8936e+00 -3.1435e+00 -1.1491e+00 +3.8561e+00 -9.8376e-01 +2.4831e+00 +3.7200e+00 +3.2389e+00 -7.6450e-01 +1.5023e+00 +3.8966e+00 +1.8786e+00 -7.6376e-01 -2.4212e+00
% function evaluation | noise-free fitness - Fopt (6.680000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.161581817e+01 +1.161581817e+01 +7.841581817e+01 +7.841581817e+01 -9.7576e-01 -3.3930e+00 +1.9705e+00 +3.2731e+00 +3.1386e+00 +3.4796e+00 +2.8058e+00 -2.6570e+00 -2.5186e+00 +3.9395e+00 +3.5870e+00 +2.5869e+00 +3.7060e+00 +1.7915e+00 +2.5384e+00 -3.8604e+00 +1.6318e+00 -1.6651e+00 -1.0342e+00 -1.5352e+00
13 +8.261090037e+00 +8.261090037e+00 +7.506109004e+01 +7.506109004e+01 -7.0321e-01 -3.0371e+00 +4.6330e+00 +1.5443e+00 -1.0836e+00 +2.7008e+00 +1.5180e+00 -4.3376e+00 -2.6794e+00 +3.3271e+00 +4.5986e+00 +2.8806e+00 +5.0575e+00 +1.5961e+00 +3.9796e+00 -3.4365e+00 +2.6065e+00 +3.1998e-02 -2.5936e+00 -1.4505e+00
280 +4.991088816e+00 +4.991088816e+00 +7.179108882e+01 +7.179108882e+01 -3.3560e+00 -3.5638e+00 +5.6722e+00 +2.6162e+00 -2.3475e+00 +2.3722e+00 +1.2557e-01 -4.1909e+00 -4.3380e+00 +4.7543e+00 +5.1110e+00 +3.3474e+00 +3.9606e+00 +2.1093e+00 +2.6246e+00 -2.7640e+00 +9.8110e-01 +2.0805e+00 +8.1010e-01 -4.2308e+00
1476 +3.533028382e+00 +3.533028382e+00 +7.033302838e+01 +7.033302838e+01 -3.9637e+00 -4.0130e+00 +3.4759e+00 +2.6745e-01 +9.8415e-01 +5.3937e-01 -3.2888e+00 -3.9979e+00 -4.9261e+00 +3.0213e+00 +1.8771e+00 +2.4805e+00 +3.6540e+00 +1.2196e+00 +3.1648e+00 -3.8188e+00 +1.4772e+00 +2.9711e+00 +4.2275e-02 -1.3285e+00
% function evaluation | noise-free fitness - Fopt (9.625000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.889370707e+01 +2.889370707e+01 +1.251437071e+02 +1.251437071e+02 -3.8920e+00 +2.8791e+00 -3.8598e+00 -3.0449e+00 -2.8332e+00 -1.2998e+00 +3.0630e+00 +2.8468e-02 -1.1615e+00 +2.5493e+00 +3.5130e+00 +1.3835e+00 +3.4033e+00 -1.4894e+00 +3.8297e+00 -1.4246e+00 -3.4828e+00 +3.7207e+00 -8.2172e-01 +2.3533e+00
2 +1.716428463e+01 +1.716428463e+01 +1.134142846e+02 +1.134142846e+02 -5.1934e+00 +2.4466e+00 -6.0374e+00 -5.1867e+00 -2.2677e+00 -1.2349e+00 +3.9520e+00 +1.1670e+00 +1.7637e+00 +4.9075e+00 +4.7485e+00 -5.8459e-01 +3.4842e+00 -6.7200e-01 +5.2151e+00 +1.3488e-01 -1.5789e+00 +9.6382e-01 -6.9509e-01 +4.8081e-02
5 +1.410182298e+01 +1.410182298e+01 +1.103518230e+02 +1.103518230e+02 -2.3004e+00 +4.8816e+00 -2.9554e+00 -2.2109e+00 -2.1788e-01 -3.0828e+00 +2.3068e+00 -1.5379e+00 -8.3243e-01 +3.9737e+00 +3.3873e+00 +1.5204e+00 +1.4640e+00 +4.3393e-01 +5.7979e+00 +1.1118e+00 -6.7481e+00 +7.1304e-01 -1.0987e+00 +5.0863e+00
55 +9.183071648e+00 +9.183071648e+00 +1.054330716e+02 +1.054330716e+02 -1.5354e+00 +4.0860e+00 -4.8724e+00 -4.6895e+00 -5.3145e+00 -3.7333e+00 +2.0272e+00 -3.7365e+00 -1.3820e+00 +2.3276e+00 +3.1061e-01 -2.3199e-01 +1.1769e+00 -9.5896e-01 +4.3102e+00 -2.1959e+00 -3.3593e+00 +4.0605e+00 +2.2897e+00 +5.0632e+00
263 +5.587518388e+00 +5.587518388e+00 +1.018375184e+02 +1.018375184e+02 -4.8850e+00 +3.4382e+00 -1.6105e-01 -1.4485e+00 -5.3426e+00 -4.7160e+00 +4.6514e+00 -8.1023e-01 -3.6744e-01 +8.4484e-01 +4.9429e+00 -7.0296e-01 +3.0215e+00 +1.4185e+00 +3.2084e+00 -3.9649e+00 -1.6592e+00 +3.8751e+00 +2.2753e+00 +4.0986e+00
4696 +3.937050877e+00 +3.937050877e+00 +1.001870509e+02 +1.001870509e+02 -5.0550e+00 -3.4992e+00 +2.3684e+00 +1.8848e+00 +9.8530e-01 -1.8524e+00 -9.4687e-01 +1.5424e+00 -8.2274e-01 -1.3939e+00 +1.4015e-01 +3.9754e+00 +4.3667e+00 -1.1225e+00 -8.4730e-01 +2.3672e+00 +4.1429e+00 +6.8621e-01 -5.5990e-01 +1.7009e+00
% function evaluation | noise-free fitness - Fopt (1.467200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.299733910e+00 +9.299733910e+00 +1.560197339e+02 +1.560197339e+02 +3.3302e-01 -1.8022e+00 +3.5484e+00 +2.7099e+00 +2.5171e+00 +2.7060e+00 +1.4867e-01 -2.8132e+00 +1.5668e+00 -1.0953e+00 -1.0316e+00 -1.9355e+00 -2.8865e+00 +2.1694e-01 +3.0872e+00 -2.4569e+00 +1.2107e+00 +2.0860e+00 +9.0545e-01 +1.5474e+00
82 +4.518350851e+00 +4.518350851e+00 +1.512383509e+02 +1.512383509e+02 -4.3220e-02 -4.1130e+00 +5.8233e+00 +1.5947e+00 +4.7339e+00 +5.6243e+00 -1.6344e-01 +7.1434e-01 +2.7578e+00 +2.5629e+00 -2.8066e+00 -2.6032e-01 -2.7907e+00 +1.7375e+00 +1.8070e+00 +1.3631e-01 +4.1076e-01 -2.4169e+00 +1.1125e+00 -2.8227e+00
871 +2.706873150e+00 +2.706873150e+00 +1.494268732e+02 +1.494268732e+02 +3.5758e+00 -3.4337e+00 +2.3262e+00 -3.7204e+00 +2.6221e+00 +5.6028e+00 -2.4755e+00 -3.3677e+00 +4.5563e+00 +8.8781e-01 -3.7511e-01 +6.7086e-01 -5.1902e+00 +5.3493e+00 +3.4498e+00 -2.1066e+00 +8.1896e-02 -1.9951e+00 +1.4820e+00 +2.7557e+00
% function evaluation | noise-free fitness - Fopt (-5.919800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.648902980e+01 +1.648902980e+01 -5.754909702e+02 -5.754909702e+02 -3.6487e+00 +3.8339e+00 -3.5618e+00 +1.9808e+00 -4.9842e-03 -4.4866e-01 +2.6668e+00 +2.1454e+00 -1.0150e+00 +2.8529e+00 +1.6705e+00 -3.9550e+00 +1.2119e-01 +2.9591e+00 +3.2127e+00 -2.9904e+00 +1.4971e+00 +2.5049e+00 +2.6979e-01 +3.6911e+00
5 +1.307024249e+01 +1.307024249e+01 -5.789097575e+02 -5.789097575e+02 -2.0572e+00 +5.8364e+00 -2.6573e+00 +2.8148e+00 +2.6103e+00 -2.2316e+00 +1.9106e+00 +5.7906e-01 -6.8599e-01 +4.2772e+00 +1.5447e+00 -3.8180e+00 -1.8181e+00 +4.8825e+00 +5.1809e+00 -4.5404e-01 -1.7682e+00 -5.0274e-01 -7.1606e-03 +6.4241e+00
33 +6.991674653e+00 +6.991674653e+00 -5.849883253e+02 -5.849883253e+02 -2.1621e+00 +1.9469e+00 -1.0655e+00 +2.1237e+00 +4.5591e+00 +1.9008e+00 +2.4943e+00 +1.7779e+00 +9.0255e-01 +2.7139e+00 +4.3604e+00 -4.2516e+00 +2.8058e+00 +5.4534e+00 -5.3119e-02 -5.3394e+00 +1.9129e+00 -6.5958e-01 -1.4145e+00 +4.5680e+00
257 +6.255362198e+00 +6.255362198e+00 -5.857246378e+02 -5.857246378e+02 -1.3942e+00 +4.1014e+00 -3.1606e+00 +2.6685e+00 +3.5147e+00 +2.9550e+00 +2.8312e+00 +5.0723e+00 -3.2960e+00 +2.0048e+00 +4.0109e+00 -4.1688e+00 -5.2273e-01 +3.2017e+00 +4.6105e+00 -1.4973e+00 +2.6650e+00 -6.6194e-01 -4.2256e+00 -1.4462e+00
1342 +3.800999968e+00 +3.800999968e+00 -5.881790000e+02 -5.881790000e+02 -2.8192e+00 -8.5392e-01 +2.0581e+00 +3.9105e+00 +2.8379e+00 -2.3225e+00 +2.0197e+00 +3.2107e+00 -3.1168e+00 +2.4402e+00 +3.2468e+00 -3.2592e+00 +3.9621e+00 +2.4988e+00 +5.4093e+00 -4.1739e+00 -3.1433e-01 -1.7783e+00 +3.8502e-01 +1.8674e+00
% function evaluation | noise-free fitness - Fopt (7.429000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.721920419e+01 +2.721920419e+01 +1.015092042e+02 +1.015092042e+02 +2.3141e+00 +3.4108e+00 +1.6447e+00 -1.0332e+00 -2.4165e+00 +2.6099e-01 -2.1766e-01 -3.2596e-01 -2.1020e+00 +1.6112e-01 +2.9706e+00 -1.9833e+00 +2.9943e+00 +2.2943e+00 +6.5980e-01 -3.4503e+00 +3.3749e+00 -1.1646e+00 -8.3600e-01 +7.4580e-01
2 +1.457980101e+01 +1.457980101e+01 +8.886980101e+01 +8.886980101e+01 +1.0127e+00 +2.9783e+00 -5.3286e-01 -3.1750e+00 -1.8511e+00 +3.2591e-01 +6.7136e-01 +8.1254e-01 +8.2316e-01 +2.5193e+00 +4.2060e+00 -3.9514e+00 +3.0753e+00 +3.1117e+00 +2.0451e+00 -1.8908e+00 +5.2788e+00 -3.9215e+00 -7.0937e-01 -1.5594e+00
24 +8.903749266e+00 +8.903749266e+00 +8.319374927e+01 +8.319374927e+01 +2.3605e+00 -1.1944e-01 +4.0551e+00 -2.9014e-01 +2.5471e+00 +2.0126e+00 +2.1956e+00 -3.0453e-01 +1.2273e+00 +4.5062e+00 +2.6527e+00 -1.7738e+00 -3.5713e-01 +4.0938e+00 -4.2597e+00 -1.2488e+00 +3.9818e+00 -2.4667e+00 -5.9146e-01 -1.7153e+00
192 +5.032289300e+00 +5.032289300e+00 +7.932228930e+01 +7.932228930e+01 +2.3606e+00 -5.0586e+00 +4.5764e+00 +2.4079e+00 -3.7362e+00 +1.2201e+00 +5.0587e+00 -7.5724e-01 +7.5866e-01 +1.8774e+00 +2.1084e+00 -1.3844e+00 -2.7344e+00 +1.6568e+00 -1.4736e+00 -1.3954e-01 +1.9922e+00 +2.3388e+00 +1.6436e-01 -4.7465e+00
3381 +3.832599362e+00 +3.832599362e+00 +7.812259936e+01 +7.812259936e+01 -1.1027e+00 -3.7898e+00 +3.0553e+00 -1.3321e+00 -3.2196e+00 +2.1104e+00 +3.5089e-01 +2.7948e+00 +7.0893e-01 +5.1166e+00 +4.9371e-01 +3.8008e+00 -1.2032e+00 +2.4049e+00 +2.2350e-01 +1.5887e+00 +1.6371e+00 +5.1991e+00 -4.7886e+00 -3.2873e+00
% function evaluation | noise-free fitness - Fopt (-3.490000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.771488932e+01 +1.771488932e+01 +1.422488932e+01 +1.422488932e+01 -2.9739e+00 -3.1190e+00 -3.5853e-01 -2.9638e-02 +7.3213e-03 -1.6861e+00 +5.0629e-01 +1.3865e+00 -5.4441e-01 +1.0418e+00 +3.8600e+00 -1.2249e+00 +2.9783e+00 -4.4120e-02 -2.7213e+00 +8.4019e-01 -1.3173e+00 -2.1622e+00 -2.9584e+00 -5.8902e-01
2 +1.419439898e+01 +1.419439898e+01 +1.070439898e+01 +1.070439898e+01 -4.2752e+00 -3.5515e+00 -2.5361e+00 -2.1715e+00 +5.7274e-01 -1.6211e+00 +1.3953e+00 +2.5250e+00 +2.3808e+00 +3.3999e+00 +5.0955e+00 -3.1930e+00 +3.0592e+00 +7.7332e-01 -1.3360e+00 +2.3997e+00 +5.8659e-01 -4.9191e+00 -2.8318e+00 -2.8942e+00
15 +8.782045010e+00 +8.782045010e+00 +5.292045010e+00 +5.292045010e+00 +6.0280e-01 +1.3049e-01 +1.6067e+00 -2.7456e+00 +1.6645e+00 -2.8674e+00 +2.0215e+00 -1.8812e+00 +3.4237e+00 +3.2047e+00 +1.5990e+00 -2.9361e+00 +4.2105e+00 -2.3415e-01 +1.4375e+00 +2.2649e-01 +2.9612e-01 -1.5979e+00 -2.5963e+00 -2.7584e+00
130 +4.724815190e+00 +4.724815190e+00 +1.234815190e+00 +1.234815190e+00 -2.0646e+00 -1.4541e+00 +3.4700e+00 +1.2302e-01 +3.7560e-01 -2.9949e+00 -1.3881e+00 -5.7627e-01 +2.5947e+00 +2.8877e+00 -5.7368e-01 +1.6018e+00 +2.4123e+00 +4.5327e+00 -2.6259e+00 -1.8644e-01 -4.9613e+00 -1.3861e+00 +1.7963e+00 +1.4276e+00
401 +3.213605921e+00 +3.213605921e+00 -2.763940792e-01 -2.763940792e-01 -3.2741e+00 -3.3346e+00 +3.0429e+00 -4.1142e+00 +4.1668e+00 -2.9402e+00 +2.4599e+00 -1.0182e+00 +5.4411e-01 +2.6177e+00 -2.2766e+00 +1.1008e+00 +4.6198e+00 +1.7951e+00 -1.9975e-01 -2.8457e+00 -3.3243e+00 -2.2300e+00 -2.5990e+00 +1.9638e-02
% function evaluation | noise-free fitness - Fopt (-1.283000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.855298204e+01 +1.855298204e+01 +5.722982045e+00 +5.722982045e+00 -3.3781e+00 +3.0085e+00 +1.4437e+00 -2.3742e+00 +3.2976e-01 -1.7535e+00 +1.1454e+00 +1.7445e+00 +2.6325e+00 +1.4857e+00 -3.5133e+00 -2.4531e+00 -1.2836e+00 -2.5251e+00 +1.8532e+00 +3.7390e+00 -3.1237e+00 -5.9806e-01 +1.9940e+00 +2.1694e-01
2 +1.003641506e+01 +1.003641506e+01 -2.793584939e+00 -2.793584939e+00 -4.6795e+00 +2.5760e+00 -7.3388e-01 -4.5161e+00 +8.9518e-01 -1.6886e+00 +2.0344e+00 +2.8830e+00 +5.5576e+00 +3.8439e+00 -2.2779e+00 -4.4212e+00 -1.2026e+00 -1.7077e+00 +3.2385e+00 +5.2985e+00 -1.2199e+00 -3.3549e+00 +2.1207e+00 -2.0883e+00
