% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1169 +3.654555369e+01 +3.654555369e+01 +1.129555369e+01 +1.129555369e+01 +2.7059e+00 +2.7136e+00 -1.8804e+00 -3.3064e+00 +4.4852e-01 -2.1880e+00 -2.4397e+00 -2.6262e+00 +2.3854e+00 -4.3519e+00 +4.3094e+00 +1.4750e+00 -2.8991e+00 +1.7264e+00 +3.5954e+00 +8.0184e-01 -1.1152e+00 -2.1127e+00 +1.9865e+00 -2.0137e+00
1995 +2.250199976e+01 +2.250199976e+01 -2.748000243e+00 -2.748000243e+00 +2.7059e+00 +2.7136e+00 -1.6606e+00 -3.3064e+00 +3.9493e+00 +1.3445e+00 -1.9044e+00 -2.6262e+00 +2.3854e+00 -3.4667e+00 +2.9521e+00 +1.5069e+00 -3.2750e+00 -1.5469e+00 +3.5993e+00 +8.0184e-01 -1.1152e+00 -2.1127e+00 +1.9865e+00 -2.2637e+00
2823 +1.583910534e+01 +1.583910534e+01 -9.410894658e+00 -9.410894658e+00 +2.7040e+00 +9.0824e-01 -1.8803e+00 -2.5454e+00 +3.9493e+00 +1.3445e+00 -1.9357e+00 -2.6262e+00 +2.3854e+00 -3.4657e+00 +2.9521e+00 +1.4750e+00 -2.8991e+00 -1.2969e+00 +3.5954e+00 +8.0184e-01 -1.1152e+00 -2.1127e+00 +1.9221e+00 -2.2637e+00
4287 +9.693556822e+00 +9.693556822e+00 -1.555644318e+01 -1.555644318e+01 +3.3915e+00 +9.0821e-01 -1.6606e+00 -1.3064e+00 +2.8880e+00 +9.8636e-01 -1.4061e+00 -1.2234e+00 +1.4035e+00 -2.9787e+00 +2.0920e+00 +1.5069e+00 -2.8991e+00 -1.0471e+00 +2.5954e+00 +8.0185e-01 -1.1152e+00 -2.1127e+00 +1.9221e+00 -1.6428e+00
% function evaluation | noise-free fitness - Fopt (-2.017200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.220126127e+02 +3.220126127e+02 +1.202926127e+02 +1.202926127e+02 +8.1822e-01 -2.6866e+00 +2.1720e+00 -1.9588e+00 +3.0866e+00 -2.8302e+00 -1.7275e+00 -4.9654e+00 -1.8271e+00 -2.1538e+00 -2.5295e+00 -2.8512e+00 +2.2539e+00 +5.3226e-01 -2.2093e+00 -4.2623e+00 +4.7754e+00 +3.5681e+00 +4.6071e+00 +6.5522e-01
3 +1.933485905e+02 +1.933485905e+02 -8.371409546e+00 -8.371409546e+00 +2.9193e+00 -2.7735e+00 -2.6736e+00 -2.1382e+00 +4.8657e+00 +3.8618e+00 -2.4017e+00 -1.6358e+00 -2.7179e-01 +4.1084e-01 +5.7464e-01 +4.2426e+00 -1.4090e+00 -3.0119e+00 +4.8110e+00 +1.2492e+00 +4.0158e+00 -2.6200e-01 -2.8065e+00 -2.7128e+00
4 +1.578426276e+02 +1.578426276e+02 -4.387737237e+01 -4.387737237e+01 -2.6420e+00 -1.2411e+00 -3.0277e+00 +3.5959e+00 -7.7303e-01 -1.4945e-01 -4.6288e+00 -2.0916e+00 +6.2043e-01 -3.1535e+00 +2.9854e+00 +2.0060e+00 +3.1949e+00 -4.2588e+00 +2.2702e+00 +4.0559e+00 +5.0632e-01 +3.2703e+00 -2.3839e+00 +1.3625e+00
593 +8.043658946e+01 +8.043658946e+01 -1.212834105e+02 -1.212834105e+02 +2.4236e+00 -6.4412e-01 -2.1003e+00 +3.5424e+00 +4.3831e+00 -3.6624e+00 -3.9852e+00 +2.3527e+00 -4.7611e-01 -3.0571e+00 +4.4391e+00 -6.2753e-01 -2.3201e+00 -2.4065e+00 -3.9612e+00 -5.3516e-01 +4.9691e+00 -2.5855e-02 -2.7184e+00 -8.9754e-01
907 +5.981211299e+01 +5.981211299e+01 -1.419078870e+02 -1.419078870e+02 +5.4641e-01 -6.4412e-01 -2.1003e+00 +3.5424e+00 +4.3841e+00 -3.6624e+00 -3.9852e+00 +2.2902e+00 +6.1913e-01 -3.4039e+00 +2.4289e+00 -1.3055e+00 -1.1494e+00 +4.6863e-01 -1.0028e+00 -2.0062e+00 +2.4109e+00 -2.6200e-01 -2.8065e+00 -2.7128e+00
1199 +2.757740628e+01 +2.757740628e+01 -1.741425937e+02 -1.741425937e+02 +8.6855e-02 -2.5293e+00 -1.1287e+00 +1.7835e+00 -1.0247e+00 +4.9446e-01 -7.0549e-01 +2.0685e+00 -4.7611e-01 -3.0571e+00 +4.5803e+00 -2.3681e-01 -3.3678e+00 -1.4579e+00 -1.7775e+00 +1.6385e+00 +1.8733e+00 +2.8201e+00 -2.2844e+00 -2.1735e+00
1769 +2.396935714e+01 +2.396935714e+01 -1.777506429e+02 -1.777506429e+02 +8.6855e-02 -2.5293e+00 -1.2875e-01 +1.7835e+00 +2.2460e+00 +1.0006e+00 -4.6669e+00 +2.0969e+00 +4.3037e-01 -3.1535e+00 +2.9854e+00 +2.0685e+00 -3.3678e+00 -1.4579e+00 -1.7775e+00 +1.6385e+00 +1.8733e+00 +2.8201e+00 -2.2844e+00 -2.1735e+00
2789 +1.387837920e+01 +1.387837920e+01 -1.878416208e+02 -1.878416208e+02 +8.6855e-02 -2.5293e+00 -1.1288e+00 +1.7835e+00 +2.2460e+00 +1.0006e+00 -4.6669e+00 +2.0687e+00 -4.4486e-01 -3.0571e+00 +4.5803e+00 -2.3681e-01 -3.3673e+00 -1.4579e+00 -1.7775e+00 +1.6385e+00 +1.8733e+00 +3.4268e-01 -3.1892e+00 -2.1735e+00
3197 +9.594090246e+00 +9.594090246e+00 -1.921259098e+02 -1.921259098e+02 +8.0751e-02 -2.5293e+00 -1.1287e+00 +9.5506e-01 +2.2460e+00 +1.0006e+00 -1.9364e+00 +2.3173e+00 +6.2303e-01 -3.0571e+00 +4.5803e+00 -2.2119e-01 -3.3678e+00 -1.4579e+00 -1.7775e+00 +1.6385e+00 +7.1911e-01 -2.5855e-02 -3.7197e+00 -2.1735e+00
4023 +5.513873972e+00 +5.513873972e+00 -1.962061260e+02 -1.962061260e+02 -1.0278e+00 -2.5293e+00 -1.1444e+00 +1.7835e+00 +2.2460e+00 +1.0016e+00 -2.8375e+00 +2.5731e+00 +5.3158e-01 -3.4039e+00 +4.5803e+00 -2.3681e-01 -3.3522e+00 -1.4423e+00 -1.7775e+00 +1.6385e+00 +7.1911e-01 +3.4268e-01 -3.0517e+00 -2.6845e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.192057867e+02 +2.192057867e+02 -7.807942133e+02 -7.807942133e+02 +1.9817e+00 -4.1065e+00 -2.1401e+00 +9.0469e-01 +1.5405e+00 +4.2251e+00 +2.7816e-01 -3.8558e+00 +1.2001e+00 +3.9118e+00 +3.6707e+00 -3.5276e+00 -3.0379e+00 +4.4845e+00 -3.7715e+00 -8.7796e-01 +4.0579e+00 +2.7906e+00 -2.2062e-01 -1.9384e+00
