% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2968 +9.980130542e+00 +9.980130542e+00 -3.914986946e+01 -3.914986946e+01 +2.4376e-01 +4.1281e+00 +3.1874e+00 +3.4802e-02 +4.6667e+00 +3.4528e+00 -3.5274e+00 +5.1429e+00 +3.2340e+00 +3.2017e+00 -3.8036e+00 -1.8379e+00 +1.4697e+00 +4.1127e+00 +1.6353e+00 +7.0499e-01 +2.0957e+00 -2.3728e+00 -1.0771e+00 -1.6836e+00
3317 +6.231294564e+00 +6.231294564e+00 -4.289870544e+01 -4.289870544e+01 +1.0655e+00 +4.0987e+00 +3.8443e+00 -1.5349e-01 +4.7399e+00 +3.2635e+00 -3.2682e+00 +4.5107e+00 +3.5175e+00 +3.3789e+00 -3.9363e+00 -7.9714e-01 +2.4593e+00 +4.0735e+00 +9.7196e-01 +6.4187e-01 +1.8802e+00 -2.2257e+00 -7.8555e-01 -2.3132e+00
3674 +3.856838163e+00 +3.856838163e+00 -4.527316184e+01 -4.527316184e+01 +1.1915e+00 +3.9564e+00 +3.5733e+00 -2.3326e-01 +4.6611e+00 +3.0989e+00 -3.1967e+00 +4.7290e+00 +3.4243e+00 +3.8663e+00 -3.7810e+00 -9.0416e-01 +2.8040e+00 +3.8019e+00 +1.2691e+00 +1.8018e-01 +2.3347e+00 -2.2308e+00 -6.8999e-01 -2.2659e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.487484927e+01 +8.487484927e+01 +3.826048493e+02 +3.826048493e+02 +4.7744e-01 -1.8787e+00 -1.9845e+00 -3.0208e+00 +1.5209e+00 -3.7698e+00 +8.7282e-01 +2.8669e+00 +1.6519e+00 -3.1164e+00 +4.3525e+00 +3.1065e+00 -3.8032e+00 +1.0079e-01 -3.1208e+00 +4.5157e+00 +6.5286e-01 -2.0834e+00 -8.3405e-02 +4.3312e-01
455 +6.112720897e+01 +6.112720897e+01 +3.588572090e+02 +3.588572090e+02 -4.3583e+00 +2.9986e+00 -1.9170e-01 +6.1425e-01 +4.3707e+00 -1.8142e+00 -1.6355e+00 +1.0921e+00 -8.7555e-01 -4.8414e+00 +1.4473e+00 +3.3283e+00 -1.0555e+00 +6.0193e-01 +2.4434e+00 -1.1430e+00 +3.0777e+00 -1.2105e+00 -3.2958e+00 +7.6068e-01
684 +3.961134637e+01 +3.961134637e+01 +3.373413464e+02 +3.373413464e+02 -6.4178e-01 +2.8809e+00 +1.9959e+00 -1.3874e+00 +4.4357e+00 -2.5273e-01 +9.8618e-02 +5.2503e-01 -6.4959e-01 -3.6980e+00 +4.9692e-01 +3.7030e+00 -3.5403e-01 -6.9084e-01 +2.4996e+00 -5.7962e-01 +3.4162e+00 +8.5746e-02 -3.3732e+00 +7.9361e-01
850 +2.479338943e+01 +2.479338943e+01 +3.225233894e+02 +3.225233894e+02 -1.1490e+00 +3.0777e+00 +8.8679e-01 -1.5199e+00 +4.7338e+00 -7.7202e-01 -5.0834e-01 +4.0076e-01 +9.5435e-02 -3.7376e+00 +5.3582e-02 +2.5339e+00 -7.4201e-01 +6.9795e-01 +2.0079e+00 -8.0491e-01 +3.1739e+00 +8.7586e-01 -3.0610e+00 +1.5281e+00
1530 +1.581011329e+01 +1.581011329e+01 +3.135401133e+02 +3.135401133e+02 -1.2127e+00 +3.3922e+00 +7.1960e-01 -1.3923e+00 +4.7039e+00 -2.0434e+00 -8.5353e-01 +7.2856e-01 +1.3785e-01 -3.1416e+00 +2.4263e-01 +2.6439e+00 +2.0677e-02 +6.7041e-01 +1.4340e+00 -6.4165e-02 +2.3839e+00 +3.8231e-01 -2.3554e+00 +2.3070e+00
2506 +9.719710846e+00 +9.719710846e+00 +3.074497108e+02 +3.074497108e+02 -1.2345e+00 +3.2349e+00 +4.5808e-01 -1.3478e+00 +4.8702e+00 -2.8609e+00 -7.3311e-01 +9.8813e-01 +3.4890e-01 -2.9368e+00 +3.5215e-01 +2.9039e+00 +3.2903e-01 +2.4006e-01 +2.5970e+00 +2.3607e-01 +1.8888e+00 +7.5323e-01 -2.4150e+00 +3.2126e+00
4285 +6.261520274e+00 +6.261520274e+00 +3.039915203e+02 +3.039915203e+02 -8.5003e-01 +3.7161e+00 +3.1812e-01 -1.6735e+00 +4.3163e+00 -2.6300e+00 -7.3293e-01 +1.4661e+00 +5.3670e-01 -4.0333e+00 +6.0365e-02 +2.6018e+00 +2.7617e-01 +2.5817e-01 +3.1940e+00 +1.0687e+00 +1.6803e+00 +8.4941e-01 -3.3055e+00 +3.1277e+00
4558 +3.958510335e+00 +3.958510335e+00 +3.016885103e+02 +3.016885103e+02 -1.3687e+00 +3.7991e+00 +1.6706e-01 -1.4317e+00 +4.0574e+00 -2.5076e+00 -6.2405e-01 +1.4621e+00 +8.9185e-01 -4.1088e+00 -1.1292e-02 +2.1647e+00 +4.7026e-01 +8.6229e-02 +3.2611e+00 +6.9783e-01 +1.7619e+00 +4.4243e-01 -3.2387e+00 +3.0025e+00
4669 +2.312975288e+00 +2.312975288e+00 +3.000429753e+02 +3.000429753e+02 -1.2586e+00 +3.5610e+00 +2.4553e-01 -2.1441e+00 +3.9338e+00 -2.5018e+00 -5.0173e-01 +1.3133e+00 +9.8266e-01 -3.8717e+00 -3.4725e-01 +2.1420e+00 +4.1316e-01 +5.1969e-02 +3.2880e+00 +8.7507e-01 +1.8286e+00 +4.8047e-01 -3.2853e+00 +3.2425e+00
4821 +1.562866584e+00 +1.562866584e+00 +2.992928666e+02 +2.992928666e+02 -1.8754e+00 +3.4666e+00 +5.5692e-01 -2.5101e+00 +3.7592e+00 -2.6828e+00 -1.1607e-01 +9.9264e-01 +1.3844e+00 -3.5239e+00 -9.9060e-01 +2.0538e+00 +3.3483e-01 -5.2654e-01 +3.2802e+00 +1.2927e+00 +1.5140e+00 +7.3236e-01 -3.4869e+00 +3.0268e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.617592036e+01 +8.617592036e+01 +1.377459204e+02 +1.377459204e+02 -9.9447e-01 +2.1108e+00 -2.1610e+00 -2.5375e+00 -2.3041e+00 -4.7057e+00 +3.4432e-01 -2.7929e+00 +3.5164e+00 -2.6446e+00 -2.6531e+00 +1.1214e+00 -4.1058e+00 -1.4738e+00 +9.5596e-01 -8.6435e-01 -2.5948e+00 +4.1723e+00 -2.4820e-01 -4.7622e+00
2723 +6.302305311e+01 +6.302305311e+01 +1.145930531e+02 +1.145930531e+02 +9.2378e-01 +5.2259e+00 +4.3295e+00 +2.6158e+00 -2.0250e+00 -3.4166e+00 -2.7598e+00 -7.9723e-01 +1.0479e+00 -1.8534e+00 -4.1528e-01 -2.4164e+00 -3.3421e+00 +1.2509e+00 +8.3286e-01 -9.1093e-01 -4.5807e-01 -9.7753e-01 -4.0334e+00 -4.0829e+00
% function evaluation | noise-free fitness - Fopt (3.943000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.604818485e+01 +8.604818485e+01 +1.254781848e+02 +1.254781848e+02 -4.6549e+00 +2.0576e+00 -6.4252e-01 -1.6264e-01 +4.0220e+00 -1.9513e+00 +1.7616e+00 +1.9907e+00 -3.6604e+00 +1.1078e+00 -3.8651e-02 +2.4311e+00 -4.7073e+00 -1.4226e+00 +2.5061e-01 +4.5115e+00 -1.0594e-01 -2.5998e+00 -1.0291e+00 -3.7906e+00
463 +5.995736552e+01 +5.995736552e+01 +9.938736552e+01 +9.938736552e+01 +2.5497e-01 -3.6425e+00 +9.4166e-01 -9.9298e-01 +1.4918e+00 +3.1021e+00 +5.1550e-01 +2.0216e+00 +9.3319e-01 +1.2760e+00 +9.1138e-01 -7.5997e-01 +6.6580e-01 +1.9730e+00 +2.1150e+00 +2.5497e+00 -4.3201e-01 -1.1889e+00 +1.2076e+00 +1.9964e+00
1048 +3.910388160e+01 +3.910388160e+01 +7.853388160e+01 +7.853388160e+01 -3.4818e-02 -2.7021e+00 +4.5360e-01 -1.4878e+00 +1.7324e+00 +2.4507e+00 +1.7826e+00 +2.7882e+00 +1.1550e+00 +2.1224e-01 +7.9818e-01 -6.8649e-01 +1.4491e+00 +1.9229e+00 +6.1433e-01 +3.9574e+00 +1.3513e+00 +2.2617e-01 +2.2582e+00 +2.7274e+00
2923 +2.493166085e+01 +2.493166085e+01 +6.436166085e+01 +6.436166085e+01 -6.1408e-01 -2.8991e+00 +1.9342e+00 -1.4288e+00 +1.6715e+00 +2.9275e+00 +1.1854e+00 +2.4665e+00 +7.3345e-01 -2.0586e-01 -1.2500e-01 -1.0651e+00 +1.1702e+00 +1.7793e+00 +1.8019e-02 +3.8856e+00 +2.1755e+00 -2.1650e-01 +1.1029e+00 +4.6105e+00
3542 +1.582108517e+01 +1.582108517e+01 +5.525108517e+01 +5.525108517e+01 -1.3218e+00 -3.1207e+00 +2.0612e+00 -2.3986e+00 +2.3645e+00 +3.3282e+00 +2.2436e+00 +2.5340e+00 +1.7953e+00 +2.2063e-02 +7.0108e-02 -3.1344e-01 +1.8587e+00 +1.7414e+00 -5.6249e-02 +3.4604e+00 +1.8483e+00 +1.2799e-01 -3.2364e-01 +4.2451e+00
% function evaluation | noise-free fitness - Fopt (1.322900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.546783596e+01 +8.546783596e+01 +2.177578360e+02 +2.177578360e+02 +3.2081e+00 +7.8363e-01 +3.0138e+00 -3.0281e+00 -1.9927e+00 +6.8958e-01 +2.8197e+00 +3.9625e+00 +1.3270e+00 +3.8704e+00 -3.4569e+00 -1.3082e+00 +1.8104e+00 +4.9006e+00 -4.7662e+00 -3.9716e+00 -1.3883e+00 +5.5874e-01 -3.5948e+00 -6.8731e-01
885 +6.298191074e+01 +6.298191074e+01 +1.952719107e+02 +1.952719107e+02 +4.1800e+00 -5.9663e-01 +3.2059e+00 +4.4500e+00 -1.3432e+00 -2.5855e+00 +2.3330e+00 +4.5126e+00 +3.3565e+00 +2.3864e+00 -3.0868e+00 -1.4336e+00 +2.8566e+00 -1.6367e+00 +4.4790e+00 +3.4348e+00 +2.3815e+00 -3.5513e-01 -1.7325e+00 +2.6127e+00
1345 +3.970653348e+01 +3.970653348e+01 +1.719965335e+02 +1.719965335e+02 +4.4817e+00 -1.6568e+00 +2.3134e+00 +4.2160e+00 -3.4468e+00 -4.0560e+00 +2.2828e+00 +4.4391e+00 +1.8109e+00 +1.8157e+00 -3.0118e+00 +3.9358e-02 +1.9875e+00 -3.1806e+00 +4.0540e+00 +2.6680e+00 +2.8405e+00 +1.9851e-01 -1.3785e+00 +3.3137e+00
% function evaluation | noise-free fitness - Fopt (-4.871000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.328909041e+01 +8.328909041e+01 +3.457909041e+01 +3.457909041e+01 +1.8825e-01 +1.5221e+00 +4.3711e+00 +2.5086e+00 +3.3187e+00 +4.4770e+00 -5.1600e-01 +1.4287e+00 -4.1744e+00 +1.3592e+00 -2.9347e+00 +2.6093e-01 -4.9347e+00 -4.8310e+00 +6.8333e-01 -1.1899e+00 +3.4485e+00 +1.4269e-01 -3.2852e-01 +4.6133e+00
508 +6.270591843e+01 +6.270591843e+01 +1.399591843e+01 +1.399591843e+01 +2.5118e+00 -2.3461e+00 -3.0068e+00 +2.1976e+00 +2.0479e+00 -1.5482e+00 -2.3029e+00 +1.0088e+00 +1.1009e+00 +2.6848e+00 +3.8909e+00 +4.8790e+00 +4.3944e+00 -1.9269e+00 +6.8565e-01 -3.2622e+00 +1.1833e+00 +2.5359e+00 -1.3760e+00 -8.4650e-01
1163 +3.975468835e+01 +3.975468835e+01 -8.955311648e+00 -8.955311648e+00 +2.0240e+00 -1.2093e+00 -4.0266e+00 +2.6871e+00 +2.0369e+00 +1.0773e+00 -5.0082e-01 +2.6235e+00 +1.5648e+00 +2.0532e+00 +3.3785e+00 +5.3773e+00 +3.7107e+00 -1.4876e+00 +1.0772e+00 -2.8180e+00 +1.8405e+00 +3.2725e+00 -1.7196e+00 -1.5375e+00
% function evaluation | noise-free fitness - Fopt (-2.833000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.654659267e+01 +8.654659267e+01 +5.821659267e+01 +5.821659267e+01 -8.9635e-01 -4.2496e-01 -3.0574e+00 +3.7686e+00 +4.2968e+00 -2.0813e+00 +4.6376e+00 +1.6500e+00 -3.2252e+00 -1.6730e+00 -4.2294e+00 +4.8330e+00 +3.9367e+00 +2.8989e+00 +1.9613e+00 +4.0798e+00 +2.0590e-01 -1.7086e+00 +4.7933e-01 -3.1174e+00
714 +6.256700395e+01 +6.256700395e+01 +3.423700395e+01 +3.423700395e+01 -3.6434e+00 +2.5473e+00 +9.7059e-01 +3.0666e+00 -1.2814e+00 +3.9453e-01 +2.4369e+00 +3.7908e+00 +3.4437e+00 -3.8330e-01 -5.9158e-01 -1.5452e+00 +1.9873e-01 -4.0437e+00 -1.4476e+00 -9.7723e-01 -2.0360e+00 +1.7322e+00 -6.0666e-01 -4.2836e-01
1224 +3.893248828e+01 +3.893248828e+01 +1.060248828e+01 +1.060248828e+01 -2.8542e+00 +2.7700e+00 +6.7898e-01 +3.1339e+00 -2.7219e-01 -2.0316e-01 +1.3579e+00 +3.3561e+00 +3.5695e+00 -9.5133e-01 +4.0436e-01 -1.9133e+00 +1.2589e+00 -4.7857e+00 -1.8274e+00 -1.7048e+00 -2.1738e+00 +2.1424e+00 -5.6920e-01 -3.0582e+00
1891 +2.507955085e+01 +2.507955085e+01 -3.250449152e+00 -3.250449152e+00 -3.1124e+00 +2.9500e+00 +1.1227e-01 +1.8794e+00 -4.7525e-02 +5.9416e-02 +1.2712e+00 +4.3457e+00 +3.0171e+00 -1.2679e+00 +1.2404e-01 -2.0019e+00 +9.9855e-01 -4.7013e+00 -2.7835e+00 -1.9968e+00 -2.0793e+00 +2.3216e+00 -1.9530e+00 -5.0550e+00
% function evaluation | noise-free fitness - Fopt (-1.516100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.633493440e+01 +8.633493440e+01 -6.527506560e+01 -6.527506560e+01 +1.5604e+00 +3.8469e+00 +4.7889e+00 +2.4516e+00 +4.5122e-01 +4.3788e+00 +3.2705e+00 -1.3956e+00 -3.5598e+00 -2.8264e+00 -1.5911e+00 +2.4160e+00 +7.9136e-01 -7.8078e-01 +1.9622e+00 +5.9544e-01 +2.1917e+00 -2.4303e+00 +4.9206e+00 +1.0623e-01
213 +6.115275623e+01 +6.115275623e+01 -9.045724377e+01 -9.045724377e+01 -1.2042e+00 -7.5190e-01 +5.4425e-01 -3.7224e+00 +2.9063e+00 -1.4684e+00 -5.9318e-01 +4.8286e+00 +2.8550e+00 +4.1809e+00 +2.4555e+00 -3.5285e+00 -6.1765e-01 -9.5916e-01 +2.1602e+00 -3.9488e+00 +3.3621e+00 -4.1852e+00 -1.9492e+00 -2.0671e+00
450 +3.864534586e+01 +3.864534586e+01 -1.129646541e+02 -1.129646541e+02 -5.5966e-01 -1.6187e-01 -2.7961e-01 -3.4771e+00 +2.7055e+00 -2.1006e+00 -1.1817e+00 +3.9877e+00 +2.0736e+00 +4.3127e+00 +1.8729e+00 -2.5409e+00 -6.7224e-01 -2.2252e+00 +2.3675e+00 -3.3965e+00 +1.7602e+00 -2.5856e+00 -3.0606e+00 -3.0745e+00
717 +2.489420678e+01 +2.489420678e+01 -1.267157932e+02 -1.267157932e+02 +3.1650e-01 +8.6699e-01 -7.4619e-01 -3.8730e+00 +1.7299e+00 -2.2996e+00 -1.8944e+00 +4.2151e+00 +2.0245e+00 +3.8103e+00 +1.8853e+00 -1.1450e+00 -8.4621e-02 -2.9025e+00 +3.1022e+00 -3.6492e+00 +1.5131e+00 -1.9629e+00 -3.1360e+00 -2.5673e+00
1016 +1.577754476e+01 +1.577754476e+01 -1.358324552e+02 -1.358324552e+02 +5.4436e-01 +8.7416e-01 -1.3106e+00 -4.0613e+00 +2.0123e+00 -2.3875e+00 -2.0077e+00 +4.1787e+00 +2.7207e+00 +3.8492e+00 +2.3974e+00 +1.6172e-02 -3.5190e-02 -2.0148e+00 +2.7732e+00 -4.2978e+00 +1.7578e+00 -2.2896e+00 -3.5118e+00 -2.6563e+00
2627 +9.968160469e+00 +9.968160469e+00 -1.416418395e+02 -1.416418395e+02 +7.6178e-01 +9.0990e-01 -1.0620e+00 -3.8186e+00 +3.0084e+00 -2.5398e+00 -1.8349e+00 +3.7180e+00 +4.0793e+00 +3.8053e+00 +2.8441e+00 +4.0258e-02 +2.7826e-01 -1.3156e+00 +2.1121e+00 -5.0330e+00 +2.3241e+00 -2.1445e+00 -4.1593e+00 -2.5521e+00
% function evaluation | noise-free fitness - Fopt (-1.069900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.064174696e+01 +8.064174696e+01 -2.634825304e+01 -2.634825304e+01 -1.8434e-01 +1.0646e+00 +9.1741e-01 -1.3911e+00 -3.5422e+00 +3.1352e+00 -3.2788e+00 +1.0511e+00 +2.9758e+00 +1.4228e+00 +1.8683e+00 +4.1895e+00 -1.5791e+00 -4.3417e+00 -1.9840e+00 -2.5618e+00 +1.8077e+00 -3.8110e-01 -4.7092e+00 +4.9560e+00
941 +6.290515188e+01 +6.290515188e+01 -4.408484812e+01 -4.408484812e+01 -1.0444e+00 +5.1938e-01 +3.9333e+00 -2.7921e+00 -2.8890e+00 +1.0115e+00 -1.3028e+00 -3.3096e-01 +1.5432e-01 +1.2893e+00 +6.0611e-01 +1.9668e+00 -2.2571e+00 -2.7328e+00 -2.5401e+00 -4.1896e+00 +8.7268e-01 -8.8530e-01 -4.1136e+00 +1.7093e+00
1552 +3.944678433e+01 +3.944678433e+01 -6.754321567e+01 -6.754321567e+01 -5.7521e-01 +1.1159e+00 +3.1329e+00 -4.0044e+00 -3.3491e+00 +2.4182e+00 -4.7879e-01 +1.4546e+00 +2.7763e-01 +2.7143e+00 +1.1801e+00 +2.8900e+00 -2.1749e+00 -6.1941e-01 -3.3580e+00 -4.7486e+00 +1.5115e+00 -3.5119e-01 -3.6793e+00 +1.7701e+00
2101 +2.469252255e+01 +2.469252255e+01 -8.229747745e+01 -8.229747745e+01 +4.2429e-01 +1.6319e+00 +2.8381e+00 -4.2741e+00 -3.9327e+00 +2.4913e+00 +1.2841e-01 +5.8273e-01 +1.0520e+00 +1.7254e+00 +5.8442e-01 +3.7591e+00 -2.5068e+00 -1.1329e+00 -4.4302e+00 -5.4491e+00 +1.9000e+00 +1.0874e-01 -4.0230e+00 +1.5591e+00
3270 +1.571910787e+01 +1.571910787e+01 -9.127089213e+01 -9.127089213e+01 +1.2122e+00 +2.9489e+00 +2.3108e+00 -5.0517e+00 -4.2093e+00 +2.1014e+00 -2.3323e-01 -5.2759e-01 +2.1056e+00 +1.1031e+00 +2.8198e-01 +2.7986e+00 -3.2894e+00 -7.6793e-01 -4.5717e+00 -5.2464e+00 +2.5849e+00 -1.5735e-01 -4.9355e+00 +1.3786e+00
3528 +9.959128437e+00 +9.959128437e+00 -9.703087156e+01 -9.703087156e+01 +6.5495e-01 +2.9594e+00 +1.7019e+00 -5.4066e+00 -3.5340e+00 +1.8291e+00 +9.4404e-02 -1.4417e+00 +2.3842e+00 +8.8484e-01 +5.0440e-01 +2.1390e+00 -3.9344e+00 -8.8893e-01 -3.8318e+00 -4.9767e+00 +2.4662e+00 -1.2493e+00 -4.6154e+00 +1.7306e+00
% function evaluation | noise-free fitness - Fopt (1.000300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.654090775e+01 +8.654090775e+01 +1.865709077e+02 +1.865709077e+02 -3.9862e+00 +3.3260e+00 -4.4170e-02 +1.2312e+00 -4.2245e+00 -5.1057e-01 -4.9054e+00 -2.9097e+00 -1.8154e+00 -8.9631e-01 -1.4883e+00 -4.7187e+00 +4.9344e+00 -3.8757e+00 -1.0014e+00 -3.1110e+00 +4.3214e+00 +3.8688e+00 +2.3421e+00 +4.4978e+00
822 +6.144233400e+01 +6.144233400e+01 +1.614723340e+02 +1.614723340e+02 -2.7363e+00 -3.1621e+00 +5.5379e-01 +3.7629e+00 -3.6888e+00 +7.1511e-01 +9.1307e-01 -1.0280e+00 +9.5917e-01 +2.1989e+00 +6.3435e-01 +1.5768e+00 +1.8623e-01 +2.5137e+00 +3.0050e+00 +1.5644e+00 -1.7183e+00 +3.4879e+00 +6.7573e-01 +1.0871e+00
1143 +3.927944445e+01 +3.927944445e+01 +1.393094444e+02 +1.393094444e+02 -2.7459e+00 -4.2105e+00 +7.7158e-01 +4.0942e+00 -6.2183e+00 +2.9396e+00 +1.7842e+00 -7.6659e-01 +1.1897e+00 +2.3171e+00 -1.5608e+00 +2.3685e+00 -2.0623e+00 +2.8550e+00 +3.2538e+00 +1.1311e+00 -3.2378e+00 +2.5987e+00 -5.8819e-01 +1.8556e+00
1422 +2.462670571e+01 +2.462670571e+01 +1.246567057e+02 +1.246567057e+02 -2.2300e+00 -4.5926e+00 +9.8571e-01 +3.1166e+00 -5.4200e+00 +2.4445e+00 +2.2759e+00 -9.2352e-01 +1.1794e+00 +2.8450e+00 -1.6135e+00 +2.1414e+00 -2.7636e+00 +3.7908e+00 +1.9402e+00 +6.1122e-01 -3.2029e+00 +3.0614e+00 -7.7995e-01 +1.5061e+00
1862 +1.572257375e+01 +1.572257375e+01 +1.157525737e+02 +1.157525737e+02 -1.3924e+00 -5.0904e+00 -2.5902e-01 +2.2536e+00 -5.9809e+00 +6.6261e-01 +2.4006e+00 -1.0124e+00 +1.3269e+00 +1.9037e+00 -1.7322e+00 +2.3665e+00 -3.0232e+00 +3.7817e+00 +1.2475e+00 -1.1243e+00 -3.4637e+00 +1.3615e+00 -1.0758e+00 +1.3481e+00
2282 +9.983753519e+00 +9.983753519e+00 +1.100137535e+02 +1.100137535e+02 -5.2465e-01 -4.7710e+00 -2.6759e-01 +2.0873e+00 -5.2683e+00 -1.3876e-01 +2.5760e+00 -1.4788e+00 +1.9769e+00 +2.5763e+00 -2.0482e+00 +2.4934e+00 -3.1853e+00 +3.6286e+00 +7.4348e-01 -1.9357e+00 -3.1747e+00 +1.0539e+00 -1.0669e+00 +2.4057e+00
