% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.470435641e+05 +9.470435641e+05 +9.460435641e+05 +9.460435641e+05 +3.5147e+00 +4.1270e+00 +2.4855e+00 +2.1161e+00 +1.9731e+00 +1.9313e+00 -9.3869e-01 -1.9266e+00 +2.1103e+00 -6.9571e-02 +3.2676e+00 -7.0772e-01 +2.2012e+00 +4.1788e+00 +6.5989e-01 +4.1297e+00 -1.3737e+00 -2.0141e+00 -6.3052e-01 -9.0084e-03
3 +3.052703265e+05 +3.052703265e+05 +3.042703265e+05 +3.042703265e+05 +2.9812e-01 +3.8551e+00 +2.4954e+00 -5.4229e-01 +7.3915e-01 +1.6976e+00 -1.2301e+00 -2.2726e+00 +2.5466e+00 -1.8018e+00 +3.3620e+00 -1.0963e+00 +1.2801e+00 -1.4112e+00 -3.8589e+00 +1.8619e+00 -4.9983e+00 -2.6752e+00 +2.4353e+00 -1.5232e-01
27 +1.826722572e+05 +1.826722572e+05 +1.816722572e+05 +1.816722572e+05 -4.0665e+00 -2.9746e+00 +1.3074e+00 +1.5806e+00 -3.9002e+00 -4.1459e+00 -4.6539e+00 -2.5655e-01 +1.5463e+00 -2.2261e+00 +1.2882e+00 -4.1155e+00 -1.5043e+00 -2.0672e+00 -1.0929e+00 +3.6809e+00 +3.1817e+00 -2.6687e+00 -2.6261e+00 -2.0940e+00
363 +1.101666164e+05 +1.101666164e+05 +1.091666164e+05 +1.091666164e+05 -1.1422e+00 +3.5931e+00 +2.4522e+00 -6.6471e-03 -2.3096e+00 -7.7838e-01 -9.1598e-01 -6.5674e-01 -2.5304e-01 +2.7715e+00 +1.4782e+00 +1.2920e+00 -1.8882e+00 -3.1317e+00 -3.9649e+00 -4.4550e+00 -3.9202e+00 -2.9453e+00 +5.9015e-01 +1.3958e+00
463 +8.180639295e+04 +8.180639295e+04 +8.080639295e+04 +8.080639295e+04 -8.2794e-01 -3.3409e+00 -9.0181e-01 -1.7136e+00 -3.9327e+00 +9.3809e-02 -8.7058e-01 -7.3303e-01 +2.5534e+00 +3.1973e+00 -2.1466e+00 -1.7431e+00 +8.0729e-01 -2.3441e+00 +3.9248e+00 -4.5731e+00 -5.6764e-01 -2.1088e+00 -4.3279e+00 -3.1418e+00
593 +5.797318324e+04 +5.797318324e+04 +5.697318324e+04 +5.697318324e+04 -3.3424e+00 +2.1569e+00 +4.0843e+00 -7.6620e-01 -4.4153e+00 -3.5105e+00 -7.4816e-01 -2.0455e+00 -2.9370e+00 +3.4763e+00 +1.4782e+00 +1.2920e+00 -1.8882e+00 -3.1317e+00 -1.5371e+00 -5.9981e-01 +1.5233e+00 -9.2981e-01 -1.0370e-01 -2.4266e+00
1201 +3.776224364e+04 +3.776224364e+04 +3.676224364e+04 +3.676224364e+04 -2.7602e+00 -2.6756e-01 -6.8138e-01 -1.7136e+00 -3.6827e+00 +9.3809e-02 -8.7058e-01 -7.3303e-01 +2.5534e+00 +3.1973e+00 -2.1466e+00 +5.1264e-01 -3.4180e+00 -4.5061e+00 +1.8444e+00 +9.3797e-01 +3.3270e+00 -4.9751e+00 -1.7244e+00 -2.6386e+00
1627 +2.122227898e+04 +2.122227898e+04 +2.022227898e+04 +2.022227898e+04 -1.6503e+00 -8.4993e-01 -9.0181e-01 -1.7136e+00 -3.9327e+00 +9.3809e-02 -8.7058e-01 -7.3328e-01 +2.5533e+00 +3.1973e+00 -2.1466e+00 -1.7431e+00 -3.4180e+00 -6.5061e+00 +5.5763e-01 -2.4444e+00 -2.5826e+00 -3.0345e+00 -4.8215e+00 -2.1364e+00
2041 +1.402069258e+04 +1.402069258e+04 +1.302069258e+04 +1.302069258e+04 -3.3424e+00 +2.1569e+00 +1.3113e+00 -1.7136e+00 -3.9327e+00 +9.3809e-02 -8.7058e-01 -7.3303e-01 +2.5534e+00 +3.1973e+00 -2.1466e+00 -1.7118e+00 +8.0729e-01 -2.3441e+00 -1.5371e+00 -5.9981e-01 +1.5233e+00 -1.1204e+00 -4.0977e+00 -2.0940e+00
2268 +9.564088658e+03 +9.564088658e+03 +8.564088658e+03 +8.564088658e+03 -2.7602e+00 -2.6756e-01 -9.0181e-01 -1.7136e+00 -3.9327e+00 +9.3794e-02 -8.7058e-01 -7.3303e-01 +2.5534e+00 +3.1973e+00 -2.1466e+00 -1.7118e+00 +8.0729e-01 -2.3441e+00 +9.0916e-01 -2.4444e+00 -2.6138e+00 -3.0345e+00 -1.7244e+00 -2.6386e+00
2909 +6.138079525e+03 +6.138079525e+03 +5.138079525e+03 +5.138079525e+03 -2.6300e+00 +6.0732e-01 -9.0084e-01 -1.7136e+00 -3.9327e+00 +9.3809e-02 -8.7058e-01 -7.2522e-01 +2.0221e+00 +3.1973e+00 -2.1466e+00 -1.7118e+00 -6.5880e-02 -2.3441e+00 -1.5371e+00 -5.9981e-01 +1.5233e+00 -4.3239e+00 -2.7662e+00 -2.1364e+00
3983 +3.868810712e+03 +3.868810712e+03 +2.868810712e+03 +2.868810712e+03 -2.6300e+00 +6.0732e-01 -9.0181e-01 -1.7136e+00 -3.9327e+00 +9.3809e-02 -8.7058e-01 -7.3303e-01 +2.0452e+00 +3.1973e+00 -2.1466e+00 -1.7441e+00 -1.8882e+00 -3.1317e+00 +1.1889e+00 -5.9981e-01 +1.5233e+00 -3.0330e+00 -1.7244e+00 -2.6386e+00
4819 +2.424041423e+03 +2.424041423e+03 +1.424041423e+03 +1.424041423e+03 -2.6300e+00 +6.0732e-01 -9.0084e-01 -1.7136e+00 -3.9327e+00 +2.1880e-01 -1.8706e+00 -7.3328e-01 +2.0846e+00 +3.1973e+00 -2.1466e+00 -1.7441e+00 -1.8882e+00 -3.1317e+00 +1.1893e+00 -2.0475e+00 -8.8731e-01 -3.0345e+00 -1.7244e+00 -2.6386e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.758079643e+05 +8.758079643e+05 +8.759065843e+05 +8.759065843e+05 +4.7627e-01 -7.6604e-01 -1.8338e+00 +1.7308e+00 +1.6192e+00 +4.3005e+00 -4.8897e+00 +2.8342e+00 +4.7277e+00 -4.1931e+00 -2.4325e+00 -4.6013e+00 +1.0547e+00 -7.3911e-01 +1.4101e+00 -2.0250e+00 -2.8367e+00 +4.5867e+00 +1.1531e+00 +3.7284e+00
8 +4.242191735e+05 +4.242191735e+05 +4.243177935e+05 +4.243177935e+05 +1.9915e+00 -4.5454e+00 +7.7799e-01 -3.1008e+00 -1.0468e+00 +4.9070e+00 +6.6596e-01 +2.7875e+00 +4.2190e-01 +4.3629e+00 -5.8455e-01 -4.6393e+00 -2.1953e+00 -4.9249e+00 +1.5686e+00 -1.5722e+00 -3.0395e+00 -1.3507e+00 +4.5145e+00 -2.6663e-01
18 +3.277666194e+05 +3.277666194e+05 +3.278652394e+05 +3.278652394e+05 -3.3885e+00 +1.8556e-01 -3.5357e+00 +1.1506e+00 -4.4246e+00 -3.8444e+00 -4.7560e+00 -2.5212e-01 -4.5102e+00 -2.6697e+00 +8.4250e-01 +2.6057e+00 +3.1883e+00 -4.3354e+00 -2.7217e+00 -1.9682e+00 -2.0164e-02 -3.2417e+00 +4.4477e+00 +3.2698e+00
42 +7.149608403e+04 +7.149608403e+04 +7.159470403e+04 +7.159470403e+04 -4.3171e+00 -1.0486e+00 +2.6244e+00 -2.9032e+00 +1.5498e+00 +3.2831e+00 -2.4930e+00 -4.8793e+00 -3.2169e+00 -4.3007e+00 +2.8101e+00 -1.2493e+00 +4.4177e+00 -2.2352e-01 -3.8609e+00 -2.7772e-01 +1.6109e+00 +3.6305e+00 +3.5894e+00 +2.2944e-01
569 +6.246257508e+04 +6.246257508e+04 +6.256119508e+04 +6.256119508e+04 -5.1422e-02 +7.1720e-01 -6.0779e-01 -2.7000e+00 -9.6410e-01 +1.7469e+00 -5.8487e-01 -2.3992e+00 -4.8658e+00 -2.3568e+00 +1.8547e+00 -2.0477e+00 -2.8731e+00 +4.2486e-01 -1.5944e+00 +3.5021e-03 -8.8299e-01 -6.9670e-01 +1.3873e+00 +2.0306e+00
703 +3.952507155e+04 +3.952507155e+04 +3.962369155e+04 +3.962369155e+04 -2.8668e-02 -1.4245e+00 +2.6244e+00 -2.9032e+00 +1.5498e+00 +3.2831e+00 -2.4930e+00 -4.8793e+00 -3.2169e+00 -4.3007e+00 +2.8101e+00 -1.2493e+00 -1.5034e+00 -6.9079e-01 -4.6252e+00 -4.5478e+00 -2.0522e+00 -1.5928e-01 -9.4516e-01 +1.6734e+00
1407 +2.467825006e+04 +2.467825006e+04 +2.477687006e+04 +2.477687006e+04 -2.8668e-02 -1.4245e+00 +2.6244e+00 -2.9032e+00 +1.5498e+00 +3.2831e+00 -2.4930e+00 -4.8793e+00 -3.2169e+00 -4.3007e+00 +2.8101e+00 -1.2493e+00 -1.5034e+00 -2.9938e+00 -1.8554e+00 -2.1588e+00 -2.0522e+00 -1.5928e-01 -9.4516e-01 +1.6734e+00
1760 +1.436968032e+04 +1.436968032e+04 +1.446830032e+04 +1.446830032e+04 -5.1422e-02 -1.4245e+00 +2.7494e+00 -2.9032e+00 +1.5498e+00 +2.2831e+00 -2.4930e+00 -2.3992e+00 -4.8658e+00 -2.3568e+00 +1.8547e+00 -2.1102e+00 -2.8731e+00 -1.5008e+00 -2.9224e+00 -2.9120e+00 -8.8397e-01 -6.9670e-01 +1.3873e+00 +2.0306e+00
1807 +5.701382400e+03 +5.701382400e+03 +5.800002400e+03 +5.800002400e+03 -2.8668e-02 -1.4245e+00 +2.6244e+00 -2.9032e+00 -9.6410e-01 +1.7469e+00 -5.8487e-01 -2.3992e+00 -4.8658e+00 -2.3568e+00 +1.8547e+00 -2.0477e+00 +1.9225e+00 -2.1633e+00 -4.3159e+00 -4.0423e+00 +1.0141e+00 +1.3612e+00 +1.3873e+00 +1.6734e+00
2851 +3.493010560e+03 +3.493010560e+03 +3.591630560e+03 +3.591630560e+03 -2.4764e-02 -1.4245e+00 +2.6244e+00 -2.9032e+00 +5.9016e-01 +1.2006e+00 -1.0197e+00 -4.0383e+00 -4.6415e+00 -2.3568e+00 +1.8547e+00 -2.0477e+00 -1.5034e+00 -2.9933e+00 -1.6093e+00 -2.1588e+00 +1.2641e+00 +1.3613e+00 +2.3432e+00 +6.7335e-01
3701 +2.446100232e+03 +2.446100232e+03 +2.544720232e+03 +2.544720232e+03 -3.0709e+00 -1.4245e+00 +2.6244e+00 -2.9032e+00 -8.3910e-01 +1.7469e+00 -5.8487e-01 -3.3992e+00 -3.9667e+00 -2.3568e+00 +1.8547e+00 -2.2101e+00 -1.3643e+00 -2.9938e+00 -4.6291e+00 -2.1588e+00 +1.0141e+00 +1.1112e+00 +2.2307e+00 +6.5146e-01
4627 +1.543716906e+03 +1.543716906e+03 +1.642336906e+03 +1.642336906e+03 -2.6783e+00 -1.1745e+00 +2.6244e+00 -2.9032e+00 +5.9016e-01 +1.2006e+00 -1.0197e+00 -3.3992e+00 -3.9667e+00 -2.3568e+00 +8.5469e-01 -2.7413e+00 -3.6430e-01 -2.9938e+00 -4.6291e+00 -2.1588e+00 +1.0141e+00 +1.3613e+00 +2.3432e+00 +1.6421e+00
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.986998516e+05 +6.986998516e+05 +6.986527016e+05 +6.986527016e+05 +1.3562e+00 +3.7921e+00 -3.4955e+00 -1.6254e+00 +1.9907e+00 +1.9975e-01 -4.2439e+00 +3.1492e+00 -3.3868e+00 +2.2741e+00 +2.1303e+00 +4.3355e-01 -7.5350e-01 +2.1272e+00 -2.9630e+00 +4.2601e+00 +3.1644e+00 +2.6796e-01 +1.2331e+00 -4.5221e+00
2 +4.363141083e+05 +4.363141083e+05 +4.362669583e+05 +4.362669583e+05 -4.8858e+00 -4.5550e-01 -3.4975e+00 +2.7841e+00 +6.8548e-01 -2.3337e+00 -1.2257e-02 +1.2465e+00 +2.6629e+00 -1.8469e+00 -1.5822e+00 -3.9598e+00 -6.9457e-01 -1.6113e+00 -2.2763e+00 +6.1238e-01 +4.1926e+00 -3.0320e-01 +2.6792e+00 +8.9613e-01
10 +1.592483233e+05 +1.592483233e+05 +1.592011733e+05 +1.592011733e+05 -2.9517e-02 -3.0397e+00 -9.1060e-01 -3.9440e+00 +1.1434e+00 -2.9383e+00 -3.9291e+00 -2.4102e+00 +1.6813e+00 +2.3690e+00 +2.4344e+00 -6.8548e-01 +2.3634e+00 -4.2570e+00 +1.1487e+00 -2.6649e+00 -2.8850e+00 +1.0187e+00 +1.9526e+00 -6.7815e-01
137 +1.505823757e+05 +1.505823757e+05 +1.505352257e+05 +1.505352257e+05 +1.4398e+00 +1.6270e+00 -3.1394e+00 +2.0728e+00 -6.9780e-03 +2.2572e+00 -1.2716e+00 -2.2928e+00 -1.3487e+00 -1.2641e+00 -1.7163e+00 -8.5220e-01 +4.2829e+00 -1.0485e-01 -2.3883e-01 -2.6157e+00 +9.3085e-01 -4.9460e+00 +1.3840e-01 +3.7514e+00
769 +5.285757715e+04 +5.285757715e+04 +5.281042715e+04 +5.281042715e+04 -3.7395e+00 +1.8934e-01 -3.8224e+00 -4.1054e+00 +7.4191e-01 -2.3870e+00 -4.1189e+00 -1.0065e-01 -3.4110e+00 -3.8287e+00 +2.7503e+00 -4.8884e+00 -1.4676e+00 -3.2877e+00 +4.0878e-01 -2.8485e+00 -9.7592e-01 -9.1456e-01 -9.8564e-01 +3.2081e+00
1051 +3.783799681e+04 +3.783799681e+04 +3.779084681e+04 +3.779084681e+04 +8.5890e-01 +4.9709e-01 -3.6517e+00 -1.9648e+00 +1.7321e+00 +2.2645e+00 -1.1934e+00 +1.1096e+00 +1.4763e-01 -3.3557e+00 +4.2576e+00 -2.4515e+00 +3.2091e+00 -4.1292e+00 +8.4745e-01 -6.4625e-02 +5.3361e-01 -1.8286e+00 -7.2447e-01 +2.9737e+00
1527 +2.337175659e+04 +2.337175659e+04 +2.332460659e+04 +2.332460659e+04 -3.7386e+00 +1.8934e-01 -3.8224e+00 -4.6054e+00 +7.4191e-01 +2.2665e+00 -3.2872e+00 -4.0650e+00 -2.9873e+00 -3.4224e+00 -8.2924e-01 -3.6967e+00 +3.8203e+00 -4.0402e+00 +9.4580e-01 -3.9144e+00 -2.5227e-01 -3.9053e+00 -1.4104e+00 +7.1127e-01
1994 +1.567896720e+04 +1.567896720e+04 +1.563181720e+04 +1.563181720e+04 -3.7386e+00 +1.8937e-01 -3.8224e+00 -4.0429e+00 +7.4191e-01 +1.1186e+00 -3.2872e+00 -4.0652e+00 -2.9873e+00 -3.4224e+00 +4.2576e+00 -2.4515e+00 +8.9804e-01 -3.2877e+00 +4.0880e-01 -5.9882e-01 -4.0333e-01 -4.2784e+00 -9.8564e-01 +3.2081e+00
2613 +9.184596430e+03 +9.184596430e+03 +9.137446430e+03 +9.137446430e+03 -3.8332e+00 +1.8934e-01 -9.7310e-01 -4.5741e+00 +7.4191e-01 +2.2665e+00 -3.2872e+00 -4.0650e+00 -2.9873e+00 -3.8307e+00 +2.7503e+00 -2.4515e+00 +8.9804e-01 -3.2877e+00 +4.0880e-01 -5.9882e-01 -4.0333e-01 -4.2784e+00 -1.4104e+00 +7.1127e-01
3399 +6.232961634e+03 +6.232961634e+03 +6.185811634e+03 +6.185811634e+03 -9.9444e-01 -3.0397e+00 -5.5325e-01 -1.6042e+00 +1.7321e+00 +2.2645e+00 -1.1314e+00 -2.1491e+00 -1.4110e+00 -3.8307e+00 +2.7503e+00 -4.3883e+00 +8.9804e-01 -3.2877e+00 +2.3346e+00 -5.9931e-01 -2.4033e+00 -1.9575e+00 -7.2447e-01 -2.9919e+00
3987 +3.404048504e+03 +3.404048504e+03 +3.356898504e+03 +3.356898504e+03 -9.9493e-01 -3.0397e+00 -5.5331e-01 -1.6042e+00 +4.0544e-01 +1.0561e+00 -3.2872e+00 -2.2116e+00 -2.9873e+00 -3.4224e+00 +2.7503e+00 -3.7114e+00 +2.2091e+00 -4.0343e+00 +9.4580e-01 -5.9882e-01 -1.4033e+00 -2.6042e+00 -7.2447e-01 -2.9894e+00
4565 +2.094022275e+03 +2.094022275e+03 +2.046872275e+03 +2.046872275e+03 -9.9493e-01 -3.0397e+00 -9.1060e-01 -1.9648e+00 +7.4191e-01 +2.2665e+00 -1.1939e+00 -2.1491e+00 -1.4110e+00 -3.8307e+00 +2.7503e+00 -2.4515e+00 +1.8980e+00 -3.2955e+00 +4.0880e-01 -5.9882e-01 -1.4033e+00 -2.6042e+00 -7.2447e-01 -2.9899e+00
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.873563867e+05 +8.873563867e+05 +8.873939067e+05 +8.873939067e+05 -1.2170e+00 -1.4809e+00 +1.1909e+00 -4.6875e+00 -1.6778e+00 +4.0764e-01 -3.9503e+00 -3.3169e+00 +4.7975e+00 +2.2962e+00 -4.0510e-01 -1.1799e+00 -2.7308e+00 +1.7662e+00 +3.3887e+00 +4.3106e+00 -8.4070e-01 +4.0326e+00 +4.9013e+00 +3.2945e+00
2 +3.433390256e+05 +3.433390256e+05 +3.433765456e+05 +3.433765456e+05 +5.5686e-01 +1.1506e+00 +3.8906e+00 +6.3832e-01 +3.4390e+00 +4.4011e+00 +7.4737e-01 -1.0018e+00 +2.6463e+00 -4.5075e+00 -6.4216e-02 -1.5159e+00 -2.6942e+00 +4.9826e+00 +4.9458e+00 -4.8769e+00 -4.7434e+00 -3.8498e-01 -3.6854e+00 -3.5959e+00
61 +1.848730208e+05 +1.848730208e+05 +1.849105408e+05 +1.849105408e+05 +1.6014e+00 -2.4789e+00 -1.4544e+00 -4.7945e+00 -3.3263e+00 -1.1337e+00 +7.7174e-01 +1.9928e+00 -2.8141e+00 +1.7880e+00 +3.6469e+00 -1.4121e+00 -2.1402e-01 -2.2681e+00 -2.4295e+00 -3.7607e+00 -3.5156e+00 -4.5988e+00 -1.2779e+00 +1.4311e+00
293 +9.819264374e+04 +9.819264374e+04 +9.823016374e+04 +9.823016374e+04 +9.4313e-01 -3.5507e+00 -1.5352e+00 +5.9234e-01 +6.3467e-01 +2.6889e+00 +4.2258e+00 -2.6528e+00 +2.6900e+00 -2.2061e-01 -2.9600e-01 -1.2988e+00 +2.7972e+00 +2.7632e+00 -2.1926e+00 -4.8382e-01 +9.7138e-01 -1.0566e+00 +3.9375e-01 -4.0672e+00
1135 +5.299668184e+04 +5.299668184e+04 +5.303420184e+04 +5.303420184e+04 +2.3166e+00 +3.3874e-01 +2.3141e+00 -1.2825e+00 +2.5342e+00 +3.3773e-03 +1.7805e+00 -4.4186e-01 +6.8462e-01 -4.8948e+00 -7.6884e-01 +2.0530e+00 +1.6256e+00 -4.7183e-02 -4.2318e+00 +7.2129e-01 -5.9523e-01 -1.3318e+00 -6.1293e-01 +3.0180e+00
1197 +3.441461320e+04 +3.441461320e+04 +3.445213320e+04 +3.445213320e+04 +2.3166e+00 +3.3874e-01 +2.3141e+00 -1.2825e+00 +2.5342e+00 +3.3773e-03 +1.7805e+00 -4.4186e-01 +6.8462e-01 -4.6448e+00 +3.0870e+00 +2.3349e+00 +2.7017e+00 +3.7835e+00 -1.8648e-01 +7.2129e-01 -5.9523e-01 -1.3318e+00 -6.1293e-01 +3.0180e+00
1703 +2.435004018e+04 +2.435004018e+04 +2.438756018e+04 +2.438756018e+04 -7.5561e-01 -4.8446e+00 +2.3141e+00 -1.2827e+00 +2.5342e+00 +3.3773e-03 +1.7804e+00 -4.4186e-01 +6.8462e-01 -8.9484e-01 -7.6884e-01 +2.0529e+00 +1.6256e+00 -4.7183e-02 -4.2318e+00 +7.2129e-01 -7.2023e-01 -1.3318e+00 -6.1293e-01 +3.0180e+00
2159 +1.569736078e+04 +1.569736078e+04 +1.573488078e+04 +1.573488078e+04 -7.5561e-01 -4.8446e+00 +2.3141e+00 -1.2827e+00 +2.5342e+00 -1.1337e+00 +7.7174e-01 +1.9928e+00 +4.1448e-01 -4.1923e-01 +3.6469e+00 -2.4136e+00 +2.7972e+00 +2.7632e+00 -2.1924e+00 -4.8382e-01 -5.9523e-01 -1.3318e+00 -6.1293e-01 +3.0180e+00
2563 +9.508557641e+03 +9.508557641e+03 +9.546077641e+03 +9.546077641e+03 +2.3166e+00 -4.8446e+00 +1.8316e+00 -1.5327e-01 +3.3348e+00 +2.2808e+00 +3.2504e-01 -7.3493e-02 +7.0876e-01 -1.3469e+00 +3.6479e+00 +1.8451e+00 +2.9676e+00 +3.2835e+00 -1.7867e-01 -4.9944e-01 -5.9523e-01 -1.3318e+00 -6.1293e-01 +3.0180e+00
2693 +5.581671012e+03 +5.581671012e+03 +5.619191012e+03 +5.619191012e+03 +2.5820e+00 -3.5507e+00 +9.5530e-01 -1.4823e+00 +2.5342e+00 +7.8285e-01 +5.3967e-02 +3.4130e+00 +3.7079e-01 -1.3450e+00 +3.0890e+00 +2.3349e+00 +1.4233e+00 +1.2579e+00 -5.7376e-01 -2.7006e+00 -5.2273e-01 -2.7740e+00 -1.2779e+00 +1.1697e+00
3391 +3.623020470e+03 +3.623020470e+03 +3.660540470e+03 +3.660540470e+03 +2.3166e+00 -2.5507e+00 +9.5530e-01 -6.5522e-01 +2.5342e+00 +3.3773e-03 +1.7805e+00 +1.8452e+00 +3.7079e-01 -1.3470e+00 +3.0870e+00 +2.3349e+00 +2.7017e+00 +2.7632e+00 -1.7861e-01 -4.8382e-01 -5.9523e-01 -1.3631e+00 -6.1293e-01 +3.0180e+00
4817 +2.235109782e+03 +2.235109782e+03 +2.272629782e+03 +2.272629782e+03 +1.6014e+00 -2.4789e+00 +2.3141e+00 -3.2826e+00 +2.5459e+00 +2.6900e-01 +7.7173e-01 +1.9702e+00 +3.7079e-01 -1.8475e+00 +3.0870e+00 +3.3493e-01 +2.7017e+00 +2.7632e+00 -5.7376e-01 -2.7006e+00 -5.2273e-01 -1.3318e+00 -6.1293e-01 +3.0180e+00
% function evaluation | noise-free fitness - Fopt (-4.257500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.250276201e+05 +4.250276201e+05 +4.246018701e+05 +4.246018701e+05 +6.5897e-01 +2.3916e+00 +9.5356e-01 -4.9855e+00 +4.4658e-01 -2.1643e+00 +3.2338e+00 +2.4873e+00 +4.0477e+00 +1.2328e+00 +6.2262e-01 +1.9972e+00 -3.3986e-01 -4.6427e+00 -3.6746e+00 +2.0387e+00 -3.6384e+00 -3.8942e-01 -5.5430e-01 -2.7730e+00
