% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2699 +2.103612665e+00 +2.103612665e+00 +8.158361267e+01 +8.158361267e+01 +1.8358e-01 -1.4639e+00 -1.1719e+00 +2.5416e+00 -2.5039e+00 -8.1904e-02 -3.4475e-01 -7.2148e-02 -1.2985e+00 -3.3821e+00 -4.0594e+00 +2.1036e+00 +1.3058e+00 -5.4985e-01 +3.2980e+00 +3.0668e+00 +1.1055e-01 -4.0158e+00 +2.3514e+00 +8.2342e-01
2947 +1.557402176e+00 +1.557402176e+00 +8.103740218e+01 +8.103740218e+01 +4.9046e-03 -1.2532e+00 -8.6328e-01 +2.0540e+00 -2.4700e+00 -1.1477e-01 -2.7904e-01 -3.3260e-02 -1.8662e+00 -3.4823e+00 -3.8244e+00 +2.1073e+00 +1.4036e+00 -4.2424e-01 +3.3087e+00 +3.1575e+00 +4.6093e-01 -4.1840e+00 +2.3097e+00 +1.3594e+00
3128 +9.528244167e-01 +9.528244167e-01 +8.043282442e+01 +8.043282442e+01 -1.7339e-01 -1.2030e+00 -6.7274e-01 +2.0881e+00 -2.5060e+00 -4.8504e-02 -2.7877e-01 -1.4398e-01 -1.6397e+00 -2.8911e+00 -3.7500e+00 +1.5969e+00 +1.0878e+00 -1.5919e-01 +3.4731e+00 +3.0659e+00 -1.3179e-01 -4.2489e+00 +2.3824e+00 +1.3445e+00
3375 +5.025351473e-01 +5.025351473e-01 +7.998253515e+01 +7.998253515e+01 +1.9789e-01 -1.2078e+00 -6.7635e-01 +2.0352e+00 -2.5596e+00 +5.6363e-01 -1.7230e-01 -7.7990e-02 -1.6520e+00 -3.0236e+00 -3.9259e+00 +1.9217e+00 +9.2192e-01 -4.5067e-01 +3.2527e+00 +2.9818e+00 -2.6118e-02 -4.0133e+00 +2.2772e+00 +1.5825e+00
3472 +3.774657721e-01 +3.774657721e-01 +7.985746577e+01 +7.985746577e+01 +4.6666e-02 -1.1885e+00 -6.2600e-01 +2.0422e+00 -2.5673e+00 +6.2355e-01 -1.9678e-01 -2.2178e-02 -1.7303e+00 -2.8979e+00 -3.8941e+00 +1.9438e+00 +1.0724e+00 -4.7788e-01 +3.6065e+00 +2.9237e+00 -1.0695e-01 -3.9539e+00 +2.3175e+00 +1.5589e+00
3689 +2.260825775e-01 +2.260825775e-01 +7.970608258e+01 +7.970608258e+01 +2.5909e-01 -1.2370e+00 -7.4555e-01 +2.0105e+00 -2.6328e+00 +3.3149e-01 -1.7468e-01 -4.7945e-02 -1.5944e+00 -2.8871e+00 -3.9381e+00 +2.0202e+00 +1.0924e+00 -3.6712e-01 +3.6861e+00 +2.8611e+00 -1.7268e-01 -4.0254e+00 +2.2422e+00 +1.5060e+00
3826 +1.555675474e-01 +1.555675474e-01 +7.963556755e+01 +7.963556755e+01 +2.6162e-01 -1.2294e+00 -6.1771e-01 +2.0011e+00 -2.6583e+00 +3.4559e-01 -1.3214e-01 -4.2213e-02 -1.5057e+00 -2.8948e+00 -3.8777e+00 +2.0303e+00 +1.1633e+00 -1.4595e-01 +3.5575e+00 +2.8641e+00 -5.4859e-02 -4.0651e+00 +2.3203e+00 +1.4581e+00
3959 +9.673039308e-02 +9.673039308e-02 +7.957673039e+01 +7.957673039e+01 +2.3838e-01 -1.2646e+00 -7.7857e-01 +1.9984e+00 -2.6246e+00 +4.3119e-01 -1.2970e-01 -4.9649e-02 -1.7181e+00 -3.0136e+00 -3.8743e+00 +2.0304e+00 +1.0880e+00 -6.0475e-02 +3.6001e+00 +2.8380e+00 -4.1597e-02 -3.9937e+00 +2.4112e+00 +1.4788e+00
4043 +6.069966846e-02 +6.069966846e-02 +7.954069967e+01 +7.954069967e+01 +3.2010e-01 -1.1713e+00 -7.5889e-01 +1.9682e+00 -2.6047e+00 +4.8388e-01 -7.4513e-02 -4.6039e-02 -1.6728e+00 -3.0523e+00 -3.8900e+00 +2.0663e+00 +1.0556e+00 -1.0511e-01 +3.6281e+00 +2.9251e+00 -1.5123e-01 -3.9344e+00 +2.4119e+00 +1.4334e+00
4229 +3.923818252e-02 +3.923818252e-02 +7.951923818e+01 +7.951923818e+01 +3.4996e-01 -1.1951e+00 -7.4803e-01 +1.9363e+00 -2.6278e+00 +4.2300e-01 -1.2868e-01 +1.0326e-01 -1.5592e+00 -3.0390e+00 -3.8990e+00 +2.0542e+00 +1.0867e+00 -1.0899e-01 +3.5649e+00 +2.9798e+00 -1.2886e-01 -3.9014e+00 +2.3959e+00 +1.3453e+00
4433 +2.307517778e-02 +2.307517778e-02 +7.950307518e+01 +7.950307518e+01 +2.6957e-01 -1.1144e+00 -7.4883e-01 +1.8949e+00 -2.6246e+00 +4.4344e-01 -8.8131e-02 +9.5855e-02 -1.6526e+00 -3.0310e+00 -3.9027e+00 +2.0739e+00 +1.1233e+00 -1.2487e-01 +3.6077e+00 +2.9155e+00 -1.5257e-01 -3.9464e+00 +2.4156e+00 +1.3639e+00
4735 +1.546763486e-02 +1.546763486e-02 +7.949546763e+01 +7.949546763e+01 +2.5354e-01 -1.1577e+00 -7.3684e-01 +1.8985e+00 -2.6460e+00 +4.4436e-01 -8.8174e-02 +9.6533e-02 -1.6329e+00 -3.0294e+00 -3.8998e+00 +2.0685e+00 +1.1002e+00 -1.0174e-01 +3.6080e+00 +2.9175e+00 -1.5474e-01 -3.9474e+00 +2.4152e+00 +1.3794e+00
4952 +9.737809818e-03 +9.737809818e-03 +7.948973781e+01 +7.948973781e+01 +2.3977e-01 -1.1597e+00 -7.3445e-01 +1.9253e+00 -2.6579e+00 +4.7676e-01 -8.5141e-02 +1.2875e-01 -1.6382e+00 -3.0235e+00 -3.8987e+00 +2.0514e+00 +1.0940e+00 -9.2621e-02 +3.6594e+00 +2.9177e+00 -1.4942e-01 -3.9283e+00 +2.3999e+00 +1.3642e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.330935078e+02 +3.330935078e+02 +7.275735078e+02 +7.275735078e+02 +3.0182e+00 +4.0322e+00 -4.7855e+00 +3.7258e+00 -2.9162e-01 +1.0966e+00 +3.8205e+00 -4.1219e+00 -1.4880e+00 +4.2976e+00 -1.4310e+00 +3.3970e+00 +4.0916e+00 +1.9441e+00 +1.4647e-01 +2.3287e+00 +4.7494e+00 -4.9870e+00 -3.2343e+00 -2.9067e+00
4 +2.379340913e+02 +2.379340913e+02 +6.324140913e+02 +6.324140913e+02 +2.1392e+00 +2.4810e+00 -2.2375e+00 +3.5307e+00 -2.7615e+00 -4.9009e-01 -4.2641e+00 +3.4869e+00 -6.5818e-01 +1.0206e+00 +9.0197e-02 +4.9039e-01 -3.0790e-01 +3.6649e+00 -1.6690e+00 +2.4256e+00 +1.8984e+00 -3.5105e+00 +2.6381e+00 -1.1745e+00
47 +1.445105293e+02 +1.445105293e+02 +5.389905293e+02 +5.389905293e+02 -3.2229e+00 -5.0000e+00 +4.6244e-01 +1.0386e+00 +7.6847e-01 -3.4976e+00 +5.0000e+00 -5.0000e+00 -2.9258e+00 +6.7834e-01 +4.0171e-01 +1.3873e+00 +7.7434e-01 +4.4073e+00 -9.5456e-01 +5.0000e+00 -3.6377e+00 +4.8098e+00 +2.3060e+00 +4.0854e+00
142 +7.383905040e+01 +7.383905040e+01 +4.683190504e+02 +4.683190504e+02 +0.0000e+00 -2.5626e+00 +0.0000e+00 +4.7216e-01 +0.0000e+00 -3.1617e+00 +2.3715e+00 -6.5911e-01 +0.0000e+00 -1.5004e+00 +9.2903e-01 +2.8367e+00 +1.8659e+00 +5.0000e+00 -1.8991e+00 +0.0000e+00 -3.4251e+00 +0.0000e+00 +8.3458e-01 -8.0445e-01
226 +5.973891531e+01 +5.973891531e+01 +4.542189153e+02 +4.542189153e+02 -5.9756e-01 -7.1169e-01 -2.7403e+00 +3.1554e+00 -1.5800e+00 -2.3937e+00 +4.0792e+00 +1.0821e+00 -2.1523e+00 -5.0000e+00 -4.9882e-01 +1.9828e+00 +3.0635e+00 +2.1844e+00 -3.2030e+00 +5.9756e-01 +2.8283e-01 -4.0791e-01 +0.0000e+00 +0.0000e+00
401 +3.687418779e+01 +3.687418779e+01 +4.313541878e+02 +4.313541878e+02 -3.5569e+00 -5.8064e-01 -3.5775e+00 +5.0000e+00 +1.3408e+00 +1.1115e+00 +3.3218e+00 -7.7772e-01 -1.1962e+00 -4.8715e+00 +1.5257e+00 -1.6385e+00 +1.5359e+00 +4.7450e+00 -4.0298e+00 +1.7472e+00 -3.2264e+00 -1.3156e+00 +1.1255e+00 +9.0467e-01
460 +1.922187980e+01 +1.922187980e+01 +4.137018798e+02 +4.137018798e+02 -2.9064e+00 -2.2638e+00 -5.0000e+00 +3.3552e+00 +2.4869e+00 -2.1371e+00 +3.5537e+00 +1.1366e+00 -2.0369e+00 -4.2908e+00 +6.8409e-01 +2.1358e+00 +1.6401e+00 +4.2304e+00 -2.2193e+00 +2.8013e+00 -3.3363e+00 -1.0574e+00 +1.6012e+00 +4.9961e-01
972 +1.494098105e+01 +1.494098105e+01 +4.094209810e+02 +4.094209810e+02 -2.8529e+00 -3.5889e+00 -5.0000e+00 +3.3491e+00 +1.4913e+00 -2.1364e+00 +3.1433e+00 +5.1827e-01 -2.2824e+00 -5.0000e+00 +2.0001e+00 +2.0882e+00 +1.2268e+00 +3.3976e+00 -5.0000e+00 +3.9804e+00 -2.7172e+00 -2.1827e+00 +1.3616e+00 +1.6121e+00
1156 +7.594125028e+00 +7.594125028e+00 +4.020741250e+02 +4.020741250e+02 -4.0393e+00 -2.4781e+00 -5.0000e+00 +3.3457e+00 +1.1101e+00 -1.7733e+00 +3.2798e+00 -2.3232e-01 -9.5720e-01 -4.8045e+00 +1.6975e+00 +1.9683e+00 +1.2068e+00 +2.7065e+00 -4.6447e+00 +3.5928e+00 -2.6060e+00 -1.5626e+00 +1.2966e-01 +1.2422e+00
1691 +5.518317923e+00 +5.518317923e+00 +3.999983179e+02 +3.999983179e+02 -3.7527e+00 -3.0323e+00 -5.0000e+00 +4.0171e+00 +1.3234e+00 -2.0950e+00 +3.5764e+00 -5.5710e-01 -3.9085e-01 -4.5328e+00 +1.6388e+00 +2.0250e+00 +1.3343e+00 +3.4813e+00 -4.6288e+00 +3.1449e+00 -3.1874e+00 -1.8814e+00 -4.8459e-01 +9.4298e-01
2147 +3.473554617e+00 +3.473554617e+00 +3.979535546e+02 +3.979535546e+02 -3.7690e+00 -2.9595e+00 -5.0000e+00 +3.8821e+00 +1.2395e+00 -2.9117e+00 +3.3832e+00 -8.1586e-01 -6.6672e-01 -3.2208e+00 +1.5972e+00 +1.9414e+00 +1.5616e+00 +4.3218e+00 -4.5004e+00 +2.9330e+00 -2.9473e+00 -1.0847e+00 +1.0041e-01 +9.7679e-01
2435 +2.420906889e+00 +2.420906889e+00 +3.969009069e+02 +3.969009069e+02 -3.4586e+00 -2.9047e+00 -4.9872e+00 +3.8881e+00 +1.1382e+00 -3.0516e+00 +3.5361e+00 -1.9554e-01 -6.4106e-01 -3.4938e+00 +1.9537e+00 +1.5613e+00 +1.2820e+00 +3.6205e+00 -3.8394e+00 +3.1041e+00 -3.2464e+00 -1.0974e+00 +1.9293e-01 +1.2168e+00
2924 +1.576060610e+00 +1.576060610e+00 +3.960560606e+02 +3.960560606e+02 -3.8042e+00 -2.9698e+00 -4.9753e+00 +3.7572e+00 +9.1263e-01 -2.9244e+00 +3.5299e+00 -4.8008e-01 -9.5677e-01 -3.6501e+00 +1.9258e+00 +1.3517e+00 +1.7034e+00 +3.6665e+00 -3.8465e+00 +2.8122e+00 -3.1411e+00 -1.4162e+00 +1.7674e-01 +1.3313e+00
3725 +9.917373489e-01 +9.917373489e-01 +3.954717373e+02 +3.954717373e+02 -3.9794e+00 -2.9292e+00 -4.7353e+00 +3.9863e+00 +8.7559e-01 -2.9912e+00 +3.2981e+00 -6.4682e-01 -8.4109e-01 -3.7985e+00 +1.9944e+00 +1.2500e+00 +1.6165e+00 +3.6548e+00 -3.7516e+00 +2.9441e+00 -3.0376e+00 -1.3753e+00 +2.2218e-02 +1.4074e+00
3841 +5.955282582e-01 +5.955282582e-01 +3.950755283e+02 +3.950755283e+02 -3.9711e+00 -2.9574e+00 -4.3779e+00 +3.9369e+00 +1.0124e+00 -2.7546e+00 +3.4216e+00 -7.1676e-01 -6.1011e-01 -3.8882e+00 +2.0890e+00 +1.3030e+00 +1.3993e+00 +3.6544e+00 -3.7696e+00 +3.0142e+00 -3.0014e+00 -1.3567e+00 +5.6782e-02 +1.2800e+00
4088 +3.966104449e-01 +3.966104449e-01 +3.948766104e+02 +3.948766104e+02 -3.9396e+00 -2.9166e+00 -4.3776e+00 +3.9484e+00 +8.3440e-01 -2.8661e+00 +3.3856e+00 -4.9285e-01 -8.6644e-01 -3.7476e+00 +1.9439e+00 +1.3582e+00 +1.5209e+00 +3.7003e+00 -3.8409e+00 +3.0569e+00 -3.0253e+00 -1.3621e+00 +8.5442e-02 +1.2888e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.340481715e+02 +3.340481715e+02 +8.693817153e+01 +8.693817153e+01 -4.4177e-01 -1.8383e+00 -5.6825e-01 -4.2599e+00 -3.4626e+00 -3.7224e+00 -4.6735e+00 +3.6715e+00 +9.5099e-01 -3.6870e+00 +1.3053e+00 -4.5370e+00 -3.5841e-01 -2.2419e+00 -2.9399e+00 -3.2186e+00 +2.4937e+00 -1.2507e-01 +2.1839e+00 +4.6172e-01
6 +1.541449415e+02 +1.541449415e+02 -9.296505851e+01 -9.296505851e+01 -1.3346e+00 -3.3351e+00 +3.2794e+00 -4.0998e+00 -4.9598e+00 -4.0950e+00 +2.9130e+00 -6.0483e-01 -3.3670e+00 +3.2248e+00 +2.5223e+00 +9.0383e-01 -2.3108e+00 +1.4562e+00 +5.2194e-01 +1.2108e+00 +4.0980e+00 +9.2191e-01 +2.6415e+00 +3.6028e+00
63 +8.196720836e+01 +8.196720836e+01 -1.651427916e+02 -1.651427916e+02 -1.2703e+00 -6.0872e-01 -4.5758e-01 -1.8252e+00 -3.3596e+00 +3.5730e+00 +2.4753e+00 -4.8992e+00 -1.0511e+00 +1.2551e+00 +3.3887e+00 +8.9108e-01 +3.4115e+00 +3.6292e-01 -2.1362e-01 +5.0000e+00 +1.1728e+00 +3.4747e-01 +2.4184e+00 +5.0000e+00
173 +5.652387827e+01 +5.652387827e+01 -1.905861217e+02 -1.905861217e+02 -3.4913e+00 -2.9594e-02 -6.5894e-01 -1.9959e+00 -8.3644e-01 +1.2706e+00 +3.0823e+00 -4.1388e+00 -1.7949e+00 +3.0335e-01 +0.0000e+00 +9.3029e-01 +1.8397e+00 -1.7222e+00 +7.6965e-01 +0.0000e+00 +1.7388e+00 -2.3391e-01 +4.2315e-02 +3.0595e+00
372 +3.816729946e+01 +3.816729946e+01 -2.089427005e+02 -2.089427005e+02 -1.8735e+00 +9.4010e-01 -1.7088e+00 -3.2134e+00 -9.5742e-01 +1.5619e+00 +2.4005e+00 -4.3554e+00 +2.7684e-01 +2.1807e+00 +1.7578e+00 +1.5880e+00 +6.5644e-01 +0.0000e+00 +1.8117e+00 +9.8840e-01 -2.8707e-01 +1.5508e+00 +3.0478e+00 +1.4569e+00
776 +2.321123481e+01 +2.321123481e+01 -2.238987652e+02 -2.238987652e+02 -4.7945e+00 -4.7631e-01 -2.3527e+00 -4.5205e+00 -2.1014e+00 +4.6832e+00 +3.2977e+00 -3.5154e+00 -1.5332e+00 +2.5547e+00 +0.0000e+00 +6.4910e-01 +1.8258e+00 +1.1165e+00 +3.8408e+00 +1.2704e+00 +1.7439e+00 +3.0566e-01 +1.9076e+00 +5.0104e-01
802 +1.510144681e+01 +1.510144681e+01 -2.320085532e+02 -2.320085532e+02 -3.1083e+00 -4.4643e-02 -2.3613e+00 -4.0094e+00 -2.2571e+00 +3.7903e+00 +2.8917e+00 -3.3500e+00 -6.4536e-01 +1.7888e+00 +1.2761e+00 +4.8622e-01 +1.5083e+00 +4.9119e-01 +3.2983e+00 +2.1957e+00 +2.7028e+00 -2.7612e-01 +2.2454e+00 +3.2199e-01
1231 +9.414862646e+00 +9.414862646e+00 -2.376951374e+02 -2.376951374e+02 -3.1191e+00 +6.4166e-02 -2.3765e+00 -2.8611e+00 -3.1549e+00 +3.3741e+00 +3.5579e+00 -3.2489e+00 -6.0882e-01 +2.5000e+00 +1.4813e+00 +2.3449e-01 +2.4776e+00 +8.0912e-01 +4.3550e+00 +7.4014e-01 +3.5805e+00 +1.1129e-01 +2.0632e+00 -4.1205e-01
1812 +5.794263446e+00 +5.794263446e+00 -2.413157366e+02 -2.413157366e+02 -3.5824e+00 +9.4585e-02 +0.0000e+00 -2.4702e+00 -2.9195e+00 +2.2248e+00 +3.1585e+00 -3.3692e+00 -6.0246e-01 +2.9907e+00 +1.9676e+00 +1.4089e-01 +3.0222e+00 +2.3389e-01 +4.0782e+00 +5.3440e-01 +2.9482e+00 -5.0684e-01 +2.2000e+00 -6.3537e-01
2217 +3.203474092e+00 +3.203474092e+00 -2.439065259e+02 -2.439065259e+02 -3.8085e+00 +1.0157e-01 -1.1064e+00 -3.4613e+00 -3.0824e+00 +2.5741e+00 +3.7155e+00 -4.1083e+00 -3.8268e-01 +2.8676e+00 +1.7337e+00 +2.6952e-01 +2.3222e+00 +5.8756e-01 +4.0041e+00 +1.1828e+00 +2.8182e+00 -2.9382e-01 +2.6457e+00 +2.6113e-01
2247 +2.460799539e+00 +2.460799539e+00 -2.446492005e+02 -2.446492005e+02 -3.9209e+00 -3.1629e-01 -1.1081e+00 -3.5900e+00 -2.7827e+00 +2.5478e+00 +3.7178e+00 -4.3956e+00 -4.7436e-01 +2.2734e+00 +1.8708e+00 +1.7261e+00 +2.4575e+00 +5.1196e-01 +3.9977e+00 +3.3879e-01 +2.8109e+00 -6.2856e-01 +2.2461e+00 +3.7123e-01
2546 +1.540235136e+00 +1.540235136e+00 -2.455697649e+02 -2.455697649e+02 -3.6306e+00 +1.0365e-01 -7.4663e-01 -3.9559e+00 -3.3413e+00 +2.6520e+00 +3.6111e+00 -3.7413e+00 -7.6127e-01 +3.2237e+00 +2.0170e+00 +1.4811e+00 +2.5673e+00 +8.4867e-01 +4.0645e+00 +6.8441e-01 +2.7506e+00 -3.0541e-01 +2.6524e+00 +2.2689e-01
2646 +9.784915831e-01 +9.784915831e-01 -2.461315084e+02 -2.461315084e+02 -3.5927e+00 +1.0722e-01 -7.4118e-01 -3.8338e+00 -3.3669e+00 +2.5936e+00 +3.7143e+00 -3.9411e+00 -1.2797e-01 +2.9919e+00 +1.9963e+00 +1.6196e+00 +2.9078e+00 +6.2403e-01 +3.9878e+00 +8.2744e-01 +2.6489e+00 -2.0316e-01 +1.9628e+00 +1.6305e-01
2902 +5.814779152e-01 +5.814779152e-01 -2.465285221e+02 -2.465285221e+02 -3.7402e+00 +2.0111e-01 -7.1268e-01 -3.7317e+00 -2.8062e+00 +2.3934e+00 +3.5590e+00 -3.6879e+00 -3.5481e-01 +2.5976e+00 +2.2907e+00 +1.3371e+00 +2.8947e+00 +6.5380e-01 +4.1411e+00 +5.4745e-01 +2.7846e+00 -2.1644e-01 +2.2664e+00 +2.3323e-02
3194 +3.686254002e-01 +3.686254002e-01 -2.467413746e+02 -2.467413746e+02 -3.7534e+00 +2.7464e-01 -7.0132e-01 -3.5485e+00 -3.0543e+00 +2.6272e+00 +3.5074e+00 -3.7232e+00 -7.9016e-02 +2.8793e+00 +2.3632e+00 +1.3402e+00 +2.7648e+00 +9.0897e-01 +4.1695e+00 +5.3140e-01 +2.6880e+00 -1.3986e-01 +2.2540e+00 +3.5662e-01
3313 +2.306713779e-01 +2.306713779e-01 -2.468793286e+02 -2.468793286e+02 -3.7944e+00 +2.5945e-01 -6.9460e-01 -3.5579e+00 -3.0312e+00 +2.3904e+00 +3.5101e+00 -3.7399e+00 -1.1676e-01 +2.8989e+00 +2.2334e+00 +1.3469e+00 +2.7206e+00 +8.9757e-01 +4.0998e+00 +5.8166e-01 +2.7919e+00 -1.0102e-01 +2.3004e+00 +3.6636e-01
3481 +1.376085350e-01 +1.376085350e-01 -2.469723915e+02 -2.469723915e+02 -3.8701e+00 +1.3889e-01 -7.0089e-01 -3.5886e+00 -3.1257e+00 +2.3852e+00 +3.2909e+00 -3.7673e+00 -1.9208e-01 +2.9002e+00 +2.2836e+00 +1.3774e+00 +2.6173e+00 +8.8576e-01 +4.0425e+00 +5.5616e-01 +2.9699e+00 -2.2549e-01 +2.2917e+00 +3.5998e-01
3685 +9.990336326e-02 +9.990336326e-02 -2.470100966e+02 -2.470100966e+02 -3.8457e+00 +1.0649e-01 -7.1217e-01 -3.6514e+00 -3.1242e+00 +2.3936e+00 +3.2869e+00 -3.8710e+00 -1.4749e-01 +2.9168e+00 +2.2888e+00 +1.4741e+00 +2.8013e+00 +7.5470e-01 +3.9083e+00 +5.7241e-01 +2.9804e+00 -4.5081e-02 +2.3045e+00 +3.7694e-01
3765 +6.126944441e-02 +6.126944441e-02 -2.470487306e+02 -2.470487306e+02 -3.8888e+00 +1.2813e-01 -6.6347e-01 -3.6872e+00 -3.2114e+00 +2.3542e+00 +3.1582e+00 -3.9155e+00 -1.4394e-01 +2.9144e+00 +2.3336e+00 +1.3287e+00 +2.8789e+00 +8.5584e-01 +3.9576e+00 +5.5901e-01 +2.9900e+00 -9.1165e-02 +2.2481e+00 +2.5485e-01
3841 +3.890908683e-02 +3.890908683e-02 -2.470710909e+02 -2.470710909e+02 -3.7949e+00 +1.0392e-01 -6.7791e-01 -3.6645e+00 -3.1505e+00 +2.3111e+00 +3.2845e+00 -3.8456e+00 -1.1077e-01 +2.8951e+00 +2.3049e+00 +1.3833e+00 +2.9120e+00 +8.8762e-01 +3.9610e+00 +5.6525e-01 +2.9217e+00 -1.5569e-01 +2.2372e+00 +2.7525e-01
3998 +2.491916962e-02 +2.491916962e-02 -2.470850808e+02 -2.470850808e+02 -3.8077e+00 +1.2004e-01 -6.8194e-01 -3.6325e+00 -3.1302e+00 +2.3316e+00 +3.2621e+00 -3.8765e+00 -1.2118e-01 +2.8557e+00 +2.3247e+00 +1.3964e+00 +2.8754e+00 +8.8042e-01 +3.9627e+00 +5.6962e-01 +2.9395e+00 -2.1420e-01 +2.2398e+00 +2.9177e-01
4042 +1.519660022e-02 +1.519660022e-02 -2.470948034e+02 -2.470948034e+02 -3.8236e+00 +1.5289e-01 -6.9008e-01 -3.6264e+00 -3.1300e+00 +2.3380e+00 +3.2627e+00 -3.8766e+00 -9.7913e-02 +2.8362e+00 +2.3257e+00 +1.3819e+00 +2.8431e+00 +8.8374e-01 +3.9989e+00 +5.6462e-01 +2.9407e+00 -1.3793e-01 +2.2183e+00 +3.0501e-01
