% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
478 +5.156953432e+05 +5.156953432e+05 +5.157544732e+05 +5.157544732e+05 +3.1086e+00 +9.5037e+00 +7.1262e+00 +4.0173e-01 +1.3696e+01 +2.6974e+00 +4.0428e+00 +7.1911e+00 -7.6893e+00 -5.3824e-01 +5.0700e+00 +5.2832e-01 -1.3244e+01 -1.5933e+00 -8.4143e+00 -4.5942e+00 -4.3734e-01 -1.3647e+00 -1.1656e+01 -4.6746e+00
691 +3.057771122e+05 +3.057771122e+05 +3.058362422e+05 +3.058362422e+05 +2.4511e+00 +7.2021e+00 +7.9001e+00 -1.2522e+00 +1.0783e+01 +1.7268e+00 +1.1435e+00 +5.0926e+00 -5.4810e+00 +7.1767e-01 +4.4478e+00 +1.7058e+00 -8.9954e+00 +1.1914e+00 -7.8404e+00 -3.2562e+00 +2.7289e+00 +1.4042e+00 -9.8100e+00 -6.2560e+00
926 +1.953115053e+05 +1.953115053e+05 +1.953706353e+05 +1.953706353e+05 +2.5610e+00 +5.5301e+00 +6.4359e+00 -1.5928e+00 +8.4218e+00 +1.0709e+00 +6.3163e-01 +5.7616e+00 -3.6827e+00 +1.0257e+00 +3.2707e+00 +2.3592e+00 -8.8442e+00 +2.6429e+00 -8.8790e+00 -5.5606e-01 +1.2433e+00 -7.1464e-01 -9.7497e+00 -7.0426e+00
1139 +1.389867283e+05 +1.389867283e+05 +1.390458583e+05 +1.390458583e+05 +2.4624e+00 +6.1618e+00 +3.6473e+00 -2.0796e+00 +5.6166e+00 +1.4614e+00 +9.3382e-01 +7.4543e+00 -5.4420e+00 +6.3262e-01 +1.1033e+00 +7.8802e-01 -7.9799e+00 +4.8316e-01 -7.6917e+00 -4.8887e-01 +2.4065e+00 +6.0042e-01 -9.9993e+00 -7.6346e+00
1210 +8.252436653e+04 +8.252436653e+04 +8.258349653e+04 +8.258349653e+04 +2.0999e+00 +5.5472e+00 +4.7520e+00 -6.5526e-01 +7.4507e+00 +1.1354e+00 +1.2815e+00 +6.6579e+00 -5.1942e+00 +1.1705e-01 +2.3926e+00 +1.4457e+00 -8.1091e+00 +5.0318e-01 -7.0727e+00 -1.5031e+00 +1.6312e+00 +2.1019e-01 -8.7549e+00 -5.2622e+00
1724 +6.176260210e+04 +6.176260210e+04 +6.182173210e+04 +6.182173210e+04 +2.0584e+00 +5.8697e+00 +4.1644e+00 -1.1120e+00 +7.7263e+00 +2.1484e+00 +5.0603e-01 +5.0928e+00 -5.4807e+00 -6.4764e-01 +1.9493e+00 +7.9357e-01 -7.3613e+00 +6.9732e-01 -7.8815e+00 -2.3450e+00 +2.4855e+00 +7.1799e-01 -9.0687e+00 -5.7614e+00
2366 +3.980396032e+04 +3.980396032e+04 +3.986309032e+04 +3.986309032e+04 +2.1130e+00 +4.8340e+00 +4.5827e+00 -1.1693e+00 +7.9899e+00 +2.1935e+00 -4.0329e-01 +5.2129e+00 -5.1337e+00 -4.5535e-01 +2.3565e+00 +1.6171e+00 -6.6483e+00 +1.1526e+00 -7.5655e+00 -2.6814e+00 +2.7720e+00 -6.2190e-01 -8.5805e+00 -5.0160e+00
3525 +2.490805998e+04 +2.490805998e+04 +2.496718998e+04 +2.496718998e+04 +2.1378e+00 +4.2537e+00 +4.7400e+00 -7.6155e-01 +6.8733e+00 +1.9962e+00 -1.3897e+00 +5.4859e+00 -4.4783e+00 +1.2074e+00 +3.8929e+00 +3.1472e+00 -5.2223e+00 +1.6968e+00 -7.1381e+00 -2.1746e+00 +1.8923e+00 -2.9169e+00 -7.5413e+00 -3.3184e+00
4200 +1.563259499e+04 +1.563259499e+04 +1.569172499e+04 +1.569172499e+04 +1.9660e+00 +3.6044e+00 +4.3459e+00 -9.0016e-01 +4.5019e+00 +1.0094e+00 -2.4603e+00 +4.3097e+00 -4.3109e+00 +3.6811e+00 +5.7728e+00 +4.4648e+00 -3.6006e+00 +2.2006e+00 -5.9971e+00 -1.3502e+00 +4.7192e-01 -3.9220e+00 -7.1457e+00 -3.8402e-01
4918 +9.792672264e+03 +9.792672264e+03 +9.851802264e+03 +9.851802264e+03 +1.5651e+00 +2.6063e+00 +4.3464e+00 -1.4547e+00 +2.3429e+00 +1.5192e+00 -3.3627e+00 +3.3060e+00 -4.0066e+00 +4.6223e+00 +6.3134e+00 +5.4866e+00 -2.3478e+00 +3.3081e+00 -4.6775e+00 -1.4577e+00 +9.2395e-01 -3.1990e+00 -6.3696e+00 +2.6385e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.475457741e+06 +7.475457741e+06 +7.474966211e+06 +7.474966211e+06 +1.8370e+00 -3.8075e+00 -2.3530e+00 +2.8352e+00 -3.6356e+00 -1.1631e+00 -3.3337e+00 -1.2567e+00 +1.0497e+00 -2.1643e+00 -1.0775e+00 +3.8678e+00 -1.2295e+00 -1.9931e+00 +1.5111e+00 +1.3227e+00 -1.0820e+00 +2.4495e-01 -2.9277e+00 -1.6029e+00
17 +5.101905454e+06 +5.101905454e+06 +5.101413924e+06 +5.101413924e+06 +6.8040e-01 -1.8034e+00 -5.7759e+00 +5.3436e+00 -2.3224e+00 -1.9068e+00 -5.8718e+00 -1.6865e+00 +2.5655e+00 -2.0645e+00 +5.6587e-01 +5.6283e+00 -1.6453e+00 -4.7167e+00 -1.2841e+00 -2.6853e-01 -4.9864e-01 +2.5852e+00 -4.5124e+00 -2.9326e+00
32 +3.872327536e+06 +3.872327536e+06 +3.871836006e+06 +3.871836006e+06 -7.5809e-01 -9.8977e-01 -2.9728e+00 +5.1047e+00 -1.2534e+00 +1.1315e+00 -5.2470e+00 -4.2028e+00 -3.1573e+00 +1.1069e+00 -1.1250e+00 +3.4098e+00 -1.8925e+00 -5.1072e+00 -1.6474e+00 +2.4768e+00 +9.6223e-01 +2.9259e+00 -5.7395e+00 -3.1999e+00
46 +2.468797341e+06 +2.468797341e+06 +2.468305811e+06 +2.468305811e+06 +1.1077e-01 -3.8019e+00 -4.8923e+00 +3.8323e+00 -2.9881e+00 -7.0921e-01 -4.1773e+00 -2.9276e+00 -7.2467e-01 -2.2053e+00 +2.6350e-01 +2.3699e+00 -3.0819e-01 -3.2886e+00 -8.1072e-01 +4.4159e-01 +2.0131e+00 +2.2391e+00 -6.7494e+00 -9.3957e+00
88 +1.513705092e+06 +1.513705092e+06 +1.513213562e+06 +1.513213562e+06 +1.0107e+00 -5.0590e+00 -5.8080e+00 +3.4713e+00 -6.3635e+00 -1.0208e+00 -2.3481e+00 -3.5620e+00 +1.8314e-01 -1.8570e+00 -1.3201e+00 +1.9982e+00 -1.0000e+00 -3.8900e+00 +2.6541e+00 -8.9138e-01 +1.4244e+00 -1.5580e+00 -3.2187e+00 -3.6305e+00
194 +9.974907861e+05 +9.974907861e+05 +9.969992561e+05 +9.969992561e+05 +2.2744e-01 -6.5936e+00 -6.0571e+00 +5.6534e+00 -7.1705e+00 -4.6105e+00 -5.5403e+00 -5.0013e+00 -4.1236e+00 +3.1014e+00 +5.3316e-01 +7.7640e-01 -1.9971e-01 -6.5147e+00 -9.0310e-01 +3.2408e+00 -9.8205e-01 -1.5712e+00 -7.6999e+00 -5.8633e+00
435 +6.139198427e+05 +6.139198427e+05 +6.134283127e+05 +6.134283127e+05 +1.5272e+00 -6.2816e+00 -4.5790e+00 +2.7575e+00 -4.9762e+00 -1.3958e+00 -2.9433e+00 -1.1643e+00 -5.4440e+00 +1.1658e+00 +1.8078e+00 +7.9041e-02 -2.9095e+00 -3.7974e+00 +2.3473e+00 -2.4159e+00 +5.9380e-01 +1.1868e-01 -5.2397e+00 -6.0974e+00
641 +2.616308709e+05 +2.616308709e+05 +2.611393409e+05 +2.611393409e+05 +1.8279e+00 -6.5930e+00 -3.4477e+00 +3.9031e+00 -3.9976e+00 -4.8266e-01 -2.6707e+00 -1.5704e+00 -4.9415e+00 +1.9536e+00 +8.0231e-01 +4.3424e-01 -2.5933e+00 -5.4068e+00 +3.1756e+00 -1.1703e+00 +1.7053e+00 +7.2159e-01 -4.0119e+00 -4.5962e+00
725 +2.421574215e+05 +2.421574215e+05 +2.416658915e+05 +2.416658915e+05 +1.5954e+00 -6.1875e+00 -2.6124e+00 +3.9637e+00 -3.2750e+00 +2.1846e-01 -2.9025e+00 -1.7624e+00 -5.0952e+00 +1.3172e+00 +1.8995e+00 -5.6661e-01 -2.8654e+00 -5.2915e+00 +3.3636e+00 -6.8881e-01 +1.9569e+00 +1.2685e+00 -3.9738e+00 -4.9089e+00
852 +1.529220165e+05 +1.529220165e+05 +1.524304865e+05 +1.524304865e+05 +1.8021e+00 -5.4893e+00 -3.2695e+00 +4.4566e+00 -3.6493e+00 +4.7830e-02 -2.7322e+00 -1.1967e+00 -4.5372e+00 +1.8898e+00 +1.4913e+00 -4.3546e-01 -1.9713e+00 -5.7735e+00 +2.4870e+00 -4.7963e-01 +2.4487e+00 +4.6792e-01 -3.2280e+00 -3.7347e+00
1004 +9.656037182e+04 +9.656037182e+04 +9.606884182e+04 +9.606884182e+04 +2.9191e+00 -4.5277e+00 -3.5851e+00 +3.7001e+00 -2.5392e+00 -4.2159e-01 -3.7374e+00 +4.5415e-01 -4.5041e+00 +1.6533e+00 +2.1123e+00 -1.4254e+00 -2.1677e+00 -5.5016e+00 +1.2145e+00 -4.0728e-01 +2.5968e+00 -1.9445e-01 -2.5499e+00 -2.2367e+00
1453 +5.466174079e+04 +5.466174079e+04 +5.417021079e+04 +5.417021079e+04 +3.2017e+00 -4.8411e+00 -4.3633e+00 +3.7991e+00 -2.5290e+00 -1.5303e+00 -2.9168e+00 +1.6688e+00 -3.9624e+00 +2.4527e+00 +1.9784e+00 -2.2720e-01 -9.2273e-01 -4.9288e+00 +1.5546e+00 +2.3609e-01 +2.5214e+00 -4.6290e-01 -2.9464e+00 -5.3853e-03
1659 +3.935000147e+04 +3.935000147e+04 +3.885847147e+04 +3.885847147e+04 +3.2890e+00 -4.6842e+00 -4.1049e+00 +3.7301e+00 -1.6237e+00 -1.1564e+00 -2.6197e+00 +1.6849e+00 -4.3277e+00 +2.5336e+00 +2.3665e+00 -7.6337e-01 -1.2502e+00 -4.6952e+00 +1.1642e+00 -1.9529e-01 +2.1106e+00 -7.1901e-02 -2.8813e+00 -2.9514e-01
2122 +2.506649467e+04 +2.506649467e+04 +2.457496467e+04 +2.457496467e+04 +3.8534e+00 -4.0113e+00 -3.8604e+00 +2.9150e+00 -3.6739e-01 -1.2773e+00 -2.6139e+00 +2.3888e+00 -4.0621e+00 +1.9254e+00 +3.3768e+00 -9.7420e-01 -1.4880e+00 -3.9800e+00 +2.8554e-01 -2.6257e-01 +1.6051e+00 +3.8518e-01 -2.2471e+00 +4.6080e-01
2467 +1.494391793e+04 +1.494391793e+04 +1.445238793e+04 +1.445238793e+04 +3.8460e+00 -3.7172e+00 -3.4187e+00 +2.5244e+00 -1.2008e-01 -1.6025e+00 -2.4037e+00 +2.3697e+00 -4.1234e+00 +1.5195e+00 +3.4018e+00 -1.0610e+00 -1.1046e+00 -3.3418e+00 +4.6499e-02 -4.3133e-01 +1.2018e+00 +7.0463e-01 -1.7029e+00 -3.6953e-02
2812 +9.884534854e+03 +9.884534854e+03 +9.393004854e+03 +9.393004854e+03 +3.3051e+00 -3.4149e+00 -3.4706e+00 +2.2045e+00 +1.9544e-01 -1.7029e+00 -2.0870e+00 +2.3978e+00 -3.9212e+00 +8.9201e-01 +3.5452e+00 -1.0831e+00 -7.4681e-01 -2.6157e+00 -3.7435e-01 -6.4818e-01 +9.1850e-01 +1.1630e+00 -1.7692e+00 -4.6091e-01
2900 +6.038503540e+03 +6.038503540e+03 +5.546973540e+03 +5.546973540e+03 +3.1916e+00 -3.2449e+00 -3.2793e+00 +1.7866e+00 +6.2879e-01 -1.6464e+00 -1.7226e+00 +2.4265e+00 -3.6059e+00 +6.9629e-01 +3.7325e+00 -9.9104e-01 -6.2457e-01 -2.2057e+00 -7.1772e-01 -7.8077e-01 +8.3875e-01 +1.5027e+00 -1.6014e+00 -4.6242e-01
3152 +3.629838617e+03 +3.629838617e+03 +3.138308617e+03 +3.138308617e+03 +2.4491e+00 -2.6561e+00 -3.1692e+00 +1.3652e+00 +1.1609e+00 -1.6795e+00 -8.0596e-01 +2.3876e+00 -3.2318e+00 +1.2669e-01 +3.3611e+00 -1.0396e+00 -2.8308e-01 -1.5285e+00 -1.0734e+00 -1.1396e+00 +4.4780e-01 +2.0137e+00 -1.4218e+00 -2.4509e-01
3207 +2.241063780e+03 +2.241063780e+03 +1.749533780e+03 +1.749533780e+03 +2.3248e+00 -2.7357e+00 -3.1956e+00 +1.2198e+00 +1.4665e+00 -1.7134e+00 -5.5191e-01 +2.4883e+00 -2.8717e+00 -1.0150e-02 +3.3861e+00 -1.1666e+00 -3.7994e-01 -1.3054e+00 -1.1520e+00 -1.3118e+00 +3.9393e-01 +2.3279e+00 -1.5046e+00 -4.7404e-01
4286 +1.552995868e+03 +1.552995868e+03 +1.061465868e+03 +1.061465868e+03 +2.1758e+00 -2.6464e+00 -3.0785e+00 +1.3596e+00 +1.4835e+00 -1.9242e+00 -6.9377e-01 +2.4976e+00 -2.8883e+00 -4.3363e-01 +3.3998e+00 -1.2045e+00 -9.0454e-01 -1.1125e+00 -1.2680e+00 -1.2836e+00 +5.3812e-01 +2.2026e+00 -1.3336e+00 -6.8743e-01
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.266562513e+06 +4.266562513e+06 +4.266392313e+06 +4.266392313e+06 +1.6207e+00 -1.7554e+00 +1.0463e+00 -3.5704e+00 +3.8861e+00 -1.0911e+00 +2.3847e+00 +2.8992e+00 -2.9676e+00 -8.0773e-01 -2.2564e-01 +2.7985e+00 -7.6446e-01 -1.8883e+00 +3.0217e+00 +2.6845e-01 -3.7743e-01 -1.4220e+00 +3.5819e+00 +1.6417e+00
9 +2.596735215e+06 +2.596735215e+06 +2.596565015e+06 +2.596565015e+06 -2.8733e+00 -4.1624e-01 -1.2877e+00 -8.4936e-01 +4.0667e+00 -3.3190e+00 +2.5626e+00 +1.1385e+00 -2.8609e+00 +9.9960e-01 -1.5724e+00 +4.9588e+00 +2.2276e+00 -5.3134e+00 +2.2142e+00 +6.1862e-01 +1.6681e+00 +2.0162e-01 +1.6427e+00 +8.3107e-01
55 +1.978809448e+06 +1.978809448e+06 +1.978639248e+06 +1.978639248e+06 -3.0053e+00 +1.6923e-03 -1.2927e+00 +1.4223e+00 +6.1833e+00 -2.2934e+00 -2.7654e-01 +6.0937e+00 -4.3725e-02 +4.8542e+00 -1.5071e+00 +3.2123e+00 +2.0066e+00 -3.0019e+00 +1.8041e-01 +5.7502e+00 -2.1967e+00 +3.6751e+00 +5.8436e+00 +2.2941e+00
278 +1.532267848e+06 +1.532267848e+06 +1.532097648e+06 +1.532097648e+06 -1.0862e-01 +3.9778e+00 +6.5110e+00 -9.6550e-01 +2.7863e+00 -7.4272e+00 +5.9085e-01 +1.3651e+01 -9.9413e+00 +6.1622e+00 +2.3700e-01 -2.5076e+00 +6.3562e+00 -2.1987e+00 -8.7820e+00 +4.5611e+00 -3.0644e+00 -1.6050e+00 +2.3397e+00 -1.2301e-01
299 +9.335126667e+05 +9.335126667e+05 +9.333424667e+05 +9.333424667e+05 -7.3985e-01 +2.7192e+00 +6.4989e+00 +7.0941e-01 +4.8718e+00 -5.4998e+00 +5.0054e-01 +1.1762e+01 -1.1084e+01 +4.6440e+00 -4.5628e-01 -1.9253e+00 +6.5535e+00 -2.5738e+00 -9.4796e+00 +4.3972e+00 -4.2639e+00 -1.9403e+00 +3.7033e+00 +8.7959e-03
529 +5.967052081e+05 +5.967052081e+05 +5.965350081e+05 +5.965350081e+05 -2.2141e+00 +7.2517e+00 +4.8981e+00 +1.4927e-01 +4.2942e+00 +9.4348e-01 +9.0871e-01 +1.5008e+01 -1.0740e+01 +5.0824e+00 +1.2057e+00 -2.4448e+00 +3.8826e+00 -3.8784e+00 -6.0451e+00 +4.0832e+00 -8.6280e+00 -1.8379e+00 +4.2808e+00 +1.4941e+00
644 +2.107275220e+05 +2.107275220e+05 +2.105573220e+05 +2.105573220e+05 -1.1499e-01 +5.8759e+00 +5.6741e+00 -4.2212e-01 +3.6973e+00 +1.2069e-01 -5.4176e-01 +1.3873e+01 -7.5467e+00 +5.2189e+00 -2.6420e-01 -1.7384e+00 +1.6964e+00 -4.3914e+00 -6.7821e+00 +3.5986e+00 -9.2951e+00 -1.1750e+00 +2.0982e+00 -8.9566e-01
1130 +1.530578317e+05 +1.530578317e+05 +1.528876317e+05 +1.528876317e+05 -2.3392e+00 +1.7864e+00 +2.6881e+00 +8.7709e-01 +3.0833e+00 +3.4491e+00 -2.5581e-01 +8.8369e+00 -5.7955e+00 +5.6741e+00 +2.4939e-01 +3.1084e+00 -1.3927e+00 -6.6638e+00 -7.3008e+00 +2.5230e+00 -5.3256e+00 +9.5498e-01 +1.2187e+00 -6.0156e-01
1275 +9.770903071e+04 +9.770903071e+04 +9.753883071e+04 +9.753883071e+04 -1.2827e+00 +4.3417e+00 +1.0390e+00 +2.7104e+00 +3.2255e+00 +3.5012e+00 +6.2063e-02 +8.3350e+00 -7.5017e+00 +5.1426e+00 -1.6961e+00 +1.4627e+00 -1.2836e+00 -5.4952e+00 -4.9773e+00 +2.6586e+00 -5.7569e+00 +3.6071e-01 +1.6525e+00 -1.0608e+00
1605 +5.450196182e+04 +5.450196182e+04 +5.433176182e+04 +5.433176182e+04 -1.0096e+00 +7.8876e+00 +3.3591e+00 +5.3037e+00 +4.1958e+00 +2.1345e+00 -1.8500e+00 +6.0881e+00 -7.6016e+00 +4.0894e+00 -5.6198e+00 +4.6963e-01 -2.3027e+00 -6.6627e+00 -1.2509e+00 +1.3429e+00 -7.9905e+00 -1.3802e+00 +2.5329e+00 -3.5605e+00
