% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4 +1.404150343e+03 +1.404150343e+03 +1.407970343e+03 +1.407970343e+03 -3.0584e+00 +1.9299e+00 +3.6719e+00 -4.2009e+00 +6.1479e-01 +3.4511e-01 +6.7666e-01 +4.2792e+00 +2.1188e+00 +4.2081e+00 +2.6757e+00 +1.0309e+00 +6.1036e-01 -3.1127e+00 +3.6387e+00 +5.7594e-01 -1.6649e+00 +1.5417e+00 +5.8750e-01 +1.8946e+00
20 +8.544101747e+02 +8.544101747e+02 +8.582301747e+02 +8.582301747e+02 +3.5492e-01 +2.1842e+00 +4.0373e+00 -1.1193e+00 +3.0644e+00 -4.9820e+00 +2.1920e+00 -5.4692e-01 +3.9226e+00 -5.9951e-01 -1.7994e+00 +3.8084e-01 -1.5829e+00 -1.0999e+00 -2.8978e+00 -6.1609e-01 -2.9384e-01 +3.3192e+00 +2.3434e+00 -1.0100e-01
156 +3.491125558e+02 +3.491125558e+02 +3.529325558e+02 +3.529325558e+02 +4.9041e-01 -3.0875e+00 -4.0249e-01 +3.6834e-01 +4.1656e+00 +4.9705e+00 -3.1948e+00 +2.2826e-01 +3.7704e+00 -1.6072e+00 +2.7690e+00 +4.0314e+00 +2.0031e+00 -4.7062e+00 +4.5747e+00 -1.2344e+00 -2.2589e+00 -7.3096e-01 -2.1487e+00 +4.5544e+00
1741 +2.014169420e+02 +2.014169420e+02 +2.052369420e+02 +2.052369420e+02 +6.3290e-01 -9.0851e-01 +2.1841e+00 -4.8197e-01 +3.3248e+00 -2.7457e+00 +1.1898e+00 -3.5361e+00 -1.0298e-01 +7.3465e-01 +1.8120e+00 +6.6846e-01 +8.7342e-02 -1.8628e+00 +3.0814e+00 +8.7035e-01 -3.5187e+00 +4.4167e+00 -4.0336e-01 +2.1612e+00
2663 +1.510616333e+02 +1.510616333e+02 +1.548816333e+02 +1.548816333e+02 -1.4977e+00 -9.0851e-01 +2.1841e+00 -9.8197e-01 +3.3248e+00 -2.7457e+00 +2.1920e+00 -9.3890e-01 -3.9753e+00 +1.1036e+00 +1.8100e+00 +2.6357e+00 +2.6072e+00 -1.1984e+00 +7.4481e-01 -4.0348e-01 -3.9311e+00 +4.4023e+00 +1.4536e+00 +2.6350e+00
3948 +9.739341245e+01 +9.739341245e+01 +1.012134124e+02 +1.012134124e+02 +1.8829e+00 -9.1634e-01 +2.1841e+00 -4.7415e-01 +3.3248e+00 -2.7458e+00 +1.1898e+00 -9.3890e-01 -3.9753e+00 +1.1036e+00 +1.8725e+00 +2.6357e+00 +2.6092e+00 -1.1984e+00 +7.3700e-01 +8.7035e-01 -3.5187e+00 +4.4167e+00 +2.5877e-01 +1.1012e+00
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.911994774e+03 +2.911994774e+03 +2.933744774e+03 +2.933744774e+03 -6.1952e-02 +2.1451e+00 +1.7922e+00 -1.2559e-01 +7.2860e-02 +4.7795e+00 +4.0990e-01 +4.6883e+00 +2.6536e+00 +4.0541e+00 -2.9559e-01 +3.4941e+00 +2.9470e+00 +3.6953e+00 +3.1252e+00 +1.6131e+00 -2.0737e+00 -5.8199e-01 +1.8669e+00 +3.4679e-01
4 +9.983811305e+02 +9.983811305e+02 +1.020131130e+03 +1.020131130e+03 -1.3887e+00 -4.8021e-01 +3.9971e+00 +4.4197e+00 +2.0049e+00 -2.2656e+00 +2.3390e+00 +4.7943e+00 +3.3305e+00 -2.1858e-01 +3.1937e+00 +2.0249e+00 +3.3839e-01 -1.9644e+00 -4.1581e+00 -9.3805e-01 -3.8116e+00 -3.1147e+00 -2.4477e+00 +1.3267e-01
163 +4.650045516e+02 +4.650045516e+02 +4.867545516e+02 +4.867545516e+02 +4.7587e+00 +3.3647e+00 -2.1235e+00 +2.6406e+00 +2.6354e+00 -3.5259e+00 +3.5598e-01 -2.4826e-01 +5.6006e-01 +1.6433e+00 +3.1120e+00 -1.8599e+00 +4.5684e+00 -4.0768e+00 -2.3409e+00 -1.0408e+00 -3.2154e+00 +2.1798e+00 -1.4314e+00 +4.3685e+00
693 +1.843665614e+02 +1.843665614e+02 +2.061165614e+02 +2.061165614e+02 +3.4320e+00 +2.2549e+00 -3.8171e+00 +1.6170e+00 -1.9674e+00 -3.5259e+00 +3.5598e-01 -2.4826e-01 +5.6006e-01 +1.6433e+00 +3.1115e+00 -1.8599e+00 +4.1146e+00 -2.8484e+00 -2.9654e+00 -4.4133e+00 +6.9375e-01 +3.8607e+00 -1.2705e+00 +9.9525e-02
1448 +8.827073265e+01 +8.827073265e+01 +1.100207327e+02 +1.100207327e+02 +3.3070e+00 +2.2544e+00 -3.8171e+00 +1.6170e+00 -1.9674e+00 -3.5259e+00 +3.5598e-01 -2.4826e-01 +5.6006e-01 +4.3327e+00 +2.3208e+00 +3.8163e-01 +4.1146e+00 -1.9252e+00 -2.3394e+00 -3.0864e+00 -2.6186e+00 +3.4336e+00 -1.2705e+00 +9.9525e-02
3341 +6.193243505e+01 +6.193243505e+01 +8.368243505e+01 +8.368243505e+01 +3.1820e+00 +2.2549e+00 -2.4621e+00 +1.6169e+00 -1.9674e+00 -3.5259e+00 +3.2822e+00 -2.4826e-01 +5.6006e-01 +4.3327e+00 +2.3208e+00 +3.8163e-01 +4.1146e+00 -1.9252e+00 -2.3394e+00 -3.0864e+00 -2.6186e+00 +3.4341e+00 -1.3330e+00 +9.9525e-02
4518 +3.817987500e+01 +3.817987500e+01 +5.992987500e+01 +5.992987500e+01 +3.1819e+00 +2.2549e+00 -2.8171e+00 +3.5861e+00 -1.8630e+00 -2.4153e+00 +6.2950e-01 +2.8437e-01 +9.9301e-01 +4.3327e+00 +2.3208e+00 +3.8163e-01 +4.1146e+00 -1.9252e+00 -8.9466e-02 -3.2114e+00 -2.6186e+00 +1.4057e+00 -3.1883e+00 +2.2452e-01
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.905874310e+03 +3.905874310e+03 +3.970664310e+03 +3.970664310e+03 +3.2772e+00 -2.5745e-01 +3.6562e+00 +2.2664e+00 +4.3677e+00 -1.6646e+00 -1.7329e+00 -9.2761e-01 +4.8556e-01 +1.3814e+00 +5.1487e-01 +8.3437e-01 +4.5903e-01 +3.8985e-01 -4.4377e+00 -4.9954e+00 -4.6982e+00 +3.8735e+00 +4.6526e+00 -2.7935e+00
2 +1.682950960e+03 +1.682950960e+03 +1.747740960e+03 +1.747740960e+03 -3.2022e+00 +1.0933e+00 -8.2586e-01 +2.4265e+00 -1.1580e+00 -2.3108e+00 -4.5005e+00 -4.9561e+00 +3.4522e+00 -1.1528e+00 +1.4267e+00 -3.2236e-01 +4.2211e+00 -1.3079e+00 +2.2051e-01 -3.2263e+00 +4.1621e+00 +2.6813e+00 -4.5836e-01 -6.1909e-01
4 +1.301504261e+03 +1.301504261e+03 +1.366294261e+03 +1.366294261e+03 -2.3319e-01 -1.5408e+00 -2.7827e+00 -1.8684e+00 -4.6951e+00 -4.8732e+00 +8.4242e-01 +4.2669e+00 -3.1602e+00 -3.0064e+00 +2.2159e-01 -4.8864e-01 -3.6052e-01 +4.0548e-01 -3.1815e+00 +3.4722e+00 +4.5679e+00 +7.7241e-01 +2.4327e+00 +9.5244e-01
14 +7.551160798e+02 +7.551160798e+02 +8.199060798e+02 +8.199060798e+02 -2.3151e+00 -2.8305e+00 -1.5670e+00 +8.4398e-01 +4.3018e+00 -8.9443e-01 -2.9828e-02 -1.3941e+00 +1.0881e-01 +4.1666e+00 +3.6601e+00 -2.6711e+00 +3.1910e+00 -7.1584e-01 +3.9596e+00 +6.4876e-01 -2.2654e+00 -1.0277e+00 -4.3390e+00 -4.3295e+00
67 +5.256873228e+02 +5.256873228e+02 +5.904773228e+02 +5.904773228e+02 +6.2460e-01 -2.0149e+00 +6.6929e-01 -1.7879e+00 +1.4666e+00 -1.6718e+00 -1.0281e+00 -4.0405e+00 -3.7543e+00 +7.9858e-01 +1.4646e+00 -3.9925e+00 +2.4096e-01 -1.2548e+00 -2.7122e+00 +8.8860e-01 +4.9695e+00 -1.3667e+00 -9.6423e-02 +4.0314e+00
985 +3.374065311e+02 +3.374065311e+02 +4.021965311e+02 +4.021965311e+02 -4.4792e+00 -4.2075e+00 +2.1621e+00 +4.2539e+00 -2.6420e+00 -3.3590e+00 -4.8500e+00 -3.3402e+00 -4.4308e+00 +3.3174e+00 +3.4646e+00 -3.9925e+00 +2.4096e-01 -1.2548e+00 -2.7122e+00 +8.8860e-01 -1.2891e+00 +3.0135e+00 -1.3649e+00 +2.2208e+00
1437 +2.419411307e+02 +2.419411307e+02 +3.067311307e+02 +3.067311307e+02 -4.4792e+00 -4.2075e+00 +2.1621e+00 +4.2539e+00 -2.6420e+00 -1.5836e-01 -1.9410e+00 +1.4592e+00 -2.5749e+00 +4.1046e+00 +1.1762e+00 -3.9925e+00 +2.3901e-01 -1.2548e+00 -2.7122e+00 +8.8860e-01 -1.2891e+00 +3.0131e+00 -5.4899e+00 +2.2208e+00
2137 +1.475837292e+02 +1.475837292e+02 +2.123737292e+02 +2.123737292e+02 -4.7795e-01 +1.4008e-02 +4.0633e-01 +1.8382e+00 -2.1209e+00 -1.5836e-01 -4.8500e+00 -3.3402e+00 -4.4308e+00 +3.3174e+00 +3.4646e+00 -3.9925e+00 +2.4096e-01 -1.2548e+00 -2.7122e+00 +8.8860e-01 -1.2891e+00 +3.0135e+00 -1.3649e+00 +2.2208e+00
2833 +9.963594049e+01 +9.963594049e+01 +1.644259405e+02 +1.644259405e+02 -4.7795e-01 +1.4008e-02 +4.2195e-01 +1.8382e+00 -2.1209e+00 -1.5836e-01 -4.8500e+00 -3.3402e+00 -4.4308e+00 +7.9761e-01 +1.4646e+00 -3.9925e+00 +2.4096e-01 -1.2646e+00 -1.3210e+00 +1.0984e-01 +4.4344e-01 +2.2801e+00 -1.6150e+00 +1.4359e+00
4561 +6.183123181e+01 +6.183123181e+01 +1.266212318e+02 +1.266212318e+02 -4.7795e-01 +1.4008e-02 +1.5633e-01 +1.8382e+00 -2.1209e+00 -1.5836e-01 -4.5106e+00 -3.3402e+00 -4.4307e+00 +1.7368e+00 +3.4648e+00 -3.9925e+00 +2.4096e-01 -2.3030e+00 -1.3210e+00 +2.3484e-01 +4.4344e-01 +2.2723e+00 -1.6150e+00 +2.2208e+00
% function evaluation | noise-free fitness - Fopt (5.407000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.366343514e+03 +1.366343514e+03 +1.420413514e+03 +1.420413514e+03 +1.9530e+00 +4.6175e+00 +1.6291e+00 +4.7727e+00 -4.8939e+00 +4.4879e+00 +7.6815e-01 +3.1187e+00 -7.5005e-01 +2.8571e+00 -5.1286e-01 +1.0178e+00 +2.0749e+00 -3.3714e+00 +3.5117e-01 -3.4627e+00 -1.3213e+00 +3.6034e+00 +1.8269e+00 +9.7340e-01
34 +9.587271050e+02 +9.587271050e+02 +1.012797105e+03 +1.012797105e+03 +2.3593e-01 -3.7386e+00 -4.0601e+00 +1.0984e+00 -2.3500e+00 +4.3288e+00 +4.4461e+00 +9.7222e-01 -3.7135e+00 -3.4013e+00 -3.5669e+00 -3.9787e-01 +3.2345e+00 -5.6397e-02 +3.3766e+00 -4.9115e+00 -2.6446e+00 +4.9480e-01 +1.5738e+00 +4.2002e-01
362 +5.768998415e+02 +5.768998415e+02 +6.309698415e+02 +6.309698415e+02 -2.5665e+00 -2.4115e+00 +1.1130e+00 +2.1728e+00 -4.1598e+00 -1.6952e+00 -3.8256e+00 +1.0427e+00 -4.8252e+00 -4.2209e+00 -3.6776e+00 +2.0963e+00 +4.6641e-01 +2.5160e+00 -1.8995e+00 +1.5379e+00 +4.0912e+00 -4.5225e+00 -1.0966e+00 -2.6774e+00
659 +3.742990936e+02 +3.742990936e+02 +4.283690936e+02 +4.283690936e+02 +5.7200e-02 +4.2207e-01 -2.5848e+00 -1.2420e+00 -2.9254e+00 +1.8809e+00 -1.6711e+00 +3.5107e+00 -1.3989e+00 -2.9935e+00 -3.1414e+00 +4.1375e+00 -2.4521e+00 +3.6807e+00 +1.7988e+00 +2.8342e-01 -3.5670e+00 -7.6502e-01 +3.1422e-01 +2.0850e+00
1857 +1.482418756e+02 +1.482418756e+02 +2.023118756e+02 +2.023118756e+02 +4.1522e+00 -2.4871e+00 +1.3727e+00 +4.7511e+00 -3.0215e+00 +4.7801e+00 +1.4426e+00 +3.5571e+00 -1.3989e+00 -2.9935e+00 -3.6414e+00 +7.4883e-01 -4.7927e+00 -6.8060e-01 +2.9717e+00 -4.8648e+00 +2.9471e+00 -1.6133e+00 -2.3637e+00 -2.0398e-01
2879 +9.844009152e+01 +9.844009152e+01 +1.525100915e+02 +1.525100915e+02 +4.1365e+00 -2.4871e+00 +3.3727e+00 +4.7511e+00 -2.9254e+00 +1.8809e+00 -1.6711e+00 +3.5571e+00 -1.3988e+00 -2.9935e+00 -3.1414e+00 +2.0963e+00 +4.6641e-01 +2.1547e-01 +2.9092e+00 -4.8648e+00 +3.9041e+00 -1.6133e+00 -2.4887e+00 -7.8981e-02
4813 +6.056895245e+01 +6.056895245e+01 +1.146389525e+02 +1.146389525e+02 +4.1522e+00 -2.4871e+00 +3.3727e+00 +4.7511e+00 -2.9254e+00 +1.8810e+00 +1.4426e+00 +3.5105e+00 -1.3988e+00 -2.9935e+00 -3.1414e+00 +2.0963e+00 +4.6641e-01 +2.1547e-01 +2.9092e+00 -3.1263e+00 +2.9461e+00 -1.6133e+00 -2.6555e+00 -7.8981e-02
% function evaluation | noise-free fitness - Fopt (-9.152000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.001925574e+03 +2.001925574e+03 +1.910405574e+03 +1.910405574e+03 +5.0853e-01 -4.2278e+00 +2.3229e+00 +3.0406e+00 -3.8396e+00 -2.5727e+00 +2.8256e+00 +8.0376e-01 +5.8549e-01 -4.0602e+00 -4.2371e+00 -4.0741e-01 -4.9327e-01 -7.2633e-01 +3.6063e+00 +2.3692e+00 +4.1787e+00 +4.1319e+00 -1.7797e+00 -2.6050e-01
3 +1.026866746e+03 +1.026866746e+03 +9.353467458e+02 +9.353467458e+02 -1.4918e+00 +2.8426e-01 +1.2013e+00 +4.9982e+00 +1.0007e+00 +1.7251e+00 +2.5344e+00 +4.6977e+00 -4.3761e+00 +1.1588e-01 +9.6312e-01 +1.2871e+00 +1.4046e+00 +4.7381e+00 -1.0971e+00 +4.7085e+00 +3.5252e+00 -1.3357e+00 -2.0893e+00 +2.8706e+00
40 +9.033981017e+02 +9.033981017e+02 +8.118781017e+02 +8.118781017e+02 -2.8898e+00 -2.4410e+00 -6.0136e-01 +3.2997e+00 +9.3617e-01 +3.8458e+00 +3.7662e+00 +3.2864e-01 +2.2446e+00 +4.3376e+00 -3.2161e+00 +8.0285e-01 -3.5957e+00 +2.5287e+00 +2.5716e-01 +4.0110e-01 +9.5539e-01 +1.3424e+00 +1.2719e+00 +3.8053e+00
72 +5.970333210e+02 +5.970333210e+02 +5.055133210e+02 +5.055133210e+02 -7.0924e-01 +3.7366e+00 +7.0885e-01 -1.0432e-02 -4.6034e+00 +3.1871e+00 -2.0772e+00 -4.0108e+00 -4.8781e+00 -1.2153e+00 +3.4759e+00 +3.9091e-01 -2.4174e+00 +3.0522e+00 -3.0206e+00 +3.0103e+00 +1.6985e+00 +4.3923e+00 -1.4067e+00 -2.5535e-01
687 +3.420469375e+02 +3.420469375e+02 +2.505269375e+02 +2.505269375e+02 -1.5948e+00 +3.4613e+00 +2.6062e+00 +2.4301e+00 +3.3617e-01 +1.4805e+00 +1.1334e+00 +1.9434e-01 -4.0522e+00 +1.8469e+00 +1.7904e+00 -1.9139e+00 +8.3267e-01 +2.0310e+00 -1.1150e+00 +1.0525e+00 +6.7375e-01 +3.4062e+00 +5.7570e-01 -4.1636e+00
1357 +2.329309430e+02 +2.329309430e+02 +1.414109430e+02 +1.414109430e+02 -2.0694e+00 +1.6164e+00 -3.8007e+00 +3.2997e+00 +9.3617e-01 +3.8458e+00 -8.1636e-01 -2.2261e+00 -2.9875e+00 +4.7003e+00 -1.8494e-01 +4.7026e+00 -3.5957e+00 +2.5287e+00 +2.5716e-01 +4.6354e-01 +9.5539e-01 +1.3424e+00 +1.2719e+00 -3.5696e+00
1517 +1.503661594e+02 +1.503661594e+02 +5.884615942e+01 +5.884615942e+01 -7.0924e-01 +3.7366e+00 +7.0885e-01 +2.4301e+00 +3.3617e-01 +1.4805e+00 +1.1334e+00 +1.9343e-01 -4.0522e+00 +1.8469e+00 +1.4759e+00 +4.2326e-01 -2.4174e+00 +3.0522e+00 -3.0206e+00 +3.0103e+00 +1.6985e+00 +4.3923e+00 -1.4067e+00 -2.5535e-01
2823 +9.933749490e+01 +9.933749490e+01 +7.817494900e+00 +7.817494900e+00 -7.0729e-01 +3.4613e+00 -3.1201e+00 +2.3182e+00 +9.3616e-01 +2.6976e+00 +1.1334e+00 +6.9345e-02 -4.0522e+00 +4.3376e+00 -1.8494e-01 +4.7026e+00 -4.9799e+00 +2.0310e+00 -1.1150e+00 +2.3000e-01 +3.5099e+00 +1.3424e+00 +3.2719e+00 -2.5535e-01
