% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
741 +1.518932222e+03 +1.518932222e+03 +1.642762222e+03 +1.642762222e+03 +1.8407e-01 -6.8383e-01 +1.3182e-01 +2.8218e-01 -5.2213e-01 +9.1023e-02 -4.4648e-01 +8.3568e-02 -5.7583e-01 +6.6401e-01 -1.3213e+00 -1.5913e+00 +5.6417e-02 -7.5325e-01 +2.4390e-01 -2.4643e-01 +1.0382e-01 +6.0596e-02 -4.7017e-01 -1.8464e+00
802 +9.807399164e+02 +9.807399164e+02 +1.104569916e+03 +1.104569916e+03 +3.6968e-01 -8.5823e-01 +3.6238e-02 +3.3116e-01 +5.8481e-02 +2.7576e-01 -7.0748e-01 -3.8364e-01 +1.3347e-01 +5.2336e-01 -7.3604e-01 -1.6669e+00 +2.3494e-01 -4.8312e-01 +1.3308e-01 +1.7019e-01 +1.9389e-03 +2.0097e-01 -6.6094e-01 -9.8401e-01
921 +5.566680169e+02 +5.566680169e+02 +6.804980169e+02 +6.804980169e+02 -4.5229e-01 -9.2902e-01 +1.5466e-01 +4.3828e-01 +2.4276e-01 +2.6990e-01 +1.2854e-01 +1.1661e-01 +2.7856e-01 -1.8660e-01 -1.1570e+00 -8.6805e-01 +9.6984e-01 -7.0820e-01 -4.4987e-01 +6.1799e-01 -3.9147e-01 +6.5207e-01 -1.7104e-01 +6.7976e-02
1130 +3.932962414e+02 +3.932962414e+02 +5.171262414e+02 +5.171262414e+02 -1.1444e-01 -3.5127e-01 +9.9926e-02 +4.9903e-01 +4.9532e-01 +1.4587e-01 -8.4944e-02 -3.2261e-01 +8.4591e-02 +1.2992e-01 -7.9754e-01 -1.0016e+00 +6.1652e-01 -6.8525e-01 -1.9917e-01 +5.7188e-02 -2.7951e-01 +6.9012e-01 -5.5983e-01 -4.1906e-01
1461 +2.062143108e+02 +2.062143108e+02 +3.300443108e+02 +3.300443108e+02 -3.2524e-01 -6.3802e-01 +1.9106e-01 +1.0982e-01 +4.5363e-01 +1.7638e-01 +5.5738e-02 +1.3757e-01 +4.2930e-03 -4.2137e-01 -8.7228e-01 -6.5058e-01 +4.0748e-01 -8.1927e-01 -1.1586e-01 +1.4649e-01 -9.1855e-02 +9.8463e-01 -6.0431e-01 -4.7453e-01
1745 +1.575643786e+02 +1.575643786e+02 +2.813943786e+02 +2.813943786e+02 -1.2580e-01 -7.8589e-01 +9.3149e-03 +1.8839e-01 +1.8402e-01 +1.5649e-01 +2.1254e-01 +2.8887e-01 +6.5941e-02 -4.8897e-01 -4.9690e-01 +6.0258e-02 +6.3892e-01 -1.0247e+00 -1.6896e-01 +3.2897e-01 -8.5156e-02 +5.9384e-01 -7.2087e-01 -1.0276e-02
2084 +9.849663842e+01 +9.849663842e+01 +2.223266384e+02 +2.223266384e+02 +1.0941e-01 -8.1971e-01 -8.7567e-02 +3.4292e-01 +1.8280e-01 +1.7757e-02 +3.0537e-01 +2.7290e-01 +1.6049e-01 -4.6601e-01 -4.0775e-01 +2.1668e-01 +9.2435e-01 -1.1366e+00 -2.1556e-01 +6.5023e-02 -2.4973e-02 +6.4552e-01 -5.3923e-01 +1.2891e-01
2564 +6.107171814e+01 +6.107171814e+01 +1.849017181e+02 +1.849017181e+02 +3.5905e-01 -1.0848e+00 -1.7947e-01 +4.3985e-01 +1.6898e-01 -1.0364e-01 +3.4720e-01 +1.7497e-01 +1.4000e-01 -3.7011e-01 -4.3999e-01 +4.4066e-01 +1.1412e+00 -1.1176e+00 -1.1610e-01 -1.0175e-03 -2.3592e-02 +6.1388e-01 -2.7620e-01 +4.5671e-01
3156 +3.980434498e+01 +3.980434498e+01 +1.636343450e+02 +1.636343450e+02 +3.7813e-01 -1.1947e+00 -1.5925e-01 +4.5710e-01 +2.1907e-01 -3.8084e-02 +4.6512e-01 +2.6702e-01 +1.5049e-01 -3.6807e-01 -4.9567e-01 +4.9152e-01 +1.1468e+00 -1.0980e+00 -1.5485e-01 -2.2600e-02 -5.5634e-02 +6.5336e-01 -2.8073e-01 +5.1248e-01
3501 +2.503332939e+01 +2.503332939e+01 +1.488633294e+02 +1.488633294e+02 +4.9371e-01 -1.2409e+00 -2.0469e-01 +5.5548e-01 +2.1444e-01 -2.7238e-02 +5.0999e-01 +2.9281e-01 +2.0979e-01 -1.4219e-01 -5.2111e-01 +5.3118e-01 +1.0918e+00 -1.0463e+00 -8.2847e-02 -1.0705e-01 -6.7030e-02 +6.1964e-01 -2.6360e-01 +6.0548e-01
4763 +1.584207121e+01 +1.584207121e+01 +1.396720712e+02 +1.396720712e+02 +4.7606e-01 -1.2229e+00 -2.9495e-01 +5.9783e-01 +2.0556e-01 +3.3854e-02 +4.8590e-01 +3.7986e-01 +1.7341e-01 -7.9739e-02 -5.6954e-01 +5.7049e-01 +1.0782e+00 -1.0083e+00 -1.6267e-01 -1.9567e-01 +3.9103e-02 +6.8042e-01 -2.4979e-01 +6.0762e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.496385440e+05 +3.496385440e+05 +3.496860540e+05 +3.496860540e+05 +2.2361e+00 -4.4217e-01 -3.4464e+00 +2.3852e+00 -4.8314e+00 +2.6588e+00 +5.7325e-01 +2.6919e+00 +4.0613e+00 -2.9058e+00 -4.4481e+00 +1.2725e+00 +1.0260e+00 +2.8304e+00 -2.5161e+00 +3.6703e+00 +2.6446e+00 +2.3296e+00 +4.2529e+00 +3.9716e+00
7 +1.935296356e+05 +1.935296356e+05 +1.935771456e+05 +1.935771456e+05 -7.6068e-01 +5.7209e-01 +1.4987e+00 +3.6387e+00 -2.9236e+00 -3.1921e+00 +5.3258e-01 -3.8863e-01 +4.8316e-02 -1.4408e+00 -3.5316e-01 +1.2177e+00 +4.9959e+00 -1.4738e+00 -7.5661e-01 +3.4042e+00 +4.3058e+00 +4.9293e+00 +3.2586e+00 -2.0498e+00
27 +1.015910983e+05 +1.015910983e+05 +1.016386083e+05 +1.016386083e+05 +3.0193e+00 -3.2663e-01 -2.4917e+00 -2.5544e+00 +1.7156e+00 -1.0862e+00 +6.9559e-01 -2.3926e+00 +3.6609e+00 -3.0522e-02 +2.8330e+00 +4.5606e+00 +3.8251e+00 +4.0104e-01 +1.8568e+00 +1.3972e+00 +1.7929e+00 -1.5592e+00 -1.3319e+00 +1.5217e+00
60 +6.641150033e+04 +6.641150033e+04 +6.645901033e+04 +6.645901033e+04 -1.4543e+00 +4.5069e+00 +3.2943e+00 -1.0105e+00 +4.9954e+00 +1.2117e-01 +1.1003e+00 -7.2353e-01 +1.0244e+00 +3.7725e+00 -2.2180e+00 +1.6690e+00 +2.3409e+00 -3.4021e+00 +1.4421e+00 +5.3268e-01 -3.8976e-01 -2.0713e+00 -6.6423e-01 -4.9217e+00
84 +6.065021103e+04 +6.065021103e+04 +6.069772103e+04 +6.069772103e+04 -9.4720e-01 +3.4297e+00 +1.4318e-01 +5.1231e-02 +5.5060e-01 +3.1243e+00 +2.7275e-01 -1.9375e-01 -1.8428e+00 +1.2154e+00 -3.2398e+00 +2.4768e+00 -1.2174e+00 -2.7158e+00 +1.6057e+00 +2.9577e-01 +3.7237e-01 -5.3217e-01 -2.1652e+00 -3.8611e+00
124 +3.782485835e+04 +3.782485835e+04 +3.787236835e+04 +3.787236835e+04 -1.9652e+00 +8.3097e-01 +4.9525e-01 -3.9397e-01 +2.2470e+00 +2.8369e+00 +2.0707e+00 +2.5963e+00 +1.0856e-01 +5.6943e-01 +4.4864e-01 +1.8540e+00 +2.4941e+00 -1.6101e+00 +1.0913e+00 +2.1826e+00 +2.0859e+00 -2.0562e+00 -3.3377e+00 -3.2896e+00
168 +1.457023708e+04 +1.457023708e+04 +1.461774708e+04 +1.461774708e+04 -1.3567e+00 +1.9035e+00 +1.6905e+00 +4.7759e-01 +1.0045e+00 +1.1823e+00 -8.9857e-02 +5.6126e-02 -1.3975e+00 +1.7713e+00 +7.8516e-01 -7.6612e-01 +1.2425e+00 -1.2958e-01 +7.3340e-01 +5.3384e-02 -1.1476e+00 -2.4707e+00 +2.7154e-01 -1.9734e+00
270 +6.368710745e+03 +6.368710745e+03 +6.416220745e+03 +6.416220745e+03 -8.4788e-01 +3.0460e-02 -6.9355e-01 +1.0672e+00 -7.6105e-01 +7.1798e-01 -4.5752e-01 -4.8565e-01 +3.3110e-01 +1.2093e+00 +2.3552e+00 +3.6207e-01 +1.0551e+00 +9.2041e-01 +1.2511e+00 +7.4791e-01 +1.3068e+00 -4.2448e-01 -2.6988e-01 +7.9178e-01
280 +5.695025813e+03 +5.695025813e+03 +5.742535813e+03 +5.742535813e+03 -2.0982e-01 +1.0137e-01 -6.1672e-01 +4.4791e-01 +4.5201e-01 +3.7282e-01 -1.0304e+00 -6.0799e-01 +1.5876e+00 +1.8863e+00 -5.6659e-01 +6.1375e-01 -3.5776e-02 +5.5362e-01 +6.9763e-01 -7.5861e-02 +4.8277e-02 -1.7899e+00 -2.3619e-02 -4.8278e-01
312 +3.073747331e+03 +3.073747331e+03 +3.121257331e+03 +3.121257331e+03 -1.9392e-01 +4.0804e-01 -1.2643e-01 +1.6804e+00 -5.3775e-01 +7.1621e-01 -9.5784e-02 +1.3817e-01 -1.2229e+00 +5.5123e-01 +5.7950e-01 +1.5840e-01 +6.7781e-01 +5.5615e-01 +6.9737e-01 +1.7949e-01 -1.1842e-03 -1.4250e+00 -1.5442e-01 -1.0983e+00
381 +2.230232263e+03 +2.230232263e+03 +2.277742263e+03 +2.277742263e+03 -7.7484e-01 +1.0324e-01 +1.5214e-01 +1.0287e+00 -4.4890e-01 +1.6471e+00 +5.1113e-02 +9.9064e-02 -6.4734e-01 +8.4516e-01 +3.6264e-01 +3.4289e-01 +6.8045e-01 +2.8485e-01 +6.3227e-01 +1.4922e-01 +3.2183e-01 -1.8032e+00 -2.6435e-02 -1.0822e+00
501 +1.492239260e+03 +1.492239260e+03 +1.539749260e+03 +1.539749260e+03 -4.1980e-01 -1.5088e-01 -4.3536e-01 -3.7126e-01 +5.6323e-01 +1.0862e+00 +1.6883e-01 +5.7538e-01 +1.6531e+00 +1.4871e+00 +4.7445e-01 +4.6279e-01 +2.4449e-01 -2.5062e-01 +6.4667e-01 +4.2209e-01 +1.4318e-01 -1.0628e+00 -3.7591e-01 -5.0985e-01
578 +8.212398657e+02 +8.212398657e+02 +8.687498657e+02 +8.687498657e+02 -5.4711e-01 -7.9887e-01 +3.2637e-03 +2.2701e-01 -4.9800e-02 +1.1029e+00 +5.8068e-01 +4.0811e-01 +1.1820e+00 +1.3581e+00 +9.0254e-01 +2.2876e-02 +6.3446e-01 -3.8312e-02 +4.4161e-01 +9.6420e-02 +9.3659e-02 -8.5239e-01 +2.4054e-01 -1.8217e-01
650 +6.267305507e+02 +6.267305507e+02 +6.742405507e+02 +6.742405507e+02 -5.8904e-01 -8.1658e-02 +6.3449e-02 +2.7373e-01 +5.0035e-02 +1.4364e+00 +3.3115e-01 +1.2337e-01 +5.9753e-01 +1.3097e+00 +3.2156e-01 +3.6777e-01 +4.2765e-01 -2.4260e-01 +4.4186e-01 -3.0969e-01 -4.2872e-02 -8.7691e-01 +8.8462e-02 -6.9738e-01
797 +3.776869171e+02 +3.776869171e+02 +4.251969171e+02 +4.251969171e+02 -9.7710e-04 -2.0238e-01 -1.7975e-02 +4.5180e-01 -2.2545e-01 +1.1067e+00 +8.6400e-01 +7.3212e-02 +1.1856e-01 +5.8894e-01 +6.8949e-01 +3.6179e-01 +5.6920e-01 -4.7318e-01 +6.5744e-01 -7.1967e-03 -4.3914e-02 -4.8807e-01 +6.4337e-02 -5.8114e-01
1083 +2.489873361e+02 +2.489873361e+02 +2.964973361e+02 +2.964973361e+02 +7.1270e-01 -5.7658e-02 -3.2841e-01 +1.5206e-01 +1.2587e-01 +6.1627e-01 +9.5538e-01 -1.4027e-01 +2.1609e-01 +4.1704e-01 +8.7524e-01 +3.1216e-01 +6.7748e-01 -5.4731e-01 +7.8799e-01 -5.2001e-02 -3.5697e-01 -2.6848e-01 +1.9284e-01 -3.7068e-01
1514 +1.574070841e+02 +1.574070841e+02 +2.049170841e+02 +2.049170841e+02 +6.9098e-01 +1.0438e-02 -3.9744e-01 +1.0526e-01 +2.2896e-01 +5.7770e-01 +1.1244e+00 -4.5886e-02 +4.3797e-01 +1.0898e-01 +9.4777e-01 +2.3953e-01 +3.5549e-01 -9.1063e-01 +8.5949e-01 +1.5622e-01 -2.4527e-01 +2.8710e-01 +1.7266e-01 -2.7113e-01
1871 +9.655888008e+01 +9.655888008e+01 +1.440688801e+02 +1.440688801e+02 +4.0854e-01 +1.0005e-01 -4.0826e-01 -1.8633e-02 +2.3873e-01 +5.1025e-01 +1.1765e+00 -1.9681e-01 +5.0799e-01 +3.4915e-03 +8.9146e-01 +2.9683e-01 +2.4657e-01 -7.8237e-01 +6.9463e-01 +8.8835e-02 -3.5156e-01 +3.2126e-01 +4.2363e-02 -2.2010e-01
2302 +6.046335353e+01 +6.046335353e+01 +1.079733535e+02 +1.079733535e+02 +2.6642e-01 +1.7134e-01 -3.1801e-01 -1.5057e-01 +3.3373e-01 +5.7962e-01 +1.1839e+00 -4.3008e-01 +4.7975e-01 -4.7605e-02 +8.7319e-01 +3.8117e-01 +1.5530e-01 -7.2609e-01 +6.3975e-01 +1.6370e-01 -2.8579e-01 +3.8241e-01 -1.9841e-02 -8.4623e-02
3064 +3.968615556e+01 +3.968615556e+01 +8.719615556e+01 +8.719615556e+01 +2.3473e-01 +3.1478e-01 -3.3484e-01 -2.1165e-01 +4.8142e-01 +6.4079e-01 +1.0898e+00 -4.6549e-01 +2.4589e-01 -8.2233e-02 +8.5842e-01 +4.7486e-01 +1.1930e-01 -5.3120e-01 +4.9719e-01 +3.4830e-01 -3.7007e-01 +4.6230e-01 -1.2013e-01 +7.7257e-02
4386 +2.479780426e+01 +2.479780426e+01 +7.230780426e+01 +7.230780426e+01 +4.5477e-01 +3.4906e-02 -1.2350e-01 -3.7110e-01 +1.4708e-01 +2.9046e-01 +1.1224e+00 -3.2799e-01 +3.8511e-01 +3.9040e-02 +7.2060e-01 +2.8410e-01 +5.4026e-01 -7.5453e-01 +5.1081e-01 +4.2477e-01 -3.7075e-01 +3.9187e-01 -9.4023e-02 -2.8762e-02
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.607059899e+05 +9.607059899e+05 +9.607613299e+05 +9.607613299e+05 +4.1231e+00 +6.1771e-01 -4.5325e+00 +3.7778e+00 +2.0143e+00 -2.1413e+00 +3.1346e+00 -1.4843e+00 -1.1477e+00 -4.6241e-01 -1.8383e+00 +2.5187e+00 +3.5453e+00 +4.9658e+00 +2.3954e+00 -3.0450e+00 +3.1740e+00 -4.5762e+00 -4.4694e+00 +4.6721e+00
2 +1.908197973e+05 +1.908197973e+05 +1.908751373e+05 +1.908751373e+05 +1.0669e+00 -4.9163e+00 -2.8048e+00 +3.5062e+00 +1.2955e+00 +2.5995e-01 +4.2363e+00 -7.1632e-01 -3.2129e+00 +1.0585e+00 -1.5117e+00 -3.5536e+00 -1.1479e+00 -1.6098e+00 +2.5793e+00 +1.9864e+00 -9.4220e-01 -2.3179e+00 -3.6699e+00 -1.3562e+00
13 +1.354391176e+05 +1.354391176e+05 +1.354944576e+05 +1.354944576e+05 -2.7717e+00 +1.7419e+00 +3.8138e-01 -1.5924e+00 -3.7946e+00 +4.1062e+00 +2.7083e-01 -2.0514e+00 -2.6012e-02 -2.8475e-01 +3.4080e+00 -1.2060e+00 +4.5029e+00 -1.6244e+00 -8.2486e-01 -4.3122e-01 -2.4275e+00 +2.5753e+00 +4.2723e+00 +5.6187e-01
66 +6.173872688e+04 +6.173872688e+04 +6.179406688e+04 +6.179406688e+04 +8.3563e-01 -2.5972e-01 -1.6462e+00 +1.2245e+00 +7.7114e-01 +1.0600e+00 +6.8867e-01 -2.2395e+00 +8.5550e-01 +3.5444e+00 -6.1349e-01 +1.9549e+00 -1.1204e+00 -1.6532e+00 +1.6941e+00 -2.0063e+00 -2.3201e+00 +3.4561e-01 -2.4674e+00 -1.3441e+00
121 +3.124587428e+04 +3.124587428e+04 +3.130121428e+04 +3.130121428e+04 -2.5596e+00 +2.5318e-01 -3.4016e+00 +7.2295e-02 -2.3873e+00 -2.0019e+00 +1.1679e+00 -1.4008e+00 -3.3201e-01 +1.7301e+00 +1.5825e+00 +1.1676e+00 -8.4287e-01 -1.1505e+00 +1.1109e+00 -8.7238e-01 -8.4709e-02 -1.0032e+00 -1.1465e+00 -1.3330e+00
181 +1.448075972e+04 +1.448075972e+04 +1.453609972e+04 +1.453609972e+04 -3.0619e+00 +6.9518e-01 -9.9553e-01 -1.0407e+00 -1.5823e+00 -4.7809e-01 +1.9132e-01 -1.7935e-01 -4.6811e-01 +5.9379e-02 +2.4703e+00 +1.0337e+00 +2.4209e+00 -3.4972e-01 +4.3342e-01 -1.4779e+00 +1.7570e+00 +1.9680e+00 +1.2975e+00 -1.9855e-01
230 +8.675724602e+03 +8.675724602e+03 +8.731064602e+03 +8.731064602e+03 -3.8931e-01 +5.3170e-01 -1.0065e+00 -7.9120e-01 -1.1969e+00 +3.0436e+00 -4.0590e-01 -1.2233e+00 -6.8297e-01 +4.4372e-01 +7.8583e-01 +3.0104e-01 +7.9844e-01 +1.7858e-01 +1.5147e+00 -1.3479e+00 +1.8136e+00 +5.3762e-01 +1.5683e+00 -6.8562e-01
270 +5.107975244e+03 +5.107975244e+03 +5.163315244e+03 +5.163315244e+03 -4.7956e-02 +8.7369e-01 -1.8287e-02 +1.2800e-01 -1.2503e+00 +8.9346e-01 -1.9017e+00 -1.7560e+00 +8.9930e-01 +1.1559e+00 +1.8691e+00 +1.1569e+00 +1.9394e+00 +5.0797e-02 +7.8164e-01 -1.8905e+00 -7.7107e-01 +1.5879e+00 -5.2784e-01 -9.2039e-01
288 +2.835213006e+03 +2.835213006e+03 +2.890553006e+03 +2.890553006e+03 +3.9218e-01 -1.6213e-01 +1.6555e-01 -1.0832e+00 -1.3680e+00 +1.4151e+00 -4.3747e-01 -1.4254e+00 -8.4109e-01 +8.5994e-01 +6.0022e-01 +5.2246e-01 +1.6400e+00 +1.7990e-01 +1.5754e-02 -5.4135e-01 -2.3556e-01 -1.1974e+00 +1.0985e-02 -1.2536e-01
410 +1.949904591e+03 +1.949904591e+03 +2.005244591e+03 +2.005244591e+03 -1.8249e+00 +5.2644e-01 -3.9371e-02 -5.5771e-01 +2.3809e-01 -1.0715e+00 -5.0565e-01 -1.0770e+00 +3.3776e-01 +7.8071e-01 +1.3398e+00 -1.4510e-01 +2.7087e-01 -4.9898e-01 +4.7628e-01 -1.2656e+00 +4.3013e-01 +1.2077e+00 -4.0590e-01 -1.8161e-01
441 +1.442727654e+03 +1.442727654e+03 +1.498067654e+03 +1.498067654e+03 -7.4833e-01 +4.1273e-01 -3.9825e-01 -4.2628e-01 +5.4216e-01 +4.4683e-01 -4.6358e-01 -1.2216e+00 +1.1611e-01 +1.6789e-01 +1.4321e+00 +2.2765e-01 +2.6883e-01 -4.9292e-01 +6.4361e-01 -1.4929e+00 +6.2983e-02 +5.6948e-01 -1.0762e-01 -8.0125e-02
472 +9.260326330e+02 +9.260326330e+02 +9.813726330e+02 +9.813726330e+02 -3.0384e-01 +3.9473e-01 -4.3631e-01 -1.0443e+00 -4.9773e-01 -2.4770e-01 -1.2470e+00 -1.2316e+00 -4.7297e-01 +3.5502e-01 +6.6890e-01 +2.6287e-01 -7.8251e-01 -3.3380e-01 +5.7093e-01 -6.3600e-01 -1.4549e-01 -5.8233e-01 -3.3722e-01 -5.7163e-01
521 +4.593574874e+02 +4.593574874e+02 +5.146974874e+02 +5.146974874e+02 -4.3813e-01 +3.9367e-01 -1.8083e-01 -9.2273e-01 -1.0750e-01 +1.3184e-01 -4.9214e-01 -1.2706e+00 -5.9092e-01 +6.5171e-01 +3.2227e-01 -3.4991e-02 -3.5748e-01 -2.7591e-01 +3.9907e-01 -4.4486e-01 +2.8916e-01 -4.4122e-01 +7.4549e-02 -1.8302e-01
604 +3.751471477e+02 +3.751471477e+02 +4.304871477e+02 +4.304871477e+02 -4.7199e-01 +1.6423e-01 -3.7535e-01 -6.5631e-01 -9.7041e-02 -3.3160e-02 -4.2571e-01 -7.2851e-01 -7.3118e-01 +3.0856e-02 +8.9646e-01 -2.9805e-02 -2.7141e-01 -5.0323e-01 +2.7126e-01 -5.1201e-01 +1.8017e-01 -4.4665e-01 -2.2723e-01 -4.1269e-01
836 +2.489788119e+02 +2.489788119e+02 +3.043188119e+02 +3.043188119e+02 -5.5644e-01 -7.2780e-04 -4.9888e-01 -9.8525e-01 -1.0896e-01 +6.4860e-02 +9.7827e-03 -7.6135e-01 -9.6389e-01 +3.6152e-01 +5.4681e-01 +1.0989e-01 -3.6589e-01 -3.8894e-01 +2.8090e-01 -4.1701e-01 +3.9977e-01 -7.3236e-01 +1.3683e-01 -1.4745e-02
1213 +1.574096531e+02 +1.574096531e+02 +2.127496531e+02 +2.127496531e+02 -5.4016e-01 -3.5181e-02 -6.0712e-01 -9.6689e-01 +3.3334e-01 -1.9535e-02 +1.8848e-02 -8.4003e-01 -7.4246e-01 +5.0284e-01 +2.8039e-01 +1.0251e-02 -5.0412e-01 -2.2847e-01 +2.2803e-01 -5.2950e-01 +2.6356e-01 -3.4184e-01 +1.5656e-01 +1.4603e-01
1728 +9.903615554e+01 +9.903615554e+01 +1.543761555e+02 +1.543761555e+02 -6.9002e-01 +4.3317e-01 -5.9094e-01 -4.9141e-01 -3.5597e-01 +2.1175e-01 -1.7707e-01 -3.8220e-01 -3.8592e-01 +5.6478e-01 +3.4462e-01 -2.7876e-01 -4.5198e-01 +4.6989e-02 -6.4944e-02 -2.1107e-01 +3.4065e-01 -3.0966e-01 +2.7464e-01 +1.8373e-01
3171 +6.299678288e+01 +6.299678288e+01 +1.183367829e+02 +1.183367829e+02 -5.2089e-01 +6.3311e-01 -3.2605e-01 -2.3455e-01 -8.5071e-01 +5.8832e-01 -2.6027e-01 +2.2103e-01 -1.7323e-01 +7.5339e-01 +6.2556e-01 -1.7944e-01 +1.8965e-02 -2.1718e-01 -8.5850e-02 -9.4796e-02 +3.4412e-01 -3.4279e-01 +4.3704e-01 -3.5011e-02
4088 +3.971876015e+01 +3.971876015e+01 +9.505876015e+01 +9.505876015e+01 -3.6188e-01 +6.4302e-01 -2.8565e-01 +7.2456e-02 -1.1457e+00 +4.8866e-01 -2.0276e-01 +4.8992e-01 -5.4533e-02 +8.0870e-01 +5.7037e-01 +7.9590e-02 +2.8688e-02 -2.7206e-01 -1.0642e-01 -2.1723e-01 +5.0057e-01 -2.6794e-01 +3.9513e-01 -1.3548e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
