% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3459 +3.689630566e+02 +3.689630566e+02 +5.011430566e+02 +5.011430566e+02 -2.7471e+00 +2.5129e+00 +4.8809e+00 -5.3934e-01 -4.0259e+00 -4.1354e+00 -3.8846e+00 +5.7034e-01 +4.5009e+00 -2.6921e+00 +2.7083e+00 +8.9043e-01 -3.8939e+00 +4.7281e+00 -3.1054e+00 +3.4602e+00 +1.1901e+00 +3.3099e+00 -5.5046e-01 +1.4976e+00
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.406450451e+03 +2.406450451e+03 +1.821720451e+03 +1.821720451e+03 -3.6746e-01 -2.3144e+00 +3.7717e+00 -9.2814e-01 -4.5759e+00 +4.5846e+00 +3.6615e+00 -2.6816e+00 -3.4883e+00 +3.9191e+00 +3.7593e+00 +4.5265e+00 -1.4680e+00 +1.4512e+00 -2.3876e+00 +1.5597e-01 +2.0771e+00 -3.8262e+00 +2.4576e+00 -3.7283e+00
7 +7.764271813e+02 +7.764271813e+02 +1.916971813e+02 +1.916971813e+02 +3.8218e-01 +2.4955e+00 +1.0008e+00 -4.4046e+00 +1.0021e+00 +2.9422e+00 +3.6207e+00 +1.9267e-02 +2.2506e+00 -2.9344e+00 +3.4577e+00 +1.2112e+00 -1.3797e+00 +2.5375e+00 +4.8188e+00 -2.0976e+00 -2.5931e+00 -6.9118e-01 +8.2381e-01 -1.3354e+00
170 +5.474724958e+02 +5.474724958e+02 -3.725750423e+01 -3.725750423e+01 +2.2666e+00 -1.1958e+00 -2.5614e+00 -4.1253e+00 -3.7435e+00 -3.7050e+00 +1.3199e+00 -3.4603e+00 +4.1527e+00 -4.1840e+00 -3.5842e+00 -1.6325e+00 +4.2784e-01 +3.8679e+00 +2.0871e+00 -3.4534e-01 -4.0519e+00 +3.6038e+00 -1.4385e+00 -4.4406e+00
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.886622330e+03 +3.886622330e+03 +3.850082330e+03 +3.850082330e+03 -1.9298e+00 +1.8916e+00 -8.1661e-01 +4.3002e+00 -4.0171e+00 +4.9779e+00 -3.4604e-01 +2.8555e+00 -5.7186e-01 +4.7471e+00 +1.1133e+00 -3.1690e+00 +1.2023e+00 +2.7390e+00 +4.5556e+00 +4.4268e+00 +3.0019e+00 +1.7638e+00 -4.1820e+00 +4.5586e+00
3 +2.179642556e+03 +2.179642556e+03 +2.143102556e+03 +2.143102556e+03 -1.7489e+00 +2.6590e-01 -1.0416e+00 -4.4876e+00 +1.3757e+00 -3.1434e+00 -1.3623e+00 -1.8519e+00 -2.6470e+00 +4.2654e+00 +1.8454e+00 +1.8082e+00 +6.3935e-01 +1.0380e+00 -4.6771e+00 +2.1436e+00 -5.7873e-01 +3.6176e+00 -6.2141e-01 +1.9420e+00
9 +1.438182689e+03 +1.438182689e+03 +1.401642689e+03 +1.401642689e+03 -7.7934e-01 +1.9447e+00 -2.6477e+00 +6.3162e-01 -1.6224e+00 +3.1786e+00 -3.1987e+00 -4.4969e+00 +2.2545e+00 +2.6025e-01 +3.7015e+00 +3.7946e+00 +5.5976e-01 +1.0680e+00 -6.7277e-01 +2.6970e+00 +3.4458e+00 -6.2073e-01 -4.4450e+00 -2.9611e+00
34 +9.463743625e+02 +9.463743625e+02 +9.098343625e+02 +9.098343625e+02 -2.5893e+00 +3.5047e-01 +3.9958e+00 +3.3654e+00 +3.0523e+00 -1.2852e-01 +1.8547e+00 -2.3064e+00 +5.4517e-01 +2.3183e+00 +1.7337e+00 -1.7955e+00 -2.2527e+00 +2.5903e+00 -2.7808e-01 -4.9382e+00 +1.5755e+00 -2.1637e+00 +6.1425e-01 +2.1773e+00
385 +5.634585299e+02 +5.634585299e+02 +5.269185299e+02 +5.269185299e+02 -7.5189e-01 -1.6893e+00 -4.7431e+00 -3.6237e+00 +1.4713e+00 -2.4880e+00 -2.3609e+00 -2.8445e+00 -4.6474e+00 -2.4114e+00 -1.0761e+00 +1.1701e+00 -6.5828e-01 +2.5386e+00 +1.5616e+00 -1.5967e+00 +2.6607e+00 -2.0074e+00 -1.1712e+00 -1.7727e+00
1339 +3.916018970e+02 +3.916018970e+02 +3.550618970e+02 +3.550618970e+02 +6.8830e-01 +4.5735e+00 -1.9965e+00 +1.4961e+00 +5.5115e-01 -3.3076e+00 -9.4557e-01 -4.2476e+00 -4.8040e+00 -2.4540e+00 +1.9711e+00 +2.1478e-01 +5.6996e-01 -2.1008e+00 -3.1979e+00 -2.5359e+00 +3.1507e+00 -2.5006e-01 -3.4888e+00 +1.0065e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.232616936e+03 +5.232616936e+03 +6.232616936e+03 +6.232616936e+03 -1.5407e+00 -2.2843e+00 -1.9984e+00 +2.2172e+00 +4.5643e+00 -2.7373e+00 +2.5867e+00 -1.8562e+00 +3.6960e+00 +4.0188e+00 +4.1554e+00 +4.1884e+00 -4.2924e+00 +4.9139e+00 +3.7935e+00 -3.4857e+00 +4.5859e+00 -8.5718e-01 -1.0733e+00 +2.1064e+00
2 +2.539315209e+03 +2.539315209e+03 +3.539315209e+03 +3.539315209e+03 -3.8075e+00 +1.6613e+00 -7.8548e-01 -4.9600e+00 -3.4003e+00 -4.9987e+00 +2.1287e+00 +4.2102e+00 -1.5752e+00 +3.0426e+00 +2.6821e+00 +5.0798e-01 +4.2161e+00 +1.8643e+00 -3.1037e+00 -2.7532e-01 +3.9003e-01 -2.3833e+00 -5.5190e-01 +1.0961e+00
3 +2.261858485e+03 +2.261858485e+03 +3.261858485e+03 +3.261858485e+03 +3.5271e+00 -3.6678e+00 +3.4014e+00 +1.2585e+00 +3.5003e+00 +3.4948e+00 -5.2701e-01 -3.0407e+00 +3.2349e-01 +4.2277e+00 -2.0279e+00 +3.4828e+00 +1.3672e+00 -1.1066e+00 +4.4962e+00 +1.7175e+00 +1.5553e+00 +8.3393e-01 +1.8546e+00 -1.8928e+00
8 +6.668264501e+02 +6.668264501e+02 +1.666826450e+03 +1.666826450e+03 +1.2483e+00 +3.5958e+00 -2.4915e+00 +4.8632e+00 +6.8186e-01 +3.0589e+00 +1.8541e+00 +7.0472e-01 -4.5664e+00 -3.2110e+00 -7.1041e-01 -4.9803e+00 -3.9972e+00 +1.2789e+00 +3.8391e+00 +2.9819e+00 -3.1397e+00 -1.0693e+00 +4.5008e+00 -1.0917e+00
445 +6.146741343e+02 +6.146741343e+02 +1.614674134e+03 +1.614674134e+03 -2.3180e+00 +8.2422e-01 -2.2097e+00 -2.7906e+00 +3.9645e+00 -4.6492e+00 -1.3492e+00 -4.6286e+00 -4.6074e+00 -2.4820e+00 -3.1240e+00 -4.5783e+00 -4.9772e+00 +3.8833e+00 +1.6891e+00 -2.0492e+00 -3.1322e+00 +4.5109e-01 -3.4163e-01 -1.8078e+00
% function evaluation | noise-free fitness - Fopt (4.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.103001668e+02 +6.103001668e+02 +6.569101668e+02 +6.569101668e+02 -3.1397e+00 -4.4497e+00 +1.0090e+00 +2.9787e+00 -4.9425e-01 -1.8023e+00 -1.2887e+00 -3.5296e+00 +3.8771e+00 -4.8509e+00 -1.3454e+00 -1.2593e+00 -4.4634e-01 -3.6173e+00 +2.1278e+00 -6.4153e-01 +2.5614e+00 -3.3452e+00 -4.8936e+00 +1.9389e+00
% function evaluation | noise-free fitness - Fopt (-2.643100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.623038548e+03 +3.623038548e+03 +3.358728548e+03 +3.358728548e+03 +4.3526e+00 +2.2089e+00 +4.6978e+00 +4.1144e+00 -1.0298e+00 -2.3777e+00 -3.0358e+00 -3.9621e+00 -3.4849e+00 +1.7489e+00 +3.7869e+00 +4.5639e+00 +4.2278e+00 +4.5073e-01 +2.0964e+00 +2.7833e+00 +3.9432e+00 +4.2972e+00 +1.4478e-01 -2.7895e+00
3 +8.530589381e+02 +8.530589381e+02 +5.887489381e+02 +5.887489381e+02 +4.4110e-02 -3.2716e+00 -1.4672e+00 -3.2582e+00 -1.1392e-01 +1.1717e+00 -1.1219e+00 +2.9420e+00 -4.2214e+00 +1.2641e+00 -4.9182e+00 -1.5281e+00 +4.9470e+00 -3.7212e+00 -3.1476e+00 +4.5795e+00 -2.1926e-01 -1.6630e+00 -1.7135e+00 -1.3795e+00
154 +5.106909085e+02 +5.106909085e+02 +2.463809085e+02 +2.463809085e+02 -6.9978e-01 -2.3765e+00 +8.1506e-02 -1.6626e+00 +4.1291e+00 -2.3088e+00 +4.0093e+00 -2.0451e+00 +3.8528e+00 +3.2407e+00 +3.3626e+00 +2.1125e+00 +2.2913e+00 -2.1258e+00 -1.8701e+00 -3.0713e+00 +2.6892e+00 -3.0542e+00 -1.9006e+00 -3.1258e+00
% function evaluation | noise-free fitness - Fopt (7.273000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.773404672e+03 +1.773404672e+03 +1.846134672e+03 +1.846134672e+03 -1.0594e+00 -2.2081e+00 +4.5022e+00 +3.9510e+00 +2.9925e+00 +3.6834e+00 +1.4247e+00 +3.3081e+00 -3.1610e+00 -4.8206e+00 +9.5400e-01 -4.3749e+00 +1.4677e+00 +1.2916e+00 +3.4579e+00 +1.4779e+00 +9.3760e-01 +3.3107e+00 -7.4359e-01 -2.0525e+00
15 +1.166135279e+03 +1.166135279e+03 +1.238865279e+03 +1.238865279e+03 -1.6273e+00 -1.2071e+00 +3.6395e+00 -1.6170e-01 +4.9748e+00 -4.6016e-01 -2.0807e+00 +4.5677e+00 -4.4640e+00 -3.4670e+00 +1.2136e+00 -3.7557e+00 +1.1111e-01 +1.0448e+00 +1.7821e+00 -3.8789e+00 -1.0620e+00 -4.7056e+00 -2.0671e+00 +3.0610e+00
39 +8.534133651e+02 +8.534133651e+02 +9.261433651e+02 +9.261433651e+02 +1.3807e+00 +2.3971e+00 -3.1911e+00 -6.1497e-01 +5.2581e-02 +3.5304e+00 -2.5163e-01 +1.1166e+00 -4.4810e-01 -4.2370e+00 -1.5774e+00 -4.8981e+00 +1.1241e+00 +3.6697e+00 +3.1232e+00 -2.5150e-01 -3.2418e+00 -1.1839e+00 -2.9483e+00 +4.7221e+00
46 +6.258581353e+02 +6.258581353e+02 +6.985881353e+02 +6.985881353e+02 -3.3070e+00 -3.7335e+00 -5.2292e-01 +1.5229e+00 -3.9637e+00 +1.0877e+00 -4.7504e+00 +2.5571e-01 -4.0607e+00 +4.9457e-01 +3.0223e+00 -2.9081e+00 +1.2464e+00 +4.6766e+00 -1.4540e+00 -3.4372e+00 +4.4879e+00 -3.0365e+00 -3.6647e+00 +2.8162e+00
% function evaluation | noise-free fitness - Fopt (1.368700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.651935530e+03 +4.651935530e+03 +4.788805530e+03 +4.788805530e+03 +2.8510e+00 +1.2492e-02 -1.2349e+00 -4.1222e+00 -2.2325e+00 +1.0145e+00 +4.1023e-01 +2.3038e+00 +1.2862e+00 +4.4650e+00 +1.8632e+00 -3.2599e+00 -7.9903e-01 -3.5137e+00 +4.4227e-01 +4.9296e+00 +1.6299e+00 +3.3978e+00 -3.9145e+00 -2.6844e-01
3 +1.670717492e+03 +1.670717492e+03 +1.807587492e+03 +1.807587492e+03 +7.4578e-01 +2.6729e+00 -1.8190e+00 -4.0910e-01 +1.2967e+00 -2.6315e+00 -1.9766e+00 +4.5199e+00 -1.1436e+00 +2.7486e-01 +3.4618e+00 +4.1000e+00 +1.9136e+00 +2.9368e+00 -3.0441e+00 +4.6433e+00 -4.1248e+00 -3.7404e+00 -4.3346e-01 -2.8644e+00
7 +6.935789196e+02 +6.935789196e+02 +8.304489196e+02 +8.304489196e+02 +3.8673e+00 +1.7855e+00 +8.4686e-01 -4.0861e+00 -9.2347e-01 +1.6733e+00 -1.4688e+00 +2.4499e+00 +2.0077e+00 -3.0674e+00 -7.4060e-01 -1.4770e+00 -5.7745e-01 +2.0620e+00 -2.2022e+00 -3.9325e+00 +1.1057e+00 -3.0187e+00 -6.3681e-01 -3.2290e+00
184 +5.455496418e+02 +5.455496418e+02 +6.824196418e+02 +6.824196418e+02 -3.1288e+00 +4.0016e+00 -6.0507e-01 +1.6692e+00 -4.1137e-01 +3.9505e+00 -3.4123e-01 -2.7306e+00 -1.6024e+00 -5.7162e-01 -3.0332e+00 -5.5245e-01 -3.7783e+00 +9.5707e-02 -3.2005e+00 +2.8003e+00 -1.4989e+00 -4.1625e+00 -4.0211e+00 -4.3096e+00
% function evaluation | noise-free fitness - Fopt (2.196000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.611977913e+03 +2.611977913e+03 +2.633937913e+03 +2.633937913e+03 -2.9078e+00 +2.5819e+00 -2.6754e+00 -2.0035e+00 +1.0416e+00 +1.8469e+00 -2.1801e+00 +3.7139e+00 +3.4184e+00 +2.0751e+00 +1.4286e-01 -1.4206e-02 +2.2918e+00 -8.4547e-01 -4.9358e+00 +3.6218e-01 -6.1947e-01 +5.6003e-01 -2.6076e-01 +4.4314e+00
2 +1.827043310e+03 +1.827043310e+03 +1.849003310e+03 +1.849003310e+03 -1.7385e+00 +4.4786e+00 +3.8421e-01 +4.9447e+00 -4.5589e+00 +9.2749e-01 +3.2906e+00 -1.5878e+00 +3.9605e+00 -5.3441e-01 -4.9667e+00 +5.2288e-01 -1.9484e+00 +3.5029e+00 -4.6219e+00 -2.7332e+00 -4.0896e+00 -2.8964e+00 -4.2690e+00 -1.0224e+00
3 +1.390301680e+03 +1.390301680e+03 +1.412261680e+03 +1.412261680e+03 -2.7668e+00 -2.3563e+00 -5.0144e-01 -1.2167e+00 +1.6096e+00 -3.6825e+00 +3.8778e+00 +2.5399e+00 -4.1849e+00 -1.4010e+00 -1.2827e+00 -1.0317e+00 -2.6740e-01 +1.4783e-01 -2.8431e+00 +3.3312e+00 +6.2334e-01 -2.8949e+00 +2.5626e+00 -8.1757e-01
25 +9.926200584e+02 +9.926200584e+02 +1.014580058e+03 +1.014580058e+03 -2.4492e+00 +1.3382e+00 -1.6086e+00 -2.3799e+00 -7.8492e-01 -4.1681e+00 +2.6073e+00 +1.7381e-01 +9.4427e-01 +1.2455e+00 +1.1925e+00 +1.3782e+00 +6.0639e-01 -2.4117e+00 -4.6136e+00 -1.5849e+00 -3.4613e+00 -9.8947e-02 -4.6155e+00 +7.8815e-01
32 +5.808174044e+02 +5.808174044e+02 +6.027774044e+02 +6.027774044e+02 +1.3631e+00 +4.5920e+00 -3.4907e-01 +4.6763e+00 -3.2031e+00 -1.9882e+00 -3.6447e-01 -4.5243e+00 -7.5979e-01 +2.6201e+00 +2.7937e-02 -2.3917e+00 -2.6114e+00 -1.7448e+00 +2.0708e+00 -2.6836e+00 -4.1041e+00 -1.2253e+00 +9.8840e-01 +1.1114e+00
% function evaluation | noise-free fitness - Fopt (-2.139000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.022337088e+03 +1.022337088e+03 +1.000947088e+03 +1.000947088e+03 -2.6524e+00 -3.4824e+00 -1.9367e+00 +1.6412e+00 -1.7456e+00 +2.5597e+00 +2.5344e+00 -1.7907e+00 +3.8596e+00 -3.8374e+00 +6.5322e-01 -1.5087e+00 +2.5443e+00 -2.6072e+00 +4.9194e-01 -2.2179e+00 -1.2690e-01 +4.3756e+00 +1.8848e+00 +3.4550e+00
23 +8.848064837e+02 +8.848064837e+02 +8.634164837e+02 +8.634164837e+02 -1.9484e+00 +2.7569e+00 -1.4064e+00 +1.7110e+00 +2.2846e+00 +1.2515e+00 -2.1877e+00 +2.8720e+00 +3.5259e+00 -8.6737e-01 -2.3789e+00 +6.2343e-01 -3.6957e+00 +9.9421e-01 -9.8507e-01 +1.3014e+00 -3.5332e+00 +7.2731e-01 +3.6280e+00 -2.8815e+00
181 +4.858706584e+02 +4.858706584e+02 +4.644806584e+02 +4.644806584e+02 +4.7978e+00 +2.6783e-01 -4.2019e-02 +2.8121e-01 +3.6751e+00 -1.8628e+00 -4.0119e+00 +2.1396e+00 +2.0023e+00 +8.9335e-01 +1.3738e+00 +6.2779e-03 -1.4844e+00 -8.2665e-01 -2.0868e+00 +6.6972e-02 -5.6284e-02 -1.2209e+00 +2.2597e+00 +2.9052e+00
742 +3.682578892e+02 +3.682578892e+02 +3.468678892e+02 +3.468678892e+02 +1.5905e+00 -7.8127e-01 +1.8443e-01 +2.1264e+00 +1.1587e+00 -7.0042e-01 -2.1477e+00 -1.8154e+00 +2.3488e+00 +6.2224e-01 +5.8163e-01 -2.4341e+00 -2.0570e+00 -2.2500e+00 -1.6007e+00 -8.5698e-02 -3.6376e+00 +7.3533e-01 +2.7276e+00 +3.8306e+00
% function evaluation | noise-free fitness - Fopt (5.176600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.511615689e+03 +2.511615689e+03 +3.029275689e+03 +3.029275689e+03 -3.0916e+00 -1.3952e+00 -1.5445e+00 -4.4395e+00 +2.5635e+00 +2.3963e+00 +1.3940e+00 -1.4080e+00 -2.1375e+00 -7.5446e-01 +5.0904e-01 +4.4476e-01 -2.2035e+00 +2.9116e+00 -2.8737e+00 -1.8371e+00 +3.6650e+00 -2.7846e+00 -2.5927e+00 +2.5253e+00
11 +8.838745321e+02 +8.838745321e+02 +1.401534532e+03 +1.401534532e+03 -3.8940e+00 +1.9877e+00 +3.8235e+00 +4.3944e+00 +2.2514e+00 +3.9747e+00 -2.4429e+00 -9.4499e-01 +4.5257e+00 -3.8765e+00 +2.3704e+00 -2.2575e+00 +3.2340e+00 -3.5946e+00 -3.1329e+00 +9.7743e-01 -3.0776e+00 +1.7499e+00 -4.4233e-01 -6.0476e-01
685 +5.771113616e+02 +5.771113616e+02 +1.094771362e+03 +1.094771362e+03 -4.8100e+00 -1.1950e+00 -1.1295e+00 -1.5733e+00 -3.7811e-01 -3.1489e+00 -1.3606e+00 +2.6586e+00 +2.0025e+00 +2.8580e+00 -3.6747e+00 -1.2615e+00 -1.1965e+00 -1.6907e+00 -9.5042e-01 +2.6678e-02 +4.1745e+00 +7.0247e-01 -3.8536e+00 -3.6163e+00
