% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.141393346e+03 +1.141393346e+03 +1.257073346e+03 +1.257073346e+03 +2.2954e+00 -4.4904e+00 -2.9419e+00 +2.2747e+00 -1.6014e-02 -4.9050e+00 -3.4657e+00 -3.2974e+00 -1.6875e+00 +2.0428e+00 +1.2934e+00 +3.6490e+00 -4.6347e+00 +2.9980e+00 -3.4290e+00 -2.8014e+00 +6.0834e-01 +2.8997e+00 -3.7422e-01 -2.8678e+00
73 +7.127268297e+02 +7.127268297e+02 +8.284068297e+02 +8.284068297e+02 +4.7189e+00 +1.6646e+00 +2.5385e+00 +3.4281e+00 +1.1918e+00 +1.1058e+00 +2.3640e-01 +9.6577e-01 -2.0254e+00 +1.8710e+00 +2.0049e+00 -7.4239e-01 -8.8145e-01 +1.6909e+00 -2.7199e+00 +1.8795e+00 +4.8639e-01 +2.5379e+00 +1.6108e+00 -3.5491e+00
204 +6.195621446e+02 +6.195621446e+02 +7.352421446e+02 +7.352421446e+02 -2.0935e+00 -3.7193e+00 +1.2114e+00 +5.8648e+00 -5.5784e-01 -7.4042e-02 -4.2052e+00 -4.5172e+00 -2.4557e+00 +1.6378e+00 +2.1765e+00 +1.0302e+00 -1.2026e+00 -7.6953e-01 -2.2202e+00 -2.8106e-01 -1.6523e+00 +1.9773e+00 +1.4677e+00 +1.0403e-01
326 +3.191862781e+02 +3.191862781e+02 +4.348662781e+02 +4.348662781e+02 -1.1920e+00 -1.0551e+00 +3.5529e+00 +1.3159e+00 -1.4896e+00 -2.6266e+00 -2.2622e+00 -2.6102e-01 -3.8610e+00 +4.2057e-01 -1.1986e-01 -8.0801e-01 -3.3829e+00 -2.2716e+00 -2.4227e+00 +1.2801e-01 +1.3226e+00 +2.7899e+00 +2.0471e+00 -2.0127e+00
1122 +2.511741931e+02 +2.511741931e+02 +3.668541931e+02 +3.668541931e+02 -2.4983e+00 -2.8287e+00 +2.1152e+00 +2.8804e+00 -7.5944e-01 -1.9533e+00 -2.2671e+00 +4.0871e-01 -3.3596e+00 -1.5725e-01 +1.6277e+00 -1.2547e-01 -2.8666e+00 -1.4569e+00 -2.9513e+00 +5.1917e-01 -7.3043e-01 +4.1470e+00 +1.7792e+00 -7.7052e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.092462557e+03 +1.092462557e+03 +1.088752557e+03 +1.088752557e+03 +1.8458e+00 -3.9908e+00 +3.8242e-01 -3.1641e+00 -2.9562e-01 -6.7189e-01 -2.6539e+00 +3.2539e+00 -1.7763e+00 +4.3313e+00 +1.2673e+00 -2.6485e+00 +4.5441e+00 -1.9284e+00 +4.6778e+00 -1.2614e-01 -3.4608e-01 +3.9418e+00 +2.5117e+00 -1.3478e+00
5 +9.315499934e+02 +9.315499934e+02 +9.278399934e+02 +9.278399934e+02 +1.4634e+00 -3.5161e+00 -2.5522e+00 -4.8587e+00 +2.5186e+00 +2.7194e+00 +1.1002e-01 +1.1214e+00 -3.8606e+00 -4.5834e+00 +1.5681e-01 +3.4260e-01 -2.3505e+00 -2.4396e+00 +2.6859e+00 -2.1365e+00 -2.9204e+00 +3.5652e+00 +3.0376e+00 -3.0777e+00
54 +6.176932419e+02 +6.176932419e+02 +6.139832419e+02 +6.139832419e+02 -1.3641e+00 +4.7384e-02 -1.5572e-01 -4.0076e+00 +2.3893e+00 +2.1711e+00 -1.5153e+00 -2.4403e+00 -8.2154e-01 +2.7133e+00 -2.6404e+00 -1.1332e+00 +2.3183e+00 +1.0681e+00 -1.0051e+00 -1.2201e+00 -7.3981e-01 +8.3341e-01 +4.2935e+00 -2.0761e+00
345 +3.967926103e+02 +3.967926103e+02 +3.930826103e+02 +3.930826103e+02 +2.2341e+00 -5.7008e+00 -1.8911e+00 +1.2519e-01 +4.4777e-01 +6.9744e-01 +2.0054e-01 -1.3603e+00 -4.1504e+00 -5.0996e+00 +3.6746e+00 +5.3507e-01 +3.2969e+00 -1.4323e+00 -6.5326e-01 -4.3896e+00 +1.1121e+00 +2.4915e+00 +1.6635e+00 -3.2418e+00
1995 +2.309361081e+02 +2.309361081e+02 +2.272261081e+02 +2.272261081e+02 +3.2069e+00 -5.0538e+00 -8.7516e-01 -4.4522e-01 +2.5046e+00 +6.2027e-01 -2.0534e+00 -3.2450e+00 -2.4586e+00 -1.9153e-02 +1.5844e+00 -6.6902e-01 +4.7989e+00 -5.3052e-01 +6.0466e-01 -2.3769e+00 +7.3266e-01 +1.9302e+00 +2.8987e+00 -3.4105e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.293706712e+03 +2.293706712e+03 +2.425886712e+03 +2.425886712e+03 -1.1954e-01 +4.9884e-01 +4.2814e+00 +9.6016e-01 +1.7208e+00 +4.2314e+00 -2.4447e+00 +3.5201e+00 +1.9183e+00 +1.1460e+00 -2.9268e+00 -3.5729e+00 +3.7740e+00 +3.6376e+00 +2.4796e+00 +4.3754e+00 +2.7501e+00 -4.4574e+00 +1.1197e+00 +3.8596e+00
2 +1.163295196e+03 +1.163295196e+03 +1.295475196e+03 +1.295475196e+03 +2.2068e+00 -1.6829e+00 -2.4186e+00 +3.2193e+00 -1.4178e+00 +1.2889e+00 +4.1939e+00 -7.8647e-02 +1.1711e+00 -2.3827e+00 -6.9278e-01 -1.3807e+00 -4.0769e+00 +1.7309e+00 +1.3931e-01 +2.6395e+00 +4.4805e+00 -1.9638e+00 -6.2508e-01 +8.5019e-01
3 +8.161461941e+02 +8.161461941e+02 +9.483261941e+02 +9.483261941e+02 +2.9217e+00 +4.7594e+00 +5.1972e-01 +3.9012e+00 -4.8049e+00 +2.5937e+00 +2.8515e+00 +2.4762e+00 -2.5646e+00 -3.8298e+00 +4.8200e+00 -2.8699e+00 -6.9613e-01 +3.0777e+00 -2.0668e+00 +3.0692e+00 +1.6717e+00 +1.7838e+00 -8.7942e-01 +4.1128e-01
147 +5.476662438e+02 +5.476662438e+02 +6.798462438e+02 +6.798462438e+02 -2.4420e+00 +4.1918e+00 +2.1305e+00 -6.1682e+00 -9.1704e-01 -1.8354e+00 -2.4090e+00 +2.0396e+00 +3.2722e+00 -2.0916e+00 +4.2342e-01 +8.9424e-01 +1.2696e-01 +3.6622e+00 -4.0075e+00 +6.8485e-01 -1.1182e+00 +5.7761e-01 +1.5767e-01 -2.4826e+00
390 +3.805900905e+02 +3.805900905e+02 +5.127700905e+02 +5.127700905e+02 -3.6855e+00 +4.6625e+00 +2.0160e+00 +1.6387e+00 -9.3168e-01 -2.9530e+00 -2.8110e-01 -1.7950e+00 -7.3622e-01 +3.8923e-01 +2.0873e+00 +7.2684e-01 -7.1480e-01 +3.0187e+00 -3.0774e+00 +1.7648e+00 -2.7010e-02 +2.6402e+00 -2.2804e+00 -1.2009e+00
802 +2.470575384e+02 +2.470575384e+02 +3.792375384e+02 +3.792375384e+02 -5.8810e+00 +5.1765e+00 +1.6409e+00 -1.9537e+00 -3.6619e-01 -3.2398e+00 -1.4197e+00 +9.8612e-01 +8.0601e-01 -1.0408e-01 +1.9271e+00 +2.9927e+00 -2.2723e-02 +3.8616e+00 -3.5196e+00 -6.1601e-02 +7.3338e-01 +2.7028e+00 -1.0458e+00 -2.2335e-01
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.013365403e+03 +4.013365403e+03 +3.428635403e+03 +3.428635403e+03 +4.1379e+00 -3.9793e+00 -4.3638e-02 -5.6452e-01 +2.0992e-01 +3.0264e+00 -4.1725e+00 +6.1694e-01 -4.5828e+00 +2.5971e+00 -9.6859e-01 -2.4146e+00 +1.4066e+00 -3.0179e+00 +4.6613e+00 -2.0906e+00 +6.6066e-01 +1.9597e+00 -3.4785e+00 +3.1045e+00
2 +1.609581083e+03 +1.609581083e+03 +1.024851083e+03 +1.024851083e+03 -8.6222e-01 -4.0141e+00 -2.6629e+00 +4.3795e+00 +3.9671e+00 +1.1537e+00 +3.8483e+00 +9.6622e-01 +6.9115e-01 -3.1729e+00 +2.1188e+00 +3.6575e+00 +2.9270e+00 +1.2617e-02 -3.5453e+00 +1.3554e+00 +1.0277e+00 +4.1049e+00 -3.3770e+00 +4.7777e-01
4 +9.901690164e+02 +9.901690164e+02 +4.054390164e+02 +4.054390164e+02 +3.9688e+00 -2.3433e+00 +1.6021e+00 -2.0016e+00 +3.0217e+00 +1.8115e+00 +2.6853e+00 +3.1067e+00 -1.9723e+00 -8.2096e-02 +2.9642e+00 +1.2762e+00 -4.7120e+00 +1.7224e+00 +3.9071e+00 +2.1033e+00 -7.3408e-01 -2.8224e+00 -1.1885e+00 -4.2168e+00
102 +5.837684837e+02 +5.837684837e+02 -9.615163499e-01 -9.615163499e-01 +3.9824e+00 -5.4056e+00 +2.8205e-01 -3.1759e+00 -2.9218e+00 -3.6348e-01 +3.4477e+00 +1.4288e+00 +3.9648e-02 +6.8871e-01 +2.4884e+00 -3.6887e+00 -3.2765e+00 -2.5419e-01 +1.0677e+00 -2.3031e+00 -2.9226e+00 +7.9000e-01 -2.3999e+00 -3.1174e+00
208 +3.813927602e+02 +3.813927602e+02 -2.033372398e+02 -2.033372398e+02 +3.6601e+00 -5.6525e+00 -8.3195e-01 -3.7975e+00 -1.3720e+00 -2.7792e+00 +1.8295e+00 +3.0035e+00 +4.4709e-02 +8.3593e-01 +2.5717e+00 -4.9146e-01 -2.6943e+00 +3.5731e+00 +2.4731e+00 -7.2711e-01 -3.9380e+00 +2.5640e+00 -1.0265e+00 -1.7459e+00
490 +2.487083609e+02 +2.487083609e+02 -3.360216391e+02 -3.360216391e+02 +1.2297e-01 -2.1877e+00 -1.2667e+00 -2.3861e+00 +2.0359e+00 -3.8081e+00 +2.0343e+00 +3.6288e+00 -1.8441e+00 -3.3390e-01 +1.9264e+00 -5.1894e-01 -2.0028e+00 +3.0770e+00 +2.6462e+00 -6.3375e-01 -1.7435e+00 +3.0546e+00 -5.1715e-01 -2.7736e+00
4067 +1.536706689e+02 +1.536706689e+02 -4.310593311e+02 -4.310593311e+02 -6.4656e-01 -1.1210e+00 -1.3148e+00 -1.5909e+00 +2.3797e+00 -3.4204e+00 +1.9400e+00 +3.1176e+00 -1.8780e+00 -1.4822e+00 +9.7101e-01 +7.9561e-01 -1.1035e+00 +3.0227e+00 +2.0727e+00 -9.0055e-01 -2.5749e+00 +2.8848e+00 -8.7310e-01 -2.5601e+00
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.894468712e+03 +1.894468712e+03 +1.857928712e+03 +1.857928712e+03 -1.7243e+00 -8.9441e-01 -2.1273e+00 +9.0427e-01 +2.0699e+00 -5.5213e-01 -2.4180e+00 +7.1369e-02 -1.0761e+00 -4.8849e+00 +2.7981e+00 +1.2488e-01 +2.3401e+00 +8.4581e-01 -3.0040e+00 -1.8180e+00 +2.6685e+00 +3.2946e+00 +1.2735e+00 -4.8639e+00
2 +1.238966277e+03 +1.238966277e+03 +1.202426277e+03 +1.202426277e+03 -1.5709e+00 +9.3215e-01 +3.9944e+00 -4.1593e+00 -3.8002e+00 +1.0752e+00 -1.2066e+00 +3.8779e+00 -1.2431e+00 -3.0601e+00 +1.3473e+00 -1.9738e+00 -4.4709e+00 -1.2573e+00 +2.9033e-01 +2.3171e-02 -3.7581e+00 +6.8318e-01 -7.0338e-01 -3.4113e+00
28 +8.220921805e+02 +8.220921805e+02 +7.855521805e+02 +7.855521805e+02 +3.0947e+00 +3.2727e+00 +5.8289e+00 -4.3918e+00 -2.1359e+00 +7.6531e-02 +7.0341e-01 -1.6144e+00 +9.7091e-01 -2.1520e+00 +1.1735e+00 +6.5288e-01 -4.4383e+00 -2.4746e+00 -1.6083e+00 +3.4713e-01 +3.3296e+00 +6.6226e-01 -4.6838e+00 -2.5187e+00
187 +6.270474577e+02 +6.270474577e+02 +5.905074577e+02 +5.905074577e+02 +4.8993e+00 +1.7188e+00 +3.8730e+00 +1.0748e+00 -2.8491e-01 -2.1608e+00 +1.5499e+00 -5.5546e+00 +3.0112e-01 -1.9174e+00 +9.4356e-01 -3.0941e-01 -1.3390e+00 +1.5540e+00 +1.8202e+00 -8.2060e-01 +3.9298e+00 -5.0269e-01 -5.7836e+00 -3.1806e-01
383 +3.864339843e+02 +3.864339843e+02 +3.498939843e+02 +3.498939843e+02 -1.5657e-01 +8.7215e-01 +2.9660e+00 +3.4526e-01 -1.7484e+00 +2.2869e-01 -1.9344e+00 -3.4925e+00 -4.5940e-01 -3.0269e+00 -2.2015e+00 -6.9861e-01 -2.3314e+00 -1.1796e+00 -9.1431e-01 +5.1486e-02 +2.8854e+00 -1.4276e+00 -3.2916e+00 +5.0797e-01
782 +1.647692255e+02 +1.647692255e+02 +1.282292255e+02 +1.282292255e+02 -1.8852e-01 +2.5369e+00 +3.4029e+00 -1.7368e+00 -5.8764e-01 -9.3557e-01 -4.7070e-01 -9.7526e-01 -1.0581e+00 -2.0263e+00 +6.2414e-01 -2.5105e+00 -1.4577e+00 -4.4983e-01 -1.1955e+00 -7.2593e-01 +2.0728e+00 -8.2649e-01 -3.8781e+00 +8.2058e-01
3536 +1.575157235e+02 +1.575157235e+02 +1.209757235e+02 +1.209757235e+02 -7.1636e-02 +2.5486e+00 +3.3964e+00 -1.7024e+00 -6.2172e-01 -1.0291e+00 -3.7432e-01 -9.3176e-01 -1.0651e+00 -1.9624e+00 +7.2139e-01 -2.4281e+00 -1.5018e+00 -3.3528e-01 -1.1786e+00 -7.6244e-01 +2.0752e+00 -7.9995e-01 -3.8717e+00 +8.0592e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.641907591e+03 +1.641907591e+03 +2.641907591e+03 +2.641907591e+03 -3.6609e+00 +2.0529e+00 -1.5301e+00 +1.8902e+00 +1.7990e+00 -3.9661e+00 -2.7533e+00 -2.5997e+00 +1.3712e+00 -1.7871e+00 -2.6338e+00 +3.1069e+00 -2.6113e+00 -2.1781e+00 -8.1113e-01 -1.7020e+00 -4.4566e+00 +1.9758e+00 -4.1018e+00 +5.6964e-01
3 +7.397770382e+02 +7.397770382e+02 +1.739777038e+03 +1.739777038e+03 +1.5926e+00 -3.1376e+00 -2.8561e+00 -1.1495e+00 +1.9522e+00 -1.0266e+00 +3.9180e+00 +8.7888e-01 +3.2968e-02 +6.3066e-01 +3.4337e+00 -3.5636e+00 -3.1228e+00 +4.4798e+00 -4.5384e+00 +8.2141e-01 -4.6708e+00 +4.1514e+00 -7.0137e-01 -2.9551e-01
85 +5.924492994e+02 +5.924492994e+02 +1.592449299e+03 +1.592449299e+03 +1.7845e+00 -2.5100e+00 -1.9895e+00 -2.6079e+00 +3.3116e+00 -1.0498e+00 +1.7227e+00 +1.5569e+00 +2.7525e-01 -1.4641e+00 +2.9382e+00 -2.2169e+00 -2.5755e+00 +4.4563e+00 -3.8856e+00 +6.2793e-01 -2.9813e+00 +1.6471e+00 +2.0177e+00 -6.4534e-01
231 +3.869573056e+02 +3.869573056e+02 +1.386957306e+03 +1.386957306e+03 +2.2982e+00 +9.9468e-01 -3.0159e+00 -6.4904e-01 +5.2516e+00 +3.2625e+00 +7.1224e+00 -2.8010e-01 -1.6596e+00 -1.1244e-01 +4.7359e+00 -4.1035e+00 -3.0474e+00 +3.9563e+00 +2.8160e+00 -3.6106e-01 -4.0130e+00 +1.9780e+00 +7.8885e-01 -2.1810e+00
525 +2.440556848e+02 +2.440556848e+02 +1.244055685e+03 +1.244055685e+03 +6.5734e-01 +1.5378e+00 -2.1620e+00 +2.6927e+00 +4.6699e+00 +1.8222e+00 +6.1916e+00 -1.6186e+00 -2.0862e+00 -3.9078e+00 +4.7207e+00 -1.7804e+00 -4.4565e+00 +2.9660e+00 +2.0270e+00 +4.8648e-01 -2.5316e+00 +4.8244e-01 +1.3250e+00 -4.8185e-01
3075 +1.572075047e+02 +1.572075047e+02 +1.157207505e+03 +1.157207505e+03 +2.8073e-01 +1.7353e+00 -2.0882e+00 +2.7502e+00 +4.5741e+00 +2.4730e+00 +4.9641e+00 -1.0015e+00 -1.3177e+00 -2.4206e+00 +3.3148e+00 -1.7509e+00 -3.1809e+00 +4.2630e+00 +1.4344e+00 +3.2517e-01 -2.9056e+00 +1.7617e+00 +1.4147e+00 -4.2064e-01
% function evaluation | noise-free fitness - Fopt (4.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.196336185e+03 +1.196336185e+03 +1.242946185e+03 +1.242946185e+03 -1.1603e+00 -4.3077e+00 +3.5762e+00 -4.7582e+00 -1.5751e+00 -1.5294e+00 +2.1858e-01 -4.6329e+00 +3.5835e-01 +3.1016e+00 -1.9721e-01 +2.8193e+00 +1.4192e+00 -3.7210e+00 +3.5567e+00 +5.2660e-01 +3.0981e+00 +3.1455e+00 +7.4239e-01 +2.1333e+00
2 +6.805165712e+02 +6.805165712e+02 +7.271265712e+02 +7.271265712e+02 +3.0202e-01 +2.7101e+00 +4.2510e+00 -4.7853e+00 -2.7358e+00 +1.0079e+00 +3.3946e+00 -3.4950e+00 +4.1690e+00 +8.6373e-01 +4.1980e-01 +3.4094e+00 +1.8079e-01 -3.6909e+00 +6.3128e-01 -8.1852e-01 -2.9659e-01 -3.6773e+00 +2.9242e-01 +1.0773e+00
24 +5.986133245e+02 +5.986133245e+02 +6.452233245e+02 +6.452233245e+02 +7.8018e-02 -5.4835e+00 -5.6928e-01 +1.3415e+00 -2.6624e+00 +3.4700e-01 -1.0023e+00 -1.4345e+00 +1.8089e+00 -1.1804e+00 +2.3393e+00 +2.3150e-01 -2.1342e+00 -2.0375e+00 -3.3916e+00 -3.4673e+00 +5.2432e-02 -8.0098e-01 -2.4324e+00 +3.0334e+00
251 +3.584015290e+02 +3.584015290e+02 +4.050115290e+02 +4.050115290e+02 -2.5138e+00 +3.4421e-02 +9.1705e-02 +3.9285e-01 +2.4419e+00 -2.1020e+00 +1.4017e-01 -2.2099e+00 -7.5926e-02 -4.9607e-02 +1.8615e+00 +4.8785e-01 -7.9616e-01 -1.3364e+00 -6.4675e-01 -2.9484e-01 +1.9716e+00 -1.3417e+00 -1.3958e+00 +8.1304e-01
1229 +2.451388476e+02 +2.451388476e+02 +2.917488476e+02 +2.917488476e+02 -1.0991e+00 -2.1899e+00 +7.9446e-01 -5.8652e-01 +6.3988e-02 -2.4891e+00 +2.1490e+00 -1.5493e+00 -1.0925e+00 -1.5361e+00 -3.6747e-03 +1.0543e+00 +4.0077e-01 -1.0625e+00 -3.4640e-01 -7.1642e-01 +2.1633e-01 -2.3899e-01 -1.8198e+00 +5.1954e-01
3763 +1.561102036e+02 +1.561102036e+02 +2.027202036e+02 +2.027202036e+02 -1.2063e+00 -1.9288e+00 +1.6777e+00 -5.0356e-01 +4.9922e-01 -1.6411e+00 +2.9381e+00 -1.5040e+00 -9.3068e-01 -1.2698e+00 -1.3589e-01 +8.5008e-01 -1.5687e-02 -1.6772e+00 +3.8278e-02 -5.9441e-01 +5.5581e-02 -5.1545e-01 -2.0395e+00 +5.1772e-01
% function evaluation | noise-free fitness - Fopt (-2.643100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.068378716e+03 +2.068378716e+03 +1.804068716e+03 +1.804068716e+03 -4.1951e+00 +4.5681e+00 +2.3625e+00 +8.2386e-01 -4.1450e+00 -2.9427e+00 +9.2506e-01 +1.5843e+00 -4.9205e+00 +1.1152e+00 +1.6082e+00 +3.9451e+00 -2.9860e+00 -1.4141e+00 +3.2920e+00 -6.1845e-01 +2.4724e-01 +3.0090e+00 -4.6102e+00 -4.8470e+00
4 +1.294801022e+03 +1.294801022e+03 +1.030491022e+03 +1.030491022e+03 +3.8225e+00 +3.7226e+00 -3.9324e+00 +1.1163e+00 -8.7946e-01 +8.9528e-01 +6.2389e-01 -1.9289e+00 +1.2259e+00 -3.1301e+00 -3.1387e-01 +3.0131e+00 +3.9594e+00 +1.7180e+00 -4.7714e+00 +1.0437e+00 -4.1592e+00 +1.8663e+00 -1.5161e+00 -4.6188e+00
43 +6.264460937e+02 +6.264460937e+02 +3.621360937e+02 +3.621360937e+02 +1.5241e+00 -2.9421e+00 +2.2229e+00 -3.8385e-01 +5.3517e-01 -2.5817e+00 -4.2131e+00 -2.0855e+00 -1.1519e+00 -2.3166e+00 +8.5415e-01 -4.3836e-01 -1.9241e-01 -3.6821e-01 -2.8632e+00 -1.4010e+00 +6.5977e-01 -2.6095e+00 -3.0264e+00 -5.3130e+00
