% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.504275171e+03 +6.504275171e+03 +6.619955171e+03 +6.619955171e+03 +4.9957e+00 -2.8589e+00 +3.7339e-01 +6.2294e-01 -3.7091e+00 +1.4983e+00 -2.4193e+00 +4.2677e+00 +4.3935e+00 +4.6270e-02 -3.8534e+00 -3.7976e-01 +1.4044e+00 -8.8613e-01 +4.8051e+00 -3.2469e+00 -4.9449e+00 +4.3311e+00 -4.5557e+00 -1.7543e+00
2 +5.312565770e+03 +5.312565770e+03 +5.428245770e+03 +5.428245770e+03 -2.1140e+00 -8.1369e-01 +3.8435e+00 +6.6044e-02 +5.2137e-01 +3.1951e+00 -2.2313e+00 -5.5707e-01 +3.0117e+00 +4.9080e-01 -3.9770e+00 +1.0202e+00 +2.6505e-01 -1.2015e+00 -2.2548e+00 -4.7106e+00 +2.4399e+00 +3.4546e+00 +2.3552e+00 -4.0245e+00
3 +1.796778247e+03 +1.796778247e+03 +1.912458247e+03 +1.912458247e+03 +4.4894e+00 +3.1455e+00 -4.3603e+00 -4.0764e+00 -1.6410e+00 -4.6552e+00 -1.3414e+00 +2.7336e+00 -5.4874e-01 -4.5231e+00 +2.1025e+00 +7.1550e-01 -1.6981e-01 -4.2064e+00 +4.7954e-01 +4.8922e+00 -1.5771e+00 +4.2837e-01 -6.2012e-01 -3.5233e+00
7 +1.466534833e+03 +1.466534833e+03 +1.582214833e+03 +1.582214833e+03 -3.4795e+00 -4.9909e+00 -4.0354e-02 -2.0745e+00 +3.8702e+00 -3.4317e+00 +2.4101e-01 -2.5084e+00 -4.9354e+00 +2.6186e+00 -3.2017e+00 +2.5788e+00 -2.4663e+00 +3.0231e+00 -7.9122e-01 -3.7681e+00 -1.3165e+00 +4.3744e+00 -1.8791e+00 -1.3552e+00
8 +8.466839642e+02 +8.466839642e+02 +9.623639642e+02 +9.623639642e+02 -8.5916e-01 -3.1192e-01 -1.4467e+00 +3.6122e+00 -8.2713e-01 -1.6810e+00 -6.8130e-01 -5.4811e-01 -4.3764e+00 -1.8374e+00 +1.5934e+00 +1.9427e+00 +2.5120e+00 +2.5648e+00 +3.7002e-01 -2.0153e+00 -3.7898e+00 +3.7567e+00 +1.2814e+00 +2.2651e+00
195 +6.103379733e+02 +6.103379733e+02 +7.260179733e+02 +7.260179733e+02 -1.3990e+00 +0.0000e+00 -2.8771e+00 +5.0000e+00 -1.9619e+00 -3.2541e+00 -9.2286e-02 +8.3055e-02 +1.0761e-01 -1.1757e+00 -8.9853e-01 +1.2915e+00 +2.4920e+00 +9.2875e-01 -2.9814e-01 -3.3489e+00 -1.3474e+00 +3.6067e+00 +1.4432e+00 -1.2937e+00
1023 +3.527793731e+02 +3.527793731e+02 +4.684593731e+02 +4.684593731e+02 +1.9911e+00 -7.8463e-02 -5.0000e+00 +4.8315e+00 +3.2591e+00 -4.4199e+00 +3.9446e+00 +2.9427e+00 +3.6688e+00 -1.1157e+00 +3.3128e+00 -6.4050e-01 +2.4166e+00 +2.7820e-01 +2.0496e+00 -7.8912e-01 -1.3012e+00 +2.3688e+00 +3.5946e+00 +1.1873e+00
2106 +2.201846584e+02 +2.201846584e+02 +3.358646584e+02 +3.358646584e+02 +2.0170e+00 -1.1866e+00 -2.9986e+00 +4.8574e+00 +2.9347e+00 -1.7301e+00 +2.3764e+00 +2.5682e+00 +3.7615e+00 -2.6467e+00 +1.1921e+00 -5.0000e+00 +1.5717e+00 +1.1535e+00 +1.9970e+00 +5.5026e-01 -1.7297e-01 +3.8411e+00 +2.6894e+00 +2.4294e-01
3580 +1.575624447e+02 +1.575624447e+02 +2.732424447e+02 +2.732424447e+02 +2.2160e+00 +7.1821e-02 -1.3432e+00 +4.8719e+00 +2.7914e+00 -1.5891e+00 +2.2929e+00 +2.4598e+00 +3.2605e+00 -2.6663e+00 +2.5000e+00 -4.2726e+00 +1.9526e+00 +9.1618e-01 +2.2420e+00 -3.0563e-01 -3.7739e-01 +3.8849e+00 +2.6972e+00 -1.5673e+00
4293 +9.833833053e+01 +9.833833053e+01 +2.140183305e+02 +2.140183305e+02 +2.1790e+00 -9.9612e-01 -1.6177e+00 +4.8644e+00 +2.7407e+00 -2.4639e+00 +2.1965e+00 +2.2940e+00 +3.2438e+00 -2.5843e+00 +2.5000e+00 -2.8007e+00 +2.1444e+00 +1.1189e+00 +2.1064e+00 +5.0005e-02 -4.7552e-01 +3.8572e+00 +2.7025e+00 -1.6080e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.635342700e+03 +1.635342700e+03 +1.631632700e+03 +1.631632700e+03 -3.8676e+00 +1.6447e+00 +1.4876e+00 +7.0071e-01 -4.8228e+00 +1.6900e+00 -2.3652e+00 -1.1721e+00 -4.8241e+00 -2.4297e+00 -2.2396e+00 -2.0684e+00 -4.4679e+00 +5.6884e-01 -2.3551e+00 +4.2274e+00 -3.1990e+00 -7.3587e-01 +2.7767e+00 -1.7727e+00
7 +1.562126100e+03 +1.562126100e+03 +1.558416100e+03 +1.558416100e+03 +4.7648e-01 +3.7882e+00 -9.2752e-01 +1.3630e+00 -7.6923e-01 -2.0611e-01 -4.2067e+00 +4.8792e+00 -1.0461e+00 -3.8928e+00 +3.6235e+00 -1.1393e+00 +3.2348e+00 +2.8188e+00 -2.7174e+00 +2.3688e+00 -6.9156e-01 +1.2259e+00 -3.8404e+00 +1.2456e+00
22 +8.802473242e+02 +8.802473242e+02 +8.765373242e+02 +8.765373242e+02 -3.2442e+00 +1.1165e+00 -2.6074e+00 -2.0695e+00 -1.7453e+00 -4.4226e+00 -1.1905e+00 +1.1924e+00 -7.7779e-01 -1.4559e+00 -3.7394e-01 +3.9367e+00 +1.3648e-01 -1.4202e+00 +5.5507e-01 -8.9639e-01 -6.4858e-01 +3.7546e-01 +1.2704e+00 -1.7610e-01
202 +5.761337723e+02 +5.761337723e+02 +5.724237723e+02 +5.724237723e+02 +3.0995e+00 -1.3847e+00 +4.8711e-01 -1.3841e-01 +6.8775e-01 +3.0827e+00 -1.6440e+00 +9.4476e-01 -1.3148e+00 -2.6827e+00 +2.1542e+00 +1.9559e+00 +0.0000e+00 -2.6586e+00 +0.0000e+00 +1.3317e+00 +5.9756e-01 +3.7243e-01 +2.9680e+00 -5.0000e+00
939 +3.764605144e+02 +3.764605144e+02 +3.727505144e+02 +3.727505144e+02 +1.0061e+00 +1.4200e+00 -2.5320e+00 -4.4908e-02 +1.9999e+00 +1.4235e+00 +1.2358e-01 -5.0000e+00 -1.7190e-01 -2.4285e+00 +3.4363e+00 +8.8389e-01 +1.8955e+00 -9.2135e-01 +2.0307e-01 -4.0314e+00 +1.4049e+00 +6.8076e-01 +3.1711e+00 -4.5592e+00
1756 +2.415079407e+02 +2.415079407e+02 +2.377979407e+02 +2.377979407e+02 -5.6961e-02 -2.4180e+00 +0.0000e+00 +2.5117e+00 -9.5347e-02 +5.0000e+00 -3.4645e-01 -3.3729e+00 +1.1015e+00 -1.0129e+00 +3.9157e+00 +2.3215e+00 +2.6150e+00 -3.1310e-01 -1.1179e+00 -2.5000e+00 +1.3156e+00 +2.3345e+00 +2.2764e+00 -2.7750e+00
2554 +1.549747664e+02 +1.549747664e+02 +1.512647664e+02 +1.512647664e+02 +1.3825e+00 -1.2263e+00 +0.0000e+00 +2.2424e+00 +1.8165e+00 +4.5383e+00 -4.6580e-01 -3.1426e+00 +1.1392e+00 -9.4189e-01 +3.8400e+00 +2.5353e+00 +2.6656e+00 -3.5698e-01 -9.2882e-01 -2.8233e+00 +1.4806e+00 +1.9556e+00 +3.2476e+00 -2.8430e+00
3757 +9.634908553e+01 +9.634908553e+01 +9.263908553e+01 +9.263908553e+01 +1.0735e+00 -1.3289e+00 +0.0000e+00 +2.2777e+00 +1.7345e+00 +4.5627e+00 -4.3270e-01 -3.1841e+00 +1.1634e+00 -9.2153e-01 +3.7991e+00 +2.5531e+00 +2.6488e+00 -2.8439e-01 +0.0000e+00 -2.9388e+00 +1.4936e+00 +1.9432e+00 +3.2211e+00 -2.9301e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.280009482e+04 +1.280009482e+04 +1.293227482e+04 +1.293227482e+04 -2.5563e+00 -4.9800e+00 +1.9884e+00 -4.7833e-01 -4.0602e+00 -4.5803e+00 +2.2260e+00 +1.4664e+00 +4.6121e+00 +4.8696e+00 -3.1648e+00 +2.8369e+00 -4.9566e+00 -3.6079e+00 +1.0837e+00 -2.6859e+00 +5.0166e-02 +3.9095e+00 +4.4993e+00 -2.4197e+00
2 +5.525689367e+03 +5.525689367e+03 +5.657869367e+03 +5.657869367e+03 +2.2772e+00 +1.0508e+00 +2.4799e+00 +1.4054e+00 +1.8764e+00 +1.1309e+00 +3.5472e+00 -1.8119e+00 +4.8169e+00 -2.5143e+00 +1.4157e+00 -4.6683e+00 -3.3700e+00 -2.2364e+00 -1.2388e+00 -1.5433e-01 -3.1248e+00 +1.9659e+00 +3.1215e-01 +2.4016e-01
3 +3.062997321e+03 +3.062997321e+03 +3.195177321e+03 +3.195177321e+03 -1.8995e+00 +9.3850e-01 +2.3958e+00 -3.5629e+00 -1.2381e+00 +4.7053e+00 +3.7930e+00 +3.7989e+00 +3.0216e+00 -4.1506e+00 -2.4032e+00 +2.3809e-01 -3.6803e+00 -2.7344e+00 -4.9722e+00 -1.9573e+00 -2.8016e+00 +4.8031e+00 +1.1317e+00 +1.0039e+00
10 +1.818185791e+03 +1.818185791e+03 +1.950365791e+03 +1.950365791e+03 +4.5277e+00 -2.1560e+00 -3.6035e+00 +1.3864e+00 +8.8217e-01 +4.5430e+00 -1.9808e+00 +4.2939e+00 -5.8429e-01 +8.8170e-01 -3.0605e+00 -3.4459e+00 +3.4983e-03 -2.3595e-01 -1.3280e+00 -4.0358e+00 -2.4943e+00 -3.3225e+00 -4.4915e+00 -5.4034e-02
22 +1.493885373e+03 +1.493885373e+03 +1.626065373e+03 +1.626065373e+03 -6.5916e-01 -2.2764e+00 +4.6766e+00 -3.3676e+00 -6.5708e-02 +4.8716e+00 -3.2846e+00 -3.5501e+00 -3.0217e-01 +1.2447e+00 -2.2410e+00 -2.9422e+00 -6.9598e-01 +9.5189e-01 +1.8438e+00 -3.1225e+00 -4.3047e+00 +3.7507e+00 -2.4279e+00 -2.6356e+00
26 +7.080409351e+02 +7.080409351e+02 +8.402209351e+02 +8.402209351e+02 +2.1349e+00 +2.0125e+00 -2.8282e+00 -2.5862e+00 -4.0425e-01 +4.1541e+00 +2.2951e+00 -4.9617e+00 -9.2124e-01 -1.5538e+00 -8.3707e-01 +4.0803e+00 +4.1712e-01 +4.6833e+00 +1.3030e+00 -1.5710e-01 -1.6990e+00 -1.2793e+00 +1.0862e+00 +3.8076e-01
122 +5.285326007e+02 +5.285326007e+02 +6.607126007e+02 +6.607126007e+02 +1.9129e+00 +1.9924e+00 +0.0000e+00 -4.4077e+00 +8.7102e-01 +1.3715e+00 -8.5878e-01 -2.6584e+00 -6.1850e-01 -2.3171e-01 +1.2103e-01 +0.0000e+00 +1.2187e+00 +2.8689e+00 +4.0601e-01 -3.2498e-01 +1.8214e+00 +1.0736e+00 +5.9115e-01 +2.3476e+00
695 +3.754558858e+02 +3.754558858e+02 +5.076358858e+02 +5.076358858e+02 +1.7634e+00 +5.0000e+00 +1.3600e+00 -4.1397e+00 +1.7484e+00 +1.7616e-01 +1.6458e+00 -8.7279e-01 -2.7554e+00 +2.2126e-01 +5.6580e-01 +2.5606e+00 -6.5169e-02 +4.9198e+00 +2.3548e+00 +7.7527e-01 +4.0127e-01 +2.3523e+00 +2.3044e-02 -8.1263e-02
2403 +2.440729393e+02 +2.440729393e+02 +3.762529393e+02 +3.762529393e+02 +1.8788e+00 +4.9998e+00 +1.6649e-01 -3.5572e+00 -6.0833e-01 -3.3041e+00 +3.3304e-01 -1.5307e+00 -8.6881e-01 -3.0221e-01 -5.0277e-01 +2.0955e+00 +8.4968e-03 +2.2978e+00 +3.0296e+00 +1.9037e+00 +1.0874e+00 +3.1073e+00 +5.7643e-01 +7.5918e-01
3261 +1.493134510e+02 +1.493134510e+02 +2.814934510e+02 +2.814934510e+02 +1.7680e+00 +4.2251e+00 +3.3752e+00 -4.5760e+00 +6.1069e-02 -2.3198e+00 +2.3516e-02 -1.2092e+00 -9.0198e-01 -2.4130e-01 +2.2220e-01 +2.4720e+00 +2.1988e-02 +2.3142e+00 +2.3219e+00 +3.5408e+00 +1.2695e+00 +3.4554e+00 +4.5131e-01 +8.2197e-01
4577 +9.925260233e+01 +9.925260233e+01 +2.314326023e+02 +2.314326023e+02 +1.7387e+00 +4.2100e+00 +3.4573e+00 -4.4978e+00 +1.6418e-01 -2.3134e+00 +1.9280e-01 -1.1415e+00 -8.8183e-01 -6.7029e-01 +2.0843e-01 +2.4744e+00 +1.2802e-02 +2.3328e+00 +3.1784e+00 +3.6099e+00 +1.2926e+00 +3.4633e+00 +3.8137e-01 +7.8527e-01
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.372011968e+03 +5.372011968e+03 +4.787281968e+03 +4.787281968e+03 -3.8816e+00 +3.8995e+00 +3.0829e+00 -2.7074e+00 -2.2539e+00 -1.3705e+00 +4.3094e+00 -4.5056e+00 -9.0735e-01 +9.0222e-01 +2.9036e+00 +1.8099e+00 -1.7609e+00 -2.0578e+00 +3.7170e-01 -3.2525e+00 +4.5481e+00 -1.3679e+00 +4.7466e-01 -1.4714e+00
3 +1.668766474e+03 +1.668766474e+03 +1.084036474e+03 +1.084036474e+03 +4.6448e+00 -2.8204e+00 -1.5112e+00 +2.7524e+00 +8.2508e-02 +8.3806e-01 -1.8976e+00 +3.6224e+00 +1.4659e+00 +1.6372e+00 -3.4981e+00 -4.1930e+00 -3.2552e+00 -2.3239e+00 +1.6780e+00 -4.0338e+00 -1.9998e+00 +2.2834e+00 -4.7211e+00 -2.8448e+00
4 +1.514313312e+03 +1.514313312e+03 +9.295833124e+02 +9.295833124e+02 -1.3854e+00 +4.3960e+00 -1.4947e+00 +4.1378e+00 -1.9944e+00 -5.6404e-02 +9.0331e-01 +3.8046e+00 +8.8555e-02 -3.7091e-01 -1.1647e+00 -2.6470e-01 +1.5453e+00 -1.1681e+00 -4.3474e+00 -2.4391e+00 +6.1112e-01 -8.6311e-01 -4.9869e+00 -5.4981e-01
49 +8.478381407e+02 +8.478381407e+02 +2.631081407e+02 +2.631081407e+02 +6.3238e-01 +3.7604e+00 -1.6101e+00 +5.0000e+00 +6.7495e-02 -6.1376e-01 -4.7719e-02 -3.6682e-01 +2.7769e-01 -5.0000e+00 -3.4869e-01 +6.6393e-01 -5.0000e+00 +1.3711e+00 +2.0009e+00 +1.7825e+00 -3.6265e-01 +5.0000e+00 -9.5955e-02 -3.4702e-01
502 +6.110749300e+02 +6.110749300e+02 +2.634492998e+01 +2.634492998e+01 +2.9899e+00 +5.9444e-01 +2.7995e+00 +1.7709e+00 -3.2129e+00 -4.8965e+00 +5.0786e-02 +4.1919e-01 -4.7410e-01 -1.3074e+00 -3.8496e-01 +1.7177e+00 -5.0000e+00 +3.0498e+00 -4.3808e-01 -5.4301e-01 +2.4653e+00 +2.9928e+00 -1.3416e+00 -2.0668e+00
1388 +3.371149761e+02 +3.371149761e+02 -2.476150239e+02 -2.476150239e+02 +2.2265e+00 -3.1214e-01 -2.1160e+00 -1.5686e+00 -1.1025e+00 -2.6115e+00 +0.0000e+00 +5.3651e-01 +5.4909e-01 -3.7400e+00 +4.9477e-01 -1.7592e+00 +0.0000e+00 +3.8211e+00 +8.0586e-01 +5.8719e-01 +1.6708e+00 +1.9992e+00 +6.1463e-01 -5.0000e+00
2386 +2.405513416e+02 +2.405513416e+02 -3.441786584e+02 -3.441786584e+02 +2.1817e+00 -2.3767e+00 -6.1263e-01 -2.1891e+00 -7.5048e-01 -2.1242e+00 -1.7243e-03 -1.6141e+00 +6.2531e-01 -4.5588e+00 -4.6587e-01 -1.7798e+00 -4.2348e-01 +3.5305e+00 +2.2255e+00 -4.7021e-01 +1.4764e+00 +3.0246e+00 +2.3674e-01 -3.5258e+00
3333 +1.290172871e+02 +1.290172871e+02 -4.557127129e+02 -4.557127129e+02 +2.6663e+00 -2.0608e+00 -1.3156e+00 -2.1432e+00 -7.4699e-01 -2.7739e+00 +1.1481e+00 -1.6071e+00 +4.1974e-01 -3.7928e+00 +2.2583e-01 -1.7698e+00 -2.8999e-01 +3.5895e+00 +2.1282e+00 -4.6407e-01 +2.5000e+00 +2.8982e+00 +2.8099e-01 -3.2165e+00
3909 +9.880008572e+01 +9.880008572e+01 -4.859299143e+02 -4.859299143e+02 +2.6381e+00 -2.0925e+00 -1.3138e+00 -2.1512e+00 -7.5138e-01 -2.7152e+00 +1.1226e+00 -1.6219e+00 +4.0385e-01 -3.8298e+00 +3.1336e-01 -1.7573e+00 -2.9090e-01 +3.5369e+00 +2.1309e+00 -5.6760e-01 +2.5000e+00 +2.9048e+00 +2.8363e-01 -3.2126e+00
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.862985352e+03 +2.862985352e+03 +2.826445352e+03 +2.826445352e+03 +3.0186e-01 -9.6249e-01 -1.6753e+00 +2.9096e-01 -2.8407e+00 +4.3618e+00 +2.7748e+00 +3.8285e+00 +4.2098e+00 -2.8035e+00 +4.8275e-01 -4.6427e+00 +9.8923e-01 +2.4468e+00 +1.4096e+00 +3.6406e+00 +3.0655e+00 -4.9660e-01 -1.9091e+00 +4.2419e+00
4 +1.405279682e+03 +1.405279682e+03 +1.368739682e+03 +1.368739682e+03 +1.8249e+00 -4.3459e+00 -3.9981e+00 +3.0184e+00 +4.1518e-01 +1.3711e-01 +3.2726e+00 +2.5240e+00 -3.1430e+00 +7.3659e-01 -8.1279e-01 +3.9238e+00 -2.7076e+00 -3.4997e-01 -3.1458e-01 +1.8352e-01 +2.2862e+00 +3.2997e+00 -4.5256e-01 +4.7624e+00
69 +9.341272713e+02 +9.341272713e+02 +8.975872713e+02 +8.975872713e+02 -1.2282e+00 -3.0321e+00 -1.5691e+00 +5.0000e+00 -1.2806e+00 +6.8715e-01 -3.0224e+00 +1.2730e-01 -1.6822e+00 +5.3480e-01 -8.0311e-01 +2.1282e+00 +4.0574e-01 -5.0000e+00 -2.7840e+00 -2.4952e+00 +2.4779e+00 -3.7984e+00 -1.1161e+00 -1.6382e+00
138 +5.100763318e+02 +5.100763318e+02 +4.735363318e+02 +4.735363318e+02 -1.5436e+00 -4.2542e+00 -1.6873e+00 +4.7631e+00 -1.7911e+00 -2.3957e+00 +0.0000e+00 +9.8653e-02 +2.1778e+00 -1.2559e+00 +7.0295e-01 -3.6927e-01 -2.7039e+00 +2.3675e+00 -1.4301e+00 -3.2955e+00 +3.5375e+00 -2.2886e+00 +0.0000e+00 +1.8748e+00
1684 +3.302567967e+02 +3.302567967e+02 +2.937167967e+02 +2.937167967e+02 -9.6076e-01 -4.9954e+00 -4.0622e-01 +4.8068e+00 -4.3235e-01 -2.8076e+00 +8.5668e-01 -1.9228e+00 -1.1878e+00 -2.5000e+00 -2.8564e-01 -5.7768e-01 -3.3792e-01 +1.5992e-01 +4.2955e-01 -2.6776e+00 +2.3140e+00 -5.9736e-01 +2.1694e+00 -4.1544e-02
