% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
97 +2.520816447e+03 +2.520816447e+03 +2.498266447e+03 +2.498266447e+03 +3.3578e+00 +2.6457e+00 +6.6528e-02 +4.5435e-01 +6.9843e-01 -1.3717e-01 +4.1779e+00 +5.0000e+00 -4.3818e+00 -2.6985e+00 -4.7658e+00 -2.9484e+00 +1.4284e+00 +1.6415e+00 +6.8258e-01 +5.0000e+00 +1.1310e+00 -4.6431e-01 +0.0000e+00 +2.4954e+00
110 +3.892535162e+02 +3.892535162e+02 +3.667035162e+02 +3.667035162e+02 +6.5339e-01 +3.2423e+00 -3.6697e+00 -2.8829e+00 +1.2976e+00 +1.0491e+00 +5.0000e+00 +4.7633e+00 -3.4395e+00 -1.5747e-01 -1.5501e+00 -3.9011e+00 -1.0264e+00 +3.5340e+00 -1.1336e+00 +4.1104e+00 +3.5175e+00 +4.7357e-01 -1.2113e+00 +5.9348e-01
604 +2.174189316e+02 +2.174189316e+02 +1.948689316e+02 +1.948689316e+02 -1.0525e+00 -1.7211e+00 -1.7154e+00 -2.3668e+00 +9.4749e-01 -1.7230e-01 +5.0000e+00 +2.0474e+00 -3.8127e+00 -2.8669e+00 +2.7006e+00 +0.0000e+00 +0.0000e+00 -2.6998e-01 +4.7104e-01 +5.0000e+00 +5.0000e+00 +1.2536e+00 +0.0000e+00 +1.5997e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.065561070e+06 +8.065561070e+06 +8.065574730e+06 +8.065574730e+06 -3.6258e+00 +4.3530e+00 +5.4318e-01 -7.3540e-02 -3.5427e+00 -4.1728e+00 +6.1792e-01 -1.6333e+00 -4.9676e+00 -6.2185e-02 -2.4619e+00 -4.8095e+00 +1.9774e+00 -4.0881e+00 +4.2905e+00 -8.7989e-02 -2.2990e+00 -2.7547e+00 -3.8688e+00 +2.2368e+00
2 +9.612994988e+03 +9.612994988e+03 +9.626654988e+03 +9.626654988e+03 -2.3702e+00 -1.1177e+00 -1.9350e+00 -4.8046e-01 +1.7855e+00 -3.8293e-02 -2.9818e+00 +1.0304e+00 -5.1398e-01 +4.5901e+00 -1.2907e+00 -3.9467e+00 -1.6349e+00 -2.0011e+00 -4.1085e+00 +3.7630e+00 +4.7914e+00 +5.3136e-01 -4.5641e+00 +1.8757e+00
3 +1.214928465e+03 +1.214928465e+03 +1.228588465e+03 +1.228588465e+03 -4.7696e+00 +2.7219e-01 +1.6958e-01 +3.1847e+00 +3.5719e-02 -1.0926e-01 +1.3842e+00 -4.9042e+00 -2.9581e+00 +2.0849e+00 +1.9825e+00 -2.2031e+00 +4.5581e+00 +1.1237e+00 -4.4892e+00 -1.7058e+00 +3.3918e+00 +2.5329e-01 -3.6835e+00 -8.0599e-01
69 +3.397454190e+02 +3.397454190e+02 +3.534054190e+02 +3.534054190e+02 +3.3405e+00 +2.8732e+00 -9.8631e-01 +3.5040e+00 +2.3168e+00 +4.2857e+00 +1.0855e+00 -1.0038e-01 -2.4761e+00 -1.1121e+00 +1.2736e-01 -4.4143e+00 -4.2716e-01 +5.0000e+00 +1.4252e-01 +3.3143e-01 +4.8444e+00 -2.1982e+00 +1.3609e+00 +3.4980e+00
2199 +2.425067312e+02 +2.425067312e+02 +2.561667312e+02 +2.561667312e+02 +1.8139e-01 +4.9354e-01 +1.4324e+00 +2.8481e+00 +2.6361e+00 +1.4490e+00 +1.5549e+00 +1.1780e+00 -8.1745e-01 -1.8748e+00 +3.8958e+00 +1.2837e+00 +1.2813e+00 +4.9178e+00 +1.4082e+00 +6.5440e-01 +5.0000e+00 -1.4957e+00 -1.8852e+00 +2.5000e+00
4771 +1.570744888e+02 +1.570744888e+02 +1.707344888e+02 +1.707344888e+02 -3.2628e-01 +4.3804e+00 -4.3442e-01 +4.6804e-01 +2.3978e-01 +4.7239e-01 +0.0000e+00 +1.5795e+00 +2.6945e+00 -3.5992e+00 -2.8110e+00 -8.1793e-01 +2.2400e-01 +2.5000e+00 +1.8253e+00 +3.1337e-01 +1.8684e+00 -8.1919e-01 -2.3494e+00 +3.4417e+00
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.029279212e+07 +1.029279212e+07 +1.029372996e+07 +1.029372996e+07 +2.9226e-01 -3.7266e+00 -2.6137e+00 -4.2367e+00 -1.8997e+00 -1.8089e+00 -1.7410e+00 +3.6393e+00 +2.9800e-01 +3.9348e+00 -3.5300e+00 -5.8594e-01 +2.2878e+00 -1.7791e-02 +1.0172e+00 +3.1222e+00 -6.2415e-01 +3.2278e+00 -1.6250e+00 -1.1404e+00
2 +4.804770212e+06 +4.804770212e+06 +4.805708052e+06 +4.805708052e+06 -2.4329e+00 +5.4784e-01 -3.5071e+00 -1.5440e+00 +4.8865e+00 -3.3639e+00 -3.8643e+00 +1.3289e+00 +2.0228e+00 -3.4145e-01 -3.7869e+00 -2.8576e+00 +3.0254e+00 +4.0124e-01 +2.8658e+00 -4.3663e+00 +1.6125e+00 -1.2519e+00 -1.9717e+00 +2.2677e+00
3 +6.697990285e+04 +6.697990285e+04 +6.791774285e+04 +6.791774285e+04 -5.5254e-01 +2.2851e+00 +9.7451e-01 +2.4146e+00 -3.3453e+00 -3.5970e+00 -3.1619e+00 +2.1186e+00 -4.1230e+00 -2.2889e+00 -4.7575e+00 -4.8314e+00 +6.3290e-01 -1.5714e+00 +5.1558e-02 -1.8122e+00 -4.7788e+00 -2.2432e-01 -2.5727e+00 -3.0383e+00
13 +2.185619108e+04 +2.185619108e+04 +2.279403108e+04 +2.279403108e+04 -2.2807e+00 +1.5630e+00 -3.9613e+00 +2.6503e+00 +1.0857e+00 +4.5990e-01 +2.0416e+00 +6.1363e-01 -3.5262e-01 +4.1199e+00 -3.7931e+00 +1.5741e+00 -4.0042e+00 +4.7211e+00 -8.7550e-02 -4.9053e+00 +2.8648e+00 +4.7718e+00 -1.1648e+00 +4.3141e+00
33 +4.002506988e+03 +4.002506988e+03 +4.940346988e+03 +4.940346988e+03 -4.1703e+00 -7.3579e-01 +2.7715e+00 +3.0068e-01 -1.2450e+00 -4.2387e+00 -3.1486e+00 -4.9641e+00 +2.0472e+00 -1.3936e+00 +6.8603e-01 +2.1811e+00 +2.1678e+00 -3.1148e+00 +3.0570e-01 -1.6200e+00 -2.7723e+00 +2.0555e+00 -1.0584e+00 -2.6856e+00
89 +2.446703974e+03 +2.446703974e+03 +3.384543974e+03 +3.384543974e+03 -4.5079e+00 -3.3758e+00 +5.0000e+00 +0.0000e+00 -1.8030e+00 -4.4066e+00 -3.9230e-01 -5.0000e+00 +5.0000e+00 -5.0000e+00 +2.6304e+00 +5.0000e+00 +1.4405e+00 -4.2090e+00 +4.8128e+00 -2.1018e+00 -5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00
146 +5.570720189e+02 +5.570720189e+02 +1.494912019e+03 +1.494912019e+03 +3.6480e-01 +3.4477e+00 +5.0000e+00 +5.0000e+00 +8.0606e-01 +1.0616e+00 +0.0000e+00 -5.0000e+00 +1.2898e-02 -5.0000e+00 +5.0000e+00 +4.7323e+00 -1.6155e+00 -5.0000e+00 +4.9258e+00 -2.6599e+00 -2.0581e+00 +3.6987e+00 -9.1375e-01 -3.9969e+00
637 +3.708177853e+02 +3.708177853e+02 +1.308657785e+03 +1.308657785e+03 +2.6604e+00 +2.5849e+00 +5.0000e+00 +5.0000e+00 +6.9817e-01 +2.7359e+00 +1.2048e+00 -5.0000e+00 +1.3741e+00 -2.2215e+00 -3.9573e-01 +3.5203e+00 -1.7119e+00 -1.3334e+00 +5.0000e+00 -2.6446e+00 -5.0000e+00 +1.0223e+00 -2.9421e+00 -2.5883e+00
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.725924082e+06 +6.725924082e+06 +6.725845362e+06 +6.725845362e+06 +3.9276e+00 +4.5881e+00 -1.4711e+00 +4.3744e-01 +1.1222e+00 +7.9484e-01 -1.4585e+00 -3.7560e+00 +4.7078e+00 +4.7067e+00 +3.0344e+00 -3.8991e+00 -3.2558e+00 -4.3466e+00 +8.9378e-01 +4.1698e+00 +4.3862e+00 +7.3847e-01 +6.1971e-01 +3.1394e+00
2 +2.143692058e+06 +2.143692058e+06 +2.143613338e+06 +2.143613338e+06 -7.5994e-01 +1.3112e+00 +4.8343e+00 +4.6694e+00 +4.5844e+00 -3.1971e+00 -1.2465e+00 -3.9492e+00 -5.9619e-01 -2.6574e-01 -8.5982e-01 -4.3871e+00 -3.3114e+00 +3.9673e+00 +3.9062e+00 -3.7465e+00 +1.7545e+00 -2.7349e+00 +2.9056e+00 -4.8724e+00
4 +6.947849595e+05 +6.947849595e+05 +6.947062395e+05 +6.947062395e+05 -4.1498e-01 -1.6123e+00 -8.2347e-01 +1.8474e+00 -2.9906e-01 +4.7366e+00 -3.7730e+00 -2.8927e+00 -2.2035e+00 -4.8086e-01 -2.2034e-01 -6.8579e-01 +1.8568e+00 +4.4721e+00 +4.1685e+00 -1.5576e+00 -4.7084e+00 +1.4640e+00 -2.7652e+00 -1.4749e+00
9 +4.525611990e+04 +4.525611990e+04 +4.517739990e+04 +4.517739990e+04 -4.7542e-01 -1.3048e-01 +4.3408e+00 +4.5103e+00 -4.9150e-01 -2.6064e+00 -2.6618e+00 -2.6658e+00 -4.9760e+00 -8.6040e-01 -4.7790e+00 +4.9783e+00 -8.8997e-01 +8.8723e-01 +2.2611e+00 +4.0093e+00 +2.2651e+00 -1.4701e-01 -2.1375e+00 +3.2761e+00
18 +1.706062947e+04 +1.706062947e+04 +1.698190947e+04 +1.698190947e+04 -3.6788e+00 +4.9388e+00 -3.6854e+00 -2.9364e+00 -7.8480e-01 -2.6087e+00 +9.0453e-01 -7.3512e-01 -1.6896e+00 -2.6310e+00 -3.2132e+00 +4.3188e-01 -8.9500e-01 +3.8373e+00 +2.1043e+00 -1.3610e+00 -7.9680e-01 +3.8596e+00 +5.5128e-01 +1.0141e+00
63 +3.458395701e+03 +3.458395701e+03 +3.379675701e+03 +3.379675701e+03 -1.4803e+00 +2.2836e+00 -1.1616e+00 -5.0000e+00 +1.3394e+00 -5.0000e+00 -2.7079e+00 -2.5153e-01 -1.8940e+00 +3.4974e+00 -8.3456e-02 +1.8551e+00 +4.2273e-01 +1.6885e+00 +2.5503e+00 -5.5706e-01 -2.5021e+00 +1.1031e+00 -4.4794e+00 +6.8491e-01
141 +1.146661047e+03 +1.146661047e+03 +1.067941047e+03 +1.067941047e+03 -3.7002e+00 +1.3905e+00 -2.7322e+00 +0.0000e+00 -2.6404e+00 -1.8475e+00 +0.0000e+00 -9.4884e-01 +0.0000e+00 +5.0000e+00 +4.2821e-01 +1.3021e+00 +1.4522e+00 +1.4991e+00 +3.3976e+00 +1.7222e+00 -1.6260e+00 +2.5440e-01 -4.3112e+00 +2.2525e+00
356 +5.853409695e+02 +5.853409695e+02 +5.066209695e+02 +5.066209695e+02 +4.2718e+00 +2.8573e+00 +8.7204e-01 +7.6889e-01 +7.4222e-01 +3.5733e-02 -3.5879e+00 -1.1354e+00 -5.0000e+00 +5.0000e+00 +0.0000e+00 -6.3901e-01 -5.0380e-03 +2.2506e+00 +3.4336e+00 +2.4150e+00 +2.0110e+00 -4.5084e+00 -4.0275e+00 +1.8976e+00
1832 +3.908905753e+02 +3.908905753e+02 +3.121705753e+02 +3.121705753e+02 +4.8819e+00 +1.9627e+00 +1.4483e+00 -1.3218e+00 +8.9418e-01 -4.7804e+00 -3.3007e+00 -1.8770e+00 -3.3090e+00 +2.9119e+00 -3.8825e+00 -4.3727e+00 -2.3536e+00 +1.9579e+00 +2.5000e+00 +1.2154e+00 +4.1663e+00 -3.1071e+00 -5.0000e+00 +7.9915e-01
2878 +2.101349280e+02 +2.101349280e+02 +1.314149280e+02 +1.314149280e+02 +3.8648e+00 +5.0000e+00 +2.9760e+00 -1.1210e+00 -2.7752e+00 +0.0000e+00 +9.1251e-01 +3.5857e+00 -1.5127e-01 +3.6492e+00 -5.0000e+00 -3.0996e-01 +3.0851e-01 +1.8717e+00 +6.6651e-01 -1.8369e+00 +1.8101e+00 +0.0000e+00 -2.0447e+00 -8.3101e-02
% function evaluation | noise-free fitness - Fopt (-5.984300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.018059821e+06 +1.018059821e+06 +1.017461391e+06 +1.017461391e+06 +8.4516e-01 +2.5430e-01 -2.4512e+00 -4.3140e+00 -1.2699e+00 -5.6871e-01 -3.8639e+00 -4.2252e+00 -1.6983e-01 +2.2487e+00 -2.2181e+00 +2.8429e+00 +1.8281e+00 +4.3784e+00 +4.9470e+00 +1.9290e+00 +2.4795e+00 +3.9817e+00 +1.0723e+00 +4.2726e+00
4 +2.241530482e+05 +2.241530482e+05 +2.235546182e+05 +2.235546182e+05 -2.8952e+00 -4.6911e+00 +9.9431e-01 -4.4007e+00 -4.0898e+00 +1.4545e+00 -6.6120e-03 +1.5823e+00 -1.9711e+00 -4.5428e-01 +4.0815e+00 +3.8459e+00 -4.7170e+00 +2.2848e+00 +9.3389e-01 -2.1047e-01 -1.1350e+00 -1.7741e+00 -4.1226e+00 +1.6352e+00
17 +5.824787199e+04 +5.824787199e+04 +5.764944199e+04 +5.764944199e+04 +1.3827e+00 -2.7204e+00 -1.5380e+00 +3.9852e+00 -2.0856e+00 -5.8865e-01 -4.1816e+00 -1.9613e+00 +8.6920e-01 +1.7650e+00 +4.9418e+00 -2.7740e+00 -4.6832e+00 +7.7424e-02 -4.3769e+00 +3.0857e-01 -3.4890e+00 +3.9514e+00 +5.8936e-01 +1.4908e+00
25 +1.176557044e+03 +1.176557044e+03 +5.781270444e+02 +5.781270444e+02 -1.3937e+00 +6.9811e-01 -1.8968e+00 -1.0549e+00 +4.8542e+00 +3.0822e+00 -2.8710e+00 -4.4485e+00 +3.8090e+00 -2.0262e+00 +4.2752e+00 -4.4243e+00 -1.6840e+00 +3.7506e+00 +6.3275e-01 -5.6911e-01 -2.5733e-01 -3.7968e+00 -3.1080e+00 -1.6587e+00
109 +4.222863921e+02 +4.222863921e+02 -1.761436079e+02 -1.761436079e+02 -2.0558e+00 -2.7678e+00 -1.8509e+00 -5.9822e-01 +4.9637e+00 +3.0236e+00 -2.1625e+00 -3.7309e+00 +1.0804e+00 -2.2922e-01 +2.9681e+00 -2.2556e+00 +2.1267e+00 +2.7907e+00 +3.7945e+00 -6.9201e-01 -1.5356e+00 -5.0000e+00 -6.1823e-01 +2.2641e+00
417 +3.937759872e+02 +3.937759872e+02 -2.046540128e+02 -2.046540128e+02 -3.2031e+00 -3.1727e+00 -1.6830e+00 -7.6290e-01 +2.2290e+00 +2.5093e+00 -3.2398e+00 -1.0827e+00 +9.8331e-01 -3.3361e+00 +3.3506e+00 -2.9147e+00 +4.0364e-01 +1.3845e+00 +3.1123e+00 -6.5272e-01 -3.0249e+00 -2.1883e+00 -3.9543e+00 +4.4635e-01
2866 +2.115136527e+02 +2.115136527e+02 -3.869163473e+02 -3.869163473e+02 -2.6360e+00 -2.8019e+00 -4.6321e+00 -6.7099e-01 +1.3488e+00 -1.7416e+00 -8.8323e-01 +5.8032e-01 +0.0000e+00 +0.0000e+00 +2.9063e+00 -5.0000e+00 +1.3837e+00 +1.2777e+00 +2.0165e+00 -5.1702e-01 -3.8609e+00 -1.4453e+00 -2.1910e+00 -3.8165e+00
% function evaluation | noise-free fitness - Fopt (-8.542000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.529724279e+05 +1.529724279e+05 +1.528870079e+05 +1.528870079e+05 -3.1554e+00 -4.8883e+00 +1.8777e+00 +2.8768e+00 +1.1273e+00 -1.2346e+00 +4.4135e-03 -1.3718e+00 -3.3145e+00 -2.8356e+00 -3.8695e+00 -2.7052e-01 -3.6362e-01 -7.3522e-01 +2.2040e+00 -4.1508e-01 +2.2369e+00 -3.2971e+00 -1.5007e+00 -2.3425e+00
3 +3.709118939e+02 +3.709118939e+02 +2.854918939e+02 +2.854918939e+02 -1.3415e+00 -2.7224e+00 -4.7376e+00 +2.1297e-01 +7.4845e-01 +8.5312e-01 +2.1797e+00 +3.6633e+00 +2.8621e+00 -1.5484e+00 -4.6281e+00 -4.9466e+00 +1.9148e+00 +4.3059e+00 -4.9914e+00 +3.3651e-01 +4.0564e+00 -3.6396e+00 +5.5675e-01 -3.3944e+00
% function evaluation | noise-free fitness - Fopt (1.932500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.883339275e+06 +7.883339275e+06 +7.883532525e+06 +7.883532525e+06 +4.4484e-02 -1.0550e+00 +1.0396e+00 +4.6663e+00 -1.8591e+00 +4.0369e+00 +2.6557e+00 -2.4469e-01 -2.3592e-01 +3.2413e+00 -6.6275e-01 -7.1897e-01 +4.6042e+00 -2.3459e+00 -4.3247e+00 +4.7683e+00 +1.2004e+00 +2.7446e+00 -4.5948e-01 -6.6851e-01
4 +8.985012535e+04 +8.985012535e+04 +9.004337535e+04 +9.004337535e+04 -8.8800e-01 -3.5704e+00 -8.7731e-02 +2.3888e+00 +1.4575e+00 -4.0950e+00 -5.9424e-01 +1.3897e+00 +3.0515e+00 +1.0691e+00 -9.1785e-01 -1.6208e+00 +3.3286e+00 -2.6039e+00 -4.4730e+00 -3.2948e+00 +1.1679e+00 -2.2119e+00 +4.4559e+00 -2.6987e+00
17 +2.607026980e+02 +2.607026980e+02 +4.539526980e+02 +4.539526980e+02 -4.3830e+00 +3.5251e+00 +2.0345e-01 +8.5454e-02 +1.5846e+00 +7.0498e-01 +1.6730e+00 -2.5860e+00 -2.9162e+00 +4.0805e+00 -6.0272e-01 -3.3538e+00 -4.1655e+00 -4.5937e+00 +2.0743e+00 +3.7344e+00 -1.0338e+00 -9.6326e-01 +3.4916e-01 +4.6945e+00
2233 +2.269601062e+02 +2.269601062e+02 +4.202101062e+02 +4.202101062e+02 -2.2968e-01 +3.4617e+00 -2.4617e+00 -1.3855e+00 +7.0504e-01 +5.0190e-01 +3.0531e+00 -1.6457e+00 -1.6005e+00 +3.8786e+00 -2.9606e+00 +0.0000e+00 -4.2072e+00 -4.4624e+00 +3.8468e+00 +5.0000e+00 -1.3237e+00 +1.4259e+00 +8.5804e-01 +3.2381e+00
% function evaluation | noise-free fitness - Fopt (-1.815000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.556523997e+07 +2.556523997e+07 +2.556505847e+07 +2.556505847e+07 +2.1947e+00 -6.4646e-01 -1.3674e-01 -2.6263e+00 -5.9331e-01 +2.1304e+00 -4.6210e+00 +1.3270e+00 +3.8284e+00 -3.7957e+00 +3.7194e-01 -4.5757e+00 +3.6080e+00 -2.4129e+00 -3.0245e+00 -4.1272e+00 -2.0751e+00 +3.0068e+00 +2.9286e+00 -2.5594e+00
2 +1.197230132e+06 +1.197230132e+06 +1.197048632e+06 +1.197048632e+06 +6.6856e-02 -1.8374e+00 -1.8124e+00 +2.2108e+00 +1.8881e-01 +1.2542e+00 +8.4082e-01 +2.3299e+00 +7.8514e-01 -3.5405e+00 -2.0363e+00 +3.8040e+00 +2.7311e-01 +3.2772e+00 -3.0608e+00 +7.0089e-02 -3.1437e+00 -3.5649e+00 +2.5515e+00 -2.4120e+00
7 +6.930497106e+05 +6.930497106e+05 +6.928682106e+05 +6.928682106e+05 +6.8400e-01 +1.9205e+00 +1.5331e+00 +1.0104e+00 -1.1220e+00 +4.3303e+00 -2.0649e+00 +1.6845e+00 +7.7109e-01 -5.4672e-01 +3.6444e+00 -2.0985e+00 +2.9746e+00 -8.5553e-01 -3.0845e+00 +9.7042e-01 +1.3033e+00 -1.7524e+00 +4.8180e+00 -2.2320e+00
11 +9.652465471e+04 +9.652465471e+04 +9.634315471e+04 +9.634315471e+04 +1.2356e+00 -2.6402e+00 +4.6996e+00 +6.3664e-01 +3.3312e+00 +4.5069e+00 -4.6006e+00 +2.1380e+00 +4.1659e+00 +2.8033e-01 +3.5602e+00 -1.3633e+00 +3.2908e+00 +1.7830e+00 -2.4185e+00 -4.8251e+00 +2.5095e+00 +6.3826e-01 -2.9960e+00 -2.0501e-01
24 +1.581437363e+03 +1.581437363e+03 +1.399937363e+03 +1.399937363e+03 +7.0853e-01 -4.3324e-01 -3.8746e+00 +1.9529e+00 -1.0628e-01 +6.8977e-01 +1.3721e+00 +1.6881e+00 -3.2857e+00 -7.2592e-01 -3.9161e-01 +6.7493e-01 -7.7717e-01 +2.4654e+00 -2.0949e+00 -2.9016e+00 +3.5501e-01 -1.8433e+00 -4.4284e+00 -2.3786e+00
138 +4.771218151e+02 +4.771218151e+02 +2.956218151e+02 +2.956218151e+02 -6.8231e-01 -5.0000e+00 -3.0112e+00 +3.4243e+00 +7.2412e-01 +1.1055e+00 +1.3090e+00 +6.8071e-01 -3.7197e+00 +2.4923e+00 +1.1457e+00 -4.0169e+00 +1.5433e+00 +1.9853e+00 -4.4366e+00 -4.3916e+00 +4.9985e+00 +5.6247e-01 -4.0560e+00 -4.6799e+00
174 +3.618751304e+02 +3.618751304e+02 +1.803751304e+02 +1.803751304e+02 +2.0076e+00 +1.2330e-01 -1.3531e+00 +3.0989e+00 +1.8041e+00 +3.5101e-01 +1.5517e+00 -3.2808e+00 -5.0000e+00 -1.3719e+00 +3.5289e+00 -2.2221e+00 +5.0000e+00 -1.1540e+00 -4.4902e+00 -4.4254e+00 +4.4496e+00 +5.0000e+00 -3.5378e+00 +1.3300e+00
1274 +1.948789227e+02 +1.948789227e+02 +1.337892271e+01 +1.337892271e+01 +1.7588e+00 +1.5983e+00 -2.8893e+00 +3.3432e+00 +2.9808e-01 -3.3654e+00 +5.0000e+00 +2.8512e+00 +9.0800e-01 -1.0171e+00 +1.0703e+00 +1.3964e+00 -6.7899e-01 -4.3813e+00 +0.0000e+00 +1.7062e-01 +2.5000e+00 +1.9353e+00 -3.2323e+00 -5.0000e+00
3396 +1.465523810e+02 +1.465523810e+02 -3.494761904e+01 -3.494761904e+01 -2.1873e+00 -3.6865e-01 -3.4987e+00 +7.2791e-01 +1.7482e+00 +2.2091e-02 +1.7650e+00 -9.8853e-02 +1.0658e+00 -8.2868e-01 +3.0826e+00 -2.9645e+00 -1.3822e-01 -2.5000e+00 -2.5000e+00 -3.5463e+00 +2.5445e+00 +1.2203e+00 -2.5000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (4.526200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.140082410e+06 +2.140082410e+06 +2.140535030e+06 +2.140535030e+06 -6.1768e-01 -1.3745e-01 +1.6927e+00 +2.7930e+00 -3.0722e-01 +2.9077e+00 +3.9178e+00 -6.9005e-01 -4.9585e+00 +3.8788e+00 -3.8297e+00 +4.1643e+00 -1.9003e+00 -3.4510e+00 +3.6784e+00 -1.1250e+00 -1.8727e+00 +1.5360e+00 +3.0771e+00 +3.1962e+00
