% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1646 +5.916294591e+01 +5.916294591e+01 -3.116770541e+02 -3.116770541e+02 -3.0280e+00 +2.4206e+00 +4.8706e+00 -2.4784e+00 -2.3107e+00 -1.9560e+00 +1.1169e+00 +2.0994e+00 +4.6086e+00 -1.4100e+00 -3.1690e+00 -4.0532e+00 -3.9756e+00 +3.1582e-01 +1.6744e+00 +1.4476e+00 -4.3856e+00 -4.9204e+00 -1.6216e+00 +3.3304e-01
2561 +2.872065210e+01 +2.872065210e+01 -3.421193479e+02 -3.421193479e+02 +3.0304e-01 -7.6665e-01 +4.8706e+00 +2.5986e+00 -2.4389e+00 -1.9559e+00 +1.1169e+00 +2.0994e+00 +4.5774e+00 -1.4100e+00 -4.8886e+00 -3.5667e+00 -3.7846e+00 +3.1582e-01 +1.6744e+00 +4.7886e-01 -4.3856e+00 -4.9204e+00 -1.6216e+00 -1.1375e+00
3333 +2.448317889e+01 +2.448317889e+01 -3.463568211e+02 -3.463568211e+02 +3.0307e-01 -7.6665e-01 +4.8706e+00 +2.5983e+00 -2.4389e+00 -1.9559e+00 +1.1169e+00 +2.0994e+00 +4.6086e+00 -1.4100e+00 -3.2315e+00 -3.5667e+00 -3.9756e+00 +3.1582e-01 +1.6744e+00 +1.4476e+00 -4.3856e+00 -4.9204e+00 -1.6216e+00 -1.1375e+00
4507 +1.492953991e+01 +1.492953991e+01 -3.559104601e+02 -3.559104601e+02 -5.9392e-01 -7.6665e-01 +4.8706e+00 +2.5986e+00 -2.4389e+00 -1.9559e+00 +1.1169e+00 +2.0994e+00 +4.7336e+00 -1.4100e+00 -3.2315e+00 -1.5667e+00 -3.9765e+00 +3.1582e-01 +1.6744e+00 +1.4789e+00 -4.3856e+00 -4.9360e+00 -1.6217e+00 -1.1375e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.430859366e+01 +8.430859366e+01 +5.174859366e+01 +5.174859366e+01 -3.2433e+00 -3.5623e+00 -9.5834e-01 -3.3282e+00 +1.6106e+00 -3.2296e+00 +1.9847e+00 +1.6339e+00 +3.9634e+00 -1.6426e+00 +9.3482e-01 -3.0997e+00 -4.8293e+00 -6.1734e-01 -2.3599e+00 +1.6902e+00 -4.6420e+00 +1.3517e+00 -1.1295e-01 +4.1262e+00
1735 +5.498261093e+01 +5.498261093e+01 +2.242261093e+01 +2.242261093e+01 +1.9503e+00 -1.6433e+00 -3.2970e+00 +3.5236e+00 -1.0564e+00 +1.3492e+00 -1.3020e+00 +3.1991e+00 -4.8489e+00 -4.2119e-01 +1.9138e+00 -2.7359e+00 -2.3176e+00 +3.6616e+00 +1.6877e-01 +7.2558e-01 -6.4245e-01 -3.6200e+00 -4.9757e-01 -2.8807e+00
3271 +3.616757621e+01 +3.616757621e+01 +3.607576214e+00 +3.607576214e+00 +3.6976e+00 -3.2480e+00 -1.5227e+00 -3.1338e+00 +2.4376e+00 +4.7142e+00 -1.3972e+00 +3.7374e+00 +4.5606e-01 +4.4402e+00 +1.0896e-02 -4.8017e+00 -1.6179e+00 +4.6261e+00 -2.8327e+00 -2.4704e+00 +5.1329e-01 -4.7738e+00 +3.0410e-01 -3.3933e+00
4562 +2.316243141e+01 +2.316243141e+01 -9.397568587e+00 -9.397568587e+00 +1.9508e+00 -3.2480e+00 -3.2970e+00 +4.9384e+00 -3.9752e-01 +2.1822e+00 -2.3554e+00 -2.1260e+00 -1.5344e+00 -4.2120e-01 +1.9137e+00 -2.7276e+00 -1.6179e+00 +4.6261e+00 -2.8327e+00 +2.4305e+00 +1.5322e+00 -3.2318e+00 -4.9757e-01 -2.8807e+00
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.265484985e+01 +8.265484985e+01 +5.980548498e+02 +5.980548498e+02 -4.0477e+00 -8.4976e-01 -2.0466e+00 -2.4146e+00 +2.1489e+00 -6.3400e-01 +4.1140e+00 -3.1583e+00 -4.9015e+00 -4.4856e+00 -1.3971e+00 -3.3845e+00 +1.7329e+00 +1.2061e-01 -4.8792e+00 +1.6869e+00 -3.4883e+00 +1.8538e+00 -1.3129e+00 +3.4724e+00
1749 +6.161056994e+01 +6.161056994e+01 +5.770105699e+02 +5.770105699e+02 -1.6250e-02 +4.8501e+00 +6.9833e-02 -2.4685e+00 +5.3796e-01 +8.3600e-01 -9.5923e-01 -2.8514e+00 -2.4970e+00 -2.7887e+00 +1.9404e+00 +1.6197e+00 -2.7540e+00 +4.0944e+00 +2.0259e+00 +1.4899e+00 -3.5299e-02 +2.4053e+00 -3.1400e+00 +1.6147e+00
2618 +1.749578693e+01 +1.749578693e+01 +5.328957869e+02 +5.328957869e+02 -1.6250e-02 +4.8501e+00 -6.9863e-02 -7.6260e-01 +5.3771e-01 +8.3600e-01 -9.5923e-01 +9.4886e-01 -2.4970e+00 -2.1286e+00 +1.9404e+00 +1.6197e+00 -2.7618e+00 +4.0944e+00 +2.0261e+00 +8.2003e-02 -5.2649e-01 -1.6476e+00 -4.9454e+00 +1.6137e+00
3699 +1.035964179e+01 +1.035964179e+01 +5.257596418e+02 +5.257596418e+02 -1.6249e-02 +2.6994e+00 +1.1385e+00 +6.7154e-01 +5.3796e-01 +5.8600e-01 -3.4765e+00 +8.2386e-01 -2.4967e+00 -7.8877e-01 +1.9404e+00 +1.6197e+00 -2.7618e+00 +4.0944e+00 +2.0182e+00 +8.2003e-02 -5.2649e-01 -1.6476e+00 -4.9454e+00 +1.6147e+00
3955 +9.424747168e+00 +9.424747168e+00 +5.248247472e+02 +5.248247472e+02 -1.6249e-02 +2.6994e+00 -6.9865e-02 +6.7154e-01 +5.3796e-01 +5.8600e-01 -3.4765e+00 +8.2386e-01 -2.4967e+00 -7.8487e-01 +1.9404e+00 +1.6200e+00 -2.7618e+00 +4.0944e+00 +2.0261e+00 +8.2003e-02 -5.2649e-01 -1.7101e+00 -4.9454e+00 +1.6147e+00
4799 +6.144559549e+00 +6.144559549e+00 +5.215445595e+02 +5.215445595e+02 -1.5753e-02 +4.8501e+00 -1.0123e-01 -7.6260e-01 +5.6490e-01 +5.8600e-01 -3.4765e+00 +3.2386e-01 -2.4811e+00 -7.8878e-01 +1.9404e+00 +1.6237e+00 -2.7618e+00 +4.0983e+00 +2.0261e+00 -2.6592e-01 +5.2649e-01 -1.6476e+00 -4.9454e+00 +1.6137e+00
% function evaluation | noise-free fitness - Fopt (9.862300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.592343809e+01 +8.592343809e+01 +1.072153438e+03 +1.072153438e+03 +4.9375e+00 +4.1851e+00 -2.9744e+00 -3.9949e+00 +1.8269e+00 +4.4067e+00 -1.0808e+00 -6.4314e-01 +4.2776e+00 +3.2264e+00 +3.6951e+00 +1.3359e+00 -7.0349e-01 -4.4027e+00 +7.3401e-01 -1.7682e+00 -1.5031e+00 -9.5568e-01 -3.1263e+00 -4.1782e+00
903 +6.273271571e+01 +6.273271571e+01 +1.048962716e+03 +1.048962716e+03 -4.1733e-01 -1.1335e+00 -3.1715e+00 -5.3674e-01 -4.6155e+00 -1.4308e+00 +9.8892e-01 +1.2495e+00 +4.7711e+00 -1.2477e+00 -3.2959e+00 +2.3644e+00 +2.6995e+00 +3.6331e+00 +1.4092e-01 -1.6290e+00 -1.6914e+00 -1.4481e-01 -2.9789e+00 -9.8891e-01
1168 +3.852058256e+01 +3.852058256e+01 +1.024750583e+03 +1.024750583e+03 -2.2462e-01 +2.3534e-01 -4.6283e+00 +6.5993e-01 -4.2165e+00 +1.0350e+00 -1.1434e+00 +6.7791e-01 +1.0397e+00 +7.4729e-01 +3.2854e+00 +4.5243e+00 -1.0413e-01 +1.9083e+00 -4.4081e+00 -7.6043e-03 -2.2399e+00 -4.2864e+00 -1.3478e+00 +3.3220e-01
2852 +2.465585359e+01 +2.465585359e+01 +1.010885854e+03 +1.010885854e+03 +1.7838e+00 -1.1648e+00 -3.1715e+00 -5.3674e-01 -4.6164e+00 -4.3077e-01 +9.8892e-01 +1.2026e+00 +3.8083e+00 +3.4727e+00 -1.2647e+00 +2.3649e+00 +2.6995e+00 +3.6331e+00 +2.0473e+00 -7.5243e-01 -4.2757e-01 -1.0878e+00 -2.9484e+00 -3.7769e+00
3940 +1.536312108e+01 +1.536312108e+01 +1.001593121e+03 +1.001593121e+03 +1.5338e+00 -1.1648e+00 -3.1695e+00 +5.3625e-01 -4.6164e+00 +3.3093e-01 +9.2642e-01 +1.2025e+00 +3.5583e+00 +3.4727e+00 -1.2647e+00 +2.3649e+00 +2.6942e+00 +1.7451e+00 +2.7881e+00 -2.7524e+00 -4.2757e-01 -1.0878e+00 -2.4484e+00 -1.8394e+00
4583 +9.811419418e+00 +9.811419418e+00 +9.960414194e+02 +9.960414194e+02 +1.5338e+00 -1.1648e+00 -3.1695e+00 +6.5999e-01 -1.9512e+00 +3.3069e-01 +9.2642e-01 +1.2026e+00 +3.8083e+00 +3.4727e+00 -1.2647e+00 +2.3649e+00 +2.6995e+00 +1.7373e+00 +2.7871e+00 -1.6290e+00 +1.2033e+00 -1.0878e+00 -2.4484e+00 -1.8707e+00
% function evaluation | noise-free fitness - Fopt (1.240800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.429497348e+01 +8.429497348e+01 +2.083749735e+02 +2.083749735e+02 -5.0420e-02 +2.6947e+00 +3.4500e+00 -4.4342e+00 -1.6775e+00 +4.9197e+00 -2.7422e+00 -3.3315e+00 -3.6745e+00 +5.6457e-01 +1.2967e+00 +1.5215e+00 -3.4606e+00 +1.6802e+00 -3.8565e+00 -4.6045e+00 +3.0583e+00 +1.9791e+00 -3.4258e+00 -4.2750e+00
2097 +6.305905459e+01 +6.305905459e+01 +1.871390546e+02 +1.871390546e+02 -4.4119e-02 +4.1079e-01 -5.3839e-01 -4.2557e-01 +3.2190e+00 -1.4034e+00 +2.0705e+00 +1.9072e+00 -2.9806e+00 -2.8471e+00 -3.5741e+00 +3.6528e+00 -3.4922e-01 +1.1852e+00 +6.8416e-01 +4.4573e+00 -5.8792e-01 -4.0740e+00 +2.7229e-01 -1.3218e-01
3591 +3.340304298e+01 +3.340304298e+01 +1.574830430e+02 +1.574830430e+02 -4.4119e-02 +3.8735e-01 -5.3839e-01 -4.2557e-01 +3.2209e+00 -2.2971e+00 -2.3630e+00 -2.4323e+00 -2.0577e+00 -1.1723e+00 -3.0741e+00 +3.6528e+00 -3.4922e-01 +3.1852e+00 +6.8416e-01 +4.4573e+00 -5.8792e-01 -4.0740e+00 +8.0159e-01 -1.3218e-01
3951 +2.322351138e+01 +2.322351138e+01 +1.473035114e+02 +1.473035114e+02 -4.4119e-02 +4.0688e-01 -5.3839e-01 -4.2557e-01 +3.0962e+00 -2.2970e+00 -2.3630e+00 -2.4323e+00 -9.8056e-01 -2.8471e+00 -3.5741e+00 +3.6528e+00 -3.4922e-01 +3.1540e+00 +6.8416e-01 +4.4573e+00 -5.8792e-01 -4.0740e+00 +8.0159e-01 -1.3218e-01
4852 +1.474303277e+01 +1.474303277e+01 +1.388230328e+02 +1.388230328e+02 -4.4119e-02 +4.0688e-01 -5.3839e-01 -4.2557e-01 +3.0962e+00 -1.4034e+00 -1.4709e+00 -2.4323e+00 -9.8056e-01 -2.8471e+00 -3.5741e+00 +3.6528e+00 -3.4922e-01 +3.1843e+00 +6.8417e-01 +4.4573e+00 -5.8792e-01 -4.0740e+00 +8.0159e-01 -1.3218e-01
% function evaluation | noise-free fitness - Fopt (-4.683100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.554701673e+01 +8.554701673e+01 -3.827629833e+02 -3.827629833e+02 +2.5582e+00 -2.5310e-01 +2.6558e+00 +4.9198e+00 -2.1215e+00 +4.5368e+00 +2.7870e-01 +4.1621e+00 +8.6375e-01 +2.8094e-01 -6.3603e-01 +2.5676e+00 -2.5612e+00 -2.2941e+00 -3.9182e+00 +6.4898e-01 -3.6008e-01 +3.4245e+00 -1.0430e-01 -6.4948e-01
1223 +5.662197482e+01 +5.662197482e+01 -4.116880252e+02 -4.116880252e+02 +9.4730e-02 -3.3638e+00 +3.1368e+00 -1.3281e+00 -4.0304e+00 +2.5850e+00 +1.1984e+00 -2.8653e+00 -2.3081e+00 +1.7503e+00 +1.0243e+00 +1.2584e+00 +2.6510e+00 +1.0616e+00 -1.7540e+00 -1.6097e+00 -8.7610e-01 -2.5969e+00 +3.5653e+00 +8.2894e-01
2209 +3.598722740e+01 +3.598722740e+01 -4.323227726e+02 -4.323227726e+02 +9.4730e-02 -3.3638e+00 +3.1368e+00 +1.6828e+00 -4.8260e+00 +3.6222e+00 +4.2365e+00 -4.7030e+00 -2.3081e+00 +1.7503e+00 +1.0243e+00 +1.2584e+00 +2.6510e+00 +1.0616e+00 -3.1573e+00 -8.0655e-01 -1.5114e+00 -3.3860e+00 +1.7829e+00 +8.2894e-01
3129 +2.505438212e+01 +2.505438212e+01 -4.432556179e+02 -4.432556179e+02 +3.2230e-02 -2.5567e+00 +1.1368e+00 +1.6828e+00 -4.0225e+00 +2.8104e+00 +2.7216e+00 -3.4718e+00 -2.3062e+00 +1.2503e+00 +1.0243e+00 +1.2584e+00 +2.6510e+00 +1.0616e+00 -1.7540e+00 -1.2506e+00 -2.1763e+00 -3.3857e+00 +1.4884e+00 +8.2869e-01
4160 +1.564853795e+01 +1.564853795e+01 -4.526614620e+02 -4.526614620e+02 +9.4730e-02 -2.5567e+00 +2.1368e+00 +1.7453e+00 -4.8260e+00 +3.6222e+00 +2.7216e+00 -4.9530e+00 -2.3081e+00 +2.5104e-01 +2.0892e-01 +2.5843e-01 +2.6510e+00 +1.0616e+00 -3.1573e+00 -1.2506e+00 -2.1411e+00 -2.7977e+00 +1.4884e+00 +8.2869e-01
% function evaluation | noise-free fitness - Fopt (-6.062000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.542214970e+01 +8.542214970e+01 +2.480214970e+01 +2.480214970e+01 +3.1293e+00 -1.9166e+00 -7.8339e-01 -3.3064e+00 +3.0115e-01 +1.6621e+00 +1.6100e+00 -9.9298e-01 +3.7349e+00 +1.2303e-01 +2.1260e+00 +3.1326e+00 -3.6316e+00 +4.3875e+00 +2.1307e+00 +1.2230e+00 +3.8623e+00 +2.0857e-01 -9.5982e-01 +3.8739e+00
1473 +6.261826727e+01 +6.261826727e+01 +1.998267274e+00 +1.998267274e+00 +1.1825e+00 +3.8898e+00 +2.3711e+00 -1.9687e+00 +1.3533e+00 +2.5249e+00 +1.4191e+00 -3.9247e+00 +2.9883e+00 +1.8534e+00 -1.7722e+00 -4.1336e+00 -8.3970e-01 -7.9659e-01 +2.1892e+00 -5.1538e-01 -3.9579e+00 +4.8172e-01 -4.7894e+00 +8.1742e-01
4125 +3.833691089e+01 +3.833691089e+01 -2.228308911e+01 -2.228308911e+01 +1.1825e+00 +3.8903e+00 +2.3731e+00 -1.9687e+00 +1.3533e+00 +3.8291e+00 -8.2473e-01 -3.3171e+00 +2.9883e+00 +1.8534e+00 -1.2722e+00 -4.1336e+00 -8.3970e-01 -9.6784e-01 +1.7468e+00 -5.0757e-01 -1.9579e+00 +4.8172e-01 -4.7894e+00 +8.1742e-01
% function evaluation | noise-free fitness - Fopt (2.864600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.375686465e+01 +8.375686465e+01 +3.702168647e+02 +3.702168647e+02 -4.3045e+00 -2.0724e+00 -4.1387e+00 +3.3412e+00 +6.8345e-01 +4.6113e+00 -3.5605e+00 -2.4059e+00 +1.2977e+00 -4.7229e-01 -2.7359e+00 +1.8704e+00 +3.1817e+00 -3.8055e+00 +2.0189e+00 -4.6374e+00 -3.0505e+00 +1.5940e+00 -2.1579e+00 -2.0904e+00
1447 +4.465074852e+01 +4.465074852e+01 +3.311107485e+02 +3.311107485e+02 -6.2128e-01 +4.0045e+00 -1.2689e+00 -1.4999e+00 -2.0808e+00 -1.2465e+00 -1.3306e+00 +2.0498e+00 +3.0773e+00 +2.9628e+00 +9.4969e-01 -4.4576e+00 -1.8328e+00 -2.3461e+00 +6.5121e-01 +1.8912e-01 -9.0307e-01 +2.8844e+00 -3.3880e+00 -2.9722e+00
2069 +3.905061502e+01 +3.905061502e+01 +3.255106150e+02 +3.255106150e+02 -3.2036e+00 +2.9352e+00 +2.0038e+00 +5.8407e-01 -2.2664e+00 -1.2465e+00 -1.3306e+00 +2.0498e+00 +3.0147e+00 +1.9195e+00 +2.0336e+00 -3.2573e+00 -5.2911e-01 -3.4245e+00 +2.5042e+00 +2.2061e-01 -1.0601e+00 -1.6594e+00 -4.4860e+00 -2.7373e+00
2335 +1.941941703e+01 +1.941941703e+01 +3.058794170e+02 +3.058794170e+02 -3.2036e+00 +2.9352e+00 +2.0038e+00 +5.8407e-01 -2.2664e+00 -1.2465e+00 -1.3306e+00 +2.1748e+00 +3.0773e+00 +2.9628e+00 +9.4969e-01 -4.4576e+00 -1.3338e+00 -2.8540e+00 -2.2612e-01 -5.9452e-01 +5.7438e-01 +8.4365e-01 -3.5896e+00 -2.7373e+00
2999 +1.521747505e+01 +1.521747505e+01 +3.016774750e+02 +3.016774750e+02 -1.2036e+00 +2.9977e+00 +2.0038e+00 +6.1532e-01 -2.2664e+00 -1.1220e+00 -3.3306e+00 +2.0498e+00 +3.0773e+00 +2.9628e+00 +7.1532e-01 -4.4576e+00 -1.3338e+00 -2.8461e+00 -2.2612e-01 -5.9452e-01 +5.7438e-01 +8.7489e-01 -3.5896e+00 -2.7373e+00
3696 +9.520925176e+00 +9.520925176e+00 +2.959809252e+02 +2.959809252e+02 -2.2036e+00 +2.9977e+00 +2.0038e+00 +5.8407e-01 -2.4554e+00 -1.2465e+00 -3.3306e+00 +2.0186e+00 +2.0773e+00 +1.9195e+00 +2.0336e+00 -4.4576e+00 -1.8328e+00 -2.3461e+00 +6.5121e-01 +2.2067e-01 +5.7486e-01 +8.4365e-01 -3.3880e+00 -2.7060e+00
% function evaluation | noise-free fitness - Fopt (1.134200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.584401082e+01 +8.584401082e+01 +1.992640108e+02 +1.992640108e+02 -3.7442e+00 +3.2760e+00 +4.4997e+00 +1.9234e+00 -3.3811e+00 -9.2274e-01 -4.7850e+00 -4.9983e+00 -3.9130e+00 -2.4717e-01 +2.2008e+00 +1.5330e+00 +7.2391e-01 -1.4586e+00 +2.5801e+00 +4.9497e+00 -4.9751e+00 +4.7286e+00 -4.8329e+00 +3.1653e+00
1465 +6.198297877e+01 +6.198297877e+01 +1.754029788e+02 +1.754029788e+02 -1.7554e+00 +5.9701e-01 -1.4050e+00 -4.6657e-01 +8.9039e-01 -2.1044e+00 -3.1097e+00 -6.0681e-01 -3.2405e-01 +4.9287e+00 +2.8460e+00 +3.0468e+00 +2.2633e-01 -1.1964e-01 +1.9568e+00 -1.0825e+00 +2.9436e-01 +2.1384e+00 +1.6250e+00 -1.4028e+00
3402 +3.866153032e+01 +3.866153032e+01 +1.520815303e+02 +1.520815303e+02 -1.7554e+00 +5.9701e-01 -1.4049e+00 -4.6657e-01 +3.2069e+00 -1.3127e+00 -3.1116e+00 -6.0681e-01 -1.7770e+00 +8.3513e-01 +3.4944e+00 +1.5897e+00 +2.2633e-01 +1.1767e+00 -1.8058e+00 +1.5519e-01 +2.9435e-01 +2.1384e+00 +1.6251e+00 -1.4028e+00
3747 +2.475934155e+01 +2.475934155e+01 +1.381793416e+02 +1.381793416e+02 -1.7554e+00 +5.9701e-01 -1.4050e+00 -1.6338e+00 +2.2069e+00 -1.3129e+00 -4.2244e+00 -3.0452e+00 +6.3479e-01 +2.2780e-02 +3.4924e+00 +1.5897e+00 +2.2634e-01 +1.1764e+00 -1.8058e+00 +1.5519e-01 +1.2944e+00 +2.1384e+00 +1.6251e+00 -1.4028e+00
4932 +1.556848886e+01 +1.556848886e+01 +1.289884889e+02 +1.289884889e+02 -1.3198e+00 +5.9701e-01 -1.4050e+00 -1.8855e+00 +3.2199e+00 -1.0629e+00 -4.2244e+00 -6.0681e-01 +2.1863e+00 +8.3513e-01 +3.4944e+00 +1.5897e+00 +2.2633e-01 +1.1764e+00 -1.8058e+00 +1.5519e-01 +2.2944e+00 +2.0792e+00 +1.2086e+00 -1.4028e+00
% function evaluation | noise-free fitness - Fopt (-1.958600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.581164509e+01 +8.581164509e+01 -1.100483549e+02 -1.100483549e+02 -1.4291e+00 -3.8115e+00 +8.9527e-01 -4.6458e+00 -2.0638e+00 -1.7674e+00 +1.8201e+00 +4.3521e+00 -6.9745e-01 -3.4624e+00 +3.1534e-01 +2.5399e+00 +6.3874e-02 +3.6528e+00 -3.2425e+00 +4.0222e-01 +2.5857e+00 -4.7380e+00 -2.4188e+00 +1.8792e+00
1578 +6.303521387e+01 +6.303521387e+01 -1.328247861e+02 -1.328247861e+02 +1.9556e+00 -1.1508e+00 -2.5848e+00 +9.8514e-01 -2.0499e+00 +3.0530e+00 +2.8875e+00 -6.4760e-01 -3.1747e+00 +2.0728e+00 -2.1644e+00 -5.6203e-01 -2.3257e+00 -1.6765e+00 -1.2620e+00 -1.1047e+00 +1.3333e+00 -4.0358e+00 -1.0836e+00 -1.4057e+00
2546 +3.857302509e+01 +3.857302509e+01 -1.572869749e+02 -1.572869749e+02 +1.8931e+00 -1.1508e+00 -2.0845e+00 +9.8514e-01 -2.0499e+00 +3.0530e+00 +2.8875e+00 -6.4760e-01 -3.1747e+00 +3.9951e+00 -2.1644e+00 +7.0661e-01 -2.9031e+00 -1.6765e+00 -1.7620e+00 -1.1047e+00 +2.7247e+00 -1.3362e+00 -4.1370e-01 +2.3373e+00
3472 +2.329615649e+01 +2.329615649e+01 -1.725638435e+02 -1.725638435e+02 +9.5557e-01 -1.1508e+00 -5.3388e-01 -1.2524e+00 -2.0499e+00 +3.0530e+00 +2.9032e+00 -6.7885e-01 -3.1747e+00 +3.9951e+00 -2.1644e+00 +2.1445e+00 -2.3257e+00 -6.3356e-01 -1.3957e+00 -1.4684e+00 +2.2942e+00 -1.0694e+00 -1.0836e+00 +1.4057e+00
4445 +1.567892703e+01 +1.567892703e+01 -1.801810730e+02 -1.801810730e+02 -1.9556e+00 -1.6508e+00 -6.5888e-01 +9.6951e-01 -2.0499e+00 +3.0530e+00 +2.9657e+00 -1.7885e-01 -3.7450e+00 +3.9951e+00 -2.1644e+00 +2.1445e+00 -2.0221e+00 -1.2241e+00 -1.4573e+00 -1.1047e+00 +2.2941e+00 -1.0850e+00 -1.0836e+00 +1.4057e+00
