% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
883 +1.489284840e+03 +1.489284840e+03 +9.427848396e+02 +9.427848396e+02 +8.9965e-01 +2.2283e+00 -1.0928e+00 -7.2077e-01 -2.4188e+00 -2.6896e+00 -2.7004e+00 -5.9859e-01 -1.7415e-02 -3.1470e-01 +4.2589e-01 +9.3369e-01 +5.6319e-01 -3.2057e-01 +7.2463e-01 -4.9426e-01 +2.4711e+00 -1.9665e-01 -1.7308e+00 +6.1639e-01
1043 +8.938296605e+02 +8.938296605e+02 +3.473296605e+02 +3.473296605e+02 +5.4731e-01 +1.8168e+00 -1.5488e+00 -2.4008e-01 -1.8184e+00 -2.7276e+00 -2.2709e+00 -8.3910e-01 +7.2017e-02 -4.7111e-01 +6.8997e-01 +1.2597e+00 +4.8172e-01 -3.1659e-01 +3.6767e-01 -8.1846e-01 +2.7798e+00 -5.6176e-01 -2.3688e+00 +5.2089e-01
1082 +6.291886719e+02 +6.291886719e+02 +8.268867190e+01 +8.268867190e+01 +8.9279e-01 +1.9773e+00 -1.2942e+00 -6.5074e-01 -1.5708e+00 -2.8139e+00 -2.0392e+00 -4.9530e-01 +9.2434e-02 -4.0588e-01 +4.0131e-01 +1.0645e+00 +4.7769e-01 -2.8194e-01 +2.6125e-01 -6.2095e-01 +2.7267e+00 -6.5652e-01 -2.3999e+00 +5.2916e-01
1145 +3.439838227e+02 +3.439838227e+02 -2.025161773e+02 -2.025161773e+02 +1.2512e+00 +1.1215e+00 -1.7621e+00 -1.0791e+00 -1.4379e+00 -2.3221e+00 -1.2093e+00 -5.1836e-01 +9.9390e-03 -1.1170e-01 +5.4369e-01 +1.2116e+00 +9.9057e-02 -6.2182e-01 +3.3984e-01 -5.5499e-01 +2.8339e+00 -9.6128e-02 -2.5611e+00 +5.4815e-01
1165 +2.410151593e+02 +2.410151593e+02 -3.054848407e+02 -3.054848407e+02 +9.9450e-01 +1.7134e+00 -1.5775e+00 -1.1654e+00 -1.8153e+00 -2.4842e+00 -1.8288e+00 -4.3930e-01 +1.4172e-01 -1.7793e-01 +1.5188e-01 +1.0231e+00 +3.1802e-01 -4.4105e-01 +5.5092e-01 -5.8459e-01 +2.6313e+00 -3.4521e-01 -2.3479e+00 +7.7145e-01
1272 +1.527733655e+02 +1.527733655e+02 -3.937266345e+02 -3.937266345e+02 +1.4925e+00 +1.9028e+00 -1.0830e+00 -1.1878e+00 -1.2637e+00 -3.4302e+00 -1.7960e+00 -6.0102e-02 -2.3601e-01 +1.9564e-01 -1.4231e-01 +8.6374e-01 +2.8516e-02 -1.0210e+00 +4.1260e-01 -5.8883e-01 +2.6355e+00 -4.2485e-01 -2.6691e+00 +7.1928e-01
1282 +8.671178440e+01 +8.671178440e+01 -4.597882156e+02 -4.597882156e+02 +1.2223e+00 +1.7239e+00 -1.3450e+00 -1.2704e+00 -1.4446e+00 -3.3791e+00 -1.5154e+00 -1.5671e-01 -1.4438e-02 +1.0574e-01 -1.8422e-03 +9.0675e-01 +1.7217e-01 -7.8843e-01 +3.5479e-01 -9.2958e-01 +2.6433e+00 -3.2978e-01 -2.5737e+00 +6.6525e-01
1294 +2.439691835e+01 +2.439691835e+01 -5.221030817e+02 -5.221030817e+02 +1.2777e+00 +1.9182e+00 -1.3588e+00 -1.4330e+00 -1.3295e+00 -3.0367e+00 -1.5048e+00 -3.0424e-01 -8.1639e-02 +5.5569e-02 +2.3855e-01 +9.5255e-01 +1.6981e-01 -9.9668e-01 +4.8572e-01 -5.6336e-01 +2.6250e+00 -3.9469e-01 -2.6112e+00 +8.2285e-01
1346 +5.839913582e+00 +5.839913582e+00 -5.406600864e+02 -5.406600864e+02 +1.3309e+00 +1.8731e+00 -1.5897e+00 -1.6649e+00 -1.3395e+00 -3.0887e+00 -1.2545e+00 -4.6823e-01 +7.6227e-02 +1.5624e-01 +1.9991e-01 +1.0164e+00 +1.1918e-01 -1.1838e+00 +3.7029e-01 -7.1511e-01 +2.5156e+00 -3.6004e-01 -2.6219e+00 +8.3551e-01
1930 +3.676085493e+00 +3.676085493e+00 -5.428239145e+02 -5.428239145e+02 +9.7718e-01 +1.6236e+00 -1.8368e+00 -2.2287e+00 -1.4840e+00 -3.1919e+00 -9.9526e-01 +1.0314e-01 -1.4564e-01 +5.1665e-01 +4.1456e-01 +1.5161e+00 +4.1132e-01 -2.0169e+00 +2.3452e-01 -7.3699e-01 +2.2323e+00 -6.1915e-01 -2.4776e+00 +8.4761e-01
3378 +2.505909646e+00 +2.505909646e+00 -5.439940904e+02 -5.439940904e+02 +1.2254e+00 +1.6324e+00 -1.8569e+00 -2.2579e+00 -1.5511e+00 -2.9957e+00 -6.7851e-01 +1.2008e-01 -3.0267e-01 +4.8781e-01 +5.0599e-01 +1.3291e+00 +5.2013e-01 -1.7068e+00 +2.6062e-01 -7.6577e-01 +2.3659e+00 -4.0146e-01 -2.5425e+00 +8.5589e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.457072800e+05 +1.457072800e+05 +1.467072800e+05 +1.467072800e+05 +2.3281e+00 +1.9353e+00 -3.3043e+00 -4.6021e+00 -3.0930e+00 +2.0251e+00 +3.1331e+00 +3.3747e+00 +8.9581e-01 -3.1862e+00 -4.0582e+00 +4.2531e-01 -2.6275e+00 +2.0177e+00 -2.1314e+00 +6.4632e-01 +2.5072e+00 +7.7422e-01 +3.1618e+00 +3.6907e+00
3 +7.111409836e+04 +7.111409836e+04 +7.211409836e+04 +7.211409836e+04 -1.7009e+00 -2.7720e+00 -2.9971e+00 +8.7603e-01 +3.1441e+00 +1.8210e+00 +8.3261e-01 -1.2533e+00 -1.3322e+00 -2.0071e+00 +4.5109e+00 -2.0365e-02 -3.2460e+00 -1.5898e+00 -1.4742e+00 -4.9503e+00 -3.2110e+00 -2.9192e+00 -4.0043e+00 +6.4867e-01
13 +3.768632038e+04 +3.768632038e+04 +3.868632038e+04 +3.868632038e+04 +2.1319e+00 -2.5773e+00 +2.7432e+00 -1.0112e+00 +2.0903e+00 +2.1924e-01 -4.5024e+00 -3.3184e+00 -3.2033e+00 +2.5434e+00 -7.5325e-01 -3.8998e-01 +1.3157e+00 -1.4600e+00 -1.0205e+00 +6.5863e-01 -4.4465e+00 +1.7394e+00 -7.1274e-01 +5.1701e-01
125 +2.291349709e+04 +2.291349709e+04 +2.391349709e+04 +2.391349709e+04 +3.5285e+00 -1.8188e+00 +8.6534e-01 +1.8047e+00 -3.3783e-01 +2.8073e+00 -9.0657e-01 -4.3846e+00 -1.5390e+00 -4.3452e-01 -6.2857e-02 -2.3734e+00 -4.1897e+00 -1.1162e-01 -2.6202e+00 -5.5275e-01 -1.4082e+00 -5.4947e-01 -5.4793e-01 +3.1579e+00
204 +1.418540574e+04 +1.418540574e+04 +1.518540574e+04 +1.518540574e+04 -1.6565e-01 +8.3683e-03 -1.0703e-01 -1.8354e+00 -2.4531e+00 -6.2163e-02 -2.7704e+00 -2.5896e+00 -2.4178e+00 +1.1283e+00 -3.8941e-01 -1.8408e+00 +1.5778e+00 -1.0661e+00 +7.7712e-01 +1.7699e-02 -3.7127e+00 -3.4095e-01 -2.6731e+00 +1.7999e+00
271 +6.062735039e+03 +6.062735039e+03 +7.062735039e+03 +7.062735039e+03 +2.4055e+00 -1.6296e+00 -3.6787e-01 +1.0436e+00 +8.1577e-01 +1.8221e+00 -2.5335e+00 -2.1788e+00 -3.0992e+00 -4.9367e-01 +9.5411e-01 -8.9688e-01 -1.1477e+00 -1.6002e+00 -1.4883e+00 -6.4913e-01 -3.0136e+00 -1.9278e+00 -2.6436e+00 +2.8934e+00
374 +3.468801983e+03 +3.468801983e+03 +4.468801983e+03 +4.468801983e+03 +2.6808e+00 -2.2174e+00 +4.4550e-01 +8.4261e-01 +7.4026e-01 +7.9029e-01 -3.2340e+00 -1.5606e+00 -2.0396e+00 +2.8855e-01 -2.0860e-01 -9.7084e-01 -5.3253e-01 -2.2450e+00 -2.0268e+00 +6.3317e-01 -3.1388e+00 -1.6059e+00 -1.7313e+00 +2.6175e+00
407 +2.325140043e+03 +2.325140043e+03 +3.325140043e+03 +3.325140043e+03 +2.0506e+00 -1.3804e+00 -7.9392e-01 -2.2776e-01 +8.3186e-01 -8.9354e-02 -2.5159e+00 -2.1556e+00 -1.8252e+00 +3.3546e-01 +5.4485e-02 -1.0909e+00 -1.0257e+00 -2.7842e+00 -1.3628e+00 -1.3216e+00 -3.0161e+00 -1.1616e+00 -1.8186e+00 +1.8265e+00
463 +9.728620760e+02 +9.728620760e+02 +1.972862076e+03 +1.972862076e+03 +2.4308e+00 -1.8627e+00 -3.9699e-01 +3.1737e-01 +1.3905e+00 +9.0295e-01 -3.2058e+00 -1.6408e+00 -2.7622e+00 +1.4652e-01 -7.6923e-02 -8.5426e-01 -6.7092e-01 -2.3244e+00 -1.7133e+00 -2.7413e-01 -2.8168e+00 -1.1542e+00 -1.8378e+00 +2.4314e+00
517 +5.882220144e+02 +5.882220144e+02 +1.588222014e+03 +1.588222014e+03 +1.9403e+00 -1.2624e+00 -1.0430e+00 -1.1958e+00 +1.1734e+00 -9.7315e-02 -3.4121e+00 -1.0319e+00 -2.7166e+00 +3.5362e-01 +1.6975e-01 -5.2104e-01 -4.6450e-01 -2.4969e+00 -9.4842e-01 -1.3241e+00 -2.6714e+00 -8.6947e-01 -1.9866e+00 +2.3841e+00
540 +1.254809244e+02 +1.254809244e+02 +1.125480924e+03 +1.125480924e+03 +1.7078e+00 -1.6882e+00 -1.5778e+00 -7.2483e-01 +8.4561e-01 +5.8114e-01 -2.8297e+00 -1.1539e+00 -2.5707e+00 -4.5350e-01 +1.5795e-01 -6.1217e-01 -6.6147e-01 -2.2019e+00 -8.7457e-01 -9.4770e-01 -2.3559e+00 -1.3748e+00 -2.0148e+00 +2.2688e+00
561 +6.123879280e+01 +6.123879280e+01 +1.061238793e+03 +1.061238793e+03 +1.3311e+00 -1.7113e+00 -1.7636e+00 -1.0182e+00 +2.5730e-01 +9.4654e-01 -2.2078e+00 -6.0928e-01 -2.3076e+00 -4.8091e-01 +5.9208e-02 -9.0588e-01 -3.7622e-01 -1.9394e+00 -4.8662e-01 -8.2529e-01 -2.2680e+00 -1.5441e+00 -1.9462e+00 +2.1868e+00
589 +3.839841997e+01 +3.839841997e+01 +1.038398420e+03 +1.038398420e+03 +1.3096e+00 -1.5185e+00 -1.1634e+00 -1.5172e+00 +2.7692e-01 +3.4334e-01 -2.5885e+00 -6.2981e-01 -2.0945e+00 +4.0294e-01 -4.0136e-01 -1.1899e+00 +1.2670e-02 -2.2258e+00 -3.8313e-01 -6.7801e-01 -2.6221e+00 -8.6422e-01 -1.5132e+00 +1.8951e+00
603 +5.064840354e+00 +5.064840354e+00 +1.005064840e+03 +1.005064840e+03 +1.0405e+00 -9.9438e-01 -1.8167e+00 -1.0024e+00 +1.5143e-01 +1.2979e+00 -1.8758e+00 -6.2696e-01 -1.6900e+00 -4.2852e-02 -2.0912e-01 -1.8349e+00 -5.7338e-01 -1.5661e+00 -4.7203e-01 -8.2748e-01 -2.3872e+00 -7.7359e-01 -1.7668e+00 +1.9362e+00
676 +3.819356899e+00 +3.819356899e+00 +1.003819357e+03 +1.003819357e+03 +1.5153e+00 -1.2149e+00 -1.6957e+00 -6.5083e-01 +3.8715e-01 +8.8870e-01 -2.6675e+00 -1.0404e+00 -1.6797e+00 -8.4360e-02 -4.0566e-01 -1.7356e+00 -8.5448e-01 -1.9927e+00 -9.7226e-01 -6.7848e-01 -2.4553e+00 -7.6054e-01 -1.7570e+00 +1.9467e+00
2247 +2.489295097e+00 +2.489295097e+00 +1.002489295e+03 +1.002489295e+03 +1.3447e+00 -5.7961e-01 -1.8211e+00 -1.3701e+00 -2.7035e-01 +5.8006e-01 -2.4849e+00 -4.0673e-01 -1.0703e+00 +1.3049e-01 -6.3467e-01 -1.9456e+00 -7.9980e-01 -1.9719e+00 -6.3475e-01 -1.0363e+00 -2.4631e+00 -7.1502e-01 -1.8220e+00 +2.1758e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.557287439e+05 +1.557287439e+05 +1.559371239e+05 +1.559371239e+05 -3.2546e+00 +1.1723e+00 -3.2640e+00 +3.8997e+00 -6.0759e-01 -6.1420e-02 +3.5214e+00 +2.5075e+00 -8.8704e-01 -4.3273e+00 -1.5223e+00 +2.8287e+00 -2.7753e+00 +4.6246e-01 -6.8122e-01 +4.0938e+00 +2.9571e+00 -1.1494e+00 -1.9253e+00 -2.8945e-02
4 +8.367102086e+04 +8.367102086e+04 +8.387940086e+04 +8.387940086e+04 +3.4016e+00 +3.0748e+00 -1.4939e+00 -4.4575e+00 -9.2982e-01 -4.0932e+00 +4.4323e+00 -3.3820e+00 -3.3607e-01 +2.6770e+00 -4.0039e-01 +3.0515e+00 -4.0970e+00 +3.7965e+00 +9.4335e-01 -4.7271e+00 +6.7979e-01 +1.0541e+00 +4.9490e+00 +9.2358e-01
24 +5.131251332e+04 +5.131251332e+04 +5.152089332e+04 +5.152089332e+04 -8.9721e-03 +3.0354e+00 -1.8142e-01 +5.2126e+00 -3.1755e+00 +3.8650e+00 -1.3550e+00 -3.2528e+00 +6.3142e-01 -3.7373e+00 +1.6320e+00 +2.2774e+00 -2.1064e-01 -4.3751e+00 +3.4179e+00 +3.4724e-01 +4.2607e+00 -1.7992e-01 +3.5535e+00 +1.5053e+00
68 +3.759223440e+04 +3.759223440e+04 +3.780061440e+04 +3.780061440e+04 +4.3311e+00 +7.2267e+00 -1.1703e+00 +4.5999e+00 +2.2515e+00 +5.1714e+00 +2.7920e+00 +2.8806e+00 +1.7530e-01 +1.9322e+00 +2.2230e+00 -2.6851e+00 -2.1336e+00 +1.8459e+00 +1.2395e+00 +1.2973e+00 +2.4867e+00 +1.6686e+00 +2.6121e+00 +1.9017e+00
86 +1.951093039e+04 +1.951093039e+04 +1.971931039e+04 +1.971931039e+04 +2.5102e+00 +4.5855e+00 +4.0450e-01 +3.4990e+00 -2.2607e+00 +4.0695e+00 +1.3161e+00 -2.5936e+00 -3.8040e-01 -3.1298e+00 +2.4946e+00 +3.8654e-01 -2.3392e-01 -2.6266e+00 +3.5782e+00 -6.0197e-01 +1.9340e+00 +8.3544e-01 +2.4936e+00 +6.0142e-01
183 +1.283343524e+04 +1.283343524e+04 +1.304181524e+04 +1.304181524e+04 +2.5520e+00 +6.8337e+00 +2.7566e-01 +1.8036e+00 +8.9207e-01 +4.0570e+00 +1.5684e+00 -1.3756e+00 -1.0032e+00 -1.4796e+00 +1.8082e+00 +1.0802e-01 -6.4851e-02 +4.1279e-01 +1.9068e+00 -1.3360e+00 +1.2977e+00 +2.1017e+00 +3.1583e+00 +8.2598e-01
238 +7.394559402e+03 +7.394559402e+03 +7.602939402e+03 +7.602939402e+03 +4.9064e-01 +3.5046e+00 +5.5212e-01 +2.0326e+00 -1.9194e+00 +2.4481e+00 -9.6329e-01 -2.0057e+00 +9.9644e-01 +8.9929e-01 +2.1546e+00 +7.2080e-01 +6.9027e-01 -1.4975e+00 +2.9622e+00 -2.7244e-01 +2.2376e+00 +2.2319e-01 +1.8098e+00 +1.2361e+00
349 +5.708678408e+03 +5.708678408e+03 +5.917058408e+03 +5.917058408e+03 +1.0228e+00 +6.2804e+00 -6.8157e-01 +3.0356e+00 -2.9785e-01 +1.3380e+00 +1.0313e+00 -3.6305e-01 -8.9892e-01 +1.2073e+00 +1.6794e+00 +1.4364e+00 -7.0752e-01 -6.7336e-01 +1.2312e+00 -1.0756e-01 +1.9255e+00 +6.5171e-01 +3.2418e-01 +1.9342e+00
363 +2.425479005e+03 +2.425479005e+03 +2.633859005e+03 +2.633859005e+03 +3.7188e-01 +4.9567e+00 -3.2452e-01 +2.6976e+00 -3.8398e-01 +2.0170e+00 +3.2117e-01 -3.5049e-01 -7.1054e-01 +1.8710e+00 +1.0207e+00 +1.0429e+00 -4.1442e-01 -1.5501e-01 +1.6138e+00 +1.4352e-01 +2.3789e+00 +2.6236e-01 +1.1437e+00 +1.4158e+00
389 +1.009915939e+03 +1.009915939e+03 +1.218295939e+03 +1.218295939e+03 -2.2312e-01 +3.6443e+00 +2.1278e-01 +1.7440e+00 -1.2540e+00 +4.9109e-01 -1.1287e-06 -9.1865e-01 -2.4391e-01 +1.3283e+00 +1.0414e+00 +1.6596e+00 -2.3405e-01 -1.2032e+00 +9.4559e-01 -2.9108e-01 +1.9897e+00 +1.4911e-01 +1.1966e+00 +9.6801e-01
423 +3.383425822e+02 +3.383425822e+02 +5.467225822e+02 +5.467225822e+02 +1.1394e+00 +3.0351e+00 +3.8058e-01 +1.6557e+00 -1.3922e+00 +7.8323e-01 -4.2645e-01 -6.8276e-01 +3.8057e-01 -1.3090e-01 +1.4273e-01 +1.6350e+00 +8.3251e-02 -1.4293e+00 +6.6294e-01 -8.7753e-01 +1.5008e+00 +8.2933e-01 +1.9902e+00 +8.1359e-01
524 +7.480462548e+01 +7.480462548e+01 +2.831846255e+02 +2.831846255e+02 +1.1460e+00 +3.5390e+00 -4.2037e-01 +2.8319e+00 -1.6123e+00 +1.9037e+00 +3.7203e-01 -3.4260e-01 +5.6964e-02 +1.1263e+00 +2.4657e-01 +2.2547e+00 -2.9217e-01 -6.9787e-01 +1.2384e+00 -4.9657e-01 +2.7483e+00 +3.8609e-01 +1.0638e+00 +8.4103e-01
533 +5.800284177e+01 +5.800284177e+01 +2.663828418e+02 +2.663828418e+02 +2.4915e+00 +3.4479e+00 +2.7426e-02 +2.2055e+00 -8.5212e-01 +1.5918e+00 -1.1004e+00 +3.9100e-01 -7.5441e-02 +1.9172e+00 +1.0692e-01 +8.5903e-01 -2.4305e-01 -9.9035e-01 +2.7697e-01 -8.4929e-01 +1.5788e+00 +1.3897e+00 +9.0165e-01 +1.3998e+00
566 +1.758698213e+01 +1.758698213e+01 +2.259669821e+02 +2.259669821e+02 +2.6460e+00 +3.2471e+00 -1.2668e-01 +3.0567e+00 -1.5538e+00 +1.8652e+00 -9.0409e-01 +4.4867e-01 +1.1088e-01 +6.9418e-01 +4.8623e-01 +1.0911e+00 -4.9186e-01 -1.3603e+00 +2.8321e-01 -1.2088e+00 +1.8794e+00 +1.3988e+00 +1.3715e+00 +1.2756e+00
677 +4.610403360e+00 +4.610403360e+00 +2.129904034e+02 +2.129904034e+02 +1.9328e+00 +3.4255e+00 +4.4629e-01 +1.4660e+00 -8.2033e-01 +1.4137e+00 -3.9909e-01 -2.8168e-01 -6.1876e-01 +8.8331e-01 -3.8015e-02 +1.1157e+00 -1.5860e-01 -1.0732e+00 +3.8822e-01 -1.3075e+00 +1.4243e+00 +1.1534e+00 +1.5046e+00 +8.9561e-01
998 +3.317373739e+00 +3.317373739e+00 +2.116973737e+02 +2.116973737e+02 +2.3675e+00 +3.2051e+00 -1.2798e-01 +2.6799e+00 -1.5227e+00 +1.8771e+00 -4.0054e-01 -1.3252e-01 -6.5362e-02 +1.1543e+00 +4.1781e-01 +1.1459e+00 -6.4131e-01 -1.1485e+00 +8.9256e-01 -9.5293e-01 +2.0139e+00 +9.3921e-01 +1.1753e+00 +1.2119e+00
1603 +2.391625780e+00 +2.391625780e+00 +2.107716258e+02 +2.107716258e+02 +2.4522e+00 +3.2150e+00 +5.4177e-02 +2.6034e+00 -8.8422e-01 +2.0398e+00 -3.5487e-01 +2.8903e-01 -8.1753e-01 +9.4996e-01 +4.2869e-01 +6.8671e-01 -6.0957e-01 -8.4960e-01 +8.0579e-01 -1.0734e+00 +1.7545e+00 +8.7521e-01 +1.5405e+00 +1.3907e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.147222718e+05 +1.147222718e+05 +1.145773118e+05 +1.145773118e+05 -4.9059e+00 +3.6591e+00 -2.5775e+00 -7.7452e-01 -4.1957e+00 +4.0351e+00 +8.0334e-01 -2.3975e+00 +4.7640e+00 +3.5789e+00 +4.8188e+00 -9.2647e-01 +2.0442e+00 +4.2228e+00 +2.6436e+00 +4.3728e+00 +6.0053e-01 -1.7603e-01 -2.2792e+00 -2.6186e+00
25 +6.781004531e+04 +6.781004531e+04 +6.766508531e+04 +6.766508531e+04 +2.8844e+00 +2.0772e+00 +1.4872e+00 +2.3205e+00 -2.3178e+00 -1.0873e+00 -1.9356e+00 -3.6226e+00 -4.5009e+00 +2.6438e+00 -3.7227e+00 +4.7928e+00 +2.1371e+00 -2.0864e+00 +3.5019e+00 +1.8940e+00 -2.1711e+00 -4.1748e+00 +2.7861e+00 +1.5886e+00
65 +5.042741193e+04 +5.042741193e+04 +5.028245193e+04 +5.028245193e+04 +4.2166e+00 +3.9139e+00 +8.8224e-01 -4.3719e-01 -2.3319e+00 -2.6684e+00 -2.4645e+00 -2.7184e+00 -2.9249e+00 +2.9031e+00 -2.1238e+00 +2.2104e+00 +2.2276e+00 +1.8401e+00 +3.5767e+00 +1.5707e+00 +1.0176e+00 -4.5424e+00 +3.9721e+00 +1.3898e-02
122 +2.413049668e+04 +2.413049668e+04 +2.398553668e+04 +2.398553668e+04 +2.6082e+00 -1.8792e-01 -6.7393e-01 +1.5413e+00 -6.1365e+00 -6.8410e-01 +3.2087e+00 -1.8616e+00 +1.4361e+00 +3.6686e-01 +5.7157e-02 +2.3542e+00 -4.0366e-02 -2.8513e-01 -3.4934e-01 +6.2524e-01 -2.9523e-01 -2.0980e+00 +1.1041e+00 -1.7719e+00
238 +1.235531530e+04 +1.235531530e+04 +1.221035530e+04 +1.221035530e+04 +3.5009e+00 +8.2987e-01 -5.7026e-01 +8.4700e-01 -5.8755e-01 -8.2903e-01 -2.0163e+00 -2.1091e+00 -4.6671e+00 +1.1612e+00 -4.6485e-01 -1.5479e+00 +1.0732e+00 +3.2449e-01 +1.6624e+00 +1.8158e+00 -1.2305e+00 -2.3045e+00 +3.1222e+00 -1.1676e+00
261 +3.249874411e+03 +3.249874411e+03 +3.104914411e+03 +3.104914411e+03 +6.5439e-01 +1.0748e+00 -3.1135e+00 +3.4974e+00 -1.8969e+00 +2.3582e+00 -2.2825e+00 -5.8248e-01 -2.2568e+00 +1.3859e+00 +1.7127e-01 -6.6002e-01 +1.3893e+00 +3.1853e-01 +1.0141e+00 +1.6133e+00 -1.9488e+00 -2.7731e+00 +5.4518e-01 -1.4590e+00
344 +1.419244436e+03 +1.419244436e+03 +1.274284436e+03 +1.274284436e+03 +2.2637e+00 +7.6949e-01 -2.9741e+00 +2.6756e+00 -3.0279e+00 +4.5963e-02 -1.8666e+00 -1.2814e+00 -3.3755e+00 -1.1167e+00 -3.4228e-01 +9.5519e-01 +5.4867e-01 +1.2063e+00 +2.4941e+00 +4.7012e-01 -2.2769e+00 -2.3823e-01 +2.1193e+00 -7.6172e-01
