% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.490648708e+07 +1.490648708e+07 +1.490654621e+07 +1.490654621e+07 -3.2204e+00 -3.9303e+00 -3.2242e+00 -1.2573e-01 -7.9420e-01 +2.2212e+00 +1.2549e+00 +4.6975e+00 +3.8120e+00 +1.5852e+00 +4.2371e+00 +2.4061e-01 -3.0854e+00 +2.1134e-01 -2.1709e+00 +4.1824e+00 +1.5616e+00 +3.0593e+00 +4.9810e+00 -3.5437e+00
9 +8.799896475e+06 +8.799896475e+06 +8.799955605e+06 +8.799955605e+06 +3.9069e+00 -4.8252e+00 -2.9088e+00 +3.9923e+00 -3.2267e+00 -3.5416e+00 -1.4110e+00 +3.6191e+00 -3.3936e+00 +4.7568e+00 -1.7326e+00 +3.2379e+00 +1.4324e+00 +4.8324e+00 -1.2655e+00 +2.0315e+00 +2.1601e+00 -2.3937e+00 -4.9232e+00 -3.8883e+00
40 +2.309119662e+06 +2.309119662e+06 +2.309178792e+06 +2.309178792e+06 -2.9236e+00 +3.2170e+00 -1.4960e+00 -1.4577e+00 -2.1514e+00 +2.7227e-01 -2.3766e-01 +1.9938e+00 -4.5388e+00 +1.4436e+00 -3.7293e+00 +1.7762e+00 -1.4681e+00 +2.8254e+00 -4.4873e+00 -1.1312e+00 +1.5828e+00 +4.2625e+00 -6.1612e-02 -4.3292e+00
197 +1.232373766e+06 +1.232373766e+06 +1.232432896e+06 +1.232432896e+06 -5.0187e-01 -1.7089e+00 -3.6069e+00 +4.8532e-01 -2.7911e+00 -1.2795e+00 +1.0629e+00 -1.5094e+00 -1.9517e+00 -1.3336e+00 +1.1055e+00 +8.3443e-01 +3.2793e+00 +2.3013e+00 +3.0144e+00 -5.9155e-01 +3.4331e+00 -1.4138e-01 +1.0454e+00 +4.8803e+00
945 +8.241489568e+05 +8.241489568e+05 +8.242080868e+05 +8.242080868e+05 -1.9490e+00 +4.4778e-01 -2.3105e+00 +2.5551e+00 -3.6920e+00 +1.5608e-01 +1.4964e-01 +3.2838e+00 -1.4610e+00 +2.7269e+00 +4.3115e+00 -2.2555e+00 +9.4218e-01 -4.8079e+00 -3.7125e+00 +4.8765e+00 +1.2150e-01 -2.5799e+00 +4.6184e+00 -3.2593e+00
1421 +5.478354339e+05 +5.478354339e+05 +5.478945639e+05 +5.478945639e+05 -4.9212e-01 +1.4289e+00 -4.0701e+00 +2.3734e+00 -4.6967e+00 -2.6944e+00 -1.4905e+00 -2.8477e+00 -3.1879e+00 +3.4690e+00 +4.4918e+00 -4.5495e+00 +2.2664e+00 -9.6754e-01 -4.1118e+00 +2.4465e+00 +1.0931e+00 +1.5495e-01 +6.7862e-01 -2.4025e+00
2307 +3.764371366e+05 +3.764371366e+05 +3.764962666e+05 +3.764962666e+05 -9.9210e-01 +3.3879e-01 -4.0701e+00 +2.3719e+00 -4.6967e+00 -2.6944e+00 -1.4905e+00 -2.8477e+00 -3.1879e+00 +3.4690e+00 +4.4918e+00 -4.5495e+00 +2.3914e+00 -9.6754e-01 -4.1118e+00 +2.4465e+00 -5.3641e-01 -3.2669e+00 +2.9435e+00 -2.4025e+00
3869 +1.237649165e+05 +1.237649165e+05 +1.238240465e+05 +1.238240465e+05 -4.9210e-01 +4.4778e-01 -2.3105e+00 +2.5551e+00 -3.6920e+00 -2.6944e+00 -1.4905e+00 -2.8477e+00 -3.2921e-01 +3.4377e+00 +4.4918e+00 -4.5185e+00 +2.2664e+00 -9.6754e-01 -4.1120e+00 +1.1366e+00 -5.3836e-01 -3.2669e+00 +2.9435e+00 -2.4025e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.360408529e+06 +8.360408529e+06 +8.359916999e+06 +8.359916999e+06 +2.3380e+00 -1.8941e+00 -4.6740e+00 +3.3204e-01 -2.8364e+00 +9.6205e-01 -6.3384e-01 -5.3039e-01 -2.9763e+00 -2.3433e+00 -4.8984e+00 -1.6116e+00 +3.1799e+00 -7.5575e-01 +1.2546e+00 -3.6927e+00 +2.0058e+00 -3.7573e+00 +1.8120e+00 +9.6868e-01
5 +5.514918321e+06 +5.514918321e+06 +5.514426791e+06 +5.514426791e+06 +3.9729e+00 -4.7949e+00 -2.2662e+00 -2.0600e+00 +3.0710e+00 -3.2628e+00 -3.6269e+00 -1.0380e+00 -3.4300e-01 -1.2329e+00 -3.5521e+00 -2.9968e-01 +9.4357e-01 -1.6329e+00 -2.6699e+00 -2.6744e-01 -9.5657e-01 +2.1324e+00 +3.2889e+00 -1.8206e+00
10 +2.557014105e+06 +2.557014105e+06 +2.556522575e+06 +2.556522575e+06 +2.5099e+00 -3.1259e+00 +3.5381e-01 -3.6829e-02 -3.2412e+00 +1.7966e+00 -2.6368e+00 -3.3355e+00 -1.7141e+00 -2.6602e+00 +3.9970e+00 -1.9297e+00 +3.6465e+00 -2.5501e+00 -3.3779e+00 -3.9220e+00 -1.1746e+00 -2.1165e+00 +1.9173e+00 -3.0188e+00
39 +1.878631275e+06 +1.878631275e+06 +1.878139745e+06 +1.878139745e+06 -7.8526e-02 -4.9161e+00 +2.5380e+00 -8.6809e-01 -6.2234e-01 +3.2835e+00 -1.6542e+00 -2.1635e+00 +3.9579e-01 +3.6520e+00 +2.2719e+00 -5.8132e-01 +4.3262e+00 -2.9494e+00 -1.3259e+00 -1.4102e+00 -1.2470e-01 +3.9908e+00 -2.2385e+00 -6.5474e-01
727 +1.240850415e+06 +1.240850415e+06 +1.240358885e+06 +1.240358885e+06 -4.6549e+00 -1.2771e+00 +7.0185e-01 +1.9909e+00 -3.7613e+00 -2.8057e+00 +1.3664e+00 +1.8504e+00 -3.1841e+00 +2.9993e+00 +7.2840e-01 +1.1492e+00 -4.5456e+00 +3.8435e-01 +6.4583e-01 +1.7219e+00 +4.7536e+00 -2.9647e+00 -2.3191e+00 -2.5951e+00
1027 +8.870391028e+05 +8.870391028e+05 +8.865475728e+05 +8.865475728e+05 +4.3154e-01 -1.4695e+00 +2.5074e+00 +2.3477e+00 +1.1695e+00 +4.6319e+00 -2.9801e+00 -3.2037e+00 -3.5641e+00 +3.8608e+00 +4.8770e+00 -1.8960e+00 -3.7882e+00 -3.9273e+00 +1.5496e+00 -8.2499e-01 -1.5171e+00 +1.3295e+00 -2.1051e+00 -1.2831e+00
1081 +4.541744446e+05 +4.541744446e+05 +4.536829146e+05 +4.536829146e+05 +4.3056e-01 -1.4695e+00 +2.5074e+00 +1.1685e+00 +3.0554e+00 +3.3978e+00 -2.9801e+00 -3.2037e+00 -3.5641e+00 +3.8608e+00 +4.8770e+00 -1.8960e+00 -3.7882e+00 -3.9273e+00 -4.1991e+00 +1.7219e+00 -1.5171e+00 +1.3295e+00 -2.1051e+00 -1.2831e+00
2953 +3.801460090e+05 +3.801460090e+05 +3.796544790e+05 +3.796544790e+05 +4.3154e-01 -1.4695e+00 +2.5380e+00 -3.6829e-02 +3.1179e+00 +3.3978e+00 -2.9803e+00 -3.2037e+00 -3.5636e+00 +3.8608e+00 +4.8770e+00 -1.8960e+00 -3.7882e+00 -3.9273e+00 -4.1971e+00 +7.2186e-01 -1.5171e+00 +1.3295e+00 -2.1051e+00 -1.2831e+00
3389 +1.180589489e+05 +1.180589489e+05 +1.175674189e+05 +1.175674189e+05 -7.8526e-02 -4.9203e+00 +5.3801e-01 -8.6809e-01 -6.2234e-01 +3.7835e+00 -2.9801e+00 -3.2037e+00 -3.0641e+00 +3.8608e+00 +4.8770e+00 -1.8960e+00 +4.6655e+00 -2.8869e+00 -1.3259e+00 -3.3761e+00 -2.4970e-01 +3.9908e+00 -2.2385e+00 -6.5474e-01
4585 +6.541724998e+04 +6.541724998e+04 +6.492571998e+04 +6.492571998e+04 +8.7669e-01 -4.9161e+00 +3.5378e-01 -3.6814e-02 -1.7679e-01 +3.2835e+00 -2.7303e+00 -3.2037e+00 -3.5636e+00 +3.8607e+00 +4.6270e+00 -1.8960e+00 +3.6484e+00 -2.9494e+00 -1.3255e+00 -3.9220e+00 -1.1652e+00 +3.9908e+00 -2.2385e+00 -2.2765e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.349529912e+07 +1.349529912e+07 +1.349512892e+07 +1.349512892e+07 +4.6523e+00 -4.5841e+00 +2.9869e+00 -1.2620e+00 +3.3895e+00 +1.2553e+00 -3.5616e+00 -1.9945e+00 -3.3570e+00 -1.5140e-01 +1.2482e+00 +3.7480e+00 -2.5121e+00 +1.1996e+00 -4.9751e+00 -1.0465e+00 -4.7732e+00 -3.8244e+00 +2.8004e+00 -1.0272e+00
2 +8.863239593e+06 +8.863239593e+06 +8.863069393e+06 +8.863069393e+06 -3.7337e+00 +2.3151e+00 -4.0636e+00 -4.1102e+00 +5.9891e-01 +1.6109e+00 +1.9249e+00 +2.3776e+00 +3.6062e+00 +1.9089e+00 +7.9996e-02 -2.3894e-01 +3.7055e+00 -2.3270e+00 +1.9211e+00 +3.2238e-01 -3.0041e+00 +2.5371e+00 -4.8768e+00 +2.1329e+00
23 +1.230862086e+06 +1.230862086e+06 +1.230691886e+06 +1.230691886e+06 -8.5806e-01 -3.9192e+00 -1.1821e+00 +1.1874e+00 +4.1316e+00 +1.4652e+00 +2.0376e+00 +4.6330e+00 +4.5781e+00 +2.2350e+00 +5.0363e-01 -1.3093e+00 -3.6314e+00 +9.4929e-01 +4.7059e+00 +1.4729e+00 -3.2746e+00 +2.2923e+00 +3.6647e+00 +1.1973e+00
643 +6.341843376e+05 +6.341843376e+05 +6.340141376e+05 +6.340141376e+05 -8.5806e-01 +1.8698e+00 -4.2556e+00 -7.7464e-01 +4.4291e+00 -7.9062e-01 -1.0774e+00 +3.3737e+00 +7.4230e-01 +2.2350e+00 +5.0363e-01 -1.3093e+00 -3.5065e+00 +9.4929e-01 -4.7059e+00 +1.4729e+00 -3.2746e+00 +2.2923e+00 +3.6647e+00 +1.1895e+00
644 +6.013206887e+05 +6.013206887e+05 +6.011504887e+05 +6.011504887e+05 -8.5806e-01 +1.8698e+00 -4.2556e+00 -7.7464e-01 +4.4291e+00 -7.9062e-01 -1.0774e+00 +3.3737e+00 +7.4230e-01 +2.2350e+00 +5.0363e-01 -1.3093e+00 -3.6314e+00 +9.4538e-01 -4.7059e+00 +1.4729e+00 -3.2746e+00 +2.2923e+00 +3.6647e+00 +1.1973e+00
1245 +3.335861444e+05 +3.335861444e+05 +3.334159444e+05 +3.334159444e+05 -8.5806e-01 +1.8698e+00 -4.2556e+00 -7.7464e-01 +4.4291e+00 -2.8934e+00 -2.3275e+00 +4.7641e+00 +6.1730e-01 +1.8180e+00 +5.0363e-01 -1.3093e+00 -3.5065e+00 +9.4929e-01 -4.7059e+00 +1.4729e+00 -3.2746e+00 +2.2923e+00 +3.6647e+00 +1.1895e+00
2669 +2.329904822e+05 +2.329904822e+05 +2.328202822e+05 +2.328202822e+05 -8.5806e-01 -2.5905e+00 -2.8096e-01 +1.9295e+00 +4.3288e+00 +3.1682e+00 -4.4609e-01 +3.3737e+00 +6.1730e-01 +1.8180e+00 -9.7394e-01 -6.1623e-01 -2.0795e+00 -1.6145e+00 +8.8884e-01 -1.4171e+00 -3.2746e+00 +2.2923e+00 +3.6647e+00 +1.1973e+00
2757 +1.297863227e+05 +1.297863227e+05 +1.296161227e+05 +1.296161227e+05 -3.4714e+00 +1.8698e+00 -4.2712e+00 +1.9295e+00 +4.5487e+00 -1.1849e+00 -2.3275e+00 +4.7641e+00 +9.9242e-01 +2.2350e+00 +5.0363e-01 -1.8093e+00 -3.6314e+00 +9.7663e-01 -4.7059e+00 +1.4729e+00 -3.2746e+00 +2.2923e+00 +3.6650e+00 +1.1973e+00
3401 +8.309878232e+04 +8.309878232e+04 +8.292858232e+04 +8.292858232e+04 -3.4714e+00 +1.8698e+00 -4.2556e+00 +1.9292e+00 +4.5487e+00 -1.1849e+00 -2.3275e+00 +4.7641e+00 +6.0948e-01 +2.2350e+00 +5.0363e-01 -1.3093e+00 -3.5065e+00 +9.4931e-01 -4.7059e+00 +1.4729e+00 -2.7269e+00 +2.2923e+00 +3.6647e+00 +1.1975e+00
4215 +5.936971234e+04 +5.936971234e+04 +5.919951234e+04 +5.919951234e+04 -3.4714e+00 +1.8698e+00 -4.2556e+00 +1.9295e+00 +4.5487e+00 -1.1849e+00 -2.3275e+00 +4.7641e+00 +9.9242e-01 +2.2350e+00 +5.0363e-01 -1.8093e+00 -3.6314e+00 +9.4538e-01 -4.7059e+00 +1.4729e+00 -2.7269e+00 +2.2918e+00 +3.6647e+00 +1.1975e+00
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.814468561e+07 +3.814468561e+07 +3.814421586e+07 +3.814421586e+07 +3.5263e+00 +1.3507e-01 -4.6054e+00 -1.1188e+00 +2.3076e+00 -3.4394e+00 +4.3903e+00 -3.0340e+00 -1.7134e+00 -4.8141e-01 +2.7528e+00 +4.3735e+00 -2.5045e+00 -3.1557e+00 +8.6206e-01 +4.5251e+00 +2.2308e+00 -2.0670e+00 +2.1654e+00 -3.0700e+00
2 +1.850724518e+07 +1.850724518e+07 +1.850677543e+07 +1.850677543e+07 +1.9687e+00 -4.9850e-01 -3.6291e+00 +4.6129e+00 -4.1310e+00 -6.1169e-01 +4.6979e+00 +1.8173e-01 +3.0961e+00 -1.5562e+00 -2.3546e+00 -1.2535e+00 +7.6265e-01 +2.2904e+00 +1.4181e+00 -1.0530e+00 +4.6422e-01 +1.0992e+00 -2.1944e+00 -2.3120e+00
3 +1.306080146e+07 +1.306080146e+07 +1.306033171e+07 +1.306033171e+07 +7.6514e-01 +5.6714e-01 +2.0445e+00 -3.4515e-01 -3.3483e+00 +5.3908e-01 +3.8355e+00 -1.5848e-01 -6.3292e-01 +2.8205e+00 +1.3617e+00 -9.8487e-01 +3.7706e-01 +2.3555e+00 -9.7037e-02 -2.4197e+00 +3.7077e+00 -1.9933e+00 -8.5754e-01 +3.1695e+00
6 +8.853357323e+06 +8.853357323e+06 +8.852887573e+06 +8.852887573e+06 +3.4765e+00 +1.2562e+00 +3.1009e+00 -2.3348e+00 -3.2072e+00 -4.1271e+00 +4.9184e+00 -2.2138e+00 +1.8229e+00 +4.2972e+00 +1.0529e+00 +2.2445e+00 -1.1584e+00 +3.1816e+00 -1.2367e+00 +4.7892e+00 +1.7366e+00 +3.9690e+00 +4.4353e+00 -4.0965e-01
18 +5.550726473e+06 +5.550726473e+06 +5.550256723e+06 +5.550256723e+06 -4.8452e+00 -6.0458e-02 +2.2221e+00 -8.0805e-01 -1.9276e+00 -1.9809e-01 +3.0903e+00 -1.1003e+00 -1.4106e+00 +5.5207e-01 +8.4083e-01 +2.6716e+00 +4.9099e+00 -8.9625e-01 -2.5083e+00 -3.3616e+00 +4.8267e+00 +6.1603e-01 -2.9131e+00 +4.5190e+00
78 +1.193564604e+06 +1.193564604e+06 +1.193094854e+06 +1.193094854e+06 -4.8790e+00 -1.6524e+00 -3.8883e-02 +2.1017e+00 -1.3373e-01 +3.9095e+00 +1.8543e+00 -1.6092e+00 +3.7710e+00 +3.0331e+00 -1.7598e+00 +8.1594e-01 +3.4396e+00 +2.6830e+00 +1.8608e+00 +3.5498e+00 -8.2329e-01 +4.2250e+00 -9.6266e-02 -3.4521e+00
369 +9.381925314e+05 +9.381925314e+05 +9.377227814e+05 +9.377227814e+05 +8.3575e-02 +7.7198e-01 +1.5992e+00 +4.6478e+00 +6.6120e-02 +9.9944e-01 -1.8934e+00 -1.5183e+00 +4.7543e+00 +4.1095e+00 -1.3906e+00 +1.7547e+00 +3.2285e+00 -4.2144e+00 +1.1886e+00 -8.9909e-01 -4.8625e+00 +4.3455e-01 -3.4302e+00 +3.8199e-01
897 +5.835127715e+05 +5.835127715e+05 +5.830430215e+05 +5.830430215e+05 +8.3575e-02 +7.7198e-01 +1.5992e+00 +4.6791e+00 +6.6120e-02 +9.9944e-01 -1.8934e+00 -1.5183e+00 +4.7543e+00 +4.1095e+00 -1.3906e+00 +1.7547e+00 +3.2285e+00 -4.2144e+00 +1.1886e+00 -8.9909e-01 +7.8130e-01 +4.3455e-01 -3.4302e+00 +3.8199e-01
1781 +3.484534115e+05 +3.484534115e+05 +3.479836615e+05 +3.479836615e+05 -1.1471e+00 -1.9248e+00 +3.3047e+00 -2.3097e-01 +6.6120e-02 +9.9944e-01 -1.8934e+00 -1.5183e+00 +4.7543e+00 +4.1095e+00 -1.3906e+00 +1.7547e+00 +3.4160e+00 -4.2144e+00 +1.1886e+00 -3.3242e+00 +7.8130e-01 +4.3455e-01 -3.4302e+00 +1.4345e+00
3391 +2.447329882e+05 +2.447329882e+05 +2.442632382e+05 +2.442632382e+05 -1.1471e+00 -9.2478e-01 +3.3047e+00 -2.3097e-01 +6.6120e-02 +9.9944e-01 -1.8934e+00 -1.5183e+00 +4.7543e+00 +4.1095e+00 -1.3906e+00 +1.7547e+00 +3.4160e+00 -4.2144e+00 +1.1886e+00 -3.3242e+00 +7.8130e-01 +4.3455e-01 -3.4302e+00 +1.4345e+00
% function evaluation | noise-free fitness - Fopt (-1.280000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.980042419e+07 +2.980042419e+07 +2.980041139e+07 +2.980041139e+07 +4.3358e+00 -1.7530e+00 -2.2664e+00 +6.7612e-01 +2.2559e+00 +2.1331e+00 -2.7219e+00 -1.6446e+00 +1.5243e+00 +3.8629e+00 +1.1521e-01 -2.5906e+00 +3.7278e+00 +1.6592e+00 -1.4084e+00 -3.2187e+00 -9.4658e-01 -4.8597e+00 +2.2541e+00 -4.6614e-01
2 +5.569596697e+06 +5.569596697e+06 +5.569583897e+06 +5.569583897e+06 +1.6078e+00 +3.8848e+00 -2.7393e+00 +1.2512e+00 -3.0202e+00 -1.4890e+00 -1.5551e+00 +3.4338e+00 +3.1704e+00 +2.5593e+00 +3.6067e+00 +1.2386e+00 +2.9094e+00 +2.5516e+00 +3.2809e+00 +3.4995e+00 -1.2783e+00 +3.1333e+00 -4.3888e+00 +5.1785e-02
7 +3.599239173e+06 +3.599239173e+06 +3.599226373e+06 +3.599226373e+06 -4.4884e+00 -4.5916e+00 -7.3157e-01 +4.2645e+00 +2.7840e+00 +1.2755e+00 -7.4328e-01 +4.7365e+00 +3.0092e+00 +1.3766e+00 -2.4871e+00 +3.1936e+00 +3.4755e+00 +3.0877e-01 +3.4248e+00 -1.2312e+00 +3.7417e+00 +1.6954e+00 -1.8975e+00 +2.6188e+00
49 +1.854603921e+06 +1.854603921e+06 +1.854591121e+06 +1.854591121e+06 +3.4773e+00 -4.4953e+00 +3.4973e+00 -2.4412e+00 +1.7025e-01 -3.4536e+00 +2.9802e+00 -9.8899e-01 -3.9931e-01 +4.7480e+00 -4.0941e+00 +2.1839e+00 +9.3117e-01 -1.4916e-01 -3.0594e+00 +4.9611e+00 -3.8276e+00 +1.5331e-01 +4.2796e+00 -2.3800e+00
709 +1.058758128e+06 +1.058758128e+06 +1.058745328e+06 +1.058745328e+06 -4.4884e+00 -4.5916e+00 +7.3157e-01 +4.2645e+00 +2.7840e+00 -4.6448e-01 -4.2571e-01 +2.0097e+00 -3.9088e+00 -3.9333e-01 +1.3111e+00 +2.6643e+00 +4.6577e-01 -1.3348e-02 +4.2391e+00 -2.8321e+00 +1.4295e+00 +3.9095e+00 -1.8325e+00 +2.6188e+00
1221 +9.457605943e+05 +9.457605943e+05 +9.457477943e+05 +9.457477943e+05 -2.3773e+00 -1.9630e+00 -3.1259e+00 +4.2645e+00 +2.8465e+00 -4.6448e-01 -1.8969e-01 -5.1882e-02 +5.3679e-01 -1.8334e+00 -1.6497e+00 +7.7806e+00 +4.6077e+00 +1.7085e+00 +3.0721e+00 +1.8421e+00 +3.5122e+00 +3.4628e+00 -9.6196e-01 -9.7196e-01
1506 +6.169676668e+05 +6.169676668e+05 +6.169548668e+05 +6.169548668e+05 +1.8248e+00 -4.9269e+00 -2.5058e-01 -1.8358e+00 +1.2226e+00 -1.1936e+00 -4.9139e+00 -3.2555e+00 +4.7233e+00 -7.1843e-01 -1.4453e+00 +3.0489e+00 +4.2168e+00 -1.6831e+00 +3.9071e+00 -3.6615e+00 -4.3668e+00 +1.4075e+00 -4.1024e+00 +2.2035e+00
2697 +3.622841270e+05 +3.622841270e+05 +3.622713270e+05 +3.622713270e+05 -1.8448e+00 -3.2477e+00 +3.3884e+00 +3.8785e+00 +4.7118e+00 -1.9467e+00 -2.8656e+00 +2.2597e+00 -3.8775e+00 -3.9333e-01 +1.6017e+00 +6.2922e-01 +4.6577e-01 -5.5360e-03 +4.2391e+00 -1.3754e+00 +1.5015e+00 +7.9747e-01 -9.3103e-02 -3.0874e+00
4639 +2.479073031e+05 +2.479073031e+05 +2.478945031e+05 +2.478945031e+05 -2.3778e+00 -1.9630e+00 -3.1259e+00 +3.1455e+00 +2.8465e+00 -4.6448e-01 -1.8969e-01 -5.1882e-02 -2.6488e+00 -1.8295e+00 -1.6497e+00 +7.7806e+00 +4.6077e+00 +1.7085e+00 +3.0721e+00 +1.8421e+00 +3.5747e+00 +1.4003e+00 -9.6197e-01 -9.7196e-01
% function evaluation | noise-free fitness - Fopt (-3.856900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.000075559e+07 +1.000075559e+07 +1.000036990e+07 +1.000036990e+07 -2.1808e+00 -3.8655e+00 -3.4958e+00 -1.3792e+00 -2.0700e+00 -6.5779e-01 -4.3189e+00 +2.7599e+00 -8.4188e-01 -2.8972e+00 -1.9549e+00 +2.0582e+00 -3.6868e+00 -2.9641e+00 +1.5696e+00 +4.4168e+00 +9.4516e-01 -3.9531e+00 -2.3180e+00 +1.8065e+00
4 +5.631898632e+06 +5.631898632e+06 +5.631512942e+06 +5.631512942e+06 -2.3142e+00 -7.5281e-01 -9.8496e-01 -3.2514e-01 -4.1055e+00 +1.3754e+00 +8.5503e-01 -1.5680e+00 -1.6029e+00 +9.3624e-02 -3.3418e-02 +7.1420e-01 -8.9414e-01 -4.5081e+00 -1.7770e+00 +3.5241e+00 +1.2540e+00 -1.4427e+00 -3.7542e+00 -2.6727e+00
48 +2.619990062e+06 +2.619990062e+06 +2.619604372e+06 +2.619604372e+06 -3.2101e+00 -1.7069e+00 -8.5767e-01 -3.3557e+00 +3.7131e+00 -2.8547e+00 -2.8382e-01 +1.6672e+00 -2.4635e+00 -8.6440e-01 -6.3801e-01 +4.3134e+00 -4.8173e+00 -3.1287e+00 -3.4079e+00 -3.7624e+00 -1.5519e+00 +4.6472e-01 +2.8817e+00 -4.4526e+00
216 +2.388533256e+06 +2.388533256e+06 +2.388147566e+06 +2.388147566e+06 +3.9612e+00 +1.4971e+00 -1.2445e-02 -4.3521e+00 +1.1222e+00 +3.9808e+00 -6.8994e-01 +4.7805e+00 +1.1814e+00 +3.1998e+00 +3.2862e+00 +1.9768e+00 -1.9902e+00 +3.4056e+00 -4.5521e+00 +4.5246e+00 +4.2423e+00 -3.4672e+00 -4.3812e+00 -3.6503e-01
