% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2680 +1.438680252e+01 +1.438680252e+01 -5.986931975e+02 -5.986931975e+02 +6.1006e-01 -8.5598e-01 -1.5886e+00 +6.8503e-01 -1.4310e+00 +1.7993e+00 +3.7379e-01 -7.6804e-01 +2.7332e+00 -1.1822e+00 -1.3413e+00 -1.9084e+00 -2.4751e+00 +7.9037e-01 -2.8814e+00 +1.3755e-01 -2.1644e+00 -2.5281e-01 -3.3247e+00 -2.5890e-01
% function evaluation | noise-free fitness - Fopt (-1.852700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.545336064e+01 +4.545336064e+01 -1.398166394e+02 -1.398166394e+02 +4.5991e+00 +2.4754e-01 +3.2948e-01 -5.5461e-01 -1.6403e+00 +2.9717e+00 +4.4449e-01 -1.1276e+00 +3.6585e+00 -6.5117e-01 -4.2875e+00 -1.5760e+00 -3.3600e+00 +2.3065e+00 +3.2296e+00 -3.1407e-01 -3.9409e+00 +1.6653e+00 -2.7214e+00 +6.8677e-01
4 +2.305720794e+01 +2.305720794e+01 -1.622127921e+02 -1.622127921e+02 -8.8358e-01 -3.2537e+00 -8.2884e-01 -7.5944e-01 -2.5453e+00 +1.7064e+00 -4.3745e+00 +3.0994e+00 -3.7823e-02 -3.2747e+00 -1.2218e+00 +8.6085e-01 -2.8717e+00 -3.2018e+00 +2.5225e-01 +2.5084e+00 -3.3803e+00 -3.9170e+00 -1.0268e+00 -1.9344e+00
1957 +1.323402498e+01 +1.323402498e+01 -1.720359750e+02 -1.720359750e+02 -1.3673e+00 -1.9016e+00 -3.0160e+00 -2.0310e-02 -2.4986e+00 -2.7932e+00 -2.1401e+00 +3.9247e-02 -8.7017e-03 -2.8427e+00 +7.9596e-01 +2.8425e+00 +1.9381e-01 +3.0518e-01 -3.3026e+00 +1.7443e+00 +2.4777e+00 -1.1884e+00 +2.2041e+00 +4.8166e+00
% function evaluation | noise-free fitness - Fopt (3.747000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.050621576e+02 +1.050621576e+02 +1.425321576e+02 +1.425321576e+02 -3.6551e+00 -2.3635e+00 +2.2125e+00 +2.3037e+00 -3.7918e+00 -1.7530e+00 +7.4597e-01 +1.4382e+00 +1.7781e+00 -3.3088e+00 +3.6739e+00 -1.3155e+00 +1.4156e+00 +1.8999e+00 -4.0496e+00 +2.7527e+00 -2.1789e+00 +1.5009e+00 -1.5998e+00 -3.8175e+00
2 +9.821616274e+01 +9.821616274e+01 +1.356861627e+02 +1.356861627e+02 -3.7990e+00 -3.3728e+00 +1.1890e+00 +3.4226e+00 -4.8500e+00 -1.9755e+00 +3.8453e+00 +2.9244e+00 +4.7984e+00 -4.3179e+00 -1.7507e+00 -4.5378e+00 +3.1490e+00 +2.4159e+00 -3.7991e+00 +1.0148e+00 +4.1742e+00 +3.6135e+00 +2.3873e+00 +4.3554e+00
3 +5.940667711e+01 +5.940667711e+01 +9.687667711e+01 +9.687667711e+01 -6.7807e-01 +3.7133e+00 +1.2946e+00 +3.3475e+00 -4.7635e+00 -2.4668e+00 +4.7902e+00 +3.6308e+00 +1.4202e+00 +6.7530e-01 +1.8757e+00 +2.7346e+00 +3.9441e+00 -3.6084e+00 -2.6599e+00 +1.5454e+00 +9.1879e-01 +4.0072e+00 +2.8851e+00 -7.9216e-01
8 +3.348288044e+01 +3.348288044e+01 +7.095288044e+01 +7.095288044e+01 -2.2281e+00 +3.2863e-01 +2.8773e+00 +5.9073e-01 -2.1234e+00 +9.0815e-01 -4.8934e+00 +4.7266e+00 -4.1690e+00 -1.0719e+00 -4.1552e+00 -2.1145e+00 +1.9431e+00 +2.3089e-01 +8.7098e-01 -3.2983e+00 +5.9807e-03 +2.1984e+00 +2.0382e+00 -2.1213e+00
145 +2.196840990e+01 +2.196840990e+01 +5.943840990e+01 +5.943840990e+01 -8.4274e-01 -2.5258e+00 +2.4220e+00 +1.3726e+00 -1.0101e+00 +2.2251e+00 +9.9945e-01 -3.7724e-01 -1.1677e+00 -3.3669e+00 -3.1034e+00 -3.9859e-01 +1.7876e-01 +2.6731e+00 +2.2621e+00 -1.3964e+00 +4.9625e+00 -1.5313e+00 +5.1010e-01 -1.8708e+00
1646 +1.516995023e+01 +1.516995023e+01 +5.263995023e+01 +5.263995023e+01 -3.7950e-01 -3.9554e+00 -2.5526e+00 -3.7109e+00 +4.9510e-01 -9.6328e-01 -1.7324e+00 -3.2637e+00 -1.5086e+00 -9.6033e-01 -2.3785e-01 +8.5755e-01 -3.3954e+00 +3.5662e-01 +7.4266e-01 -1.9169e+00 +1.1831e+00 -7.1728e-01 -1.8702e+00 +1.9979e+00
% function evaluation | noise-free fitness - Fopt (-3.944700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.812273210e+01 +5.812273210e+01 -3.363472679e+02 -3.363472679e+02 +9.2783e-01 +3.9258e+00 +4.4953e+00 +4.7642e+00 -5.4889e-01 +2.3988e-01 -4.0199e+00 -3.3909e+00 -3.5404e+00 +1.2830e+00 -3.5521e+00 -8.0892e-01 -4.3525e+00 -3.4776e-01 -1.8889e+00 +2.5255e+00 -4.7411e+00 +3.7262e+00 -1.1377e+00 -1.5248e+00
6 +2.138566779e+01 +2.138566779e+01 -3.730843322e+02 -3.730843322e+02 +6.9106e-01 -8.2824e-01 +1.0981e+00 -2.0614e+00 -2.4543e+00 -3.8419e+00 +1.1737e+00 -2.0902e+00 -4.6721e+00 +8.1959e-01 -3.5841e+00 +8.5842e-01 -2.6148e-01 -1.5633e+00 -3.2900e+00 +2.5911e+00 -4.7227e-03 +7.9585e-01 -3.1710e+00 -2.2641e+00
858 +1.510683967e+01 +1.510683967e+01 -3.793631603e+02 -3.793631603e+02 -2.0720e+00 -1.0918e+00 +1.3580e+00 +3.2136e+00 +1.5840e+00 -1.6957e+00 -8.0615e-01 +2.7762e-01 +8.5159e-02 +1.0360e+00 -2.1456e-01 -1.1719e+00 +1.1372e+00 +3.6361e+00 +3.7500e+00 -1.4177e+00 -1.5112e+00 -3.2194e+00 -9.0811e-01 -2.9989e-01
% function evaluation | noise-free fitness - Fopt (-1.026200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.297428654e+02 +1.297428654e+02 +2.712286536e+01 +2.712286536e+01 +4.5547e+00 -1.9347e+00 +3.2836e+00 +3.9692e+00 +1.7151e+00 +2.5947e+00 +4.0908e+00 -4.1966e+00 -4.9550e+00 -4.4174e+00 +2.9759e+00 +4.2235e+00 +4.7334e+00 -2.7501e-02 +1.0734e+00 +1.9741e+00 -3.7066e+00 -1.8870e+00 +4.0092e+00 -6.8634e-01
2 +3.702673559e+01 +3.702673559e+01 -6.559326441e+01 -6.559326441e+01 -2.2039e+00 -2.7268e+00 +1.1490e+00 +1.2624e+00 -2.5424e+00 +1.5915e+00 +4.2034e+00 -4.0522e+00 +1.9451e+00 -1.9915e+00 -1.3377e+00 +3.1765e+00 +3.0786e+00 +1.5329e+00 +3.5444e+00 +2.2238e+00 -3.2413e+00 +7.3231e-01 +1.2473e+00 -3.0342e+00
48 +2.441056509e+01 +2.441056509e+01 -7.820943491e+01 -7.820943491e+01 -1.2307e+00 -9.7114e-01 +3.6866e+00 +2.8550e-01 -3.7078e+00 -2.9424e+00 +1.5224e+00 -1.6351e+00 -3.6970e+00 +1.4483e+00 +9.7884e-01 -7.0953e-01 +2.7818e+00 -6.2474e-01 -3.8969e-01 -3.2643e+00 +1.6827e+00 +3.0297e+00 -2.1191e+00 +1.7830e-01
570 +1.577976396e+01 +1.577976396e+01 -8.684023604e+01 -8.684023604e+01 +4.6354e+00 -3.1014e-01 -1.2075e+00 -1.7325e-01 +1.2250e+00 +3.6722e+00 -6.3431e-01 +1.0704e-01 -1.7296e+00 -8.0557e-01 +1.6272e-01 +2.2765e-01 +3.5043e+00 -2.3616e+00 -4.1017e+00 +1.2383e+00 +1.1096e+00 +3.1699e+00 -9.0564e-01 +2.9127e-01
% function evaluation | noise-free fitness - Fopt (2.728300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.712441374e+01 +4.712441374e+01 +3.199544137e+02 +3.199544137e+02 -2.3466e+00 -8.1042e-02 -4.2625e+00 +1.1388e+00 -3.7608e+00 +3.3932e+00 +2.8326e+00 +3.5343e+00 +8.4544e-02 +2.8521e+00 -1.1613e+00 +1.1751e+00 -1.2635e+00 -1.0302e+00 +8.1847e-01 +2.3314e+00 +3.7710e+00 +9.3947e-01 +2.3931e+00 +2.3979e+00
5 +2.510156185e+01 +2.510156185e+01 +2.979315619e+02 +2.979315619e+02 -2.7762e+00 -3.5487e+00 -7.0876e-03 +1.4673e+00 +2.0042e+00 +3.1853e-01 -3.2987e+00 -4.6371e+00 +4.2823e-01 +1.6871e+00 +1.2206e+00 +2.3248e+00 +3.3937e+00 -4.0003e+00 -3.4598e+00 +3.2569e-01 -1.9119e+00 -2.4282e+00 -1.0831e+00 +6.0130e-01
940 +1.535843570e+01 +1.535843570e+01 +2.881884357e+02 +2.881884357e+02 -1.2734e+00 -1.4376e+00 -1.5137e+00 +6.7153e-01 +1.1562e+00 +1.4517e+00 -4.3675e+00 +6.0175e-01 +2.0308e+00 +2.6249e-01 -2.6151e+00 -1.5875e+00 -2.0713e+00 -1.4430e+00 -2.2277e+00 -3.0206e+00 -1.0760e+00 +1.2481e+00 +1.9438e+00 -1.6105e+00
% function evaluation | noise-free fitness - Fopt (-3.400000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.937816645e+01 +4.937816645e+01 +4.597816645e+01 +4.597816645e+01 +1.9218e+00 +3.9983e+00 +4.5296e+00 -1.3420e+00 -3.1821e+00 -7.2635e-01 -3.5369e+00 +4.9299e+00 +1.8152e+00 +1.9593e+00 -4.8236e+00 +1.3545e+00 +4.7329e+00 -5.4319e-01 +3.1878e+00 +3.0837e+00 +2.8741e+00 -3.8641e-01 -5.8761e-01 +8.3021e-01
3 +3.243684669e+01 +3.243684669e+01 +2.903684669e+01 +2.903684669e+01 +5.3453e-01 +2.9838e+00 -3.2217e+00 -2.3694e+00 -3.1831e+00 -1.2969e+00 +1.5485e+00 +1.0004e+00 +3.6889e+00 +2.2325e+00 +5.9087e-01 +2.1912e+00 -7.7227e-01 +4.7777e-01 -3.0658e-01 -3.3962e+00 +2.7468e+00 -2.1442e+00 -3.0754e+00 +2.3420e+00
109 +2.470106487e+01 +2.470106487e+01 +2.130106487e+01 +2.130106487e+01 +1.9934e+00 -1.8911e+00 -2.4982e+00 +1.2071e+00 +1.0771e+00 -3.5552e-01 -8.7268e-01 -2.5667e+00 -1.4568e+00 +3.6666e+00 +3.6585e+00 -2.6158e+00 +3.0203e+00 -3.4690e+00 +3.1563e+00 -2.9708e+00 +3.3727e-01 -3.6319e+00 +2.6301e-01 -6.7517e-01
1284 +1.548489917e+01 +1.548489917e+01 +1.208489917e+01 +1.208489917e+01 -4.3801e+00 +2.2645e+00 -1.0743e+00 -2.2290e+00 +3.5652e+00 -7.0356e-01 +6.9819e-02 -3.3045e-01 +1.5963e+00 -4.3956e-01 +7.3940e-01 -3.2695e+00 +8.9260e-01 -2.7603e+00 -7.0717e-01 +3.4879e+00 +1.5403e+00 +9.6508e-01 -1.5203e+00 -6.2378e-02
% function evaluation | noise-free fitness - Fopt (-1.851700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.717728339e+01 +8.717728339e+01 -9.799271661e+01 -9.799271661e+01 +2.6620e+00 +4.2323e+00 -4.5412e+00 +4.8347e+00 -2.9648e+00 -4.6408e+00 -3.0494e+00 +1.4126e+00 +1.4368e+00 -9.0557e-02 +6.4392e-02 +4.8864e+00 -2.3977e+00 -1.6109e-01 +4.4832e+00 +5.3470e-01 -4.7657e+00 -3.9669e+00 +3.8879e+00 -1.2282e+00
3 +3.900147843e+01 +3.900147843e+01 -1.461685216e+02 -1.461685216e+02 +1.0480e-01 -3.2300e+00 +4.2034e+00 -6.5579e-01 -9.7424e-01 -3.9478e+00 -3.6053e+00 -2.1525e+00 -4.5888e+00 -2.2312e+00 +1.5873e+00 +3.8112e+00 +2.5933e+00 -2.1777e+00 -4.8825e+00 -3.0028e+00 -6.7861e-01 +2.0142e+00 +2.4812e-01 +3.0462e-01
21 +2.383456178e+01 +2.383456178e+01 -1.613354382e+02 -1.613354382e+02 -1.7503e-01 +1.4531e+00 -2.7452e+00 +2.7498e+00 -3.4513e-01 -4.4353e+00 -1.5565e+00 -4.0053e+00 -3.4258e+00 -2.4733e+00 -2.3244e+00 +4.7819e-01 -2.9486e+00 +3.2598e+00 -1.1795e+00 -8.1742e-01 +1.1654e+00 -2.1062e+00 +1.7251e+00 -2.0467e+00
824 +1.297803605e+01 +1.297803605e+01 -1.721919640e+02 -1.721919640e+02 -3.5679e+00 +3.2758e+00 -2.7329e+00 -3.2735e+00 +1.5089e+00 -1.2436e+00 +3.9753e-01 -3.5273e-01 -6.3971e-01 +3.1857e+00 -4.9970e+00 +4.2845e+00 +3.5716e+00 -4.1736e+00 -4.6688e+00 -6.8414e-01 +1.8357e+00 -1.6830e+00 +1.5935e+00 +4.2092e+00
% function evaluation | noise-free fitness - Fopt (1.013400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.357491067e+01 +4.357491067e+01 +1.449149107e+02 +1.449149107e+02 +2.9215e-01 -2.0134e+00 -2.3034e+00 -1.4721e+00 +9.8089e-01 +2.9310e+00 -4.0713e+00 -1.2980e+00 +4.4962e+00 +3.8525e+00 -1.4748e+00 +6.5738e-01 -2.8475e+00 -9.4872e-01 -2.1808e+00 +2.9977e+00 +2.5144e+00 -4.2237e+00 -2.2929e-01 +1.7581e-01
2 +3.400974273e+01 +3.400974273e+01 +1.353497427e+02 +1.353497427e+02 +2.3324e+00 -1.0780e+00 +9.2070e-01 +2.0582e+00 -1.6084e-01 +2.6844e+00 -6.9450e-01 -3.8569e+00 -3.6990e+00 +2.0983e+00 +3.6657e+00 +1.4412e+00 +4.1734e+00 -2.9518e+00 -7.6941e-01 -4.5531e+00 +1.4713e+00 -1.6919e+00 +4.5958e+00 +3.9918e-01
67 +2.149992065e+01 +2.149992065e+01 +1.228399207e+02 +1.228399207e+02 -2.3884e+00 +1.0664e+00 -8.1005e-01 -2.9044e+00 +3.2241e+00 +1.1899e+00 -2.8113e+00 -1.6089e+00 +2.7288e+00 +1.3971e+00 +5.0209e-01 +4.4497e+00 +7.6483e-01 +6.1469e-01 +2.0212e-01 -1.8199e+00 +3.2005e+00 +2.4643e+00 +4.3072e+00 -2.2343e+00
1338 +1.568503616e+01 +1.568503616e+01 +1.170250362e+02 +1.170250362e+02 +1.3690e+00 +3.3048e+00 -9.6203e-01 -5.7539e-01 -1.3023e+00 +4.1993e+00 +8.5350e-03 +8.2540e-01 +1.0054e+00 -1.5325e+00 +3.8749e-01 +1.8716e+00 -1.3968e-01 -2.7495e+00 -3.9357e+00 -8.7831e-01 -2.6646e+00 -3.7696e+00 +3.1580e+00 +1.3462e+00
% function evaluation | noise-free fitness - Fopt (-2.400000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.424821238e+01 +3.424821238e+01 +3.184821238e+01 +3.184821238e+01 +3.7977e+00 -3.3369e+00 +3.7681e+00 -4.4722e+00 -4.6908e+00 -2.7548e-01 -2.2025e+00 +1.2902e+00 +2.5191e+00 -3.1881e+00 -2.0370e+00 -4.6215e-01 +2.4123e-01 -2.1780e+00 +3.3240e+00 -3.5458e-01 +3.0817e+00 -4.2483e+00 +1.0890e+00 +4.0661e+00
13 +2.444989785e+01 +2.444989785e+01 +2.204989785e+01 +2.204989785e+01 +1.4460e+00 +9.3578e-01 +7.3835e-01 -1.8604e+00 +6.5967e-01 -9.8864e-01 -2.8983e+00 +8.5665e-01 +2.4721e+00 +1.5092e-01 +3.1667e+00 -4.2085e+00 -4.3744e+00 +1.0826e+00 +3.9838e+00 -1.8637e+00 -4.1420e+00 +1.1919e+00 -3.4682e+00 -1.2937e+00
1116 +1.539222071e+01 +1.539222071e+01 +1.299222071e+01 +1.299222071e+01 +4.7860e+00 -3.0088e-01 +3.4033e+00 +1.2856e+00 -1.5288e+00 -1.6615e+00 -2.0113e+00 -3.0978e-01 -1.5405e+00 +6.4111e-01 +1.7785e+00 +3.3393e+00 -1.9920e+00 -4.1321e-01 -1.6250e+00 +2.3695e+00 +2.2143e+00 +1.1728e+00 +3.8573e-01 +2.0353e+00
% function evaluation | noise-free fitness - Fopt (-2.778000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.676736185e+01 +3.676736185e+01 +8.987361852e+00 +8.987361852e+00 -1.1462e+00 +5.9162e-01 +1.2434e+00 -1.2340e+00 -1.0253e-01 +3.0097e-01 -7.8507e-01 +4.8902e+00 +2.1733e+00 +6.0243e-01 +4.0160e+00 +4.1792e+00 +4.2968e+00 -1.7087e+00 -9.0508e-01 +6.5723e-01 +4.9902e+00 +3.0722e+00 -4.9932e+00 +2.1245e+00
10 +1.558974066e+01 +1.558974066e+01 -1.219025934e+01 -1.219025934e+01 -2.1588e+00 +2.2611e+00 +3.3256e+00 -1.4797e-01 +1.8031e-01 -1.2721e+00 -1.6215e+00 +1.5698e+00 -5.9945e-01 -3.4062e+00 -3.1810e+00 -3.7475e+00 +1.6008e+00 -3.4748e+00 -1.2768e+00 -2.7460e+00 -1.1324e+00 +2.3836e+00 +2.4683e+00 -6.1065e-01
