% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1063 +5.970913087e+07 +5.970913087e+07 +5.970887605e+07 +5.970887605e+07 +2.7582e+00 +1.4401e+00 +6.9960e-01 -3.8124e+00 -2.8133e+00 -2.4053e-02 -1.3764e-01 +9.1851e-01 -4.7741e-01 +1.0695e+00 +2.2255e+00 +1.7776e+00 +1.2335e+00 +7.3804e-02 -2.0993e+00 -1.4251e+00 +9.4804e-02 -2.4430e+00 -2.9704e+00 +2.9029e+00
1283 +3.925907544e+07 +3.925907544e+07 +3.925882062e+07 +3.925882062e+07 +3.2019e+00 +1.1501e+00 +1.3677e+00 -2.5034e+00 -2.6680e+00 +6.0293e-01 -1.2488e+00 +2.4343e+00 +5.7319e-01 +4.8862e-01 +3.2546e+00 +3.0260e-01 +3.1304e-01 -1.9676e+00 -2.0745e+00 -6.3038e-01 +1.4132e+00 -2.2459e+00 -3.2845e+00 +3.0841e+00
1775 +2.492091409e+07 +2.492091409e+07 +2.492065927e+07 +2.492065927e+07 +3.3460e+00 +2.9906e+00 +5.1864e-01 -1.5843e+00 -3.1400e+00 +6.2499e-01 -7.9050e-01 +1.6654e+00 +9.5511e-01 +1.4150e+00 +4.1346e+00 +1.2980e+00 +6.2600e-01 -3.0048e+00 -1.5026e+00 -1.6244e+00 +7.7334e-01 -2.4092e+00 -2.9712e+00 +3.2577e+00
2717 +1.577038908e+07 +1.577038908e+07 +1.577013426e+07 +1.577013426e+07 +3.6102e+00 +3.0554e+00 +2.1040e-01 -1.2290e+00 -3.6250e+00 -8.4288e-02 -1.7584e+00 +1.4133e+00 +1.5697e+00 +1.6946e+00 +4.0169e+00 +1.8116e+00 +1.1866e-01 -2.8075e+00 -1.3985e+00 -1.4200e+00 +1.3903e+00 -1.5882e+00 -2.3147e+00 +3.0854e+00
3229 +9.933657387e+06 +9.933657387e+06 +9.933402567e+06 +9.933402567e+06 +2.6995e+00 +3.6023e+00 +4.1368e-01 -9.3692e-01 -3.3917e+00 -9.2958e-01 -1.6904e+00 +1.7612e+00 +1.5377e+00 +2.2098e+00 +3.1621e+00 +2.6068e+00 -6.6006e-01 -2.2645e+00 -1.3811e+00 -2.1551e+00 +9.4685e-01 -1.5493e+00 -2.6286e+00 +2.9615e+00
3611 +6.264971580e+06 +6.264971580e+06 +6.264716760e+06 +6.264716760e+06 +2.8143e+00 +3.7868e+00 +4.2585e-01 -7.4423e-01 -3.0015e+00 -1.4286e+00 -1.8247e+00 +1.8788e+00 +1.4406e+00 +2.1440e+00 +3.3154e+00 +2.3042e+00 -1.2822e+00 -2.4163e+00 -1.5104e+00 -2.2555e+00 +1.4551e+00 -1.9289e+00 -3.1959e+00 +3.0393e+00
3885 +3.907782688e+06 +3.907782688e+06 +3.907527868e+06 +3.907527868e+06 +2.4382e+00 +4.5683e+00 +5.7403e-02 -5.5437e-01 -2.6790e+00 -1.8345e+00 -9.1995e-01 +1.5774e+00 +1.3227e+00 +2.5998e+00 +3.2222e+00 +2.8494e+00 -1.2522e+00 -2.3656e+00 -1.4118e+00 -2.8558e+00 +1.3926e+00 -1.9871e+00 -3.4914e+00 +3.1585e+00
4048 +2.296837153e+06 +2.296837153e+06 +2.296582333e+06 +2.296582333e+06 +2.3295e+00 +5.0760e+00 +4.1188e-01 -4.9117e-01 -2.4454e+00 -1.9979e+00 -9.8319e-01 +1.5529e+00 +1.4365e+00 +2.8688e+00 +3.0574e+00 +3.3295e+00 -1.3779e+00 -2.6443e+00 -1.3650e+00 -2.9429e+00 +1.7874e+00 -1.6362e+00 -3.6456e+00 +3.0973e+00
4158 +1.525055130e+06 +1.525055130e+06 +1.524800310e+06 +1.524800310e+06 +2.6429e+00 +5.0849e+00 +6.0963e-01 -7.9334e-01 -2.0581e+00 -1.8836e+00 -1.2882e+00 +1.5196e+00 +1.1845e+00 +3.1568e+00 +2.7663e+00 +3.0300e+00 -1.1869e+00 -2.7275e+00 -1.7149e+00 -2.6687e+00 +2.2789e+00 -1.7063e+00 -3.4654e+00 +3.1263e+00
4255 +8.733390477e+05 +8.733390477e+05 +8.730842277e+05 +8.730842277e+05 +2.7628e+00 +4.7029e+00 +2.9675e-01 -8.8219e-01 -2.5786e+00 -1.8570e+00 -9.7686e-01 +1.8018e+00 +1.4090e+00 +3.0819e+00 +3.3447e+00 +2.7105e+00 -7.7279e-01 -2.8128e+00 -2.0156e+00 -2.6285e+00 +2.3584e+00 -1.7528e+00 -3.3560e+00 +3.1119e+00
4409 +3.615318403e+05 +3.615318403e+05 +3.612770203e+05 +3.612770203e+05 +3.0039e+00 +4.7675e+00 +2.2739e-01 -6.5734e-01 -2.3293e+00 -1.6186e+00 -9.8624e-01 +1.5764e+00 +1.0634e+00 +3.2246e+00 +3.4333e+00 +2.7322e+00 -7.5322e-01 -2.7120e+00 -1.7621e+00 -2.6605e+00 +2.2337e+00 -1.6312e+00 -3.4452e+00 +3.0278e+00
4587 +2.346387896e+05 +2.346387896e+05 +2.343839696e+05 +2.343839696e+05 +3.0385e+00 +4.5910e+00 +2.3306e-01 -9.0101e-01 -2.3958e+00 -1.7935e+00 -1.1176e+00 +1.8650e+00 +1.0726e+00 +3.2940e+00 +3.4955e+00 +2.3921e+00 -8.7752e-01 -2.5244e+00 -1.9700e+00 -2.2144e+00 +2.6551e+00 -1.6329e+00 -3.3316e+00 +2.8147e+00
4668 +1.418762300e+05 +1.418762300e+05 +1.416214100e+05 +1.416214100e+05 +3.1016e+00 +4.4169e+00 +1.4346e-01 -9.4033e-01 -2.3097e+00 -1.7170e+00 -1.2200e+00 +1.9585e+00 +9.5626e-01 +3.2654e+00 +3.3859e+00 +2.3227e+00 -7.9816e-01 -2.4537e+00 -1.9874e+00 -2.2511e+00 +2.9576e+00 -1.5320e+00 -3.2587e+00 +2.8206e+00
4763 +7.297145293e+04 +7.297145293e+04 +7.271663293e+04 +7.271663293e+04 +3.0530e+00 +4.5384e+00 +1.5698e-01 -8.6174e-01 -2.3138e+00 -1.5947e+00 -1.1087e+00 +1.7784e+00 +8.1323e-01 +3.2210e+00 +3.3534e+00 +2.3479e+00 -8.2081e-01 -2.4144e+00 -1.9280e+00 -2.4356e+00 +2.7157e+00 -1.6629e+00 -3.3153e+00 +2.9295e+00
4824 +6.048110966e+04 +6.048110966e+04 +6.022628966e+04 +6.022628966e+04 +3.0431e+00 +4.6268e+00 +5.2989e-02 -8.7817e-01 -2.2948e+00 -1.6355e+00 -1.0725e+00 +1.8369e+00 +8.6480e-01 +3.3177e+00 +3.3730e+00 +2.4234e+00 -7.6554e-01 -2.4071e+00 -1.9746e+00 -2.3631e+00 +2.8506e+00 -1.5365e+00 -3.3769e+00 +2.8227e+00
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.560527190e+09 +5.560527190e+09 +5.560527247e+09 +5.560527247e+09 +2.5742e+00 +3.6737e-01 -2.5209e+00 +1.8357e+00 +2.4739e+00 -1.1436e+00 -3.9756e+00 +4.7244e+00 +4.2745e+00 -2.7234e+00 +2.1479e+00 +1.1656e+00 +1.7846e+00 +2.3609e+00 -1.6279e+00 -2.9025e+00 +1.5134e+00 -4.5907e+00 -2.1209e+00 +4.0167e+00
2 +3.607901363e+08 +3.607901363e+08 +3.607901929e+08 +3.607901929e+08 +2.6754e+00 +7.2805e-01 -2.3025e+00 +1.2853e+00 -5.4768e-01 -7.0298e-01 +1.6393e+00 -1.4868e+00 -2.8129e+00 +4.3293e+00 +4.5558e+00 +1.2583e+00 -1.4135e+00 +9.4723e-01 -2.1099e+00 -4.2958e+00 -3.4107e+00 +4.0652e+00 -1.5169e+00 +3.1630e+00
7 +1.747324870e+08 +1.747324870e+08 +1.747325436e+08 +1.747325436e+08 +1.0021e+00 -4.2135e+00 -3.8754e+00 +3.1560e+00 -5.7960e-01 +1.7225e+00 +2.8072e+00 -2.7180e+00 -2.3526e+00 +1.5626e+00 +1.8599e+00 +4.6973e+00 -1.0020e+00 +1.6660e-01 +8.8555e-01 +1.4429e+00 +1.8145e+00 +2.0679e+00 -7.8054e-01 -4.9766e+00
61 +1.292115371e+08 +1.292115371e+08 +1.292115937e+08 +1.292115937e+08 +4.7987e-01 -1.5595e+00 -5.2227e+00 -1.4984e+00 +5.8702e-02 +1.4334e+00 +1.7214e+00 -2.4688e+00 -2.3658e+00 +1.9929e+00 +9.1126e-01 +2.6609e+00 -9.9691e-01 +2.3105e+00 -8.4397e-03 -1.9950e+00 +5.2104e-01 +2.7597e+00 +3.3389e+00 -8.3430e-01
101 +8.765170183e+07 +8.765170183e+07 +8.765175844e+07 +8.765175844e+07 -1.7802e+00 -2.2543e+00 -3.3155e+00 +2.8717e+00 -1.0227e+00 +8.9534e-01 +1.9073e+00 -2.2606e+00 -3.1331e+00 +1.7995e+00 +9.3926e-01 +2.5464e+00 -4.4914e-01 +1.1073e+00 +6.9912e-01 +4.2523e-01 +1.5036e+00 +9.1487e-01 +3.3664e-01 -2.8052e+00
221 +4.246061556e+07 +4.246061556e+07 +4.246067217e+07 +4.246067217e+07 -2.5509e+00 -1.6721e+00 -3.0192e+00 -8.2578e-01 -2.0432e+00 -7.9423e-01 +1.7696e+00 -3.0698e+00 -2.2775e+00 +8.9422e-01 +1.2898e+00 +2.9891e+00 -1.6139e+00 +1.7944e+00 -2.6773e-01 -1.5536e-01 +6.1544e-02 +1.8532e+00 +8.3995e-01 -3.0344e+00
292 +3.739290092e+07 +3.739290092e+07 +3.739295753e+07 +3.739295753e+07 -3.7236e+00 -2.5953e+00 -2.9523e+00 +6.6423e-02 -2.5535e+00 -8.3568e-01 +1.7187e+00 -3.0446e+00 -2.4378e+00 +6.0780e-01 +1.4414e+00 +3.0784e+00 -2.2915e+00 +2.1393e+00 -5.4847e-01 +7.9562e-01 -1.8792e-01 +2.1990e+00 +4.1754e-01 -3.4720e+00
982 +2.486237948e+07 +2.486237948e+07 +2.486243609e+07 +2.486243609e+07 -3.1822e+00 -3.3519e+00 -2.7680e+00 +9.5159e-01 -3.1436e+00 -1.3995e+00 +1.0623e+00 -3.6942e+00 -2.7768e+00 +5.3853e-01 +3.0200e+00 +2.6378e+00 -1.6968e+00 +1.6765e+00 -1.4636e+00 +1.1469e+00 +4.8612e-02 +1.7165e+00 -6.9640e-01 -3.9501e+00
1653 +1.566875757e+07 +1.566875757e+07 +1.566881418e+07 +1.566881418e+07 -3.3338e+00 -3.0282e+00 -2.7677e+00 +4.7901e-01 -3.2217e+00 -1.1699e+00 +2.5968e+00 -4.1128e+00 -2.4578e+00 +4.3802e-01 +3.8395e+00 +2.0198e+00 -4.2177e-01 +1.6267e+00 -2.0875e+00 +7.5926e-01 +8.0723e-02 +9.7555e-01 -2.6104e-01 -4.1272e+00
3425 +9.998651856e+06 +9.998651856e+06 +9.998708466e+06 +9.998708466e+06 -2.4946e+00 -3.2464e+00 -3.1668e+00 +1.1288e+00 -3.5528e+00 -1.4972e+00 +2.8770e+00 -4.2748e+00 -2.0661e+00 +7.3433e-01 +3.9305e+00 +2.3175e+00 +1.9686e-01 +1.8735e+00 -2.3129e+00 +1.1252e+00 +1.8591e-02 +1.5979e+00 +5.8685e-01 -4.1772e+00
3641 +6.282898181e+06 +6.282898181e+06 +6.282954791e+06 +6.282954791e+06 -3.1454e+00 -2.6005e+00 -3.5353e+00 +7.3371e-01 -3.3653e+00 -1.8352e+00 +3.2727e+00 -4.0634e+00 -1.5560e+00 +2.9944e-01 +3.7573e+00 +1.8789e+00 +9.2707e-01 +1.2924e+00 -1.8689e+00 +1.6656e+00 +2.1913e-02 +1.5055e+00 +5.1031e-01 -4.6022e+00
3722 +3.974766422e+06 +3.974766422e+06 +3.974823032e+06 +3.974823032e+06 -3.2305e+00 -2.9241e+00 -3.6492e+00 +1.1671e+00 -3.4458e+00 -1.9744e+00 +2.7294e+00 -3.2928e+00 -1.3089e+00 +7.7710e-01 +4.1527e+00 +1.8146e+00 +1.8536e+00 +1.2987e+00 -2.0514e+00 +1.3037e+00 -7.1912e-01 +1.9165e+00 +8.0149e-02 -4.5607e+00
3943 +2.317028975e+06 +2.317028975e+06 +2.317085585e+06 +2.317085585e+06 -3.8384e+00 -2.7488e+00 -3.6023e+00 +8.5156e-01 -3.5359e+00 -1.9677e+00 +2.4801e+00 -3.4796e+00 -1.4558e+00 +9.9298e-01 +3.9304e+00 +2.1196e+00 +1.6446e+00 +1.4215e+00 -2.1568e+00 +1.6956e+00 -4.9555e-01 +2.2998e+00 +9.1237e-01 -4.0661e+00
4122 +1.577375617e+06 +1.577375617e+06 +1.577432227e+06 +1.577432227e+06 -3.9579e+00 -2.4601e+00 -3.8821e+00 +9.7636e-01 -3.6020e+00 -1.9633e+00 +2.6932e+00 -3.4197e+00 -1.2519e+00 +1.2580e+00 +3.6818e+00 +2.3420e+00 +1.8457e+00 +1.1357e+00 -2.1938e+00 +1.5464e+00 -2.5100e-01 +1.8113e+00 +8.1200e-01 -3.9177e+00
4271 +9.223189217e+05 +9.223189217e+05 +9.223755317e+05 +9.223755317e+05 -3.7577e+00 -2.8769e+00 -3.6696e+00 +8.3893e-01 -3.2594e+00 -2.3249e+00 +2.8721e+00 -3.4033e+00 -1.5462e+00 +1.5294e+00 +3.5191e+00 +2.4102e+00 +1.9280e+00 +1.0797e+00 -2.3702e+00 +1.6053e+00 -2.7600e-01 +2.0829e+00 +6.9457e-01 -3.9968e+00
4362 +6.270288200e+05 +6.270288200e+05 +6.270854300e+05 +6.270854300e+05 -3.8703e+00 -2.7000e+00 -3.7111e+00 +8.0733e-01 -2.9276e+00 -2.1373e+00 +2.9115e+00 -3.4020e+00 -1.4271e+00 +1.3465e+00 +3.4035e+00 +2.3922e+00 +2.2095e+00 +1.1245e+00 -2.4996e+00 +1.7569e+00 -1.6264e-01 +1.9963e+00 +7.2715e-01 -3.7897e+00
4676 +3.968574750e+05 +3.968574750e+05 +3.969140850e+05 +3.969140850e+05 -3.8883e+00 -2.5798e+00 -3.7605e+00 +8.7217e-01 -3.0859e+00 -2.3485e+00 +2.9472e+00 -3.3640e+00 -1.3620e+00 +1.3951e+00 +3.3086e+00 +2.2270e+00 +2.2272e+00 +1.0544e+00 -2.4104e+00 +1.7140e+00 -6.5464e-02 +2.0432e+00 +5.1347e-01 -3.9377e+00
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
