% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2633 +5.492553211e+02 +5.492553211e+02 +6.984053211e+02 +6.984053211e+02 +2.1161e-01 -7.8624e-01 -5.4195e-01 +6.4448e-01 -4.9668e+00 -1.5820e+00 -9.5635e-01 -1.3437e+00 -5.8561e-01 +0.0000e+00 -2.8863e+00 +2.5634e-01 +1.8984e+00 -1.2371e+00 -1.8969e+00 -1.5959e+00 -6.5203e-01 -4.1279e-01 -3.5000e+00 -3.6495e+00
2927 +3.842040059e+02 +3.842040059e+02 +5.333540059e+02 +5.333540059e+02 -6.1946e-02 -4.8305e-01 -6.2590e-01 +6.6352e-01 -4.9725e+00 -1.5975e+00 -1.2903e+00 -2.2386e+00 -1.0638e+00 -7.9216e-01 -2.2035e+00 +2.9455e-01 +1.9282e+00 -1.2769e+00 -1.7528e+00 -1.5764e+00 -4.2485e-01 -1.2027e-01 -2.7533e+00 -3.8571e+00
3275 +2.232430063e+02 +2.232430063e+02 +3.723930063e+02 +3.723930063e+02 -4.3446e-02 -6.1348e-01 -9.6996e-01 +8.0786e-01 -4.7046e+00 -1.4717e+00 -1.4004e+00 -2.0963e+00 -1.2770e+00 -5.9174e-01 -2.4932e+00 -3.6014e-02 +1.5451e+00 -1.2921e+00 -1.8426e+00 -1.4262e+00 -4.0952e-01 -3.1002e-02 -2.7602e+00 -3.8127e+00
3444 +1.484339266e+02 +1.484339266e+02 +2.975839266e+02 +2.975839266e+02 -3.6657e-02 -5.5957e-01 -4.7503e-01 +7.9987e-01 -4.5612e+00 -1.5378e+00 -1.3367e+00 -2.1012e+00 -1.0244e+00 -5.3561e-01 -2.7787e+00 -9.7316e-02 +1.5345e+00 -1.3766e+00 -1.7754e+00 -1.5180e+00 -4.0092e-01 +2.0393e-02 -2.6081e+00 -3.6349e+00
3884 +9.987021319e+01 +9.987021319e+01 +2.490202132e+02 +2.490202132e+02 -1.1672e-01 -5.7652e-01 -4.3447e-01 +1.0421e+00 -4.3750e+00 -1.5019e+00 -1.3196e+00 -1.9213e+00 -1.0270e+00 -4.7600e-01 -2.7621e+00 -2.7045e-01 +1.6271e+00 -1.6522e+00 -1.6685e+00 -1.4856e+00 -4.4529e-01 -1.6719e-01 -2.5546e+00 -3.8876e+00
4849 +6.307599695e+01 +6.307599695e+01 +2.122259970e+02 +2.122259970e+02 -1.7583e-01 -5.9423e-01 -4.9852e-01 +9.4601e-01 -4.3750e+00 -1.7881e+00 -1.6291e+00 -2.0170e+00 -8.9283e-01 -4.9242e-01 -2.7359e+00 -2.2443e-01 +1.7331e+00 -1.6002e+00 -1.6597e+00 -1.4825e+00 -8.4537e-01 -3.5736e-01 -2.8133e+00 -3.8509e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.483297241e+05 +6.483297241e+05 +6.473297241e+05 +6.473297241e+05 +3.3052e+00 +3.7371e+00 +2.9944e+00 -1.5231e+00 +1.2290e+00 -7.4782e-01 +7.2372e-01 -3.1141e+00 -4.2325e+00 +4.8659e+00 +1.8338e+00 -3.8214e+00 +4.9839e+00 -3.9662e+00 -1.1331e+00 -3.8930e+00 -1.7990e+00 +2.0965e+00 -3.6865e+00 -2.5056e+00
2 +2.110287511e+05 +2.110287511e+05 +2.100287511e+05 +2.100287511e+05 -1.1411e+00 -4.5728e+00 -3.0968e+00 +1.7035e+00 -4.8044e+00 -3.1936e-01 -1.9026e-01 -4.4060e+00 +3.8805e+00 +8.8953e-01 -4.6908e-01 -4.9826e+00 -3.3752e+00 -1.5953e+00 -3.6019e+00 -3.0766e+00 -1.6614e+00 -1.0381e+00 -3.0699e+00 -9.3359e-01
49 +1.256281159e+05 +1.256281159e+05 +1.246281159e+05 +1.246281159e+05 -5.0000e+00 +5.0000e+00 +5.0000e+00 -1.7834e+00 -3.7368e+00 -1.3729e+00 +6.3159e-01 -3.8339e+00 +3.9216e+00 +1.6747e+00 -1.8438e-01 +2.5481e-01 -2.1098e+00 -2.7211e+00 -2.9889e-01 +6.4798e-01 +9.9153e-01 -5.0000e+00 -4.8624e+00 +2.2713e+00
82 +1.669638556e+04 +1.669638556e+04 +1.569638556e+04 +1.569638556e+04 -5.0000e+00 +1.7514e+00 +8.9510e-01 -4.6945e-01 -4.2544e+00 -2.0986e+00 -2.1719e+00 -4.0648e+00 +2.3317e+00 +2.4571e+00 -5.5263e-01 +0.0000e+00 -1.7299e+00 -2.9005e+00 +0.0000e+00 +1.1977e+00 +6.8612e-01 -3.8628e+00 -3.5099e+00 -3.7211e-01
218 +1.100074135e+04 +1.100074135e+04 +1.000074135e+04 +1.000074135e+04 -5.0000e+00 -2.2344e-01 +1.2256e+00 -1.7343e+00 -3.6479e+00 -1.7004e+00 -4.4685e+00 -3.3813e+00 +6.8397e-01 +1.7425e+00 +6.7977e-01 -1.2642e+00 -1.7103e+00 -1.8096e+00 -7.5496e-01 +2.2318e-01 +1.0016e-03 -2.8899e+00 -5.0000e+00 +2.6209e-01
361 +6.883838821e+03 +6.883838821e+03 +5.883838821e+03 +5.883838821e+03 -4.6253e+00 -4.6267e-01 +1.8009e+00 -1.9897e+00 -4.7071e+00 -2.0603e+00 -2.4550e+00 -3.3834e+00 +1.8713e-01 +2.3239e+00 -2.1960e-01 -1.8715e+00 -1.9866e+00 -1.8497e+00 -8.0363e-01 -1.9355e-01 +1.3587e-01 -3.1823e+00 -4.0626e+00 -1.1569e-01
553 +4.235598806e+03 +4.235598806e+03 +3.235598806e+03 +3.235598806e+03 -4.4688e+00 -1.1406e+00 +1.8271e+00 -1.6021e+00 -4.3082e+00 +1.0803e+00 -1.8225e+00 -3.4306e+00 +1.1786e+00 +2.4436e+00 -1.2244e-01 -1.0939e+00 -1.8157e+00 -2.7970e+00 -1.3567e+00 -2.0019e-01 +1.6038e-01 -3.2319e+00 -4.3608e+00 -4.8082e-01
1113 +3.496801767e+03 +3.496801767e+03 +2.496801767e+03 +2.496801767e+03 -4.4829e+00 -1.0872e+00 +1.5643e+00 -2.6364e+00 -4.1823e+00 +9.6074e-01 -2.3751e+00 -3.4589e+00 +1.7477e+00 +2.0966e+00 -1.1944e+00 -1.0667e+00 -1.8470e+00 -3.0867e+00 +1.3660e+00 -2.0022e-01 +2.1975e-01 -3.3571e+00 -4.9342e+00 -4.1027e-01
1309 +1.927137129e+03 +1.927137129e+03 +9.271371288e+02 +9.271371288e+02 -4.4770e+00 -1.0761e+00 +1.4767e+00 -2.6420e+00 -4.0167e+00 -1.4248e+00 -2.2692e+00 -3.3218e+00 -2.6014e-01 +2.8622e+00 -1.1662e+00 -1.4244e+00 -1.5190e+00 -3.3591e+00 +9.6229e-02 -1.8446e+00 +2.8243e-01 -3.2354e+00 -4.8563e+00 +4.5568e-01
1811 +1.538767367e+03 +1.538767367e+03 +5.387673671e+02 +5.387673671e+02 -4.4550e+00 -8.4927e-01 +1.1257e+00 -3.3673e+00 -3.3740e+00 -1.6348e+00 -2.3672e+00 -3.4165e+00 +7.1861e-01 +2.2277e+00 -2.0285e+00 -2.0374e+00 -8.2878e-01 -3.0550e+00 -2.9690e-01 -2.2435e+00 +2.1138e-01 -3.4390e+00 -4.8973e+00 +3.8162e-01
2067 +9.281349268e+02 +9.281349268e+02 -7.186507320e+01 -7.186507320e+01 -4.4773e+00 -3.1107e-01 +3.4682e-01 -3.3553e+00 -3.0133e+00 -5.4184e-01 -3.1632e+00 -2.9880e+00 +6.2425e-01 +1.6574e+00 -1.8090e+00 -2.4120e+00 -1.5704e+00 -2.9282e+00 +3.6198e-01 -2.1048e+00 +1.1342e-01 -3.5027e+00 -5.0000e+00 +1.0987e+00
2863 +5.863512341e+02 +5.863512341e+02 -4.136487659e+02 -4.136487659e+02 -4.3584e+00 +4.2434e-01 +3.6125e-01 -2.4915e+00 -2.5523e+00 -7.3051e-01 -2.9149e+00 -2.5000e+00 +4.8799e-01 +2.2386e+00 -2.1688e+00 -2.0093e+00 -1.1151e+00 -3.5536e+00 +3.2875e-01 -2.1468e+00 -3.4827e-02 -3.7319e+00 -5.0000e+00 +1.0016e+00
3579 +3.808487554e+02 +3.808487554e+02 -6.191512446e+02 -6.191512446e+02 -4.3715e+00 +3.8058e-01 +4.6581e-01 -1.9755e+00 -2.5317e+00 -8.3800e-01 -2.8713e+00 -2.5000e+00 +3.0963e-01 +1.8679e+00 -1.9714e+00 -1.8105e+00 -1.1966e+00 -3.6786e+00 +0.0000e+00 -1.8479e+00 +9.2829e-02 -3.6688e+00 -4.5627e+00 +1.6835e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.816807053e+05 +4.816807053e+05 +4.817793253e+05 +4.817793253e+05 +1.3443e+00 +3.4967e+00 +4.9475e+00 -3.4591e-01 -2.1388e+00 -3.6238e+00 +3.3600e+00 -4.4684e+00 -3.1512e+00 +3.6740e+00 -7.5506e-01 -1.3094e+00 -2.2348e-01 -4.3462e+00 +7.7055e-01 +2.6644e+00 +2.5501e+00 -3.4092e+00 -2.7803e+00 +3.5664e+00
6 +3.764599936e+05 +3.764599936e+05 +3.765586136e+05 +3.765586136e+05 -2.5735e+00 -1.4701e+00 -7.1306e-01 +3.8220e+00 +2.4834e+00 -7.8532e-01 -4.5906e+00 -1.0687e+00 -3.0673e+00 -3.7970e+00 +2.8050e-01 -4.2853e+00 -3.6927e+00 +1.7665e+00 -2.8391e+00 +4.5176e-02 -1.4470e+00 +1.5227e+00 -3.5514e-01 +1.9919e+00
24 +2.455239741e+05 +2.455239741e+05 +2.456225941e+05 +2.456225941e+05 +2.9708e+00 +2.7729e+00 +1.6634e+00 -4.6296e+00 -1.0376e+00 -2.4542e+00 -3.6015e+00 -3.5951e+00 +4.4681e-03 -4.2204e+00 -1.0565e-01 -8.7444e-01 -3.2051e-01 -3.3017e-01 -3.5649e+00 -4.0592e-01 +3.8131e+00 +1.4601e+00 -4.1357e+00 +3.1817e+00
94 +1.483765631e+05 +1.483765631e+05 +1.484751831e+05 +1.484751831e+05 +5.5898e-02 -5.0000e+00 -1.5495e+00 -5.0000e+00 +0.0000e+00 -3.5839e+00 -5.1700e-01 -4.5711e+00 -4.1896e+00 -5.0000e+00 -4.9342e-01 -2.4839e+00 -1.5635e+00 +5.3699e-01 -3.1485e-01 -5.0000e+00 +2.6364e+00 -1.9402e+00 +3.5089e-01 -4.5533e+00
213 +5.068373354e+04 +5.068373354e+04 +5.078235354e+04 +5.078235354e+04 -3.9929e+00 -4.9997e+00 -4.8204e-01 -3.1788e+00 +1.7032e+00 -2.4027e+00 +0.0000e+00 -1.8784e+00 -3.8835e+00 +0.0000e+00 -1.5914e+00 +0.0000e+00 -7.9068e-01 -4.5428e+00 -4.4885e-01 -1.4848e+00 -3.0512e-02 -5.9756e-01 +3.0488e+00 -3.4207e+00
370 +2.913511922e+04 +2.913511922e+04 +2.923373922e+04 +2.923373922e+04 -2.3377e+00 +0.0000e+00 -8.6366e-01 -3.9363e+00 +4.1452e-01 -5.7508e-01 -1.2927e+00 -2.1176e+00 -5.0000e+00 +4.9630e-01 -7.5437e-01 +6.2488e-01 +0.0000e+00 -4.2380e+00 -1.4188e+00 -1.3614e+00 -8.6015e-01 -1.1156e+00 +1.9145e+00 -2.8202e+00
404 +2.439305680e+04 +2.439305680e+04 +2.449167680e+04 +2.449167680e+04 -2.5897e+00 -1.8393e+00 -1.3818e+00 -3.8220e+00 +1.4801e+00 -1.4584e+00 +0.0000e+00 -2.8239e+00 -5.0000e+00 +9.9550e-01 -1.4561e+00 -1.1731e+00 -9.8270e-01 -3.7723e+00 -1.3494e+00 -3.1493e+00 -1.0202e-01 +1.7387e-01 +1.6289e+00 -3.8374e+00
1098 +1.013354767e+04 +1.013354767e+04 +1.023216767e+04 +1.023216767e+04 +0.0000e+00 -1.4901e+00 -9.1191e-01 -3.6033e+00 +1.6844e+00 +0.0000e+00 -2.0654e+00 -4.5793e+00 -4.8553e+00 -7.3052e-01 +1.2033e+00 -2.4992e+00 +1.1526e+00 -3.1990e+00 -3.0210e+00 -2.0542e+00 +9.2725e-01 +1.4068e+00 +3.0860e+00 -1.6653e+00
1233 +8.940038365e+03 +8.940038365e+03 +9.038658365e+03 +9.038658365e+03 -5.6728e-02 -1.0725e+00 -7.1240e-01 -2.8225e+00 +2.0122e+00 +1.0597e+00 -1.1794e+00 -4.1933e+00 -4.9245e+00 -9.8647e-01 +1.1251e+00 -1.9488e+00 +1.1619e+00 -3.3382e+00 -2.7835e+00 -1.2496e+00 +2.1615e+00 +5.9083e-01 +0.0000e+00 -2.3757e+00
1309 +4.265687587e+03 +4.265687587e+03 +4.364307587e+03 +4.364307587e+03 -8.7264e-02 -1.1203e+00 -1.3189e-02 -2.8461e+00 -9.5235e-01 -2.0386e-01 -1.4154e+00 -4.2828e+00 -5.0000e+00 -7.6898e-01 -6.8688e-01 -2.1572e+00 -4.9913e-01 -2.6759e+00 -4.7419e+00 -2.9487e+00 +7.0314e-01 +4.1521e-01 +1.5092e+00 -2.0420e+00
1488 +3.197762069e+03 +3.197762069e+03 +3.296382069e+03 +3.296382069e+03 -2.5063e-02 -5.2072e-01 +1.4423e+00 -3.7728e+00 -5.2845e-01 -5.2912e-01 -1.4503e+00 -4.1827e+00 -5.0000e+00 -5.2268e-01 +5.4520e-01 -2.3707e+00 -3.7295e-01 -3.8645e+00 -4.8829e+00 -3.5385e+00 +4.9408e-01 +7.6319e-01 +4.2487e-01 -1.9189e+00
2039 +2.128727179e+03 +2.128727179e+03 +2.227347179e+03 +2.227347179e+03 -1.2500e+00 -5.0454e-01 +1.9728e+00 -3.1924e+00 -7.0329e-01 +7.9747e-01 -1.8402e+00 -3.9961e+00 -5.0000e+00 -1.2660e+00 +2.5451e-01 -3.7548e+00 +1.5525e+00 -3.4591e+00 -4.5648e+00 -3.2791e+00 +1.0697e+00 +1.2494e+00 +1.1134e+00 -2.9937e-01
2190 +1.580094646e+03 +1.580094646e+03 +1.678714646e+03 +1.678714646e+03 -6.8478e-01 -7.9263e-01 +2.1539e+00 -3.0478e+00 -5.1745e-01 +8.7928e-01 -1.8948e+00 -4.0924e+00 -5.0000e+00 -9.6702e-01 +2.5422e-01 -2.9834e+00 -5.5424e-01 -2.9943e+00 -4.5296e+00 -3.0136e+00 -4.8802e-01 +1.3900e+00 +9.3059e-01 -1.0770e+00
2411 +7.898569862e+02 +7.898569862e+02 +8.884769862e+02 +8.884769862e+02 -7.1636e-01 -1.4891e+00 +1.9194e+00 -3.4137e+00 -2.6514e-01 +9.1978e-01 -2.3032e+00 -4.2604e+00 -5.0000e+00 -9.8024e-01 +2.6298e-01 -2.0708e+00 -5.8076e-01 -3.7903e+00 -4.2394e+00 -2.6356e+00 +1.1304e+00 +1.2115e+00 +1.5075e+00 -6.1870e-01
2742 +6.165651024e+02 +6.165651024e+02 +7.151851024e+02 +7.151851024e+02 -7.4661e-01 -1.6023e+00 +1.3514e+00 -2.6863e+00 +2.0273e-01 +1.0547e+00 -1.9376e+00 -3.9063e+00 -5.0000e+00 -7.6752e-01 +5.7547e-01 -2.7760e+00 +4.1469e-01 -3.6710e+00 -4.1388e+00 -2.1004e+00 +1.6007e+00 +1.1906e+00 +1.5467e+00 -6.5028e-01
3247 +3.414691900e+02 +3.414691900e+02 +4.400891900e+02 +4.400891900e+02 -1.1548e+00 -1.6675e+00 +1.6842e+00 -3.6550e+00 +3.3871e-01 +1.0307e+00 -2.4913e+00 -4.0683e+00 -4.9997e+00 -2.1137e-03 +1.5024e+00 -1.7829e+00 +7.3389e-01 -4.0048e+00 -3.3030e+00 -3.0832e+00 +5.6977e-01 +9.6261e-01 +1.0651e+00 -4.0413e-01
3775 +2.500961686e+02 +2.500961686e+02 +3.487161686e+02 +3.487161686e+02 -1.1741e+00 -1.5657e+00 +1.7456e+00 -2.9252e+00 -8.6823e-02 +8.1098e-01 -2.4178e+00 -3.8234e+00 -5.0000e+00 -3.0317e-02 +1.5718e+00 -1.7394e+00 +7.1780e-01 -3.7840e+00 -3.6381e+00 -3.0973e+00 +5.3979e-01 +7.0766e-01 +1.1334e+00 -1.6267e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.071739051e+06 +1.071739051e+06 +1.071691901e+06 +1.071691901e+06 -1.6133e+00 -1.5949e-01 +3.5741e+00 -1.4503e+00 -4.7489e+00 -3.9906e+00 -4.0844e+00 +4.9930e+00 -4.4553e+00 +1.2729e+00 +2.0461e+00 -4.8332e+00 +3.1204e+00 +1.7395e+00 +1.8478e+00 -1.1270e+00 -1.8044e+00 +3.7664e+00 -4.3184e+00 +3.6228e+00
4 +5.449618156e+05 +5.449618156e+05 +5.449146656e+05 +5.449146656e+05 -4.3423e+00 +1.2278e-02 -3.2959e+00 -4.2242e+00 -7.4073e-01 -1.3099e+00 -1.5542e+00 -2.3996e+00 +1.7126e+00 +2.6532e+00 +1.5042e+00 +4.5341e-01 +2.5171e+00 -1.1002e+00 -1.7032e+00 -4.1885e+00 -2.9209e+00 +3.7703e+00 -4.5995e+00 +3.1635e+00
34 +2.813104726e+05 +2.813104726e+05 +2.812633226e+05 +2.812633226e+05 -4.8065e+00 +3.6976e+00 -4.0058e+00 -4.3918e+00 +3.1075e+00 +3.7964e+00 +1.3727e+00 +1.1405e+00 +3.7174e+00 -3.7537e+00 +9.4433e-02 -2.9651e+00 +2.0597e+00 -2.7272e+00 +7.0109e-01 -1.2645e+00 +1.8303e+00 -4.1473e+00 -1.0328e+00 +3.3922e+00
47 +9.761627046e+04 +9.761627046e+04 +9.756912046e+04 +9.756912046e+04 -4.6590e+00 +7.4513e-01 -1.6390e+00 -5.0000e+00 +2.4571e+00 +3.3237e+00 +1.6504e+00 -5.6740e-01 +2.4267e-01 -2.7878e+00 -1.9711e+00 +8.7777e-01 -4.5354e-01 -1.4853e+00 +4.1762e+00 +1.5814e+00 +1.7932e-01 -1.3305e+00 +7.5932e-01 +6.1087e-01
212 +4.571480975e+04 +4.571480975e+04 +4.566765975e+04 +4.566765975e+04 -5.0000e+00 +1.2733e+00 +2.0065e-01 -5.0000e+00 -1.1881e+00 -1.3822e+00 -2.5607e+00 -1.6540e+00 -2.9139e+00 -1.8826e+00 +4.3333e+00 -6.6464e-01 +1.5001e+00 +9.3142e-03 +4.0009e+00 -2.2171e+00 -3.7850e-01 -1.4803e+00 -2.8013e+00 +4.5098e+00
335 +1.932849414e+04 +1.932849414e+04 +1.928134414e+04 +1.928134414e+04 -4.7759e+00 +1.7006e-01 -1.8850e+00 -3.3424e+00 -4.9979e-01 +8.1976e-02 -8.5564e-01 -2.5185e+00 -1.2653e+00 -4.4202e+00 +3.4780e+00 -1.8393e+00 +1.8066e+00 -1.1178e+00 +4.2682e+00 -3.2331e+00 -1.4917e+00 -2.0290e+00 -1.9233e+00 +0.0000e+00
658 +1.079366786e+04 +1.079366786e+04 +1.074651786e+04 +1.074651786e+04 +3.0461e-01 -9.8166e-01 -8.8718e-01 -1.3603e+00 +1.5704e-01 +3.1231e-01 -2.2669e+00 -3.5858e+00 -2.7852e+00 -4.5583e+00 +2.9802e+00 -3.7917e+00 +8.0591e-02 -2.9296e+00 +4.6797e+00 -2.1467e+00 -1.8689e+00 -4.3341e+00 -2.2792e+00 -3.9070e-01
918 +8.317262394e+03 +8.317262394e+03 +8.270112394e+03 +8.270112394e+03 -5.6365e-01 -1.0145e+00 -1.8028e+00 -2.5000e+00 +7.3137e-02 +1.1828e+00 -4.3896e+00 -2.8113e+00 -2.6562e+00 -1.6568e+00 +2.7221e+00 -8.8178e-01 +6.3968e-01 -5.0000e+00 +4.3784e+00 -1.2768e+00 -1.5312e+00 -4.6324e+00 -2.7102e+00 +4.2265e-01
1310 +6.297146192e+03 +6.297146192e+03 +6.249996192e+03 +6.249996192e+03 +4.8630e-01 -1.4121e+00 -2.1512e+00 -3.0385e+00 -1.5683e-01 +0.0000e+00 -1.3178e+00 -2.2081e+00 +0.0000e+00 -2.7067e+00 +3.2646e+00 -2.1012e+00 +9.3036e-01 -3.6516e+00 +4.0757e+00 -5.4421e-01 -2.5058e+00 -3.4378e+00 -3.5944e+00 +2.6030e+00
1576 +3.549109193e+03 +3.549109193e+03 +3.501959193e+03 +3.501959193e+03 -2.7024e+00 -4.8948e-01 -2.8928e+00 -4.2565e+00 +8.4467e-01 +1.4868e+00 -3.1667e+00 -2.1635e+00 -2.1557e+00 -4.1220e+00 +1.8446e+00 -2.2568e+00 +1.7994e+00 -3.5889e+00 +3.9846e+00 -8.4796e-01 -2.4212e+00 -3.4882e+00 -2.5477e+00 +2.6027e+00
