% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2070 +2.805929027e+04 +2.805929027e+04 +2.784941027e+04 +2.784941027e+04 +1.9773e+00 -2.2232e+00 +5.0000e+00 -5.0000e+00 +6.8756e-01 +5.2096e-01 +8.1078e-01 +4.4704e+00 +1.3886e+00 +4.6251e+00 -2.2603e-02 +1.3776e+00 +4.5120e+00 -8.4918e-01 -1.6728e+00 -3.6010e+00 -3.1837e+00 +3.1713e+00 -2.2983e+00 +1.9452e+00
2244 +2.352264871e+04 +2.352264871e+04 +2.331276871e+04 +2.331276871e+04 +2.8752e+00 -1.8026e+00 +5.0000e+00 -5.0000e+00 +6.1555e-01 +1.9659e+00 +1.0415e+00 +5.0000e+00 -3.5819e+00 +4.7067e+00 +3.9402e-01 +1.7929e+00 +3.6637e+00 -1.0132e+00 -1.2171e+00 -3.6763e+00 -3.1141e+00 +3.1336e+00 -2.2900e+00 +1.8802e+00
2604 +1.550098190e+04 +1.550098190e+04 +1.529110190e+04 +1.529110190e+04 +4.7722e+00 -1.8278e+00 +5.0000e+00 -5.0000e+00 +4.6989e-01 +1.7576e+00 +8.4425e-01 +4.9833e+00 -1.6673e+00 +4.6807e+00 +9.3768e-01 +1.7155e+00 +4.4343e+00 -9.3804e-01 -1.3172e+00 -3.6015e+00 -3.0980e+00 +3.0640e+00 -2.4048e+00 +1.9331e+00
3061 +9.519857943e+03 +9.519857943e+03 +9.309977943e+03 +9.309977943e+03 +2.9416e+00 -2.9673e+00 +5.0000e+00 -5.0000e+00 +4.5436e-01 +0.0000e+00 +2.1513e-01 +4.8902e+00 -7.0668e-01 +4.6432e+00 +9.1652e-01 +1.7345e+00 +4.1655e+00 -1.4628e+00 -1.4253e+00 -3.6752e+00 -3.0321e+00 +3.0466e+00 -2.3919e+00 +1.9151e+00
3368 +6.077164390e+03 +6.077164390e+03 +5.867284390e+03 +5.867284390e+03 +3.1462e+00 -3.7364e-01 +5.0000e+00 -5.0000e+00 +6.0968e-01 +5.5857e-02 +1.3321e-01 +3.4053e+00 -1.6621e+00 +4.3363e+00 +9.1714e-01 +1.3024e+00 +4.0180e+00 -1.4278e+00 -1.5409e+00 -3.8528e+00 -3.0641e+00 +3.0185e+00 -2.3894e+00 +1.9318e+00
3666 +3.947855283e+03 +3.947855283e+03 +3.737975283e+03 +3.737975283e+03 +1.6474e+00 -4.1214e-01 +5.0000e+00 -5.0000e+00 +1.0460e+00 +0.0000e+00 +3.8539e-02 +2.6983e+00 -1.5055e+00 +3.9817e+00 +7.3924e-01 +1.5775e+00 +4.0039e+00 -1.4110e+00 -1.5510e+00 -3.7544e+00 -3.0437e+00 +3.0706e+00 -2.3791e+00 +1.9220e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.724070090e+06 +8.724070090e+06 +8.723978000e+06 +8.723978000e+06 -2.5932e+00 -3.1094e+00 -1.2852e+00 -1.0562e+00 -2.5102e-01 +3.9336e+00 -6.0673e-01 +9.0186e-02 -4.5996e+00 -1.6637e+00 +4.5811e+00 +3.7945e+00 +2.4855e+00 +2.1559e+00 +4.5542e-02 +1.6765e+00 +4.0195e+00 +3.2827e+00 +2.5011e+00 -6.8483e-01
41 +4.244468172e+06 +4.244468172e+06 +4.244376082e+06 +4.244376082e+06 +1.5542e+00 -2.4500e+00 +6.3258e-01 +1.3661e+00 +2.5251e+00 -1.0664e+00 -4.2093e+00 -4.9098e+00 +4.0036e-01 -1.4909e+00 -4.1890e-01 -1.2055e+00 +5.0000e+00 -2.8441e+00 +1.2599e+00 -3.3235e+00 -7.3480e-01 +2.7500e+00 +3.5110e-01 -1.7826e+00
121 +3.041396650e+06 +3.041396650e+06 +3.041304560e+06 +3.041304560e+06 +0.0000e+00 -2.9882e+00 +9.8949e-01 -5.1237e-01 +0.0000e+00 -9.8493e-01 -3.2939e+00 -4.7936e+00 +3.2546e+00 -1.7373e+00 -4.4725e+00 +0.0000e+00 +5.0000e+00 -2.4715e+00 +2.2772e+00 -6.5484e-01 -3.9288e+00 +2.6782e+00 -1.4723e-01 -1.0202e+00
166 +1.972804507e+06 +1.972804507e+06 +1.972712417e+06 +1.972712417e+06 +5.0000e+00 -5.0000e+00 -4.5368e+00 +1.9343e+00 +1.8430e+00 -3.5203e+00 -5.0000e+00 -5.0000e+00 +0.0000e+00 -2.9596e+00 +2.6715e-04 -7.3995e-01 +5.0000e+00 -4.3428e+00 +5.0000e+00 -3.1124e+00 -4.4641e+00 +4.2651e+00 +1.0572e+00 -1.1344e+00
246 +1.506978438e+06 +1.506978438e+06 +1.506886348e+06 +1.506886348e+06 +5.0000e+00 -5.0000e+00 -4.3102e+00 +1.8183e+00 +1.8820e+00 +0.0000e+00 -5.0000e+00 -5.0000e+00 -2.2816e+00 +0.0000e+00 +9.2973e-02 -9.0262e-01 +5.0000e+00 -4.0970e+00 +5.0000e+00 -2.5282e+00 -3.9063e+00 +4.0981e+00 +1.1302e+00 -1.4566e+00
286 +9.756760609e+05 +9.756760609e+05 +9.755839709e+05 +9.755839709e+05 +5.0000e+00 -5.0000e+00 -3.7163e+00 +4.0252e+00 +1.6504e+00 +4.3049e+00 -5.0000e+00 -5.0000e+00 -4.8353e-01 +4.3049e+00 -4.5031e-01 -1.5605e+00 +5.0000e+00 -3.3195e+00 +5.0000e+00 -9.9944e-01 -2.9647e+00 +3.3216e+00 +1.5810e+00 -1.5205e+00
838 +3.960541284e+05 +3.960541284e+05 +3.959620384e+05 +3.959620384e+05 +5.0000e+00 -4.9247e+00 +1.3092e+00 -2.0473e+00 +2.3974e+00 +2.1417e+00 -4.2452e+00 -4.8508e+00 -6.6914e-01 -5.0000e+00 +2.5703e+00 -3.6022e+00 +1.0461e+00 -1.1202e+00 +3.5444e+00 +1.7071e+00 -5.0000e+00 +3.7312e+00 +1.9706e+00 -1.2368e+00
1211 +2.504063704e+05 +2.504063704e+05 +2.503142804e+05 +2.503142804e+05 +4.9877e+00 -4.7326e+00 -2.3987e+00 +1.4864e+00 +3.1368e+00 +5.0000e+00 -4.5822e+00 -4.8580e+00 +4.5176e+00 -4.9152e+00 +4.5021e-01 -2.7682e+00 +6.1190e-01 -6.8275e-01 +3.2007e+00 -3.0756e-01 -4.2446e+00 +3.8832e+00 +1.9656e+00 -1.4444e+00
1480 +1.279313630e+05 +1.279313630e+05 +1.278392730e+05 +1.278392730e+05 +4.9876e+00 -4.7742e+00 +9.7594e-01 -2.1630e-01 +4.5167e+00 +3.7912e+00 -3.6702e+00 -4.8791e+00 +4.9402e+00 -5.0000e+00 +3.7816e-01 -2.4502e+00 -1.4416e+00 -7.2117e-01 +3.5090e+00 +2.4187e-01 -4.2040e+00 +3.7008e+00 +1.8552e+00 -1.3028e+00
1863 +9.073727978e+04 +9.073727978e+04 +9.064518978e+04 +9.064518978e+04 +4.9910e+00 -5.0000e+00 +4.1742e+00 +0.0000e+00 +2.3354e+00 +5.5932e-01 -4.3419e+00 -4.7326e+00 +2.9655e+00 -5.0000e+00 +4.7055e+00 -2.9551e+00 -2.7032e+00 -5.4954e-01 +3.8083e+00 +1.0951e+00 -4.0461e+00 +3.4449e+00 +1.8107e+00 -1.3417e+00
2018 +5.532909381e+04 +5.532909381e+04 +5.523700381e+04 +5.523700381e+04 +5.0000e+00 -5.0000e+00 +4.3591e+00 -2.4143e-01 +3.8425e+00 -1.1159e+00 -3.5358e+00 -4.5051e+00 +1.5355e+00 -5.0000e+00 +2.8753e+00 -2.7749e+00 -1.3596e+00 -1.3505e-03 +3.6467e+00 +6.0522e-01 -3.9437e+00 +3.7417e+00 +1.8010e+00 -1.2871e+00
2733 +3.965992224e+04 +3.965992224e+04 +3.956783224e+04 +3.956783224e+04 +4.9990e+00 -5.0000e+00 +4.6487e+00 -3.0640e-01 +1.7045e+00 -3.6634e+00 -3.4552e+00 -4.4311e+00 -3.1900e-01 -5.0000e+00 +4.0609e+00 -1.3483e+00 -2.2041e+00 -4.5712e-03 +3.7155e+00 +6.6623e-01 -3.8314e+00 +3.6361e+00 +1.8058e+00 -1.3434e+00
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.418926733e+07 +1.418926733e+07 +1.418917944e+07 +1.418917944e+07 +4.5374e+00 -2.4287e+00 +7.2319e-01 -7.5083e-01 +1.1191e+00 +3.4881e+00 +4.9811e+00 -3.6348e+00 +1.8396e+00 +2.1032e+00 +3.8727e+00 -1.6879e-01 +2.5074e+00 -1.1329e+00 -3.3965e+00 -1.9285e-01 -9.7626e-01 -2.9360e+00 +2.2527e+00 +2.0906e+00
2 +8.053825070e+06 +8.053825070e+06 +8.053737180e+06 +8.053737180e+06 -3.2140e+00 -2.9376e+00 +1.9410e+00 -7.8382e-02 -1.8609e+00 -1.6364e-01 +4.8360e+00 -2.1666e+00 +3.9336e+00 +8.6679e-01 -1.6202e+00 -3.4264e+00 -4.8551e+00 +2.7928e-01 +2.1283e+00 +3.0573e+00 -4.0276e+00 +4.9046e+00 -3.1752e+00 +4.5281e+00
4 +3.621124652e+06 +3.621124652e+06 +3.621036762e+06 +3.621036762e+06 -2.4186e+00 -2.2758e+00 +8.7020e-02 +2.3864e+00 -3.9274e+00 -7.2470e-01 +2.3783e+00 +4.4727e+00 -1.0184e+00 -1.6543e+00 +6.3881e-01 -1.1479e+00 +2.1264e+00 -1.1588e+00 -1.1362e+00 -4.8309e+00 +4.2051e+00 +4.0149e+00 -5.0736e-01 +2.4073e+00
23 +2.213065175e+06 +2.213065175e+06 +2.212977285e+06 +2.212977285e+06 +5.5416e-01 -4.2091e-01 +3.9394e+00 +3.6898e+00 -2.8645e+00 +1.8437e+00 +3.4696e+00 -7.3873e-02 +1.4618e+00 +5.3256e-01 +4.2897e+00 +2.0583e+00 +4.4277e+00 +6.9876e-01 +2.6123e+00 +2.4638e+00 +1.0494e+00 +3.8886e+00 -1.1787e+00 +3.8907e+00
89 +1.150959617e+06 +1.150959617e+06 +1.150871727e+06 +1.150871727e+06 -9.2425e-01 -1.5388e+00 +4.3473e+00 +4.5351e+00 +4.1431e+00 -1.5626e+00 +3.8901e+00 -7.5334e-01 +1.0784e+00 -1.9138e+00 -1.8207e-03 +0.0000e+00 +3.9780e+00 -6.7789e-01 +3.7176e+00 -2.6241e+00 -1.8153e+00 +3.2618e+00 -1.2500e+00 +2.5994e+00
282 +7.837013804e+05 +7.837013804e+05 +7.836134904e+05 +7.836134904e+05 +2.5402e+00 -3.2237e+00 +5.0000e+00 +2.4792e+00 +2.4091e+00 +2.0795e+00 +2.2184e+00 +2.5349e+00 +2.5663e+00 -7.3405e-01 +2.3710e-02 +1.7797e+00 +4.3270e+00 +1.8782e-01 -1.8619e+00 -6.6260e-01 -6.6260e-01 +4.2902e+00 -6.6260e-01 +2.3715e+00
315 +5.077882856e+05 +5.077882856e+05 +5.077003956e+05 +5.077003956e+05 +4.6157e+00 -1.9284e+00 +2.9446e+00 +4.6352e+00 +1.7576e+00 +5.0000e+00 +1.0131e+00 +2.4529e-01 +4.6589e+00 -1.0776e+00 -4.7953e+00 -1.9130e+00 +4.6145e+00 +3.2823e+00 +1.9956e-01 -1.5773e+00 -1.8356e-01 +4.0004e+00 -6.1109e-01 +2.6944e+00
603 +3.906249912e+05 +3.906249912e+05 +3.905371012e+05 +3.905371012e+05 +5.0000e+00 -4.1781e-02 +3.0519e+00 +1.4270e-01 -5.5244e-01 +2.8407e+00 -2.5301e-01 +5.1640e-01 -2.5655e+00 +8.9593e-01 -4.7863e+00 -8.7018e-01 +4.1845e+00 +3.6007e+00 -2.0421e+00 -2.5214e+00 +4.7224e-01 +3.2964e+00 -1.1455e+00 +3.0531e+00
854 +2.493533123e+05 +2.493533123e+05 +2.492654223e+05 +2.492654223e+05 +3.3425e+00 -1.2811e+00 +1.4260e+00 +5.8752e-01 +5.1444e-01 +4.3287e+00 -2.6220e-02 +3.2485e+00 -1.1376e+00 -1.9348e+00 -4.8872e+00 -1.2536e+00 +3.5830e+00 +2.3854e+00 -2.0525e+00 -2.0720e+00 -5.5843e-01 +3.6979e+00 -9.4397e-01 +2.8842e+00
1533 +1.334293366e+05 +1.334293366e+05 +1.333414466e+05 +1.333414466e+05 +4.7354e+00 +1.3716e+00 +3.0474e+00 -8.5997e-01 -7.6012e-01 +3.9520e+00 +9.3010e-01 +6.5480e-01 -5.0000e+00 -9.2115e-01 -1.8706e+00 +5.1543e-01 +3.4575e+00 +2.0544e+00 -1.0648e+00 -1.2738e+00 -9.0740e-01 +3.3587e+00 -8.5607e-01 +3.0700e+00
1828 +9.045805952e+04 +9.045805952e+04 +9.037016952e+04 +9.037016952e+04 +4.6788e+00 -1.3045e+00 +3.2119e+00 -2.7094e-01 -9.4672e-01 +4.6486e+00 +8.8524e-01 +1.5010e+00 -5.0000e+00 +8.3762e-01 -2.0139e+00 +3.4895e-01 +1.5436e+00 +2.6826e-01 -1.1132e+00 -1.5399e+00 -4.8954e-01 +3.2064e+00 -9.1328e-01 +3.0087e+00
2157 +6.188688836e+04 +6.188688836e+04 +6.179899836e+04 +6.179899836e+04 +4.1176e+00 -3.0944e+00 +2.6420e+00 -2.5523e-01 -9.1570e-01 +4.7975e+00 -1.7607e+00 +1.3002e+00 -5.0000e+00 +8.1233e-01 -1.4394e-01 -6.2809e-01 +2.8658e+00 -3.2213e-01 -1.1457e+00 -1.7170e+00 -5.2589e-01 +3.2981e+00 -9.1690e-01 +2.9779e+00
2229 +3.888153466e+04 +3.888153466e+04 +3.879364466e+04 +3.879364466e+04 +4.0168e+00 +1.2438e+00 +1.5875e+00 -5.8713e-01 -1.0085e+00 +4.8317e+00 +3.0259e-01 -1.1091e+00 -5.0000e+00 +9.4395e-01 +0.0000e+00 -1.3056e+00 +3.1996e+00 +2.5852e-01 -1.3247e+00 -1.6939e+00 -3.7356e-01 +3.2459e+00 -9.6423e-01 +3.0098e+00
2426 +2.495469152e+04 +2.495469152e+04 +2.486680152e+04 +2.486680152e+04 +4.2027e+00 +1.0015e+00 +1.1896e+00 -1.3895e-01 -1.3472e+00 +4.7875e+00 +6.4342e-01 -2.1854e+00 -5.0000e+00 +2.5253e+00 +0.0000e+00 -2.6903e+00 +3.1202e+00 +7.7636e-01 -3.8884e-01 -1.7302e+00 -3.6314e-01 +3.2502e+00 -9.6338e-01 +3.0366e+00
3122 +1.557365535e+04 +1.557365535e+04 +1.548576535e+04 +1.548576535e+04 +3.8682e+00 +3.2615e+00 +3.1423e+00 -2.2807e-01 -1.5968e+00 +4.6821e+00 -8.1373e-02 +1.7960e+00 -4.8935e+00 +2.7427e+00 -4.5088e-02 -2.4635e+00 +3.0416e+00 +7.9273e-01 -7.1694e-01 -1.5944e+00 -4.6052e-01 +3.2721e+00 -1.0048e+00 +3.0122e+00
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.867115543e+06 +8.867115543e+06 +8.867435733e+06 +8.867435733e+06 -4.7408e+00 +4.7284e+00 +2.8288e+00 +3.6112e+00 +1.6453e+00 +3.6375e+00 -5.4166e-01 -4.5479e+00 -3.6992e+00 +1.4586e+00 -2.9688e+00 -4.8291e+00 -2.7375e-01 +7.7069e-01 -1.0502e+00 -2.7741e+00 -1.7832e+00 +1.1494e+00 +4.5710e+00 +2.8094e+00
4 +3.579074590e+06 +3.579074590e+06 +3.579394780e+06 +3.579394780e+06 -1.1466e+00 -1.2802e+00 +8.8293e-01 -6.3578e-01 +4.9430e+00 -3.0785e+00 -2.0288e+00 -8.6324e-01 -4.6560e+00 +7.3530e-01 -4.5270e+00 -1.8613e-01 -3.9622e+00 -3.1399e+00 -4.5333e+00 +4.8544e+00 +3.6318e+00 +1.3652e+00 +7.9590e-01 +1.9789e+00
67 +1.593101869e+06 +1.593101869e+06 +1.593422059e+06 +1.593422059e+06 -1.5915e+00 -2.1711e+00 +2.7103e+00 +5.0000e+00 +2.3309e+00 +9.3024e-01 -4.9480e+00 +3.9907e+00 -5.0000e+00 +2.5061e+00 -4.5712e+00 +3.9050e+00 -1.4233e+00 -4.8977e-02 -5.1410e-01 -7.9167e-01 +5.0000e+00 +4.7099e-01 +3.5004e+00 +8.9325e-01
71 +1.505576663e+06 +1.505576663e+06 +1.505896853e+06 +1.505896853e+06 -4.0823e+00 -4.1455e-01 -2.7494e+00 +2.4290e+00 +4.1423e+00 +1.3910e-01 -2.3885e+00 -8.0707e-01 -5.0000e+00 +3.2935e+00 -3.1361e-01 -1.9661e+00 -2.8346e+00 -2.7548e+00 -1.6370e+00 +1.5485e+00 +2.1755e+00 +1.8995e-01 +3.5067e+00 +1.9217e+00
231 +6.924357486e+05 +6.924357486e+05 +6.927559386e+05 +6.927559386e+05 -3.4266e+00 -5.0000e+00 +7.8550e-02 -1.2869e+00 +4.7748e+00 -3.8786e+00 -4.3257e+00 -2.4083e+00 -1.7184e+00 +2.2628e+00 -9.4847e-01 -8.2413e-01 -3.0720e+00 -5.0000e+00 -1.2585e+00 +2.1995e+00 +4.5822e+00 +9.2852e-01 +2.7909e+00 +1.7465e+00
441 +3.773092239e+05 +3.773092239e+05 +3.776294139e+05 +3.776294139e+05 -3.4295e+00 -3.3389e+00 +2.7772e+00 +1.6922e+00 +4.7994e+00 -4.0855e+00 -2.5541e+00 -2.1135e+00 -9.8344e-01 +3.6703e+00 -1.1125e-01 -1.1324e+00 -1.8338e+00 -3.6265e+00 +8.4627e-01 +3.9399e+00 +4.0727e+00 +5.6107e-01 +2.9954e+00 +1.1804e+00
527 +1.891126968e+05 +1.891126968e+05 +1.894328868e+05 +1.894328868e+05 -3.9006e+00 -3.1366e+00 +5.0000e+00 -3.9792e+00 +4.6374e+00 -2.5596e+00 -4.4021e+00 +6.8259e-01 -1.0089e+00 +1.7947e-01 +2.5451e+00 +4.6045e-01 +4.2680e-01 -1.2089e-01 +1.2790e+00 +3.3610e+00 +3.8751e+00 +1.2961e-01 +2.7835e+00 +1.3659e+00
1021 +1.517848763e+05 +1.517848763e+05 +1.521050663e+05 +1.521050663e+05 -1.7638e+00 -2.8046e+00 +5.0000e+00 -5.0000e+00 +4.7207e+00 -8.5904e-01 -3.9106e+00 +1.1931e+00 -1.8282e+00 +2.6593e+00 +2.9785e+00 -3.6920e-02 +7.4034e-01 -8.4334e-01 +2.1049e+00 +3.4281e+00 +3.8246e+00 +9.7359e-01 +2.4655e+00 +1.2562e+00
1452 +9.876827295e+04 +9.876827295e+04 +9.908846295e+04 +9.908846295e+04 -3.2821e+00 -3.4859e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 -1.6427e+00 -3.2668e+00 +3.3760e+00 -6.8602e-01 -4.4572e-01 +1.9173e+00 +2.3737e+00 +3.2705e-01 -4.3771e-02 +1.7752e+00 +2.3924e+00 +3.7463e+00 +3.7941e-01 +2.4725e+00 +1.3073e+00
1679 +5.291541439e+04 +5.291541439e+04 +5.323560439e+04 +5.323560439e+04 -1.4721e+00 -2.5000e+00 +5.0000e+00 -4.7262e+00 +4.9333e+00 -1.7028e+00 -3.9294e+00 +5.0000e+00 +0.0000e+00 +2.2156e-01 +2.5002e+00 +2.0488e+00 +1.5230e-01 -1.4097e+00 +1.0561e+00 +2.9755e+00 +3.7563e+00 +7.4590e-01 +2.5428e+00 +1.3030e+00
1889 +3.351163029e+04 +3.351163029e+04 +3.383182029e+04 +3.383182029e+04 -2.8169e+00 -1.4783e+00 +4.8038e+00 -4.2483e+00 +4.9284e+00 -7.7401e-01 -4.4556e+00 +4.7025e+00 +0.0000e+00 +2.7736e-01 +3.1851e-01 +2.2516e+00 +5.2305e-01 -1.5139e+00 +1.0584e+00 +2.8854e+00 +3.5339e+00 +8.1936e-01 +2.5697e+00 +1.3133e+00
2316 +2.044422284e+04 +2.044422284e+04 +2.076441284e+04 +2.076441284e+04 -2.7046e+00 -2.3788e+00 +5.0000e+00 -5.0000e+00 +4.9552e+00 -5.1209e-01 -3.7500e+00 +3.8781e+00 -1.4908e+00 -7.5538e-01 -9.1054e-01 +2.2175e+00 +3.8010e-01 -1.5842e+00 +1.2293e+00 +2.8109e+00 +3.5437e+00 +5.6813e-01 +2.5848e+00 +1.3139e+00
2510 +1.402358036e+04 +1.402358036e+04 +1.434377036e+04 +1.434377036e+04 -2.2461e+00 -3.2743e+00 +4.8392e+00 -5.0000e+00 +4.9574e+00 -2.2618e-01 -3.7550e+00 +3.7605e+00 -1.7992e+00 +1.0279e-01 -1.1199e+00 +2.0521e+00 +4.4072e-01 -1.6603e+00 +1.2366e+00 +2.5864e+00 +3.5973e+00 +5.9685e-01 +2.6246e+00 +1.3297e+00
3012 +9.948238409e+03 +9.948238409e+03 +1.026842841e+04 +1.026842841e+04 -2.4126e+00 -3.2411e+00 +4.9722e+00 -5.0000e+00 +4.9570e+00 -3.1855e-01 -2.9523e+00 +3.0341e+00 -1.9934e+00 -8.5929e-01 -1.2215e+00 +2.2186e+00 +6.4901e-01 -1.7167e+00 +1.1471e+00 +2.5518e+00 +3.5855e+00 +6.8405e-01 +2.6043e+00 +1.3449e+00
3282 +6.275848152e+03 +6.275848152e+03 +6.596038152e+03 +6.596038152e+03 -3.3989e+00 -4.4005e+00 +4.9880e+00 -5.0000e+00 +4.9666e+00 +0.0000e+00 -2.7508e+00 +0.0000e+00 -2.5000e+00 -5.9208e-01 -1.1431e+00 +2.5955e+00 +7.8481e-01 -1.7722e+00 +1.1576e+00 +2.5692e+00 +3.5873e+00 +7.1809e-01 +2.6015e+00 +1.3446e+00
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.887537704e+07 +2.887537704e+07 +2.887527280e+07 +2.887527280e+07 -6.2678e-01 +3.4599e+00 -4.8525e+00 +4.3703e+00 +3.5640e+00 +3.1305e+00 +1.5295e+00 +4.0092e+00 -3.6300e+00 +4.1711e+00 -3.2595e+00 -1.9683e+00 -1.4201e+00 +4.8272e+00 +3.2562e-01 +1.0828e+00 -4.8850e+00 +4.1565e+00 -1.7313e+00 -1.9044e+00
4 +1.293153791e+07 +1.293153791e+07 +1.293143367e+07 +1.293143367e+07 +1.4997e+00 +8.8829e-01 -1.1321e+00 +2.1116e+00 -4.2931e+00 +9.2860e-01 +1.4941e-01 -2.4901e-01 -3.5867e+00 -2.6160e+00 +5.4051e-01 -8.5585e-01 +4.4878e+00 +5.0529e-01 +6.2985e-01 -2.5615e+00 +2.4983e+00 -3.5081e+00 -4.1682e-01 -4.7326e-01
13 +8.181464990e+06 +8.181464990e+06 +8.181360750e+06 +8.181360750e+06 +2.6362e-01 -8.5043e-01 -1.0827e+00 +8.7844e-01 +4.0400e+00 -3.9583e+00 -4.4773e+00 +9.6969e-01 -1.9979e-01 -1.6198e+00 -3.7434e+00 +3.8199e+00 +3.4680e+00 -3.9084e+00 +4.0295e+00 -4.3819e+00 -1.5350e+00 -2.7161e+00 -2.4105e+00 -4.7938e+00
